MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Ins:T:5	5.36E-03	1.01E-02	1.11E-02	1.17E-02	2.29E-03	6.34E-03	3.23E-03	3.22E-03	4.38E-03
2:Del:R:0	1.03E-04	2.32E-04	4.39E-04	1.90E-03	2.02E-03	7.58E-04	8.81E-04	2.68E-03	7.13E-04
2:Del:R:1	1.26E-03	1.27E-03	1.53E-03	3.02E-03	1.57E-03	8.37E-04	1.30E-03	4.07E-03	3.07E-04
2:Del:R:2	3.95E-04	4.18E-04	6.23E-04	1.03E-03	6.64E-04	3.75E-04	7.66E-04	1.40E-03	3.46E-04
2:Del:R:3	1.23E-04	1.01E-04	9.41E-05	3.23E-04	2.49E-04	1.86E-04	2.20E-04	4.44E-04	1.54E-04
2:Del:R:4	1.57E-04	3.78E-05	7.13E-05	1.73E-04	1.21E-04	4.47E-05	1.36E-04	1.78E-04	1.78E-04
2:Del:R:5	3.11E-04	2.37E-05	7.25E-05	3.11E-04	4.20E-05	2.95E-05	3.69E-09	3.95E-04	3.73E-04
3:Del:R:0	1.49E-04	1.33E-04	3.71E-04	3.81E-04	5.87E-04	2.66E-04	5.42E-04	6.31E-04	2.28E-04
3:Del:R:1	7.31E-04	1.13E-03	1.23E-03	1.62E-03	1.38E-03	7.78E-04	6.52E-04	2.24E-03	3.29E-04
3:Del:R:2	4.14E-04	2.63E-04	5.64E-04	6.95E-04	2.87E-04	4.05E-04	1.73E-04	1.13E-03	3.01E-04
3:Del:R:3	9.22E-05	2.08E-04	1.66E-04	2.01E-04	1.62E-04	3.21E-05	2.23E-04	3.03E-04	8.65E-05
3:Del:R:4	2.16E-05	1.23E-05	9.87E-05	1.64E-04	1.49E-04	4.75E-05	5.64E-05	2.14E-04	1.28E-04
3:Del:R:5	1.48E-05	3.60E-05	6.38E-05	8.47E-05	4.22E-05	3.23E-05	1.71E-04	6.07E-05	8.55E-05
4:Del:R:0	1.50E-05	1.45E-04	1.05E-04	2.01E-04	3.55E-04	3.47E-04	3.89E-04	4.25E-04	2.65E-04
4:Del:R:1	4.79E-04	4.05E-04	7.89E-04	1.50E-03	1.80E-03	8.15E-04	8.03E-04	2.15E-03	3.21E-04
4:Del:R:2	2.21E-04	2.47E-04	4.45E-04	6.13E-04	5.69E-04	1.07E-04	9.68E-05	8.42E-04	2.13E-04
4:Del:R:3	2.35E-05	1.07E-04	1.85E-04	3.63E-04	4.06E-04	3.69E-05	2.85E-04	5.44E-04	2.94E-04
4:Del:R:4	1.87E-05	4.84E-08	7.97E-05	1.50E-04	2.21E-04	5.40E-06	1.22E-05	2.68E-04	1.34E-04
4:Del:R:5	2.96E-05	8.10E-06	5.66E-05	8.93E-05	6.63E-05	1.71E-05	1.20E-04	4.62E-05	1.24E-04
5:Del:R:0	0.00E+00	5.90E-04	5.47E-04	1.32E-03	1.67E-03	1.68E-03	2.83E-03	2.36E-03	1.31E-03
5:Del:R:1	3.41E-04	2.52E-04	5.54E-04	9.17E-04	6.39E-04	4.59E-04	6.79E-05	1.23E-03	4.29E-04
5:Del:R:2	9.34E-05	3.53E-05	1.89E-04	2.92E-04	2.72E-04	1.49E-04	1.63E-04	3.28E-04	1.89E-04
5:Del:R:3	3.58E-05	1.27E-05	1.10E-04	1.01E-04	1.26E-04	3.60E-05	3.64E-05	2.44E-04	1.12E-04
5:Del:R:4	9.74E-06	0.00E+00	2.16E-05	3.39E-05	3.32E-05	9.88E-06	1.17E-05	6.11E-05	7.71E-05
5:Del:R:5	1.23E-05	2.24E-05	2.85E-05	2.16E-05	3.14E-08	2.09E-05	4.63E-06	2.82E-05	5.83E-05
2:Ins:R:0	1.20E-04	1.25E-04	9.32E-04	9.37E-04	3.20E-04	3.56E-05	1.16E-03	4.25E-04	9.24E-04
2:Ins:R:1	1.04E-04	2.24E-04	4.21E-04	4.87E-04	2.36E-04	1.31E-04	9.80E-04	8.97E-04	3.87E-04
2:Ins:R:2	1.45E-04	1.27E-04	2.29E-04	3.30E-04	2.99E-04	4.78E-05	2.86E-04	4.43E-04	1.86E-04
2:Ins:R:3	2.20E-05	1.25E-04	1.07E-04	5.19E-05	2.24E-05	1.24E-04	6.91E-05	5.67E-05	1.43E-04
2:Ins:R:4	8.99E-05	1.19E-04	1.88E-04	1.52E-04	4.13E-05	1.53E-04	1.89E-04	1.42E-04	3.76E-04
2:Ins:R:5	6.42E-04	6.37E-04	1.50E-03	1.26E-03	4.09E-04	2.48E-04	3.33E-04	1.32E-03	1.35E-03
3:Ins:R:0	4.11E-05	2.58E-05	1.52E-04	1.75E-04	7.47E-05	9.23E-05	8.84E-05	8.93E-05	3.81E-04
3:Ins:R:1	2.22E-04	4.94E-04	4.41E-04	4.43E-04	2.18E-04	2.06E-04	4.63E-04	6.58E-04	2.18E-04
3:Ins:R:2	1.72E-05	5.62E-05	1.01E-04	7.26E-05	5.44E-05	7.10E-05	1.11E-04	1.72E-04	8.85E-05
3:Ins:R:3	1.42E-05	4.62E-06	1.62E-05	1.42E-05	2.17E-07	2.91E-05	2.48E-05	6.39E-06	1.22E-05
3:Ins:R:4	1.36E-05	5.55E-06	1.59E-05	3.46E-05	4.16E-05	1.27E-05	2.20E-05	5.17E-05	2.05E-05
3:Ins:R:5	6.07E-05	5.59E-05	1.14E-04	1.32E-04	7.67E-05	9.79E-05	1.46E-04	1.39E-04	1.05E-04
4:Ins:R:0	2.73E-05	4.85E-09	3.03E-04	2.14E-04	8.26E-05	1.49E-05	2.49E-04	8.56E-05	7.23E-04
4:Ins:R:1	1.91E-04	5.57E-04	5.38E-04	5.25E-04	2.04E-04	1.23E-04	5.64E-04	8.19E-04	2.10E-04
4:Ins:R:2	7.92E-07	1.41E-05	4.58E-05	1.33E-04	5.80E-05	8.96E-05	5.11E-05	1.26E-04	1.28E-04
4:Ins:R:3	1.31E-08	2.51E-05	7.89E-05	1.01E-04	2.10E-05	1.18E-05	1.31E-05	4.87E-05	1.18E-04
4:Ins:R:4	3.90E-05	3.57E-05	1.04E-04	1.26E-04	5.71E-05	7.19E-06	8.52E-05	9.30E-05	1.10E-04
4:Ins:R:5	1.22E-04	6.50E-05	2.71E-04	3.67E-04	7.08E-05	0.00E+00	1.92E-04	3.57E-04	1.40E-04
5:Ins:R:0	2.43E-07	2.47E-08	2.14E-08	1.10E-07	2.37E-08	3.91E-07	3.27E-08	1.31E-07	3.31E-03
5:Ins:R:1	5.70E-04	8.53E-04	9.68E-04	1.61E-03	9.24E-04	4.29E-04	1.52E-03	1.80E-03	4.47E-04
5:Ins:R:2	2.54E-05	2.14E-05	8.24E-05	8.55E-05	9.31E-05	1.07E-04	1.33E-04	1.25E-04	1.39E-04
5:Ins:R:3	2.38E-05	1.04E-05	4.34E-05	4.65E-05	2.24E-05	2.97E-05	4.19E-05	4.90E-05	1.17E-04
5:Ins:R:4	1.17E-05	1.95E-05	4.80E-05	4.31E-05	3.26E-05	7.57E-06	6.45E-05	1.11E-04	3.33E-05
5:Ins:R:5	1.60E-05	1.32E-05	4.98E-05	8.93E-05	6.17E-05	4.05E-10	6.00E-05	1.06E-04	5.62E-05
2:Del:M:1	3.76E-04	6.03E-04	8.26E-04	2.03E-03	1.56E-03	9.00E-04	8.07E-04	2.58E-03	6.69E-04
3:Del:M:1	3.77E-05	1.10E-04	2.71E-04	3.63E-04	3.82E-04	2.48E-04	4.67E-04	5.14E-04	2.08E-04
3:Del:M:2	6.04E-04	5.93E-04	5.57E-04	1.22E-03	8.33E-04	5.52E-04	5.03E-04	1.76E-03	3.34E-04
4:Del:M:1	1.95E-04	1.24E-04	2.74E-04	4.81E-04	5.94E-04	2.97E-04	4.56E-04	9.33E-04	2.73E-04
4:Del:M:2	2.09E-04	3.41E-04	2.61E-04	5.71E-04	1.19E-03	4.30E-04	3.39E-04	1.51E-03	2.53E-04
4:Del:M:3	3.13E-04	2.93E-04	6.34E-04	9.93E-04	1.22E-03	5.51E-04	4.66E-04	1.46E-03	3.91E-04
5:Del:M:1	2.56E-04	1.80E-04	5.89E-04	9.88E-04	1.14E-03	1.16E-03	2.07E-03	1.65E-03	8.83E-04
5:Del:M:2	2.41E-04	4.51E-04	9.10E-04	6.82E-04	3.39E-04	2.18E-03	1.18E-03	7.46E-04	8.22E-04
5:Del:M:3	2.73E-05	1.55E-04	5.77E-04	1.98E-04	9.98E-05	1.80E-03	3.83E-04	4.03E-04	5.55E-04
5:Del:M:4	9.62E-05	1.28E-04	5.06E-04	3.34E-04	3.56E-04	1.16E-03	2.73E-04	6.57E-04	3.70E-04
5:Del:M:5	1.68E-04	2.58E-04	6.98E-04	5.97E-04	3.21E-04	1.26E-03	3.19E-04	6.75E-04	5.97E-04
