Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
SP40047	76	165	235	0	246	22	62	100	36	0	0	11	12	30	0	13	0	5	2
SP39349	3	39	65	20	103	11	25	107	66	0	45	0	0	7	56	13	0	17	0
SP37369	9	129	0	29	43	0	52	2	31	0	46	3	89	19	0	17	0	2	3
SP38759	14	85	0	10	157	20	125	109	69	5	0	7	0	23	101	3	0	20	0
SP36218	7	31	49	0	8	9	0	0	16	0	0	1	0	19	102	15	20	42	0
SP43510	7	278	235	39	16	1	0	6	0	0	84	11	87	39	23	21	0	6	0
SP43770	12	58	154	12	61	17	11	73	123	1	0	5	14	10	11	28	1	16	4
SP43651	41	375	65	104	192	52	70	0	127	0	133	9	0	19	110	22	0	25	17
SP106656	37	372	59	0	367	10	115	0	24	0	201	17	15	12	0	53	14	0	11
SP97249	43	84	271	0	32	168	48	152	150	0	18	13	75	38	1	34	8	18	5
SP106638	23	560	251	19	176	8	109	44	0	0	81	12	178	17	0	34	0	14	15
SP97161	27	347	102	157	174	28	141	75	7	0	54	20	13	27	71	0	2	21	18
SP43696	43	0	143	342	55	14	123	248	270	0	47	15	0	5	0	35	0	0	17
SP97113	23	111	234	65	26	14	0	84	176	0	0	14	0	15	33	1	0	21	11
SP97124	30	0	472	257	62	9	35	296	278	0	0	20	0	60	105	13	0	0	16
SP43808	29	0	139	45	42	22	59	132	96	0	0	13	0	21	28	30	0	11	14
SP43822	11	0	3	0	10	335	0	7	38	0	0	7	10	19	1	0	10	7	0
SP43514	14	181	190	52	12	12	0	52	32	0	0	3	55	17	0	14	1	1	13
SP97258	21	161	57	11	409	1	85	126	0	0	39	6	0	5	22	18	0	0	2
SP97194	37	127	619	390	0	66	48	88	231	0	0	31	271	93	90	65	1	0	19
SP109470	44	196	364	108	159	85	60	7	0	0	138	9	222	30	31	66	0	2	7
SP97278	17	0	189	207	221	18	38	93	63	6	0	12	15	14	0	46	0	0	5
SP109544	34	318	82	191	218	56	82	0	17	0	0	12	0	12	0	0	0	11	12
SP97104	18	7	11	8	0	27	16	0	50	10	0	11	0	296	0	7	0	14	29
SP106577	45	130	340	294	0	20	31	34	121	0	73	24	121	41	105	42	42	6	35
SP109457	24	0	62	3	0	184	0	52	3	26	0	7	0	12	20	11	0	25	5
SP109478	4	17	46	0	0	9	18	12	37	0	0	2	0	10	24	5	0	8	5
SP43688	15	250	173	99	37	12	0	0	74	0	68	11	48	23	27	31	22	10	0
SP97243	20	102	64	35	182	8	43	139	29	4	0	5	0	15	27	23	29	0	2
SP97269	29	15	322	256	195	18	0	64	184	0	0	20	91	31	14	10	38	0	14
SP113926	6	0	49	40	38	3	24	92	0	4	0	5	0	22	3	7	0	22	1
SP106560	11	122	0	68	89	5	54	150	0	0	0	2	101	8	0	30	0	3	4
SP43792	32	254	129	255	229	19	119	156	0	0	0	11	0	41	0	43	0	0	5
SP106602	27	5	87	160	140	9	21	71	107	0	0	5	0	21	0	23	22	27	9
SP97145	8	28	70	0	75	6	0	0	29	0	33	3	20	11	25	12	0	38	2
SP43664	41	258	437	85	273	88	100	187	0	31	0	17	0	91	0	61	0	45	9
SP43532	37	146	196	156	301	6	55	65	0	0	86	16	1	5	0	28	0	10	5
SP102816	21	45	0	97	138	4	56	144	0	9	17	2	32	39	55	27	0	15	9
SP102795	37	236	72	144	202	97	62	191	130	0	232	19	0	47	0	9	7	0	8
SP103197	15	267	0	0	180	20	123	64	78	0	0	9	23	20	51	5	15	13	0
SP102827	31	110	478	111	36	3	52	99	184	0	0	15	53	45	112	43	0	0	2
SP103233	16	102	24	0	150	21	113	104	92	0	77	6	0	8	111	32	0	3	0
SP103507	21	0	316	0	61	28	259	2	0	0	0	7	3	4	42	70	0	0	11
SP103100	13	206	34	0	0	16	58	1	0	0	64	6	46	7	53	5	0	0	0
SP103416	12	58	15	74	127	16	36	79	21	0	0	6	0	0	4	21	0	14	3
SP103005	22	0	99	6	16	14	7	79	117	0	63	2	0	10	0	11	0	9	3
SP102759	0	527	107	96	0	36	138	0	0	0	108	15	21	57	132	18	46	0	1
SP102741	8	214	0	82	28	40	81	104	0	0	15	2	115	13	0	10	9	0	2
SP102945	12	0	152	38	40	27	0	172	0	0	53	4	81	9	0	24	0	9	0
SP103826	2	0	105	78	27	8	0	88	135	0	125	2	0	20	0	12	0	0	1
SP103706	6	357	0	108	154	6	92	42	13	0	93	4	58	34	39	25	0	0	15
SP102897	8742	188	0	534	0	1747	37	0	140	1527	0	0	0	0	0	220	0	339	0
SP102881	15	43	0	48	0	39	21	55	84	5	101	2	38	35	0	14	0	10	7
SP103715	13	0	133	74	86	4	7	108	140	7	0	3	0	0	0	21	0	6	15
SP102929	8	61	189	117	0	8	2	47	23	0	0	3	140	34	64	25	0	1	0
SP103619	1	24	36	0	0	3	35	13	60	0	0	1	0	2	23	2	18	0	0
SP103844	0	0	0	62	119	4	73	76	0	0	71	2	22	6	0	4	0	0	0
SP103128	25	51	0	98	174	28	89	131	0	0	7	10	0	63	0	15	0	0	12
SP103300	6	217	0	154	274	13	133	146	0	19	0	19	19	15	33	35	0	0	13
SP103057	14	227	0	71	60	0	227	50	111	0	87	4	8	19	0	54	0	0	4
SP103340	16	285	104	0	113	24	44	0	46	0	5	2	13	11	57	9	0	1	8
SP102913	23	14	171	35	125	32	1	119	145	0	44	6	0	17	15	22	0	0	6
SP102783	26	0	324	136	181	46	40	186	192	0	0	7	0	12	0	39	0	0	10
SP103080	20	406	5	0	110	59	98	6	102	0	0	2	94	34	165	24	0	4	8
SP103436	4	0	90	115	101	20	67	49	10	9	0	1	0	10	4	0	8	15	14
SP102804	3	0	297	131	284	13	82	0	74	0	0	5	91	34	0	10	0	6	0
SP102957	10	74	36	123	45	2	723	61	71	0	0	8	0	15	0	120	4	0	3
SP102873	8	109	0	49	0	20	85	79	25	0	22	3	54	12	0	19	0	10	0
SP103213	3	248	0	19	0	0	69	31	0	0	58	6	33	18	67	11	1	0	4
SP103467	4	0	6	42	36	3	29	0	18	0	0	0	0	14	26	6	0	8	2
SP103261	25	294	350	298	226	29	96	111	80	0	0	16	0	40	0	23	0	3	7
SP103156	24	270	0	154	0	14	177	83	0	0	53	3	65	14	0	9	0	20	11
SP103288	8	0	65	50	131	8	53	36	0	0	0	6	0	2	29	16	0	6	2
SP103444	9	81	0	64	48	2	64	79	0	0	107	3	58	14	21	14	0	0	0
SP103685	5	230	0	68	22	0	117	24	72	0	13	4	20	9	79	17	0	7	1
SP103140	21	49	439	155	190	14	0	0	183	0	80	10	87	0	8	13	0	4	0
SP103673	26	52	288	135	101	27	78	11	152	1	134	9	41	59	0	38	15	15	6
SP102839	10	41	107	63	194	19	48	138	12	10	0	2	0	1	15	17	0	9	0
SP103245	20	143	36	163	112	13	54	160	111	0	14	10	0	32	0	7	0	11	5
SP103037	0	38	10	28	26	0	19	44	0	0	108	9	0	0	8	2	0	10	0
SP103408	21	64	150	138	21	2	120	24	0	0	1	3	122	0	18	24	0	3	1
SP103021	19	0	87	88	94	6	72	124	145	0	0	10	0	17	0	9	0	2	8
SP103679	9	49	0	48	0	14	53	0	53	0	37	0	77	20	21	22	0	5	0
SP103065	26	243	55	132	211	15	52	23	110	0	119	7	0	0	72	27	67	0	4
SP102965	9	59	126	77	26	1	58	74	122	0	0	4	0	14	0	0	0	2	4
SP103221	44	17	47	274	85	26	173	245	139	0	211	7	0	15	0	26	0	11	0
SP103547	13	357	0	29	0	14	169	99	4	0	0	3	18	48	7	28	12	4	5
SP102973	20	0	421	62	168	41	254	12	91	12	0	15	0	0	51	54	0	14	2
SP103515	0	130	50	149	38	9	75	93	127	3	36	2	17	33	50	9	0	8	14
SP102747	5	0	67	27	0	3	3	35	49	0	0	2	0	0	15	1	0	1	1
SP103730	12	0	120	0	135	62	33	141	119	0	45	3	0	37	0	7	0	0	2
SP103535	18	204	0	137	0	44	525	152	0	0	10	10	156	49	0	67	0	0	13
SP102718	15	314	28	22	89	18	108	62	30	0	0	4	0	22	5	16	27	14	6
SP103483	10	35	49	60	87	9	26	54	25	0	51	3	0	0	0	0	0	11	1
SP103428	10	155	252	148	29	12	91	64	114	0	0	12	141	12	15	45	21	0	1
SP102755	27	241	661	327	7	6	38	188	66	0	0	0	178	96	14	45	0	0	22
SP103694	30	236	227	258	142	9	128	149	223	0	0	14	0	59	10	29	0	25	13
SP103595	9	6	86	108	0	13	36	79	0	1	40	6	62	29	62	0	0	14	0
SP103396	0	95	6	43	0	3	47	20	4	0	0	1	49	18	30	0	0	0	0
SP102716	6	84	22	46	0	3	26	18	0	0	54	1	59	3	10	2	0	0	2
SP102733	12	0	33	2	49	20	54	8	54	4	0	10	20	11	104	20	37	20	0
SP102989	17	93	130	132	0	34	39	66	92	0	0	4	121	44	43	7	40	12	0
SP103603	28	129	131	32	0	29	0	65	56	0	0	7	166	14	0	19	10	16	0
SP102921	13	34	5	56	230	19	83	52	0	3	0	9	0	31	44	6	0	0	0
SP103742	24	206	0	28	255	58	126	79	51	7	8	5	9	20	61	12	0	7	6
SP103555	5	0	0	8	0	4	12	14	0	3	0	0	31	0	0	0	0	9	1
SP103523	4	0	57	31	126	7	44	59	38	0	0	3	0	28	0	13	0	6	1
SP103575	9	0	141	5	11	63	14	25	182	4	63	1	27	26	52	11	0	3	11
SP103045	15	0	0	104	163	1	66	158	0	3	199	7	0	0	25	25	0	11	0
SP103455	27	125	125	120	68	16	90	84	66	18	60	11	67	40	2	31	9	24	9
SP103856	2	0	66	0	0	1	3	0	0	0	0	1	73	0	16	0	0	5	2
CPCT02020340T	0	184	215	0	0	19	33	138	0	19	75	38	96	58	0	28	37	19	0
CPCT02140010T	27	68	76	93	49	39	117	93	93	0	0	41	0	36	55	1	16	1	11
CPCT02110007T	31	46	0	191	0	53	152	47	182	0	161	77	72	38	0	0	77	8	10
CPCT02140015T	35	0	0	119	65	49	104	156	43	21	0	93	0	5	0	38	8	41	19
CPCT02020376T	20	49	12	0	37	107	0	85	5	13	0	42	48	45	0	0	29	20	1
CPCT02050051T	25	33	0	100	125	61	77	17	18	10	101	45	17	52	0	24	33	6	7
CPCT02140017T	67	90	93	332	72	155	165	279	0	60	203	90	4	29	74	29	5	22	26
CPCT02040048T	33	150	436	274	80	112	10	102	0	20	114	56	168	47	123	32	73	0	15
CPCT02060029T	29	82	8	100	0	230	86	0	0	77	65	32	7	68	39	30	17	22	22
CPCT02060039T	24	182	2	45	0	23	121	17	0	0	115	23	30	40	31	13	63	0	6
CPCT02050077T	38	198	24	79	0	109	93	14	141	15	0	74	0	50	7	25	54	13	23
CPCT02060050T	31	91	93	252	117	103	71	43	0	18	30	56	216	26	18	34	26	21	12
CPCT02020866T	22	0	137	0	80	15	26	40	100	16	0	37	33	43	0	11	56	10	10
CPCT02120177T	29	149	29	74	191	6	87	3	62	17	49	41	0	2	0	16	0	23	16
CPCT02140095T	38	166	0	253	116	9	197	81	191	0	62	53	0	1	48	0	59	0	306
CPCT02120176T	133	155	29	67	36	286	117	128	103	36	110	22	0	0	176	8	0	0	39
CPCT02120085T	25	178	0	0	0	96	96	0	0	0	63	146	25	43	57	30	37	30	11
CPCT02100138T	44	19	41	64	101	205	60	33	0	15	0	53	54	33	0	34	60	0	13
CPCT02080177T	27	94	40	19	115	250	49	0	126	0	55	52	0	22	47	22	6	4	16
CPCT02230079T	64	58	75	205	174	142	85	79	181	28	0	63	0	56	0	18	89	0	19
CPCT02340107T	129	94	0	65	0	218	89	0	77	6	266	48	129	12	0	30	0	0	28
CPCT02120096T	30	63	0	154	232	33	79	167	0	5	1	127	86	4	0	19	0	0	13
CPCT02120102T	6	15	14	12	22	8	0	0	54	0	4	21	0	5	19	0	2	4	5
CPCT02440023T	37	0	58	257	36	92	125	87	192	15	92	62	0	87	124	0	32	0	59
CPCT02160060T	19	139	121	77	96	38	58	95	0	14	145	32	0	1	0	11	9	0	23
CPCT02180055T	17	77	0	23	20	58	41	0	0	38	0	60	105	14	18	20	0	30	6
CPCT02140104T	37	0	0	49	0	102	25	67	0	21	0	17	26	5	5	15	45	14	21
CPCT02140105T	26	155	77	118	214	66	91	0	40	23	28	49	0	10	83	14	21	0	47
CPCT02190055T	62	0	21	17	0	119	96	24	241	0	295	56	81	64	70	12	77	26	19
CPCT02030551TII	16	0	0	54	0	266	47	0	8	158	95	124	0	10	15	44	129	41	249
CPCT02050317T	2	0	0	0	4	19	16	36	27	13	6	99	14	28	0	10	29	13	3
CPCT02180078T	11	206	0	49	96	20	105	52	69	0	0	31	32	19	38	8	16	26	15
CPCT02220075T	20	0	62	127	122	51	37	58	146	16	0	27	0	26	15	34	0	27	8
CPCT02230085T	34	104	186	191	0	206	18	109	153	18	79	71	18	90	17	83	114	9	18
CPCT02120195T	13	34	51	60	224	75	88	173	115	21	0	23	0	21	0	17	0	0	3
CPCT02080302T	25	228	0	136	159	69	164	71	125	56	0	52	25	30	107	29	22	15	18
CPCT02070470T	18	0	32	6	35	9	0	0	49	5	60	26	0	17	31	8	0	0	13
CPCT02300034T	14	35	174	243	0	90	39	95	161	0	2	86	75	35	0	33	11	17	18
CPCT02020955T	20	0	161	82	17	41	35	36	40	0	24	31	74	7	6	17	18	3	8
CPCT02020965T	21	196	14	12	90	36	92	12	0	28	138	31	0	56	72	10	23	14	16
CPCT02140094TII	51	42	142	21	0	32	9	272	0	0	214	90	193	128	0	0	89	0	238
CPCT02210083T	0	0	0	0	27	43	30	0	0	23	59	25	3	0	58	11	8	9	13
CPCT02100200T	34	279	0	0	260	58	134	10	58	40	235	22	15	14	12	0	0	8	30
CPCT02140106T	15	0	0	43	0	25	60	0	34	18	132	31	40	11	19	10	10	24	17
CPCT02140059T	29	242	193	167	281	41	50	0	0	36	30	48	42	14	0	45	20	8	27
WIDE01010156T	7	0	0	0	0	29	21	0	21	3	49	16	0	17	52	15	20	17	1
CPCT02100174T	75	142	40	0	0	36	55	0	89	0	8	74	109	22	0	40	35	38	17
CPCT02120200T	10	55	33	22	0	12	25	48	52	2	0	20	0	19	0	26	24	21	13
CPCT02140070T	41	61	29	0	0	134	42	46	0	30	7	84	3	25	0	7	30	21	14
CPCT02040248T	12	100	130	0	70	47	0	100	32	25	0	49	0	0	19	13	93	6	9
CPCT02060149T	21	0	77	0	208	48	0	7	5	11	5	70	5	32	0	6	29	4	3
CPCT02020718T	30	0	0	35	246	93	80	93	26	9	18	67	0	14	0	10	0	1	10
CPCT02230096T	103	42	201	212	72	268	0	150	93	9	0	59	81	28	9	41	77	17	23
CPCT02180064T	18	15	119	38	113	22	31	0	80	23	0	71	0	21	82	16	0	29	17
CPCT02020764T	13	240	21	10	0	308	68	48	65	19	0	208	0	37	43	61	33	4	7
CPCT02440012T	9	314	36	2	132	73	79	79	0	8	0	78	0	49	35	11	47	53	11
CPCT02020752T	11	107	33	0	147	77	21	16	40	24	0	42	0	15	0	7	0	5	5
CPCT02140071T	18	0	89	76	0	43	82	76	125	6	85	115	0	39	7	13	3	13	9
CPCT02140074T	27	155	86	134	74	64	68	0	69	6	41	50	49	40	18	39	62	19	6
CPCT02140017TII	56	62	108	343	74	140	159	306	0	48	190	126	0	23	63	23	0	19	13
CPCT02120143T	11	98	60	55	0	61	57	46	129	28	30	52	56	22	13	7	15	26	14
CPCT02030431T	21	0	43	76	173	80	59	0	8	13	0	51	0	0	21	10	22	2	11
CPCT02180067T	3	0	0	43	0	63	47	12	57	2	144	74	30	22	0	11	4	3	10
CPCT02160052T	30	0	0	212	211	24	99	154	27	3	132	60	0	1	0	27	56	35	15
CPCT02140080T	10	0	0	0	66	83	8	32	27	15	0	40	28	13	8	3	4	0	2
CPCT02170036T	239	0	5	0	10	372	0	4	0	75	4	109	0	10	36	4	0	4	33
CPCT02290045T	12	32	101	0	12	36	0	13	45	16	0	56	96	14	9	1	2	8	15
CPCT02060269T	29	85	46	41	0	40	62	81	0	6	58	47	78	7	46	20	37	0	14
CPCT02230113T	8	0	0	0	18	54	12	0	22	12	0	43	23	0	14	6	36	7	5
CPCT02050407T	21	0	108	58	0	99	45	96	79	0	0	82	0	5	13	28	14	20	11
CPCT02030543T	28	0	0	110	179	113	105	31	0	40	81	107	14	199	0	22	16	29	27
CPCT02190050T	21	127	154	75	0	100	76	0	59	13	110	67	79	24	15	2	54	15	17
CPCT02140087T	10	48	99	44	139	32	59	63	74	0	68	56	0	51	0	21	17	13	14
CPCT02100190T	25	66	106	58	0	210	38	51	68	26	129	119	0	58	0	24	78	1	4
CPCT02140094T	20	0	0	28	66	14	18	132	0	0	110	246	0	46	0	0	0	6	0
CPCT02130164T	17	0	130	71	34	17	34	41	153	5	0	38	0	29	66	6	2	1	22
CPCT02140093T	27	0	320	131	39	76	30	0	284	0	197	31	9	0	43	1	0	23	6
CPCT02020592T	9	17	44	0	0	16	0	85	0	0	0	145	0	8	6	3	0	12	0
CPCT02180076T	10	105	0	2	0	25	36	1	0	0	18	20	65	12	4	11	34	17	27
CPCT02020865T	27	122	0	291	0	13	209	202	205	0	185	36	24	72	0	19	43	9	28
CPCT02230059T	14	88	32	0	33	45	35	50	0	7	85	98	26	3	72	2	6	28	9
CPCT02180022T	72	0	23	112	21	220	88	91	25	50	16	27	0	16	0	26	52	7	21
CPCT02120014T	53	107	17	161	0	50	101	0	101	26	150	78	64	105	25	0	94	18	20
CPCT02180033T	12211	0	0	0	34	1168	57	0	0	1962	0	94	0	0	0	172	0	162	30
CPCT02140046T	64	0	7	96	37	94	49	39	82	0	0	37	7	34	19	13	32	32	12
CPCT02080111T	26	0	0	0	10	223	0	35	0	36	29	51	23	85	1	450	17	53	35
CPCT02120027T	76	189	0	0	90	135	58	0	88	31	49	51	40	13	71	2	40	16	38
CPCT02140042TII	18	48	22	0	0	25	46	0	17	15	8	16	19	27	7	6	14	6	20
CPCT02070169T	13	0	47	0	96	8	22	24	27	9	0	36	0	16	0	0	28	0	21
CPCT02160024T	38	226	0	76	162	101	131	76	0	5	51	25	43	58	0	36	53	22	3
CPCT02020566T	0	0	0	0	0	1	0	0	0	0	0	115	15	1	0	14	0	0	4
CPCT02230033T	14	0	0	113	65	73	63	36	0	18	18	45	0	24	9	21	53	13	2
CPCT02030356T	37	49	137	12	50	18	0	130	92	4	89	51	57	40	0	0	1	11	5
CPCT02090021T	20	255	0	76	100	50	156	30	52	2	21	150	0	60	45	7	0	0	20
CPCT02330047T	14	0	70	158	60	43	56	107	56	18	0	178	71	0	0	2	6	26	32
CPCT02100107T	36	249	0	147	0	122	122	46	36	0	0	175	54	63	92	18	86	19	25
CPCT02020580T	27	0	20	0	144	85	18	22	35	13	0	153	0	22	22	9	21	14	7
CPCT02180003T	6	0	29	0	0	5	4	0	0	1	2	154	0	31	13	8	39	4	2
CPCT02020414T	62	27	101	205	71	69	91	0	39	20	0	85	47	40	0	14	66	10	26
CPCT02050087T	17	93	39	15	16	67	34	44	0	29	13	33	41	15	0	23	54	17	0
CPCT02010458T	13	0	0	0	13	45	9	0	35	19	0	54	7	30	17	14	93	13	16
CPCT02020447T	32	0	0	66	0	124	11	79	26	41	162	22	31	14	0	21	43	16	10
CPCT02060067T	20	122	3	51	0	24	58	58	46	18	0	71	17	198	35	9	81	0	16
CPCT02020480T	34	75	0	0	0	25	0	91	192	0	264	39	47	0	0	4	0	2	5
CPCT02140042T	58	226	48	0	0	84	49	0	0	4	12	23	138	49	12	15	59	31	15
CPCT02120002T	14	64	101	83	0	38	63	73	122	0	34	32	0	4	2	23	69	30	14
CPCT02030332T	23	116	0	19	0	74	83	0	68	15	38	48	52	0	0	34	99	55	11
CPCT02230015T	35	124	104	25	0	43	70	0	58	0	0	34	81	27	19	24	26	29	5
CPCT02060138T	23	158	270	47	251	83	49	220	0	0	30	174	0	64	0	44	20	9	18
CPCT02360007T	33401	0	0	70	0	2240	0	0	0	6461	0	278	0	0	0	0	0	0	30
CPCT02040181T	31	159	232	74	130	51	73	127	58	24	0	96	0	61	0	46	32	0	19
CPCT02300027T	36	205	0	72	215	39	95	8	0	47	144	54	19	44	0	27	0	6	0
CPCT02120090T	14	77	0	121	0	37	63	56	0	0	103	70	85	21	0	6	22	6	3
WIDE01010520T	59	233	174	52	200	44	134	49	0	0	0	59	0	122	0	18	70	66	24
WIDE01010600T	6	61	14	0	18	2	8	27	0	5	95	17	19	2	44	9	15	14	0
WIDE01010710T	233	81	80	9	0	284	72	0	127	83	0	60	119	65	0	0	55	20	33
WIDE01010727T	8	0	112	0	0	27	11	0	0	14	0	29	53	4	36	6	31	0	12
