MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Ins:T:4	6.76E-04	2.43E-04	5.86E-04	1.32E-03	5.21E-04	1.09E-03	1.02E-03	1.20E-03	1.95E-04	1.05E-03	9.21E-04	6.30E-04	1.14E-03	6.70E-04	8.97E-08	1.91E-03
1:Ins:T:5	9.64E-03	1.01E-02	8.30E-03	1.20E-02	7.11E-03	1.11E-02	7.07E-03	7.42E-03	4.68E-03	3.53E-03	3.71E-03	3.46E-03	3.06E-03	4.57E-03	1.18E-03	8.10E-03
2:Del:R:0	7.51E-04	5.03E-04	7.32E-04	1.51E-03	7.12E-04	1.19E-03	3.75E-03	2.50E-03	1.88E-03	2.42E-03	2.37E-03	2.51E-03	3.60E-03	1.56E-03	2.54E-03	2.09E-03
2:Del:R:1	8.27E-04	9.44E-04	6.17E-04	2.00E-03	6.78E-04	1.27E-03	2.37E-03	2.26E-03	2.31E-03	3.24E-03	1.98E-03	2.05E-03	1.88E-03	2.42E-03	5.34E-04	2.13E-03
2:Del:R:2	4.88E-04	2.96E-04	3.17E-04	7.80E-04	3.54E-04	5.48E-04	1.28E-03	1.08E-03	1.32E-03	7.70E-04	1.11E-03	1.42E-03	8.84E-04	1.30E-03	4.95E-04	1.06E-03
2:Del:R:3	3.53E-04	3.59E-04	3.66E-04	4.51E-04	3.13E-04	4.99E-04	4.94E-04	3.53E-04	2.93E-04	4.72E-04	7.18E-04	4.46E-04	1.58E-04	3.93E-04	1.38E-04	8.43E-04
2:Del:R:4	2.70E-04	1.72E-04	1.91E-04	3.95E-04	2.04E-04	3.53E-04	3.58E-04	5.23E-04	1.68E-04	1.10E-04	2.23E-04	2.52E-04	2.36E-04	1.45E-04	2.16E-05	2.42E-04
2:Del:R:5	3.50E-04	3.70E-04	2.10E-04	8.87E-04	2.67E-04	4.05E-04	2.10E-03	1.16E-03	1.10E-03	4.54E-03	1.93E-03	2.31E-03	2.35E-03	1.23E-03	1.23E-02	1.95E-03
3:Del:R:0	2.63E-04	1.56E-04	4.66E-04	1.34E-03	4.61E-04	8.27E-04	1.04E-03	1.42E-03	1.76E-03	2.70E-03	1.41E-03	7.46E-04	1.92E-03	9.63E-04	1.46E-03	2.81E-03
3:Del:R:1	1.01E-03	1.16E-03	7.45E-04	1.93E-03	8.69E-04	1.50E-03	2.56E-03	2.54E-03	1.67E-03	4.80E-03	5.25E-03	3.17E-03	2.65E-03	4.40E-03	3.19E-03	2.13E-03
3:Del:R:2	3.97E-04	3.75E-04	8.56E-05	6.24E-04	2.47E-04	4.79E-04	1.55E-03	1.80E-03	7.83E-04	6.17E-04	1.33E-03	1.00E-03	5.63E-04	1.76E-03	8.29E-04	7.77E-04
3:Del:R:3	2.58E-04	1.72E-04	1.20E-05	3.06E-04	2.24E-04	1.93E-04	1.00E-03	7.14E-04	5.23E-04	5.18E-04	9.46E-04	1.20E-03	7.12E-04	5.51E-04	7.12E-05	4.93E-04
3:Del:R:4	2.14E-05	8.94E-05	2.33E-08	6.26E-04	2.56E-05	2.29E-04	5.93E-04	5.83E-04	1.35E-03	1.37E-03	7.60E-04	8.08E-04	6.61E-04	4.64E-04	2.24E-03	8.53E-04
3:Del:R:5	0.00E+00	4.35E-04	5.23E-05	2.60E-04	2.68E-04	3.93E-04	7.81E-04	4.64E-04	5.03E-04	2.41E-03	8.93E-04	2.83E-03	1.30E-03	1.09E-03	3.13E-03	1.79E-03
4:Del:R:0	3.26E-04	2.11E-04	6.06E-04	9.32E-04	3.97E-04	6.63E-04	1.71E-03	1.77E-03	8.69E-04	6.40E-04	6.10E-04	5.63E-04	1.02E-03	8.65E-04	4.82E-04	7.76E-04
4:Del:R:1	4.67E-04	5.79E-04	3.56E-04	2.15E-03	3.54E-04	5.25E-04	2.09E-03	1.96E-03	3.72E-03	4.32E-03	3.61E-03	3.08E-03	3.17E-03	4.00E-03	2.53E-03	2.42E-03
4:Del:R:2	5.35E-04	5.34E-05	6.73E-04	7.46E-04	7.34E-04	4.24E-04	9.81E-04	7.66E-04	1.04E-03	1.22E-03	1.34E-03	1.58E-03	1.21E-03	2.10E-03	6.59E-04	1.75E-03
4:Del:R:3	3.39E-04	2.49E-04	8.03E-05	5.64E-04	3.26E-04	3.96E-04	6.67E-04	1.03E-03	4.66E-04	9.30E-04	1.59E-03	1.71E-03	1.22E-03	9.55E-04	1.39E-03	4.92E-04
4:Del:R:4	1.21E-04	3.46E-05	5.65E-05	2.33E-04	1.24E-04	1.93E-04	8.22E-04	1.11E-04	1.41E-03	1.30E-03	1.43E-03	9.63E-04	3.44E-04	1.65E-03	2.07E-03	5.99E-04
4:Del:R:5	5.19E-05	4.22E-05	9.38E-05	2.42E-04	4.71E-05	2.23E-04	3.03E-04	2.50E-04	2.43E-04	3.69E-04	3.11E-04	5.72E-04	3.66E-04	2.28E-04	4.43E-04	3.61E-04
5:Del:R:0	1.58E-03	4.62E-04	3.67E-03	2.43E-03	9.51E-04	3.20E-03	6.30E-03	4.27E-03	5.73E-03	3.18E-03	3.66E-03	3.46E-03	3.06E-03	3.89E-03	1.62E-03	3.49E-03
5:Del:R:1	3.32E-04	1.06E-03	8.50E-04	1.33E-03	7.53E-04	1.58E-03	1.50E-03	1.89E-03	3.32E-04	1.37E-03	2.12E-03	1.68E-03	2.04E-03	7.30E-04	5.04E-04	2.68E-03
5:Del:R:2	1.93E-04	1.12E-04	2.23E-04	2.94E-04	4.98E-04	1.51E-04	3.05E-04	5.19E-04	2.34E-04	7.80E-04	5.29E-04	4.04E-04	6.10E-04	2.39E-04	1.16E-03	5.21E-04
5:Del:R:3	5.10E-05	2.33E-06	4.78E-05	1.66E-04	4.37E-05	9.67E-05	1.88E-04	1.92E-04	2.98E-05	1.06E-04	5.46E-05	9.35E-05	7.50E-05	1.26E-04	4.45E-05	1.27E-04
5:Del:R:4	5.24E-09	1.30E-08	1.73E-08	2.83E-08	8.66E-09	1.66E-08	5.20E-08	3.22E-08	5.50E-08	6.79E-08	5.91E-08	4.75E-08	5.41E-08	5.27E-08	9.33E-08	5.08E-08
5:Del:R:5	0.00E+00	3.46E-09	1.72E-08	6.57E-05	7.51E-09	9.21E-05	5.95E-05	1.42E-04	7.78E-05	2.79E-04	3.38E-04	2.94E-04	3.29E-04	1.43E-04	3.43E-04	2.33E-04
2:Ins:R:0	8.06E-04	6.14E-04	1.01E-03	1.24E-03	6.74E-04	1.20E-03	1.25E-03	1.40E-03	6.94E-04	1.17E-03	1.46E-03	1.15E-03	1.23E-03	2.08E-03	1.15E-03	2.22E-03
2:Ins:R:1	6.84E-04	2.99E-04	2.28E-04	6.94E-04	7.24E-04	5.66E-04	6.27E-04	8.23E-04	4.70E-04	1.29E-03	1.49E-03	1.11E-03	1.52E-03	1.10E-03	7.74E-04	8.84E-04
2:Ins:R:2	1.48E-04	6.39E-04	1.99E-04	3.79E-04	2.33E-04	3.26E-04	1.12E-03	1.04E-03	4.83E-04	8.10E-04	1.95E-03	8.42E-04	6.11E-04	5.21E-04	9.48E-04	7.13E-04
2:Ins:R:3	1.75E-04	1.09E-04	2.09E-04	2.41E-04	1.25E-04	2.44E-04	1.42E-04	1.22E-04	1.46E-04	6.79E-05	1.26E-04	3.49E-04	2.43E-04	6.12E-05	1.33E-04	4.71E-04
2:Ins:R:4	2.71E-04	2.86E-04	4.97E-04	3.44E-04	2.28E-04	4.80E-04	3.24E-04	3.79E-04	1.11E-07	8.07E-08	1.24E-07	1.40E-04	2.10E-07	4.68E-08	9.21E-08	4.64E-04
2:Ins:R:5	1.81E-03	5.02E-03	7.35E-04	1.50E-03	1.60E-03	1.80E-03	1.07E-03	1.27E-03	8.82E-04	1.76E-03	9.43E-04	9.85E-04	3.76E-03	9.28E-04	4.33E-04	2.01E-03
3:Ins:R:0	3.30E-04	3.12E-04	9.23E-04	4.97E-04	2.71E-04	1.21E-03	9.12E-04	9.17E-04	4.51E-04	1.97E-04	1.10E-03	7.49E-04	6.33E-04	3.55E-04	2.55E-05	1.65E-03
3:Ins:R:1	1.47E-04	6.77E-04	1.80E-04	6.51E-04	2.28E-04	9.00E-04	8.37E-04	8.18E-04	2.60E-04	7.07E-04	1.98E-03	4.16E-04	1.45E-03	9.55E-04	4.92E-04	8.77E-04
3:Ins:R:2	4.36E-05	4.22E-05	1.70E-05	6.87E-05	4.47E-05	2.18E-04	1.57E-04	1.65E-04	2.14E-05	3.97E-05	2.73E-04	1.43E-04	2.22E-04	1.21E-04	1.50E-06	1.63E-04
3:Ins:R:3	5.24E-09	1.30E-08	1.73E-08	2.83E-08	8.66E-09	1.66E-08	5.20E-08	3.22E-08	5.50E-08	6.79E-08	5.91E-08	4.75E-08	5.41E-08	5.27E-08	9.33E-08	5.08E-08
3:Ins:R:4	1.72E-09	1.40E-04	1.18E-08	4.28E-05	2.98E-05	5.69E-05	4.70E-08	7.55E-05	6.09E-08	7.35E-08	6.62E-08	5.14E-08	5.63E-08	5.89E-08	1.08E-07	5.89E-05
3:Ins:R:5	1.74E-04	4.73E-04	2.93E-04	1.72E-04	2.15E-04	2.69E-04	1.67E-04	2.04E-04	1.27E-04	7.47E-05	2.00E-07	9.69E-05	4.63E-04	9.77E-05	8.46E-07	1.50E-04
4:Ins:R:0	4.06E-04	5.65E-04	1.07E-03	1.10E-03	5.34E-04	1.46E-03	9.47E-04	1.20E-03	1.33E-04	4.63E-08	6.27E-04	1.79E-04	6.88E-04	6.77E-05	8.11E-08	9.39E-04
4:Ins:R:1	1.20E-03	8.38E-04	6.57E-04	7.79E-04	9.86E-04	7.97E-04	5.96E-04	8.49E-04	1.04E-03	1.06E-03	1.81E-03	1.12E-03	7.77E-04	9.53E-04	1.53E-04	1.29E-03
4:Ins:R:2	6.25E-05	1.71E-04	1.51E-04	3.27E-04	1.38E-04	2.86E-04	3.80E-04	2.94E-04	7.09E-08	3.86E-05	2.53E-04	1.04E-04	4.90E-05	1.26E-04	1.78E-07	2.28E-04
4:Ins:R:3	1.12E-04	4.76E-05	8.38E-09	2.46E-04	1.18E-04	2.36E-04	1.35E-04	2.06E-04	6.36E-05	3.86E-05	3.65E-05	1.09E-04	5.81E-08	8.01E-08	1.28E-07	1.87E-04
4:Ins:R:4	1.30E-04	2.67E-05	6.22E-09	4.66E-05	9.64E-05	6.46E-05	8.43E-08	3.03E-08	6.03E-08	7.90E-08	7.25E-08	6.34E-08	6.03E-08	6.44E-08	1.17E-07	4.96E-08
4:Ins:R:5	3.50E-04	3.50E-04	2.04E-04	3.08E-04	3.68E-04	3.46E-04	1.44E-04	1.84E-04	2.21E-05	8.43E-05	1.99E-04	1.21E-04	2.30E-04	6.55E-05	1.16E-07	4.09E-05
5:Ins:R:0	1.91E-03	1.16E-03	6.22E-03	1.66E-03	1.63E-03	7.71E-03	4.02E-03	2.70E-03	7.71E-05	7.58E-04	4.15E-04	1.89E-03	8.32E-08	8.70E-08	5.15E-04	2.05E-03
5:Ins:R:1	4.93E-04	5.98E-04	9.77E-04	2.16E-03	3.54E-04	1.12E-03	1.46E-03	1.11E-03	2.72E-03	1.53E-03	2.15E-03	3.68E-03	1.56E-03	3.59E-03	2.67E-03	3.02E-03
5:Ins:R:2	6.24E-05	2.59E-04	7.13E-09	3.90E-04	1.36E-04	2.41E-04	4.67E-04	4.42E-04	4.14E-04	4.80E-04	4.60E-04	2.56E-04	1.23E-04	3.89E-04	2.89E-04	3.00E-04
5:Ins:R:3	2.70E-05	5.58E-06	4.19E-04	2.57E-04	2.60E-05	1.83E-04	3.55E-05	2.54E-04	1.05E-04	6.63E-05	2.40E-04	2.99E-04	1.96E-04	1.64E-04	1.20E-07	3.65E-04
5:Ins:R:4	2.45E-05	2.38E-05	1.70E-08	1.10E-05	3.11E-05	8.84E-06	5.48E-05	9.37E-05	1.34E-04	3.85E-04	5.17E-05	2.92E-04	1.17E-04	6.58E-05	2.59E-04	1.31E-04
5:Ins:R:5	2.81E-05	9.31E-05	5.45E-09	1.08E-04	3.67E-05	7.27E-05	1.78E-04	1.60E-04	9.22E-05	2.23E-04	1.00E-04	2.77E-04	1.87E-04	1.94E-04	5.07E-04	2.56E-04
2:Del:M:1	1.51E-03	6.48E-04	8.50E-04	2.08E-03	1.35E-03	1.42E-03	3.30E-03	2.32E-03	1.64E-03	2.49E-03	3.36E-03	1.60E-03	4.01E-03	2.65E-03	2.56E-03	2.62E-03
3:Del:M:1	4.94E-04	3.94E-04	4.45E-04	3.15E-04	3.80E-04	3.47E-04	1.17E-03	8.60E-04	9.70E-04	9.32E-04	6.16E-04	9.18E-04	1.28E-03	7.18E-04	8.95E-05	7.71E-04
3:Del:M:2	2.79E-04	4.28E-04	7.08E-04	2.41E-03	3.56E-04	1.15E-03	2.28E-03	1.44E-03	2.72E-03	2.32E-03	2.03E-03	2.57E-03	2.75E-03	4.08E-03	2.29E-03	2.85E-03
4:Del:M:1	2.85E-04	1.95E-04	3.44E-04	3.90E-04	2.96E-04	5.30E-04	1.70E-03	8.28E-04	1.14E-03	1.04E-03	1.80E-03	1.36E-03	9.22E-04	1.44E-03	2.69E-07	9.70E-04
4:Del:M:2	4.74E-04	4.49E-04	4.40E-04	1.25E-03	2.32E-04	6.18E-04	1.90E-03	1.45E-03	2.16E-03	2.30E-03	3.05E-03	1.46E-03	3.07E-03	3.51E-03	7.61E-04	1.71E-03
4:Del:M:3	8.47E-04	3.33E-04	6.81E-05	1.11E-03	8.22E-04	3.42E-04	3.47E-03	1.94E-03	3.37E-03	3.94E-03	5.61E-03	2.09E-03	3.78E-03	5.71E-03	2.19E-03	2.01E-03
5:Del:M:1	9.27E-04	6.32E-04	2.29E-03	3.24E-03	8.93E-04	3.05E-03	4.38E-03	3.63E-03	4.00E-03	3.53E-03	2.75E-03	4.72E-03	3.52E-03	3.72E-03	2.99E-03	3.30E-03
5:Del:M:2	1.90E-03	6.88E-04	1.25E-03	2.18E-03	9.57E-04	1.46E-03	3.55E-03	3.68E-03	2.82E-03	1.62E-03	3.64E-03	4.40E-03	3.08E-03	2.68E-03	2.02E-03	3.26E-03
5:Del:M:3	7.65E-04	3.66E-04	9.27E-04	1.42E-03	8.58E-04	8.77E-04	2.28E-03	1.88E-03	2.77E-03	2.56E-03	1.60E-03	1.58E-03	1.13E-03	2.63E-03	1.12E-03	1.73E-03
5:Del:M:4	2.68E-04	2.03E-04	6.00E-05	1.36E-03	5.51E-04	9.28E-04	1.36E-03	1.60E-03	1.07E-03	1.62E-03	1.45E-03	1.39E-03	1.27E-03	9.89E-04	1.39E-03	1.35E-03
5:Del:M:5	6.02E-04	5.62E-04	5.91E-04	1.27E-03	5.01E-04	1.03E-03	1.86E-03	2.00E-03	8.35E-04	2.30E-03	1.96E-03	1.27E-03	1.56E-03	1.71E-03	1.78E-03	1.65E-03
