MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	0.018263286579749547	0.01283315195410978	0.005465480174170807	0.02852306490589399	0.01755528804147616	0.015042914405930786	0.04612474529771134	0.03387356358231045	0.05047333026537672	0.1350771131552756	0.06265355522744358	0.11107279058080166	0.05912271041845628	0.06498072286369279	0.091504866062362	0.0426249572285451
1:Del:C:1	0.010515761621063576	0.009132998063869309	0.007705353502169601	0.032623838905710724	0.008094390243932138	0.012872312346444233	0.04049281638865068	0.036661286993061426	0.20155676998198033	0.02744524149588415	0.03325746559246909	0.04049298477754746	0.025703759531027118	0.06744198326172522	0.007930157588319844	0.027624992924285153
1:Del:C:2	0.005255841675680131	0.0025228189158951865	0.011963505736057414	0.018705695457247203	0.0037143929031117295	0.008431994892889634	0.02587979253847152	0.0339171712519601	0.04581825859437231	0.017321410774572995	0.01327869382404856	0.027818422440284395	0.02296989440988341	0.06689298420678824	0.007729473988237032	0.024201500965718877
1:Del:C:3	0.0028172333741713373	0.00387127713082009	0.0037693299082457088	0.010362841774476692	0.00371623780428763	0.00991277165321776	0.010008965199871512	0.01485194525052549	0.0138922948583388	0.011874450264255643	0.00619943111174166	0.012133090270426123	0.00419240206304039	0.01653437623869152	0.0028495765975792863	0.012221150600086191
1:Del:C:4	0.0011406496767165208	0.00044124805539155434	0.0014585870210919439	0.007880241505475994	0.0013859425990085583	0.0028815509918280924	0.006492763257038305	0.01025096783678407	0.010982366080364016	0.008991329726541722	0.004904867075936039	0.008892053897543661	0.0019286056009578446	0.007525709456986362	0.00463114291399996	0.011374138904087658
1:Del:C:5	0.013643023397271463	0.005003037795004275	0.005179404351765698	0.008746003774708697	0.01332042305770301	0.0069631440654453055	0.004426786052310945	0.006077066114858667	0.0015750551150887303	0.0030677788945880024	0.002322805401158803	0.0021806636246662946	0.00461844338181038	0.0024452664059134576	0.00745961187679022	0.006671384677665628
1:Del:T:0	0.01565539029419142	0.007637621668400243	0.023083749497309326	0.01723751881188946	0.011366164677310735	0.021046035583131017	0.029756562260445207	0.016093042857355612	0.01383251483359345	0.051429288984197685	0.08453915544319898	0.05749420155305415	0.17594750974327325	0.04126506669341211	0.009078720835968852	0.04104926913045347
1:Del:T:1	0.008699321122885522	0.0027268784242721724	0.0181146591034485	0.018051695537869818	0.007168949740589597	0.01602035677758977	0.03637416243265761	0.035240576312644406	0.013274049968640612	0.041130612610304526	0.0444383144603853	0.04005217247045948	0.0669420386281854	0.0332746821744081	0.004216704679406575	0.024867094524670393
1:Del:T:2	0.010965343327843585	0.008222177737388847	0.010385585526764772	0.012446693431338645	0.01074253730243072	0.012345661737668934	0.024076433155214544	0.01518267789952688	0.03705304131846788	0.07620315342470235	0.014499172847961291	0.02083525741409062	0.041102125927777705	0.019491069699832907	0.02349098371899828	0.024984027649625203
1:Del:T:3	0.018075515039575975	0.000965564912185073	0.006783679443096276	0.009621377689763904	0.01157374985748902	0.010710130670340733	0.012924392824227198	0.009290352724970035	0.04296217803480942	0.07227243530098348	0.02022153964980248	0.022638443451527338	0.013449077815748752	0.025166733918249518	0.03446134781670452	0.021076613665181865
1:Del:T:4	0.02402762426984282	0.0044440629132259345	0.007768323340163761	0.005642689683008939	0.017602679080741836	0.007224095413730538	0.021271664423997548	0.008651571730151773	0.03724660258376161	0.028154293895732964	0.019551271488199972	0.023609523482778057	0.015464255159020012	0.012794388191701955	0.017174264317965253	0.013899859244702384
1:Del:T:5	0.43344203747808935	0.04923140976979539	0.014890771386142775	0.021630963160832836	0.30918046419508755	0.036943242140150684	0.03770194753839576	0.01867093888622378	0.022750552851129556	0.013687278820366657	0.006372151085915902	0.02350713773410689	0.010958620967915635	0.012451362113482673	0.0016660086219985714	0.013017824924876322
1:Ins:C:0	0.0671936304619794	0.004507460361186304	0.009682362497133	0.011323726680186325	0.04276042838774629	0.015942621901040184	0.0037737190462439683	0.004151182518022835	0.00024490964023016204	0.0005961990428933462	0.0007045478248392101	0.0002372041519220147	0.0003701971749123345	2.0307508206656168e-05	0.002320307376137123	0.005593166072182782
1:Ins:C:1	0.003298811299519002	0.004715525285287185	0.004836842533073878	0.004087025649794782	0.0025386880872588337	0.004297018458210573	0.00501781721984134	0.008014347468542838	0.00402805148885113	0.0014486727589732595	0.004476533572395028	0.002936878301248953	0.003542338116081396	0.004199250449271901	0.0003024060244788984	0.003861566300292889
1:Ins:C:2	0.0011335269812661863	0.0006526350028372008	0.00039387871435685894	0.0024082311711299555	0.00133398280348608	0.0013072120192509828	0.002009436871999668	0.0012628288096826169	0.0034746240406212793	0.0032993539709068776	0.00433445370887398	0.0024246928387502463	0.006827802449584297	0.009493581838953382	0.0009162207157396552	0.004391343035436108
1:Ins:C:3	0.0014214199612450785	0.0032258320608127633	0.0006538217428123216	0.004770194102441891	0.0013612356130033732	0.004879001334643824	0.0021080571704391103	0.0025451169445159395	0.0007645002472281703	0.0009972241902970324	0.001635823913504595	0.000723626580329153	0.0013054718499853379	0.0025187713290857516	0.0002051280933291366	0.0023161499321966515
1:Ins:C:4	0.004424710499481534	0.0010243592348018994	0.0007885136581117536	0.002650745984951186	0.005295003701864971	0.002416201325089702	0.0017257882829119352	0.003452278744908739	0.0005602360928985206	0.0005219679789848897	2.8058872483427422e-05	0.0008265695997962297	0.00011598621947968013	0.0010834903811411322	0.00015148081670304236	0.000455263697834809
1:Ins:C:5	0.009496815126979072	0.02029755662661046	0.012466084477491677	0.01089979990007123	0.010206074948364403	0.01550629399222089	0.00483225302737992	0.005773114087372164	0.007643377150668584	0.007707190170622198	0.007129767077612996	0.007177856021498883	0.006770922330761095	0.006050795540557488	0.0056278804053783915	0.010795033925996905
1:Ins:T:0	0.013993311284284573	0.013911615535711234	0.008073922464820953	0.015784216393481074	0.01248885755892843	0.018123456198372877	0.010391408311779173	0.008337023534241865	0.003161560353019013	0.010255921622235747	0.008985463325440151	0.009810847080579492	0.007351355208472938	0.006510478247428182	0.00501815907145641	0.021073379773479246
1:Ins:T:1	0.014710507120471448	0.004560637951362878	0.006353648784231609	0.02577939023147337	0.01126424720911018	0.013585938533069566	0.0306029561496689	0.02752974479808472	0.03207947420720302	0.03052673160796985	0.025955588835058732	0.07181762390770018	0.04604894970598707	0.01798588377658234	0.03413807666162029	0.06039025492966175
1:Ins:T:2	0.00947737356768812	0.005608411519551737	0.004772639071916274	0.00640810234579476	0.006827963304717741	0.009811216333160573	0.008770394780015067	0.012836570795707302	0.014986990328513911	0.004390038348660141	0.010157512971695724	0.009683746085972871	0.017330277375876904	0.00792073997939383	0.0024584849048380876	0.01549101072020676
1:Ins:T:3	0.0043949959419023795	0.00409740332448564	0.003837209820226235	0.014508122367279839	0.005526700702030212	0.005255820789399195	0.007558140879361872	0.005113337907603182	0.004991340165903466	0.00910389360880174	0.006012444660318579	0.01544041890995345	0.008725446394939808	0.014542394401373428	0.0016467672747467077	0.02125583819487133
1:Ins:T:4	0.00894036532654809	0.0015447438702639715	0.004364516187433764	0.008586564781730602	0.008224562046113987	0.006329033711002126	0.004843145900842956	0.004828174206469953	0.000468146279075512	0.00543673801710483	0.004503139663951288	0.001782068784856925	0.004591027981184368	0.0018230644709672107	2.560293017950244e-07	0.012760042128659848
1:Ins:T:5	0.12142679602297904	0.551003964021802	0.15387289162933485	0.3623182208836079	0.2628243452310562	0.31467255428433416	0.06559496183158899	0.19932823717594148	0.028260988912497852	0.015681706343523272	0.022769918474368753	0.02008447144220554	0.015458644121581528	0.02913788880687207	0.0013524440303444862	0.1628310413658619
2:Del:R:0	0.006936607146053575	0.0022897781012716223	0.006571040773828259	0.00905771370950049	0.0072904233269582615	0.012883049132937004	0.0326192387814217	0.0220855254241485	0.0093475813801615	0.017214548976387505	0.013278323583008386	0.017080168770623915	0.02994543013270686	0.007329017315535111	0.007094178477353807	0.008369969684398484
