Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP97258	23	81	365	94	62	69	109	0	0	0	127	5	7	21	0	0
SP97194	39	211	141	479	334	209	260	66	0	195	4	34	120	66	0	18
SP109470	46	155	243	0	178	99	366	81	0	0	261	6	18	75	0	0
SP97278	19	0	247	188	201	104	63	17	7	0	5	13	26	50	0	4
SP109544	39	119	163	201	250	59	132	55	0	0	0	12	9	0	1	5
SP97104	18	0	0	13	32	25	0	29	0	0	0	8	323	9	15	32
SP106577	48	94	92	255	248	67	320	23	0	196	0	26	44	45	5	41
SP109457	26	40	41	0	0	6	26	187	22	13	0	9	17	12	31	4
SP109478	5	31	0	31	0	21	45	9	0	21	0	2	11	5	11	5
SP43688	15	208	17	130	165	0	226	11	0	6	32	13	30	37	10	0
SP97243	18	191	179	45	64	56	0	7	0	27	79	6	27	26	0	2
SP97269	32	34	183	290	275	100	161	18	0	0	103	23	54	13	0	15
SP113926	6	38	125	0	16	36	0	2	2	22	0	6	31	7	24	1
SP106560	10	153	146	34	46	30	0	1	0	41	138	4	13	31	0	0
SP43792	32	254	321	124	294	146	0	15	0	0	0	11	51	45	0	0
SP106602	28	21	115	188	177	69	0	9	0	0	10	7	40	27	33	10
SP97145	9	0	61	58	8	0	112	6	0	0	34	2	10	14	45	1
SP43664	40	418	375	85	91	163	232	88	0	0	0	17	107	60	43	4
SP43532	39	49	315	152	167	59	252	5	0	0	16	16	5	30	6	2
SP102816	21	73	184	28	79	42	0	4	0	112	66	3	48	29	15	6
SP102795	33	346	291	112	245	59	122	95	0	0	93	19	52	17	0	9
SP103197	16	223	101	163	69	107	21	17	0	33	74	10	25	8	16	0
SP102827	31	242	124	221	19	95	385	0	0	162	0	16	39	40	0	0
SP103233	17	89	151	155	0	87	111	21	0	165	3	7	9	37	7	0
SP103507	23	0	58	0	0	316	293	27	0	0	0	10	16	73	0	8
SP103100	13	152	27	54	8	19	126	16	0	84	0	5	0	5	0	0
SP103416	15	17	169	118	51	32	0	16	0	26	0	6	0	22	13	1
SP103005	21	110	72	98	0	34	55	13	0	9	0	3	14	13	12	4
SP102759	0	453	0	0	235	74	267	35	0	128	14	15	55	25	0	1
SP102741	7	221	105	34	93	61	0	37	0	0	139	3	12	11	0	0
SP102945	10	160	235	0	0	40	0	24	0	34	67	4	12	25	9	1
SP103826	0	87	138	135	79	26	88	8	0	0	0	1	21	17	0	3
SP103706	8	233	197	153	227	81	0	4	0	22	38	2	31	32	0	18
SP102897	9033	135	0	23	536	9	0	1845	1341	0	0	0	0	225	327	0
SP102881	14	104	55	67	69	29	0	41	0	19	44	1	33	19	12	10
SP103715	13	106	145	181	47	54	0	4	0	16	0	4	0	22	8	17
SP102929	10	50	111	165	78	49	42	8	0	133	7	2	40	26	1	0
SP103619	0	66	0	54	0	49	14	3	0	22	0	1	2	2	3	2
SP103844	0	0	209	0	71	86	0	3	0	2	58	0	2	7	0	1
SP103128	26	46	210	56	87	87	0	26	0	15	34	11	77	17	0	11
SP103300	7	189	260	28	231	120	0	13	0	19	139	21	21	41	0	7
SP103057	13	220	77	146	149	243	0	0	0	0	0	4	18	62	0	4
SP103340	20	154	80	168	25	4	198	22	0	46	0	2	5	10	0	4
SP102913	24	90	185	211	0	33	105	31	0	36	0	7	23	23	1	6
SP102783	29	108	334	286	83	134	100	43	0	0	0	9	23	40	0	10
SP103080	26	217	84	319	65	61	27	59	0	207	0	1	27	30	6	8
SP103436	4	15	117	43	120	104	23	19	17	0	0	2	19	0	18	16
SP102804	2	0	158	264	65	134	281	11	0	0	66	4	36	7	2	0
SP102957	9	138	8	19	154	793	0	2	0	0	0	11	29	130	0	2
SP102873	6	175	7	48	29	72	0	19	0	67	32	5	13	19	3	0
SP103213	3	218	46	0	120	54	0	0	0	59	23	5	19	16	0	5
SP103467	4	0	13	30	49	36	0	3	0	26	0	0	14	7	10	2
SP103261	27	262	283	224	315	130	252	24	0	0	0	17	44	20	0	0
SP103156	23	251	93	82	164	156	0	12	0	69	0	3	10	9	15	10
SP103288	8	0	113	13	63	71	49	8	0	8	36	7	7	19	9	1
SP103444	10	67	168	43	85	66	0	2	0	59	31	2	13	18	0	0
SP103685	6	163	0	126	126	95	34	0	0	93	0	5	9	22	9	0
SP103140	23	31	179	285	140	68	420	13	0	0	68	10	0	14	2	0
SP103673	25	75	99	171	137	117	360	28	0	0	39	9	66	43	14	5
SP102839	12	67	281	127	18	68	16	19	2	45	0	2	3	16	10	0
SP103245	21	167	189	226	127	47	0	10	0	37	0	12	37	7	8	3
SP103037	0	52	100	0	53	17	44	0	0	8	0	9	0	5	14	0
SP103408	22	52	130	77	141	185	0	1	0	40	34	1	0	25	3	1
SP103021	20	68	156	200	50	110	0	4	0	15	0	12	24	9	5	8
SP103679	10	2	0	111	62	64	0	16	0	62	28	0	23	26	4	0
SP103065	27	145	114	109	258	22	245	17	0	22	145	9	0	39	6	5
SP102965	9	118	88	146	66	92	34	0	0	0	0	4	15	0	2	2
SP103221	37	274	239	65	294	216	0	25	0	59	31	8	23	34	15	0
SP103547	9	417	0	34	71	132	0	10	0	49	0	5	54	27	0	2
SP102973	22	42	143	95	54	342	373	42	0	0	0	17	8	57	22	0
SP103515	0	171	86	166	162	85	0	8	0	94	0	2	34	12	9	14
SP102747	5	28	37	54	7	16	35	2	0	21	0	2	0	1	1	0
SP103730	10	151	170	138	0	83	7	60	0	0	28	4	53	9	0	3
SP103535	17	224	92	90	67	525	0	43	0	141	38	12	60	66	0	10
SP102718	14	315	70	110	87	96	0	16	0	0	0	5	28	17	14	8
SP103483	11	22	148	69	66	38	38	9	0	0	0	3	0	1	14	2
SP103428	11	162	105	311	89	143	119	11	0	97	0	13	17	44	0	0
SP102755	23	447	299	214	267	169	259	0	0	67	0	0	111	39	0	21
SP103694	29	324	158	296	341	201	29	4	0	0	0	17	83	33	27	10
SP103595	8	58	92	32	70	51	32	14	0	140	0	6	33	0	15	0
SP103396	0	73	14	71	25	35	0	2	0	79	0	1	16	0	0	0
SP102716	5	91	29	0	79	27	23	2	0	16	57	1	1	4	0	1
SP102733	13	0	0	34	0	48	83	20	13	120	53	10	11	23	28	2
SP102989	16	173	14	123	130	77	28	34	0	104	96	4	56	8	11	0
SP103603	28	190	70	133	20	31	0	26	0	24	125	7	14	20	14	0
SP102921	14	0	180	90	60	87	4	19	0	50	34	8	33	6	0	0
SP103742	29	66	269	239	58	120	0	60	0	61	1	4	20	15	13	7
SP103555	5	7	1	5	0	13	0	5	0	12	30	0	0	0	9	0
SP103523	5	4	143	110	18	71	0	6	0	0	0	3	35	14	7	1
SP103575	10	42	31	198	0	46	126	66	0	66	0	1	27	14	8	13
SP103045	16	10	379	0	143	86	0	2	3	46	33	6	0	35	18	0
SP103455	27	195	143	75	184	144	0	16	11	0	64	11	48	37	27	10
SP103856	3	0	24	0	0	19	34	0	0	12	70	0	0	0	7	0
CPCT02020340T	0	355	149	0	6	69	98	17	14	0	87	41	68	31	22	2
CPCT02140010T	27	140	65	94	113	146	0	39	0	76	0	46	50	2	5	13
CPCT02110007T	30	85	17	162	249	196	30	55	20	35	96	83	48	7	13	19
CPCT02140015T	36	51	141	89	30	90	0	49	26	81	0	101	7	38	39	18
CPCT02020376T	20	107	48	0	0	0	0	111	7	0	93	47	57	0	23	0
CPCT02050051T	26	3	71	0	140	69	122	64	14	0	97	48	57	31	2	7
CPCT02140017T	64	309	292	0	343	183	16	162	50	152	0	98	34	34	28	30
CPCT02040048T	33	222	206	0	311	70	375	116	18	152	164	60	64	37	0	17
CPCT02060029T	32	61	20	0	171	101	0	238	93	0	0	34	74	36	30	24
CPCT02060039T	23	157	10	0	74	87	150	26	0	73	41	24	42	15	0	13
CPCT02050077T	40	194	0	171	108	97	0	109	35	12	0	78	48	26	12	27
CPCT02060050T	36	0	196	91	285	117	0	107	7	45	220	58	26	41	20	9
CPCT02020866T	22	32	57	128	0	70	90	13	39	0	48	40	61	11	12	13
CPCT02120177T	32	43	132	184	117	85	85	9	3	0	3	43	0	20	22	16
CPCT02140095T	38	168	53	252	314	217	0	12	0	89	16	59	14	0	0	348
CPCT02120176T	139	183	84	97	79	71	150	297	21	245	0	25	0	12	0	42
CPCT02120085T	26	156	0	0	50	74	67	98	0	65	22	154	40	34	36	15
CPCT02100138T	47	0	100	48	54	82	20	210	28	7	83	56	39	36	0	19
CPCT02080177T	32	29	67	166	54	44	115	256	0	25	30	55	19	27	8	17
CPCT02230079T	68	46	125	303	217	144	0	142	79	0	13	69	81	21	2	26
CPCT02340107T	130	122	33	0	188	106	92	222	0	0	172	49	2	42	0	33
CPCT02120096T	33	0	321	105	122	75	0	32	0	0	151	137	7	22	0	8
CPCT02120102T	7	0	0	76	18	0	27	9	0	13	0	22	6	0	7	6
CPCT02440023T	39	0	29	202	223	117	168	98	20	226	0	68	99	0	0	66
CPCT02160060T	18	184	213	20	102	60	148	37	19	0	3	33	0	13	0	28
CPCT02180055T	21	3	39	19	58	43	0	63	21	7	119	63	12	24	34	1
CPCT02140104T	38	49	6	7	3	20	0	103	34	88	22	20	13	13	9	24
CPCT02140105T	30	10	114	134	172	75	193	70	23	67	37	53	15	19	0	50
CPCT02190055T	62	71	0	0	95	76	318	125	1	54	274	58	55	26	40	25
CPCT02030551TII	18	0	0	0	48	45	93	274	242	0	13	133	11	46	50	283
CPCT02050317T	2	41	0	0	0	21	0	19	20	2	42	107	35	11	16	3
CPCT02180078T	12	159	80	148	84	95	0	19	0	52	35	33	21	10	29	16
CPCT02220075T	23	0	126	232	105	67	0	54	14	28	0	28	25	37	30	7
CPCT02230085T	31	231	9	175	161	43	187	209	57	103	0	79	116	89	3	25
CPCT02120195T	15	54	268	262	0	102	0	76	23	44	0	26	31	16	0	1
CPCT02080302T	29	170	73	219	212	164	0	73	57	126	38	57	42	36	20	15
CPCT02070470T	18	0	0	32	39	0	101	12	0	2	20	29	23	13	5	15
CPCT02300034T	14	122	71	243	227	114	0	92	0	23	0	94	52	37	19	20
CPCT02020955T	21	30	84	48	87	86	78	41	1	0	60	34	14	20	6	10
CPCT02020965T	23	96	110	0	86	47	199	39	32	48	40	31	55	16	21	18
CPCT02140094TII	45	298	285	0	0	60	0	33	0	84	188	96	151	0	0	281
CPCT02210083T	0	0	36	0	0	24	49	45	31	52	0	25	0	14	16	17
CPCT02100200T	38	140	216	95	103	71	285	65	12	0	125	20	0	4	5	30
CPCT02140106T	15	0	23	0	82	65	75	28	21	19	54	33	8	15	30	21
CPCT02140059T	32	133	144	81	236	39	291	47	4	0	127	52	17	50	0	20
WIDE01010156T	7	0	0	0	0	7	70	30	9	65	4	16	15	18	23	4
CPCT02100174T	77	155	0	126	10	68	0	36	0	6	108	77	13	44	40	20
CPCT02120200T	8	124	0	50	24	36	0	10	12	0	0	23	27	28	23	17
CPCT02140070T	42	133	1	0	0	48	4	135	39	0	0	91	32	7	24	18
CPCT02040248T	11	173	121	20	0	0	105	41	74	11	53	54	6	13	10	13
CPCT02060149T	22	0	97	35	0	0	124	51	1	0	85	74	34	6	0	2
CPCT02020718T	32	0	227	107	18	86	0	95	0	0	62	71	13	11	0	10
CPCT02230096T	106	195	144	89	235	79	2	272	10	16	121	66	52	45	22	31
CPCT02180064T	21	0	49	117	62	55	116	26	13	53	0	77	27	20	41	18
CPCT02020764T	15	263	0	72	72	61	0	312	12	34	0	222	41	68	5	8
CPCT02440012T	10	297	122	50	103	71	7	72	10	0	35	84	65	13	63	14
CPCT02020752T	14	42	111	149	11	18	35	80	20	0	0	44	14	8	1	3
CPCT02140071T	16	105	35	85	84	111	79	45	0	22	0	126	47	16	18	10
CPCT02140074T	28	107	0	93	200	79	143	67	12	5	90	54	55	46	21	7
CPCT02140017TII	52	303	324	0	335	185	0	147	26	148	0	138	27	27	25	16
CPCT02120143T	11	141	17	144	89	87	0	61	39	14	38	56	28	10	31	14
CPCT02030431T	22	0	71	44	90	72	65	82	15	0	47	54	0	11	4	13
CPCT02180067T	2	21	54	0	79	53	65	65	0	0	58	77	15	17	5	14
CPCT02160052T	29	17	310	84	226	127	0	22	35	3	57	64	10	34	44	24
CPCT02140080T	12	0	50	41	0	10	0	88	7	11	57	43	15	4	0	1
CPCT02170036T	252	0	40	0	0	0	0	385	59	0	0	116	3	3	12	35
CPCT02290045T	13	40	38	76	0	25	45	38	5	2	84	60	13	2	11	16
CPCT02060269T	27	157	30	0	14	45	87	42	0	125	75	51	6	21	0	17
CPCT02230113T	9	0	0	2	0	13	22	57	20	0	66	46	0	7	11	7
CPCT02050407T	20	124	26	61	17	65	58	99	0	48	0	90	12	28	20	11
CPCT02030543T	28	0	174	77	113	126	0	116	54	2	0	110	208	24	34	35
CPCT02190050T	22	126	0	0	133	81	254	105	9	0	133	73	28	6	19	19
CPCT02140087T	11	29	166	157	39	76	119	33	0	0	0	60	59	24	16	19
CPCT02100190T	24	129	38	21	64	38	203	213	58	13	25	128	68	27	2	10
CPCT02140094T	22	0	253	0	24	23	0	14	0	25	0	263	51	0	9	2
CPCT02130164T	18	40	9	159	61	60	105	18	0	83	0	42	37	7	4	23
CPCT02140093T	28	39	42	269	143	72	440	79	0	27	0	34	0	6	33	5
CPCT02020592T	8	75	60	0	0	0	0	14	0	0	0	156	14	2	16	0
CPCT02180076T	10	100	0	0	32	34	0	25	0	14	81	20	10	12	17	32
CPCT02020865T	21	278	122	211	289	228	0	11	23	111	0	40	84	24	7	36
CPCT02230059T	14	104	75	0	0	8	111	47	0	88	33	102	0	4	36	11
CPCT02180022T	73	83	52	0	92	104	0	222	81	25	19	31	27	26	8	24
CPCT02120014T	54	76	0	0	265	109	145	52	56	0	154	82	118	6	27	26
CPCT02180033T	12545	0	0	0	0	0	0	1270	1699	0	0	95	0	158	123	0
CPCT02140046T	67	3	10	125	79	61	0	98	0	61	0	41	45	14	35	15
CPCT02080111T	31	3	31	0	0	0	0	233	27	23	14	55	93	490	38	36
CPCT02120027T	82	97	40	127	71	38	88	139	32	49	85	55	12	6	24	42
CPCT02140042TII	19	44	0	2	5	43	48	26	16	0	33	17	26	7	7	21
CPCT02070169T	15	0	72	71	0	46	15	8	16	0	14	38	26	0	0	26
CPCT02160024T	40	181	144	59	146	123	37	102	4	0	103	27	71	41	22	6
CPCT02020566T	0	0	0	0	0	0	0	1	0	0	12	120	0	15	0	2
CPCT02230033T	14	0	55	0	128	77	0	74	45	20	33	48	32	23	14	4
CPCT02030356T	36	173	189	104	12	38	35	16	0	7	51	54	43	1	16	8
CPCT02090021T	23	161	78	125	157	144	23	49	0	30	0	159	64	10	0	21
CPCT02330047T	16	5	145	169	85	78	0	44	19	72	12	194	1	0	25	32
CPCT02100107T	39	204	0	104	186	111	0	127	0	159	23	188	74	20	21	34
CPCT02020580T	29	0	68	54	0	16	61	88	5	1	69	164	22	10	19	6
CPCT02180003T	6	0	0	0	0	10	38	4	16	2	0	163	36	9	9	5
CPCT02020414T	65	0	44	100	220	144	46	70	42	4	34	92	53	16	11	32
CPCT02050087T	18	128	48	0	35	47	0	67	47	0	60	36	20	25	19	0
CPCT02010458T	14	0	0	14	0	20	13	44	59	2	58	58	35	16	20	25
CPCT02020447T	30	86	81	0	60	7	58	127	67	49	40	24	12	25	17	15
CPCT02060067T	20	127	0	49	78	62	0	22	50	64	16	77	230	10	0	22
CPCT02020480T	31	196	107	110	73	5	68	25	0	0	97	39	0	13	5	9
CPCT02140042T	61	173	0	0	71	44	61	85	0	0	183	25	52	19	33	16
CPCT02120002T	12	186	0	104	66	82	89	40	5	43	14	36	12	23	33	21
CPCT02030332T	24	106	0	74	44	94	18	74	51	0	81	51	0	37	62	19
CPCT02230015T	37	98	0	133	8	78	98	44	0	52	31	37	28	25	29	6
CPCT02060138T	21	293	346	82	41	87	144	79	0	0	21	187	87	44	9	19
CPCT02360007T	34159	0	0	0	0	0	0	2598	5457	0	0	266	0	0	0	0
CPCT02040181T	32	248	204	122	70	116	106	50	22	0	0	103	72	47	0	21
CPCT02300027T	40	94	216	49	153	67	124	45	27	0	79	53	30	34	0	0
CPCT02120090T	13	85	82	0	170	75	0	38	0	6	93	75	24	11	8	4
WIDE01010520T	60	202	133	81	63	130	233	43	6	0	35	63	144	17	66	28
WIDE01010600T	6	65	68	0	23	0	60	3	6	50	22	17	0	13	20	3
WIDE01010710T	245	83	0	164	28	118	0	292	90	0	105	63	72	0	24	37
WIDE01010727T	9	18	0	0	0	31	92	28	20	28	54	32	9	7	1	14
