NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	105.818	35.973	19.109	26.135	10.495	0.942	1000000.0
2	105.447	35.841	19.052	26.337	13.963	0.94	1000000.0
3	105.923	35.965	19.032	26.267	10.6	0.941	1000000.0
4	105.378	35.845	19.337	26.35	3.626	0.944	1000000.0
5	105.356	35.672	19.08	26.195	10.561	0.943	1000000.0
6	105.544	35.676	19.264	26.296	10.579	0.944	1000000.0
7	105.782	36.012	19.009	26.417	10.613	0.94	1000000.0
8	104.661	35.401	18.819	25.726	0.27	0.946	1000000.0
9	105.414	35.701	19.092	26.093	27.609	0.942	1000000.0
10	105.539	35.767	19.179	26.193	10.538	0.943	1000000.0
11	106.469	35.939	19.275	26.512	10.498	0.941	1000000.0
12	105.549	35.94	19.249	26.321	10.566	0.941	1000000.0
13	105.179	35.934	18.947	26.236	13.938	0.942	1000000.0
14	105.36	35.552	19.052	26.02	10.652	0.942	1000000.0
15	105.015	35.627	19.278	26.242	7.148	0.942	1000000.0
16	105.546	35.81	19.031	26.118	14.046	0.944	1000000.0
17	105.405	35.826	19.219	26.441	7.067	0.94	1000000.0
18	105.535	35.66	19.119	26.237	10.643	0.943	1000000.0
19	107.395	35.989	19.638	26.292	10.499	0.945	1000000.0
20	104.748	35.87	19.042	26.261	13.956	0.942	1000000.0
21	105.46	35.912	19.313	26.496	7.171	0.94	1000000.0
22	105.08	35.947	18.81	26.076	24.286	0.94	1000000.0
23	106.72	36.352	19.387	26.601	27.672	0.94	1000000.0
24	106.049	36.118	19.024	26.328	13.995	0.942	1000000.0
25	105.8	35.607	19.239	26.198	10.502	0.943	1000000.0
26	105.161	35.998	19.056	26.379	14.045	0.942	1000000.0
27	105.451	36.025	18.98	26.387	17.375	0.941	1000000.0
28	106.391	36.187	19.32	26.596	13.913	0.941	1000000.0
29	106.266	35.783	19.203	26.082	24.183	0.944	1000000.0
30	106.237	36.135	19.284	26.566	20.852	0.938	1000000.0
31	105.424	35.86	19.067	26.286	13.992	0.94	1000000.0
32	105.155	35.884	18.935	26.055	10.553	0.943	1000000.0
33	105.241	35.521	19.163	26.286	10.523	0.941	1000000.0
34	106.026	35.803	19.081	26.085	10.52	0.944	1000000.0
35	105.517	35.801	19.175	26.328	7.265	0.941	1000000.0
36	106.387	36.22	19.152	26.454	13.956	0.94	1000000.0
