Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
DRUP01050048T	3.70E+03	3.50E+03	1.38E+02	4.82E+02	9.20E+01	4.62E+01	2.37E+00	1.15E+01	4.55E+02	8.78E+00	9.43E+02
DRUP01010142T	1.92E+03	1.82E+03	5.29E+01	2.32E+02	4.85E+01	1.49E+01	2.01E+00	1.14E+01	2.20E+02	3.51E+00	4.67E+02
CPCT02080224T	2.44E+00	1.88E+00	3.43E+00	4.57E+00	3.21E+00	2.24E+00	9.11E-01	3.41E+00	2.53E+00	6.15E-01	2.95E+00
CPCT02260021T	2.32E+00	1.55E+00	3.52E+00	4.54E+00	2.02E+00	2.23E+00	3.36E-01	2.02E+00	2.44E+00	3.85E-01	2.42E+00
CPCT02020762T	1.30E+00	9.85E-01	3.24E+00	4.35E+00	1.82E+00	3.63E+00	1.19E+00	2.17E+00	2.19E+00	0.00E+00	2.51E+00
CPCT02130116T	2.53E+00	1.81E+00	5.11E+00	6.68E+00	2.34E+00	1.86E+00	7.19E-01	2.24E+00	3.56E+00	1.18E+00	3.10E+00
CPCT02050342TII	3.68E+00	3.24E+00	5.31E+00	6.41E+00	3.13E+00	1.83E+00	6.17E-01	3.14E+00	4.11E+00	2.28E+00	4.58E+00
CPCT02130138T	4.57E+00	3.05E+00	6.02E+00	7.21E+00	2.71E+00	3.06E+00	1.04E+00	2.91E+00	5.36E+00	5.00E-01	3.87E+00
CPCT02130139T	1.01E+01	8.07E+00	7.14E+00	1.11E+01	3.20E+00	3.21E+00	1.18E+00	2.43E+00	3.96E+00	4.53E+00	8.92E+00
CPCT02230115T	7.26E+00	6.15E+00	4.68E+00	6.73E+00	2.44E+00	3.65E+00	9.33E-01	2.59E+00	3.16E+00	8.45E-01	4.38E+00
CPCT02010902T	1.93E+00	1.37E+00	6.08E+00	7.67E+00	2.32E+00	3.18E+00	8.55E-01	1.88E+00	2.90E+00	5.43E-01	3.87E+00
CPCT02290056T	1.85E+00	1.47E+00	4.38E+00	5.73E+00	7.17E+00	2.43E+00	2.60E+00	5.94E+00	2.92E+00	1.73E+00	4.24E+00
CPCT02130152T	1.25E+00	1.24E+00	1.71E+00	2.33E+00	2.28E+00	1.83E+00	7.92E-01	2.79E+00	1.19E+00	7.27E-01	1.20E+00
DRUP01170003T	6.45E-01	4.62E-01	2.19E+00	2.78E+00	2.09E+00	2.20E+00	2.27E+00	2.74E+00	1.87E+00	4.49E-01	1.54E+00
DRUP01010095T	2.82E+00	2.16E+00	8.91E+00	1.10E+01	2.47E+00	1.94E+00	8.32E-01	2.23E+00	4.19E+00	9.60E-01	4.62E+00
DRUP01030024T	1.02E+01	9.72E+00	5.68E+00	8.79E+00	3.40E+00	4.15E+00	2.03E+00	3.69E+00	4.24E+00	3.95E-01	4.73E+00
CPCT02040292T	3.39E+00	2.97E+00	7.42E+00	9.13E+00	2.61E+00	7.27E+00	1.55E+00	2.77E+00	3.25E+00	4.16E-01	3.71E+00
DRUP01050035T	5.21E+01	4.09E+01	1.29E+01	1.45E+01	1.78E+01	4.56E+00	3.16E+00	1.08E+01	1.97E+01	2.67E+00	3.30E+01
CPCT02020577T	2.17E+00	1.61E+00	4.27E+00	5.77E+00	3.35E+00	2.78E+00	1.11E+00	3.60E+00	3.14E+00	8.60E-01	3.41E+00
CPCT02050263T	7.98E+00	6.83E+00	6.71E+00	9.33E+00	2.10E+00	1.70E+00	8.19E-01	2.65E+00	3.98E+00	1.24E+00	5.62E+00
DRUP01010108T	7.68E+01	6.10E+01	3.88E+01	5.25E+01	1.16E+01	7.33E+00	2.78E+00	4.46E+00	3.06E+01	6.77E+00	4.81E+01
DRUP01010109T	2.45E+00	1.68E+00	4.04E+00	5.30E+00	3.02E+00	1.12E+00	3.43E-01	2.69E+00	2.74E+00	1.47E+00	2.82E+00
DRUP01010113T	2.06E+00	1.83E+00	4.61E+00	6.51E+00	1.02E+01	1.87E+00	4.27E+00	1.11E+01	5.70E+00	1.29E+00	4.18E+00
CPCT02120059T	1.05E+01	8.36E+00	1.17E+01	1.44E+01	2.79E+00	3.55E+00	1.75E+00	3.46E+00	6.25E+00	2.95E+00	7.62E+00
CPCT02170010T	1.72E+00	8.70E-01	3.18E+00	4.09E+00	3.08E+00	3.45E+00	1.83E+00	3.68E+00	2.74E+00	1.21E+00	2.56E+00
CPCT02030398T	5.00E+00	4.84E+00	5.05E+00	4.64E+00	1.75E+00	2.80E+00	7.62E-01	2.06E+00	3.04E+00	1.38E+00	6.17E+00
CPCT02050250T	6.51E+00	6.20E+00	3.68E+00	4.89E+00	1.54E+00	1.69E+00	6.73E-01	2.07E+00	2.26E+00	1.11E+00	2.83E+00
CPCT02050076TII	1.05E+01	8.95E+00	1.23E+01	1.50E+01	2.97E+00	3.73E+00	1.03E+00	2.54E+00	9.34E+00	1.14E+00	8.31E+00
CPCT02050182T	2.30E+00	1.59E+00	4.75E+00	5.80E+00	2.28E+00	1.41E+00	8.49E-01	2.38E+00	3.02E+00	1.03E+00	2.87E+00
CPCT02070187T	2.72E+00	2.59E+00	5.35E+00	6.72E+00	1.54E+00	2.79E+00	7.29E-01	1.68E+00	3.83E+00	1.16E+00	3.70E+00
CPCT02030373T	2.35E+01	1.85E+01	1.26E+01	2.00E+01	7.50E+00	3.68E+00	1.57E+00	4.45E+00	9.00E+00	1.48E+00	1.85E+01
CPCT02020589T	2.73E+00	1.99E+00	3.94E+00	4.30E+00	2.48E+00	2.40E+00	2.25E+00	2.67E+00	2.41E+00	9.13E-01	3.58E+00
CPCT02040154T	4.08E+00	3.83E+00	4.93E+00	5.87E+00	2.30E+00	2.35E+00	9.08E-01	2.84E+00	3.54E+00	3.99E-01	3.76E+00
CPCT02050091T	1.35E+00	1.09E+00	2.28E+00	2.79E+00	1.83E+00	1.17E+00	6.55E-01	1.70E+00	1.79E+00	7.32E-01	2.06E+00
CPCT02020406T	1.76E+00	1.60E+00	3.28E+00	4.56E+00	2.42E+00	1.57E+00	6.83E-01	2.31E+00	2.10E+00	5.98E-01	2.76E+00
CPCT02020405T	5.23E+00	4.48E+00	5.31E+00	6.77E+00	1.64E+00	2.44E+00	1.82E+00	1.86E+00	2.97E+00	7.48E-01	3.87E+00
CPCT02070052T	3.88E+00	3.87E+00	5.40E+00	6.12E+00	2.43E+00	1.59E+00	8.59E-01	2.20E+00	2.52E+00	1.11E+00	3.89E+00
CPCT02060063T	6.64E+00	5.78E+00	6.09E+00	8.33E+00	3.33E+00	4.60E+00	4.81E+00	2.93E+00	2.72E+00	3.79E+00	7.25E+00
CPCT02230004T	3.96E+00	3.25E+00	5.06E+00	5.82E+00	2.89E+00	1.53E+00	8.04E-01	2.77E+00	2.72E+00	1.13E+00	5.02E+00
CPCT02300006T	4.25E+00	4.10E+00	4.50E+00	5.14E+00	1.56E+00	1.99E+00	8.83E-01	2.17E+00	2.64E+00	9.27E-01	3.93E+00
CPCT02080066T	4.09E+00	3.21E+00	2.69E+00	3.73E+00	1.85E+00	8.53E-01	5.78E-01	1.58E+00	2.01E+00	1.09E+00	3.17E+00
CPCT02010492T	1.21E+00	1.04E+00	0.00E+00	6.75E-01	2.39E+00	1.42E+00	4.92E-01	2.44E+00	2.10E+00	1.13E+00	9.15E-01
CPCT02020460T	8.93E-01	5.56E-01	2.55E+00	3.72E+00	1.90E+00	1.49E+00	6.78E-01	2.47E+00	2.31E+00	1.50E-01	2.03E+00
DRUP01010019T	6.53E+00	5.57E+00	8.21E+00	1.07E+01	7.18E+00	2.19E+00	1.32E+00	6.62E+00	5.68E+00	1.36E+00	6.02E+00
CPCT02050133T	1.10E+01	1.00E+01	9.53E+00	1.11E+01	2.45E+00	2.09E+00	1.07E+00	2.34E+00	6.36E+00	2.35E+00	9.40E+00
CPCT02050144T	3.74E+01	3.20E+01	1.77E+01	1.90E+01	5.61E+00	4.03E+00	2.35E+00	3.73E+00	1.53E+01	8.06E+00	2.81E+01
CPCT02050286T	7.22E+00	7.04E+00	7.59E+00	8.90E+00	5.16E+00	5.60E+00	5.02E+00	4.00E+00	6.72E+00	2.65E+00	8.27E+00
CPCT02130006T	1.41E+01	1.12E+01	6.16E+00	8.12E+00	3.59E+00	2.33E+00	8.96E-01	2.37E+00	4.93E+00	1.26E+00	9.19E+00
CPCT02130003T	2.70E+00	2.32E+00	2.73E+00	3.70E+00	1.66E+00	2.15E+00	1.20E+00	2.20E+00	2.58E+00	1.60E-01	2.14E+00
CPCT02340039T	9.28E+00	7.16E+00	5.88E+00	8.69E+00	3.09E+00	2.15E+00	1.10E+00	1.88E+00	5.16E+00	1.27E+00	6.29E+00
CPCT02230075T	6.09E+00	4.91E+00	2.42E+00	3.50E+00	1.45E+00	1.36E+00	6.94E-01	1.20E+00	2.69E+00	5.19E-01	3.17E+00
CPCT02080169T	4.09E+00	3.55E+00	4.45E+00	6.99E+00	2.46E+00	3.38E+00	9.10E-01	2.67E+00	3.75E+00	6.76E-01	4.26E+00
CPCT02150005T	1.62E+00	1.40E+00	2.82E+00	3.77E+00	2.94E+00	2.27E+00	1.00E+00	2.92E+00	2.21E+00	1.00E+00	2.96E+00
WIDE01010522T	1.19E+00	8.57E-01	2.30E+00	3.22E+00	1.92E+00	1.76E+00	7.24E-01	2.04E+00	2.56E+00	1.38E+00	1.99E+00
WIDE01010696T	1.14E+00	8.78E-01	2.45E+00	3.31E+00	2.21E+00	7.81E-01	5.25E-01	2.13E+00	2.02E+00	1.20E+00	2.28E+00
