Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP116459	35	30	40	57	0	9	6	2	22
SP116475	3	32	27	33	1	2	6	5	4
SP116520	33	17	46	113	0	14	0	17	12
SP116431	27	54	35	109	6	5	0	21	27
SP116582	72	109	66	69	0	43	17	8	9
SP116599	2	31	68	29	0	1	5	13	10
SP116478	0	19	43	88	3	9	0	0	7
SP116462	14	31	20	17	0	4	2	3	11
SP116523	20	45	32	18	0	5	6	1	0
SP116434	15	8	2	0	0	0	1	1	0
SP122725	47	69	60	44	1	17	0	4	53
SP122476	38	16	19	106	8	37	2	37	16
SP122372	192	0	0	45	0	2	0	37	11
SP122489	18	31	28	59	0	3	12	15	15
SP122560	35	45	27	34	1	20	18	0	3
SP122590	36	11	30	80	0	9	11	3	13
SP122714	23	16	10	47	2	10	24	0	16
SP121870	13	43	68	46	0	7	12	15	22
SP123010	49	80	22	38	1	10	35	0	43
SP121865	56	16	40	54	3	4	7	17	17
SP122676	11	140	50	99	5	24	0	23	19
SP122412	45	27	8	30	4	22	26	4	22
SP122392	89	131	88	140	4	185	26	16	81
SP122634	48	29	27	48	0	13	16	12	24
SP122702	20	30	27	94	7	11	0	60	27
SP121828	27	31	4	64	2	22	0	45	14
SP121783	83	9	15	93	1	26	0	3	12
SP121774	92	43	50	193	2	29	0	8	32
SP121790	31	12	29	110	1	21	9	11	7
SP121859	22	25	24	83	0	15	5	37	19
SP121808	31	14	3	23	3	3	18	24	13
SP121781	92	38	82	206	3	30	0	43	60
SP121763	54	15	9	44	0	18	12	0	9
SP121811	51	19	4	50	1	50	8	11	7
SP121852	60	30	29	68	5	22	22	19	0
SP122361	74	49	248	138	2	28	27	16	107
SP121837	50	7	10	36	2	15	11	8	15
SP121824	42	0	0	37	0	13	14	2	9
SP121841	21	1	25	49	0	1	2	9	8
SP121831	40	36	37	79	6	22	0	0	0
SP121761	49	68	29	172	3	22	0	19	22
SP121816	36	21	25	113	2	15	3	32	21
SP121861	6	1	0	0	0	0	9	0	0
SP121847	53	33	27	88	2	16	0	13	13
DRUP01010001T	105	65	40	84	27	54	9	68	106
CPCT02010424T	200	110	32	105	34	31	6	92	41
CPCT02010349T	29	11	5	22	9	10	10	21	27
CPCT02020325T	0	67	27	16	79	16	74	20	42
CPCT02030246T	45	42	37	60	60	27	45	15	29
CPCT02070010T	0	85	39	34	50	18	18	32	21
CPCT02010370T	52	4	37	69	30	33	28	0	0
CPCT02010369T	256	157	85	96	95	84	69	49	75
CPCT02070013T	397	87	104	90	81	58	17	45	16
CPCT02060018T	0	67	12	39	55	14	53	19	20
CPCT02060022T	35	70	33	33	52	9	10	41	41
CPCT02070009T	46	111	67	88	115	29	70	17	38
CPCT02010398T	354	28	77	0	135	27	0	34	36
CPCT02010408T	13	65	15	22	82	38	75	18	56
CPCT02030246TII	33	65	41	85	24	25	47	25	40
CPCT02010386T	75	171	115	127	58	17	40	5	7
CPCT02020309T	34	158	65	44	183	12	32	12	37
CPCT02080045T	644	58	151	102	37	118	33	71	46
CPCT02020398T	31	32	41	7	39	42	42	0	32
CPCT02010392T	80	7	9	4	122	0	0	20	22
CPCT02090003T	0	122	25	42	86	30	30	21	6
CPCT02060274T	45	110	111	34	46	47	101	36	10
CPCT02020650T	352	101	25	84	86	0	44	6	32
CPCT02080181T	33	63	27	75	53	9	24	48	51
DRUP01340015T	0	46	23	0	66	5	485	35	0
CPCT02070436T	203	98	305	32	157	1872	0	82	50
CPCT02050225TII	0	77	49	20	82	19	41	33	61
DRUP01070031T	0	193	16	22	58	8	49	19	10
CPCT02070278T	10	40	19	9	56	11	44	17	18
CPCT02010732T	28	139	47	44	99	48	41	15	39
CPCT02060181T	37	30	76	29	60	3	77	20	16
CPCT02080175T	91	107	38	66	93	19	61	19	21
CPCT02020903T	0	16	45	26	45	37	51	32	63
CPCT02070441T	7	110	44	25	39	17	43	39	29
CPCT02080181TII	26	62	39	50	37	4	256	50	13
CPCT02070290T	39	88	56	84	82	23	26	72	36
DRUP01090011T	10	114	1	42	143	31	36	5	23
CPCT02080297T	60	42	41	112	15	7	52	15	2
CPCT02010680T	28	31	29	49	82	4	38	22	20
CPCT02090064T	8	61	41	22	17	21	50	25	15
CPCT02020937T	0	123	38	29	55	2	58	13	21
CPCT02090065T	41	99	56	46	46	24	70	19	28
CPCT02060191T	406	108	131	58	79	62	52	12	0
CPCT02060192T	59	17	13	32	110	9	38	0	33
CPCT02011090T	11	26	13	19	22	3	52	3	34
CPCT02070463T	73	55	23	14	29	85	20	19	21
CPCT02011094T	0	18	4	18	22	13	47	8	32
CPCT02030458T	53	35	5	20	73	14	27	26	25
CPCT02060282T	0	37	14	8	13	4	40	18	12
DRUP01090012T	0	161	27	22	101	15	76	12	21
CPCT02090042T	38	63	7	28	58	16	40	20	40
CPCT02340078T	9	16	4	8	59	5	44	0	8
WIDE01010040T	539	42	56	30	24	72	25	53	51
CPCT02020683T	894	77	91	0	193	88	0	8	19
CPCT02020691T	161	113	127	95	155	50	68	38	17
DRUP01010077T	29	129	23	42	61	29	78	8	30
DRUP01050021T	657	285	1407	0	247	165	0	976	93
CPCT02080206T	8	31	14	23	61	12	24	5	17
CPCT02060292T	348	125	41	30	29	58	12	0	0
CPCT02060290T	10	14	17	29	20	11	44	1	20
CPCT02090044T	175	36	20	99	106	17	0	854	0
WIDE01010138T	80	83	37	16	80	81	79	12	0
CPCT02130062T	78	58	63	74	90	36	85	3	0
WIDE01010160T	112	132	129	41	51	23	99	3	1
CPCT02020706T	43	7	3	0	121	24	0	9	2
CPCT02070313T	24	40	52	9	71	10	64	1	31
WIDE01010187T	435	59	50	128	31	42	86	31	33
WIDE01010169T	61	295	199	159	55	49	36	89	57
CPCT02100161T	683	394	213	185	93	69	77	48	64
CPCT02070317T	0	109	91	45	57	11	40	25	40
WIDE01010239T	0	165	41	16	62	24	61	14	26
WIDE01010233T	0	173	189	35	63	41	58	52	25
CPCT02070322T	40	47	17	50	98	13	23	10	17
WIDE01010262T	371	11	105	71	47	98	11	60	37
WIDE01010267T	3	139	126	47	44	16	66	44	62
WIDE01010293T	0	3	0	0	15	4	46	4	5
WIDE01010167T	36	28	5	27	33	4	50	19	12
CPCT02060211T	47	25	143	136	163	5	6	38	36
DRUP01080012T	831	61	193	65	478	131	0	51	18
WIDE01010356T	65	43	33	34	54	147	100	18	19
WIDE01010374T	231	24	37	3	8	46	0	0	0
WIDE01010393T	466	86	194	316	58	94	49	60	48
CPCT02090036T	30	248	272	0	77	18	22	1	0
CPCT02340018TII	301	49	113	171	243	297	54	21	1
CPCT02340088T	34	36	59	22	62	39	52	29	61
WIDE01010452T	42	172	20	52	37	15	40	15	18
CPCT02080227T	80	96	25	24	151	28	40	3	19
CPCT02060230T	52	286	14	46	80	0	0	23	14
CPCT02020750T	17	13	5	22	51	11	25	12	23
CPCT02060241T	34	24	70	0	67	8	25	9	38
CPCT02060245T	15	34	85	94	113	15	7	23	11
CPCT02070319T	60	40	31	79	104	26	24	38	34
CPCT02010856T	61	67	45	11	46	0	0	15	317
CPCT02090052T	2	26	120	141	56	0	39	85	25
CPCT02090053T	16	16	70	32	58	14	47	5	29
CPCT02070357T	394	193	478	653	132	322	0	46	35
CPCT02090057T	45	0	7	47	36	11	19	4	33
CPCT02270035T	19	118	38	43	73	10	77	7	16
CPCT02060254T	0	75	181	119	50	14	52	25	27
CPCT02070365T	36	31	41	19	31	9	69	5	18
CPCT02060258T	12	36	9	16	49	20	57	5	10
CPCT02080247T	52	91	59	43	140	21	105	15	54
CPCT02020794T	89	147	62	94	102	47	0	47	377
CPCT02020790T	31	41	20	70	58	17	25	33	39
CPCT02060253T	25	31	17	35	46	9	77	23	24
CPCT02020775T	22	54	38	29	44	0	77	9	27
CPCT02030513T	40	105	20	94	113	50	38	9	56
CPCT02380051T	12	17	43	8	59	12	50	10	11
CPCT02080248T	57	46	73	13	93	9	22	16	19
CPCT02070371T	156	0	79	19	75	26	13	25	2
CPCT02070366T	30	24	14	29	73	21	15	26	14
CPCT02050392T	86	33	38	27	104	4	27	10	31
CPCT02130147T	725	316	110	0	65	135	10	41	1
CPCT02020812T	0	78	47	18	48	27	28	18	12
CPCT02020820T	65	66	18	3	104	68	56	19	14
DRUP01090014T	23	204	191	73	81	17	53	44	9
CPCT02060240T	106	148	55	35	81	17	56	33	38
DRUP01060024T	346	378	87	8	81	125	55	22	0
CPCT02020848T	44	0	0	31	52	27	21	58	42
CPCT02010648T	70	0	65	50	72	116	63	24	21
CPCT02060130T	71	55	50	13	62	30	61	25	62
CPCT02010649T	20	289	37	19	148	4	14	2	47
CPCT02060127T	0	136	35	59	73	15	35	19	23
CPCT02340106T	31	64	16	49	98	37	66	20	19
CPCT02150034T	168	233	136	124	55	36	55	57	18
CPCT02030415T	353	31	81	372	337	75	53	403	0
CPCT02060235T	29	48	10	13	25	8	93	13	28
CPCT02010625T	38	164	11	20	90	0	19	29	19
CPCT02060275T	11	70	90	23	64	11	51	13	16
CPCT02340026T	10	14	42	50	94	13	50	30	29
CPCT02090063T	108	74	28	8	16	7	43	10	12
CPCT02010549T	59	24	50	73	202	12	0	14	0
CPCT02060066T	50	30	19	15	30	17	29	20	25
CPCT02020450T	11	35	2	32	16	16	7	4	19
CPCT02010406TII	61	3	24	28	29	12	26	33	20
CPCT02050167T	36	61	46	37	28	14	5	33	40
CPCT02110036T	40	7	19	37	61	14	22	19	25
CPCT02010599T	5	38	74	27	42	24	43	7	27
CPCT02010595T	20	50	52	8	12	9	39	7	27
CPCT02100091T	545	59	19	256	59	317	105	200	102
CPCT02060104T	22	1	1	11	21	8	33	7	8
CPCT02010600T	19	156	27	21	55	17	90	11	39
CPCT02110040T	0	258	159	323	198	67	129	75	52
CPCT02340018T	328	41	118	132	167	383	24	18	1
CPCT02050225T	17	94	51	24	70	19	40	18	69
CPCT02040141T	97	93	17	0	202	5	15	13	15
CPCT02340020T	50	27	74	35	92	19	5	22	20
CPCT02080139T	51	2	4	0	119	2	4	2	5
CPCT02060061T	28	120	433	74	42	4	19	0	85
CPCT02070051T	167	62	22	0	78	0	9	6	4
CPCT02010408TII	31	63	16	18	51	39	95	8	47
CPCT02010429T	49	58	3	28	43	16	16	25	19
CPCT02020438T	69	36	52	97	39	112	23	25	96
CPCT02040072T	47	43	54	135	44	28	48	33	15
CPCT02020428T	21	202	8	0	12	4	58	18	8
CPCT02010494T	42	55	35	54	41	21	9	27	142
CPCT02070095T	30	99	63	109	43	38	1	23	23
DRUP01070006T	0	14	6	8	37	7	19	1	5
DRUP01070005T	34	104	65	102	63	39	95	19	42
CPCT02020465T	22	10	0	47	22	11	57	1	10
CPCT02030325T	7	124	41	86	43	9	75	18	30
CPCT02090011T	5	73	120	42	60	51	102	12	15
CPCT02060071T	154	226	53	31	63	60	30	0	39
DRUP01070010T	14	118	25	56	59	36	64	24	19
CPCT02070111T	22	10	16	10	55	12	17	0	42
CPCT02070098T	19	99	89	71	22	17	26	28	18
CPCT02090012T	18	48	80	146	21	18	0	30	188
DRUP01090001T	21	112	53	29	35	7	45	11	32
CPCT02070108T	53	14	42	79	53	22	3	42	15
CPCT02010548T	9	50	11	27	35	14	41	19	21
CPCT02090014T	4	162	69	54	35	36	75	31	40
CPCT02010559T	41	131	8	0	72	32	54	15	36
CPCT02080102T	64	112	116	48	70	44	117	50	68
CPCT02030422T	39	39	14	19	73	5	29	7	10
CPCT02070249T	544	128	39	86	55	93	99	65	18
DRUP01070029T	44	139	62	11	148	15	1	0	6
CPCT02070247T	50	18	2	12	91	4	55	7	24
DRUP01010053T	30	110	23	23	68	15	79	34	10
DRUP01100003T	775	79	31	221	599	453	27	213	90
CPCT02070257T	28	222	148	19	109	0	88	18	32
CPCT02340046T	61	12	8	40	135	4	5	12	13
DRUP01080008T	128	112	117	44	319	19	212	57	94
DRUP01340002T	48	7	38	40	97	14	53	26	13
CPCT02010715T	53	47	8	26	192	11	36	4	8
WIDE01010465T	0	80	16	0	43	9	71	11	55
WIDE01010487T	40	29	28	39	46	17	85	16	34
WIDE01010492T	0	15	65	80	50	10	71	35	28
WIDE01010497T	59	19	10	20	34	34	69	23	11
WIDE01010521T	252	275	209	144	47	97	0	98	87
WIDE01010519T	431	57	38	31	41	91	77	15	15
WIDE01010527T	0	0	0	22	21	12	8	12	3
WIDE01010517T	31	0	25	78	28	31	67	40	3
WIDE01010699T	59	58	13	18	14	27	43	4	13
WIDE01010713T	90	313	160	2	55	49	129	17	63
