Sample Names	MutationType	ID1	ID2	ID4	ID6	ID8	ID9	ID18	ID19	ID23
SP95454	1:Ins:C:4	0.16546108263198228	0.8345389173680178	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	1:Ins:C:5	0.4655780500970829	0.5344219499029171	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	1:Ins:T:0	0.3572522999610636	0.6427477000389364	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	1:Ins:T:1	0.9999999999996968	3.0313795378582016e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	1:Ins:T:2	0.08790596405332102	0.912094035946679	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	1:Ins:T:3	0.5588858715643124	0.44111412843568765	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	1:Ins:T:4	0.6068559138003529	0.39314408619964725	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	1:Ins:T:5	0.9892422444506819	0.010757755549318153	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Del:R:0	0.5752184781043919	0.42478152189560814	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Del:R:1	0.09952653730542578	0.9004734626945743	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Del:R:2	0.07633523042557114	0.9236647695744289	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Del:R:3	0.15732097267936193	0.842679027320638	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Del:R:4	0.019624638469202108	0.9803753615307979	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Del:R:5	0.18644465958945577	0.8135553404105441	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Del:R:0	0.7680948033471671	0.23190519665283282	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Del:R:1	0.24462175544924275	0.7553782445507573	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Del:R:2	0.09799185312448994	0.90200814687551	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Del:R:3	0.22968548481719156	0.7703145151828085	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Del:R:4	0.21233853651681073	0.7876614634831892	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Del:R:5	0.21318446694110652	0.7868155330588935	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Del:R:0	0.7270867105313356	0.2729132894686645	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Del:R:1	0.12096778924999653	0.8790322107500034	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Del:R:2	0.0019186108870152794	0.9980813891129847	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Del:R:3	1.4721271341155964e-13	0.9999999999998528	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Del:R:4	0.21318446694110652	0.7868155330588935	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Del:R:5	0.042521262203419716	0.9574787377965802	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:R:0	0.06553037734800553	0.9344696226519945	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:R:1	0.020285869117490474	0.9797141308825096	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:R:2	0.0931951973153352	0.9068048026846648	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:R:3	0.037202864964675016	0.962797135035325	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:R:4	0.0117328381101458	0.9882671618898542	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:R:5	0.3231240556726475	0.6768759443273525	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Ins:R:0	0.28146241981759523	0.7185375801824049	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Ins:R:1	0.009291591576336345	0.9907084084236636	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Ins:R:2	0.06465662578053491	0.9353433742194651	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Ins:R:3	0.3036495680598642	0.6963504319401359	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Ins:R:4	0.32264447080373015	0.6773555291962698	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Ins:R:5	0.30059086545854885	0.6994091345414511	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Ins:R:0	0.001708844505027756	0.9982911554949722	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Ins:R:1	0.06289256099995098	0.937107439000049	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Ins:R:2	0.06356164732789613	0.936438352672104	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Ins:R:3	0.9469435152774901	0.05305648472250985	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Ins:R:4	0.1685381277669041	0.831461872233096	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Ins:R:5	0.17798304398304646	0.8220169560169536	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Ins:R:0	6.370454919655524e-14	0.9999999999999364	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Ins:R:1	0.16663106141304063	0.8333689385869593	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Ins:R:2	0.6667735287616436	0.3332264712383564	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Ins:R:3	0.2751867612455025	0.7248132387544974	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Ins:R:4	0.2930057166228884	0.7069942833771116	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Ins:R:5	0.1286141057849182	0.871385894215082	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Ins:R:0	0.21318446694110652	0.7868155330588935	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Ins:R:1	0.7747555414587696	0.22524445854123046	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Ins:R:2	0.9371061443874863	0.06289385561251373	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Ins:R:3	0.43965976319373185	0.5603402368062681	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Ins:R:4	0.9752361001853432	0.02476389981465676	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Ins:R:5	0.25098836310541855	0.7490116368945814	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	2:Del:M:1	0.6880985389885871	0.31190146101141286	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Del:M:1	0.9797980370057825	0.02020196299421749	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	3:Del:M:2	0.1397831571310478	0.8602168428689522	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Del:M:1	0.15563094531454513	0.844369054685455	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Del:M:2	0.07870519754136884	0.9212948024586312	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	4:Del:M:3	0.0696890742662197	0.9303109257337803	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:M:1	0.00042199206007177865	0.9995780079399282	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:M:2	6.537661453157344e-07	0.9999993462338547	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:M:3	1.3286928289652737e-08	0.9999999867130719	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:M:4	0.02638978314128082	0.9736102168587191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP95454	5:Del:M:5	0.0832779496544811	0.9167220503455189	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:C:0	0.008849454516936299	0.9911505454830637	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:C:1	0.9041118039348051	0.09588819606519489	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:C:2	2.8671052623777703e-13	0.9999999999997133	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:C:3	0.17210049226490504	0.8278995077350949	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:C:4	0.04699202715049763	0.9530079728495023	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:C:5	0.058483996351230846	0.9415160036487691	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:T:0	0.04277954158582028	0.9572204584141797	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:T:1	0.18416574965023394	0.8158342503497661	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:T:2	0.03461089122118083	0.9653891087788191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:T:3	0.029658382006783404	0.9703416179932166	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:T:4	0.02394672833676556	0.9760532716632344	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Del:T:5	1.094479896394372e-18	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:C:0	0.18416574965023394	0.8158342503497661	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:C:1	3.9276106551660984e-15	0.9999999999999962	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:C:2	3.4033196053424115e-14	0.999999999999966	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:C:3	0.34637623716807237	0.6536237628319276	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:C:4	0.14176801594475016	0.8582319840552498	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:C:5	0.4205673037011933	0.5794326962988068	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:T:0	0.3165117581098955	0.6834882418901045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:T:1	0.9999999999996362	3.6384466925396616e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:T:2	0.07432922048070853	0.9256707795192914	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:T:3	0.5135223521115656	0.4864776478884344	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:T:4	0.5625644103551064	0.4374355896448936	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	1:Ins:T:5	0.9871156428959597	0.012884357104040357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Del:R:0	0.5301224555685646	0.4698775444314355	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Del:R:1	0.08432096092965133	0.9156790390703488	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Del:R:2	0.0644193267920855	0.9355806732079146	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Del:R:3	0.13460551638726947	0.8653944836127305	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Del:R:4	0.016404021113068157	0.9835959788869317	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Del:R:5	0.16032410747655892	0.8396758925234411	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Del:R:0	0.7340063933515806	0.2659936066484193	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Del:R:1	0.2124793983401177	0.7875206016598824	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Del:R:2	0.08299913290447325	0.9170008670955268	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Del:R:3	0.19898869830645066	0.8010113016935494	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Del:R:4	0.18340812620138552	0.8165918737986145	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Del:R:5	0.18416574965023394	0.8158342503497661	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Del:R:0	0.6894078854517555	0.31059211454824454	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Del:R:1	0.102860627536724	0.8971393724632761	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Del:R:2	0.0015990065760523322	0.9984009934239476	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Del:R:3	1.2265058275098114e-13	0.9999999999998773	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Del:R:4	0.18416574965023394	0.8158342503497661	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Del:R:5	0.035679812699937	0.9643201873000631	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:R:0	0.055200310538826666	0.9447996894611733	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:R:1	0.016958613699574424	0.9830413863004255	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:R:2	0.07887219226183866	0.9211278077381613	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:R:3	0.03118924391562125	0.9688107560843787	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:R:4	0.009794412358676565	0.9902055876413235	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:R:5	0.2845524412254411	0.7154475587745588	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Ins:R:0	0.24605615298458627	0.7539438470154137	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Ins:R:1	0.007753328973990565	0.9922466710260093	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Ins:R:2	0.054456268685967646	0.9455437313140322	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Ins:R:3	0.2664874069676792	0.7335125930323207	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Ins:R:4	0.28410607585577957	0.7158939241442205	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Ins:R:5	0.26366130649106917	0.7363386935089308	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Ins:R:0	0.001424133449283673	0.9985758665507163	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Ins:R:1	0.05295475008016743	0.9470452499198326	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Ins:R:2	0.05352415097202709	0.9464758490279728	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Ins:R:3	0.9369878825201288	0.06301211747987118	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Ins:R:4	0.14448072817026839	0.8555192718297316	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Ins:R:5	0.15282526214660838	0.8471747378533917	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Ins:R:0	5.307557955950565e-14	0.9999999999999469	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Ins:R:1	0.14279912756251792	0.8572008724374821	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Ins:R:2	0.6250617384238155	0.3749382615761844	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Ins:R:3	0.2403059159481321	0.7596940840518679	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Ins:R:4	0.2566660638028716	0.7433339361971285	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Ins:R:5	0.10950498008484898	0.890495019915151	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Ins:R:0	0.18416574965023394	0.8158342503497661	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Ins:R:1	0.7413164717503083	0.25868352824969165	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Ins:R:2	0.9254499289160846	0.07455007108391544	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Ins:R:3	0.39530130168420013	0.6046986983157999	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Ins:R:4	0.9704235332878732	0.02957646671212679	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Ins:R:5	0.21825116169027584	0.7817488383097241	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	2:Del:M:1	0.647645497403809	0.3523545025961911	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Del:M:1	0.9758500738421025	0.024149926157897548	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	3:Del:M:2	0.11924164857622388	0.8807583514237761	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Del:M:1	0.13312096182030642	0.8668790381796936	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Del:M:2	0.06644595612655735	0.9335540438734425	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	4:Del:M:3	0.05874465121123227	0.9412553487887677	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:M:1	0.00035160833132812146	0.9996483916686719	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:M:2	5.44686702623185e-07	0.9999994553132973	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:M:3	1.1070032360270065e-08	0.9999999889299676	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:M:4	0.02208394084861997	0.9779160591513799	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP94741	5:Del:M:5	0.07036084582193855	0.9296391541780614	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:C:0	0.021686930106393797	0.9783130698936062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:C:1	0.959033085814121	0.04096691418587897	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:C:2	7.118475340600296e-13	0.9999999999992881	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:C:3	0.34042012730867954	0.6595798726913206	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:C:4	0.10907207264837956	0.8909279273516204	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:C:5	0.13361723653748753	0.8663827634625124	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:T:0	0.09987780140954529	0.9001221985904547	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:T:1	0.35916632110100416	0.6408336788989959	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:T:2	0.08173736746739606	0.9182626325326038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:T:3	0.07053417170152881	0.9294658282984711	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:T:4	0.05741639169172767	0.9425836083082724	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Del:T:5	2.717384762779201e-18	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:C:0	0.35916632110100416	0.6408336788989959	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:C:1	9.751507893052981e-15	0.9999999999999901	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:C:2	8.449793247817103e-14	0.9999999999999155	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:C:3	0.5681689354910536	0.4318310645089463	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:C:4	0.29084332836483134	0.7091566716351686	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:C:5	0.6431231972218322	0.3568768027781678	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:T:0	0.534828903453209	0.4651710965467911	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:T:1	0.9999999999998535	1.465455615131706e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:T:2	0.16622464834457676	0.8337753516554232	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:T:3	0.7238206695670579	0.276179330432942	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:T:4	0.7615083479720998	0.23849165202790026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	1:Ins:T:5	0.9947703310737677	0.0052296689262322634	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Del:R:0	0.7369210478517173	0.26307895214828264	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Del:R:1	0.18608615329417355	0.8139138467058266	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Del:R:2	0.14599520618909032	0.8540047938109098	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Del:R:3	0.2785940343312612	0.7214059656687387	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Del:R:4	0.03976090895593995	0.9602390910440601	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Del:R:5	0.32160014696751815	0.6783998530324818	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Del:R:0	0.8726323035639371	0.127367696436063	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Del:R:1	0.4011552596310286	0.5988447403689714	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Del:R:2	0.1834887109632054	0.8165112890367945	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Del:R:3	0.3814881972005156	0.6185118027994845	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Del:R:4	0.35800469343135993	0.6419953065686399	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Del:R:5	0.35916632110100416	0.6408336788989959	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	4:Del:R:0	0.8464133893010358	0.15358661069896418	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	4:Del:R:1	0.22158636547876537	0.7784136345212347	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	4:Del:R:2	0.0039606374904883794	0.9960393625095116	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	4:Del:R:3	3.0451799600104456e-13	0.9999999999996955	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	4:Del:R:4	0.35916632110100416	0.6408336788989959	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	4:Del:R:5	0.08413489675299413	0.9158651032470059	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	5:Del:R:0	0.1266826690739315	0.8733173309260686	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	5:Del:R:1	0.041072185094181465	0.9589278149058186	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	5:Del:R:2	0.1753204548533648	0.8246795451466352	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	5:Del:R:3	0.0740139663633189	0.9259860336366811	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	5:Del:R:4	0.02396954165202233	0.9760304583479776	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	5:Del:R:5	0.49685002282808743	0.5031499771719125	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Ins:R:0	0.4476012340243289	0.5523987659756711	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Ins:R:1	0.019031239954723875	0.9809687600452761	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Ins:R:2	0.1251027002919012	0.8748972997080988	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Ins:R:3	0.47424104695398445	0.5257589530460155	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Ins:R:4	0.4963016507382059	0.503698349261794	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	2:Ins:R:5	0.47062532030329546	0.5293746796967045	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Ins:R:0	0.003528400650918161	0.9964715993490818	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Ins:R:1	0.12190438998735778	0.8780956100126421	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Ins:R:2	0.12311879566913608	0.8768812043308638	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Ins:R:3	0.973628192711634	0.026371807288366057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Ins:R:4	0.2954266568092232	0.7045733431907768	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	3:Ins:R:5	0.30933691190733603	0.690663088092664	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	4:Ins:R:0	1.3177653755523669e-13	0.9999999999998682	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	4:Ins:R:1	0.2925890528231902	0.7074109471768097	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP90209	4:Ins:R:2	0.8054136092982834	0.19458639070171668	0.0	0.0	0.0	0.0	0.0	0.0	0.0
