MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
4:Del:R:2	0.00003081	0.00069825	0.00000000	0.00066401	0.00212882	0.00251900	0.00428887	0.02241236
4:Del:R:3	0.00017494	0.00037696	0.00002378	0.00026669	0.00073820	0.00182683	0.00255120	0.00977792
4:Del:R:4	0.00002675	0.00027989	0.00001400	0.00037721	0.00053171	0.00041983	0.00160927	0.00285277
4:Del:R:5	0.00000090	0.00028024	0.00000522	0.00010555	0.00024156	0.00078118	0.00044872	0.00009116
5:Del:R:0	0.05092930	0.00000806	0.03233156	0.10223251	0.00181173	0.14665088	0.00209827	0.02004076
5:Del:R:1	0.00018259	0.00030204	0.00058174	0.00283561	0.00124688	0.01149360	0.00577617	0.03244625
5:Del:R:2	0.00001139	0.00017643	0.00001417	0.00004966	0.00026093	0.00129510	0.00135638	0.00444407
5:Del:R:3	0.00001918	0.00006871	0.00000000	0.00008396	0.00000591	0.00002354	0.00007485	0.00267377
5:Del:R:4	0.00000000	0.00002515	0.00000000	0.00000060	0.00000046	0.00040415	0.00005233	0.00007144
5:Del:R:5	0.00000347	0.00005695	0.00000000	0.00000736	0.00001359	0.00000083	0.00003324	0.00000320
2:Ins:R:0	0.00581830	0.00107429	0.00177860	0.00102319	0.00198902	0.02604344	0.07466050	0.00119807
2:Ins:R:1	0.02819923	0.00023105	0.00452210	0.00048394	0.00577162	0.00430304	0.01120636	0.00281668
2:Ins:R:2	0.01114843	0.00020333	0.00055873	0.00067188	0.00384083	0.00435492	0.00495340	0.00072149
2:Ins:R:3	0.00171249	0.00063798	0.00041949	0.00023638	0.00001463	0.00325245	0.00501970	0.00100336
2:Ins:R:4	0.00004324	0.00312875	0.00021892	0.00043941	0.00165154	0.00328697	0.00518957	0.00081557
2:Ins:R:5	0.00000000	0.01628315	0.00000000	0.00274208	0.02400320	0.00611088	0.00358445	0.00000651
3:Ins:R:0	0.00462087	0.00015944	0.00049626	0.00123790	0.00108364	0.00829339	0.02503424	0.00019573
3:Ins:R:1	0.00749074	0.00002315	0.00197589	0.00349054	0.00097091	0.00508972	0.00965652	0.00179722
3:Ins:R:2	0.00186102	0.00008384	0.00022149	0.00047733	0.00003129	0.00017474	0.00229725	0.00023628
3:Ins:R:3	0.00001529	0.00001704	0.00002921	0.00006046	0.00000154	0.00025135	0.00015744	0.00062955
3:Ins:R:4	0.00000016	0.00007920	0.00005666	0.00002519	0.00016311	0.00011264	0.00009798	0.00012456
3:Ins:R:5	0.00000039	0.00091631	0.00000000	0.00023576	0.00134269	0.00056740	0.00086695	0.00103606
4:Ins:R:0	0.00062380	0.00054414	0.00054746	0.00160068	0.00017908	0.01536255	0.04626438	0.00364262
4:Ins:R:1	0.00491624	0.00008176	0.00094593	0.00296860	0.00134080	0.00567384	0.00060680	0.00730168
4:Ins:R:2	0.00047950	0.00012528	0.00035565	0.00004266	0.00024577	0.00059147	0.00070010	0.00062855
4:Ins:R:3	0.00000000	0.00005981	0.00000180	0.00002776	0.00044135	0.00020474	0.00036267	0.00048254
4:Ins:R:4	0.00000245	0.00023301	0.00000077	0.00002818	0.00091542	0.00001501	0.00007163	0.00104054
4:Ins:R:5	0.00000447	0.00015488	0.00004643	0.00058800	0.00080034	0.00029824	0.00050654	0.00248294
5:Ins:R:0	0.00000000	0.00095624	0.00000000	0.00001284	0.00000003	0.38479600	0.00000367	0.00000002
5:Ins:R:1	0.00978168	0.00000000	0.00338329	0.02210197	0.00508862	0.01110654	0.01888221	0.01707376
5:Ins:R:2	0.00002963	0.00001244	0.00035507	0.00071934	0.00062054	0.00158335	0.00163774	0.00081749
5:Ins:R:3	0.00001385	0.00000856	0.00000366	0.00003193	0.00012408	0.00038518	0.00039055	0.00131107
5:Ins:R:4	0.00000000	0.00000881	0.00000221	0.00019721	0.00026500	0.00001666	0.00010822	0.00095905
5:Ins:R:5	0.00001263	0.00000296	0.00000664	0.00003568	0.00017247	0.00004404	0.00001821	0.00045343
2:Del:M:1	0.01448471	0.00396967	0.04303358	0.01316807	0.01022648	0.00457841	0.01249082	0.09431117
3:Del:M:1	0.00994676	0.00034304	0.00833548	0.01531493	0.00009847	0.00010647	0.00394360	0.00375044
3:Del:M:2	0.00851720	0.00365580	0.00354958	0.01003418	0.00071406	0.00248840	0.00550141	0.03747277
4:Del:M:1	0.00771634	0.00084118	0.00473740	0.01005461	0.00185574	0.00428937	0.00580112	0.00744759
4:Del:M:2	0.00416933	0.00078064	0.00522233	0.00597076	0.00360330	0.00130733	0.00529392	0.03734748
4:Del:M:3	0.00148725	0.00133674	0.00424068	0.00884020	0.00091526	0.00191498	0.00534151	0.06417094
5:Del:M:1	0.03653716	0.00029800	0.02029975	0.10886690	0.00274850	0.07099205	0.01508520	0.01188182
5:Del:M:2	0.01541918	0.00027444	0.01380034	0.08624150	0.00112698	0.01832051	0.01935480	0.00914934
5:Del:M:3	0.00484351	0.00013507	0.00564269	0.05508280	0.00357089	0.00630231	0.02042670	0.01841390
5:Del:M:4	0.00243404	0.00037145	0.00070104	0.02620005	0.00085920	0.00316003	0.01320839	0.01472476
5:Del:M:5	0.00050537	0.00000000	0.00046368	0.02008534	0.00345581	0.01858068	0.01779904	0.00939301
