Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02050170T	14124	3663	1976	0	0
CPCT02010569T	1577	1162	1073	0	64
CPCT02100019T	85845	17654	8147	0	0
CPCT02020514T	29217	3479	3097	0	0
CPCT02070140T	30833	8077	2947	0	488
CPCT02030347T	150873	11001	4339	1105	0
CPCT02180033T	11489	2858	1443	0	100
CPCT02070164T	21613	6220	2435	0	0
DRUP01070015T	55409	11110	2355	0	457
DRUP01010022T	45548	5967	1894	0	0
CPCT02030349T	45391	8231	2006	0	336
CPCT02120032T	8968	2306	360	124	144
DRUP01010025T	129507	15365	4144	0	0
CPCT02220023T	109	66	160	20	6006
CPCT02100101T	2426	11431	1272	0	0
CPCT02030357T	172691	23543	12349	0	0
CPCT02070192T	39210	8866	1591	0	214
CPCT02050211T	87743	14730	4360	0	0
CPCT02380016T	4842	625	2255	0	0
DRUP01090003T	102705	15776	7692	0	0
CPCT02230039T	972	369	1668	1001	273
DRUP01010037T	28338	5088	5472	0	0
CPCT02120042T	172360	13293	9207	0	0
DRUP01070020T	21103	6057	4590	0	0
CPCT02340022T	0	5113	3245	2011	0
CPCT02070041T	10221	2387	1713	0	0
DRUP01140001T	8396	4225	1808	0	150
CPCT02210004T	33218	9569	1793	0	1347
CPCT02050089T	2347	1315	575	140	43
CPCT02050104T	0	557	3232	0	1376
CPCT02050041T	1011	1020	2263	468	176
DRUP01050001T	107916	14912	5820	0	0
DRUP01050003T	1167	103774	0	0	0
DRUP01070008T	88986	19804	5367	0	1218
CPCT02370001T	1306	839	2163	350	31
CPCT02020491T	183	943	0	304	5572
CPCT02020486T	1511	987	1027	385	139
DRUP01010018T	136847	21270	9602	0	0
DRUP01050002T	152913	21600	10463	0	0
CPCT02040104T	0	218	2552	0	4172
CPCT02070131T	15022	4025	707	0	283
DRUP01070026T	43300	10629	1785	0	311
CPCT02380029T	77902	3888	4502	0	0
CPCT02360007T	32141	7232	2785	0	322
CPCT02340041T	1445	797	1689	220	110
CPCT02040196T	1118	1073	1513	135	57
DRUP01110002T	63207	14085	6204	0	0
CPCT02220030T	70615	23651	5849	0	390
DRUP01050017T	57543	7114	5628	0	0
CPCT02030430T	7753	5025	2283	0	0
CPCT02070023TII	107937	21449	7698	0	1006
WIDE01010443T	817	2465	804	0	44
WIDE01010470T	5546	6245	4927	12261	76
DRUP01010167T	34943	6187	1043	0	511
CPCT02080048T	16397	6360	5829	0	855
DRUP01070119T	6390	1477	1033	0	0
WIDE01010539T	1161	1668	1058	161	57
WIDE01010557T	222	482	227	0	7380
WIDE01010578T	18947	3259	1942	0	0
WIDE01010648T	282	748	357	91	3857
