Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
CPCT02020853T	126	4	22	22	49	31	28	14	0	15	3	46	0	8	6	0	2
CPCT02020506TII	452	64	62	169	186	4	183	30	77	17	77	0	22	14	57	0	0
DRUP01080021T	160	130	181	33	196	161	39	44	59	45	12	0	57	43	33	98	2
CPCT02020854T	34	13	9	25	32	30	85	11	27	8	1	8	26	16	9	5	1
CPCT02010994T	143	19	44	49	46	0	26	1	23	9	50	9	29	22	5	0	9
DRUP01080022T	482	14	51	465	111	313	52	95	154	39	0	172	0	13	155	0	24
CPCT02020863T	306	61	26	122	173	84	68	36	86	16	51	0	36	68	38	19	12
CPCT02050276T	68	32	25	52	27	47	92	0	38	2	15	27	18	12	0	9	0
CPCT02030552T	160	17	22	24	57	32	59	6	0	14	0	51	19	29	15	7	2
CPCT02080275T	476	38	45	148	86	142	45	30	100	23	12	33	16	43	18	32	13
CPCT02030553T	671	10	72	118	223	27	136	75	99	5	48	133	24	175	124	12	0
CPCT02120062T	522	18	24	151	378	105	154	41	229	2	96	0	0	11	126	0	4
CPCT02020615T	66	118	33	83	59	46	147	50	47	53	51	0	93	71	5	57	16
CPCT02050421T	201	296	84	217	81	173	63	93	0	31	19	88	79	34	34	19	0
CPCT02120053T	161	37	18	73	69	0	88	43	62	15	34	89	56	24	16	0	0
CPCT02020626T	149	16	54	61	59	10	80	45	33	23	30	46	32	19	19	11	0
CPCT02120055T	50	81	59	56	39	20	183	14	0	10	15	0	26	10	6	7	17
CPCT02070422T	79	160	107	39	56	32	34	1503	0	38	83	54	41	56	69	30	52
CPCT02120058T	85	20	30	80	69	10	110	33	19	12	21	4	27	36	7	11	2
CPCT02170017T	99	100	85	66	49	44	63	24	44	42	70	0	48	14	0	70	6
CPCT02020609T	1095	118	115	261	212	134	176	187	146	24	88	6	65	171	61	36	13
CPCT02050249T	61	21	189	23	39	53	137	70	0	8	0	38	42	29	53	8	7
CPCT02060146T	7	119	131	88	46	118	108	28	0	12	0	0	0	22	24	54	0
CPCT02060049T	5	7	75	0	16	0	16	18	0	9	17	27	5	2	3	5	2
CPCT02050159T	447	56	93	72	113	47	30	60	69	9	89	0	86	19	68	13	3
CPCT02010550T	210	35	20	117	53	15	26	21	30	15	48	49	1	17	21	1	0
CPCT02010534T	4	0	5	38	5	0	10	13	6	2	8	10	0	5	8	10	4
CPCT02050079TII	0	1	14	0	21	23	59	5	16	5	10	6	3	6	5	17	10
CPCT02050170T	0	14452	2449	0	316	0	114	0	0	194	0	0	1256	0	0	295	687
CPCT02050168T	101	63	87	91	32	2	35	35	19	17	56	0	51	26	24	14	16
CPCT02020509T	20	0	31	24	16	0	32	9	18	6	10	0	18	3	7	17	0
CPCT02050073TII	23	6	37	26	13	14	47	17	57	18	35	53	60	17	17	21	0
CPCT02020511T	506	19	64	29	170	71	92	46	99	9	43	2	21	46	70	16	28
CPCT02010565T	126	12	96	114	51	7	55	25	70	16	56	15	35	56	9	26	35
CPCT02020517T	219	6	56	35	54	89	26	17	6	18	8	16	21	54	25	8	0
CPCT02010393TII	294	48	47	0	153	101	59	31	112	8	27	0	130	0	46	19	11
CPCT02050181T	5	542	679	23	0	80	46	7	0	16	80	0	30	33	209	29	0
CPCT02020519T	338	24	98	106	80	71	46	68	0	15	4	0	47	36	56	20	0
CPCT02020520T	379	12	27	44	153	114	50	61	84	22	97	0	56	20	25	12	5
CPCT02060092T	30	24	28	65	6	6	26	4	0	6	24	23	8	35	6	3	8
CPCT02080116T	599	78	140	190	228	114	50	75	72	38	97	64	49	188	47	5	6
CPCT02080113T	135	13	33	52	17	32	26	0	82	8	55	0	9	18	0	5	11
CPCT02050194T	244	13	60	22	83	32	51	60	59	11	28	91	63	36	4	8	0
CPCT02050193T	208	37	67	71	102	0	37	60	27	8	38	0	102	51	54	9	8
CPCT02030350T	10	23	96	15	12	35	40	24	14	21	5	45	43	7	8	8	6
CPCT02080123T	585	84	76	46	212	23	79	88	51	29	10	95	107	33	69	39	0
CPCT02020542T	1	59	59	0	38	134	35	17	37	11	30	36	24	9	21	13	37
CPCT02010505T	0	11	14	8	41	6	91	0	8	8	10	31	29	22	0	3	31
CPCT02020553T	4	30	54	9	20	13	31	15	1	6	8	30	35	16	0	3	8
CPCT02170006T	96	11	15	15	40	3	61	9	35	15	10	24	14	15	19	2	6
CPCT02050212T	169	29	55	34	63	35	143	22	22	35	60	0	33	15	25	29	0
CPCT02050214T	61	9	61	9	27	0	33	16	29	3	18	25	20	10	0	9	4
CPCT02050217T	42	12	14	31	27	20	80	3	20	5	0	26	23	7	2	13	0
CPCT02020573T	66	15	46	33	16	4	68	12	22	6	17	23	17	8	13	6	6
CPCT02180032T	1	16	2	26	21	0	60	14	0	6	19	37	0	15	7	3	8
CPCT02010503TII	116	139	69	128	128	99	239	56	58	22	34	0	46	11	36	5	5
CPCT02010622T	151	38	27	115	30	57	58	0	31	8	19	0	10	57	55	4	10
CPCT02030370T	15	47	41	46	41	55	63	2	14	4	11	9	20	6	0	35	3
CPCT02030339TII	261	62	25	75	62	71	122	72	26	11	24	29	57	18	4	34	12
CPCT02040142T	0	8	41	15	7	5	141	15	15	14	36	49	60	7	3	0	27
CPCT02120050T	8	0	15	23	10	0	74	12	13	8	0	46	5	3	2	0	7
CPCT02120037T	297	23	55	161	115	67	101	58	41	18	32	0	32	36	17	21	15
CPCT02050235T	503	331	236	13	163	140	152	48	27	12	43	100	113	29	104	21	27
CPCT02050236T	414	21	61	74	108	41	227	71	95	13	122	5	24	47	45	5	4
CPCT02050232T	36	15	25	22	1	17	86	23	21	16	29	0	16	15	9	2	10
CPCT02050240T	434	648	409	556	192	157	153	98	119	96	96	0	0	67	127	133	0
CPCT02020574T	1	3	7	21	21	0	53	5	1	0	9	2	1	3	13	9	2
CPCT02020578T	689	52	44	218	223	118	150	94	106	27	182	47	51	61	88	15	2
CPCT02090005T	554	34	43	14	348	114	80	81	116	16	0	0	18	59	229	22	0
CPCT02020423T	393	16	82	180	139	63	71	39	80	15	26	0	4	93	52	0	5
CPCT02020426T	146	678	184	253	153	72	102	24	81	630	140	0	0	416	77	911	33
CPCT02050092T	160	14	35	43	14	57	40	2	24	9	48	5	26	27	25	12	5
CPCT02010403TII	3	3	13	42	4	9	31	8	5	0	12	4	7	5	11	14	3
CPCT02020412T	260	27	28	76	24	43	47	49	49	0	14	0	14	5	9	3	9
CPCT02010469T	128	16	47	26	81	29	36	22	43	16	23	10	13	27	8	1	11
CPCT02180012T	45	13	21	39	32	18	24	3	0	5	18	0	10	8	16	4	6
CPCT02020445T	41	28	66	30	28	38	28	0	10	7	20	34	32	0	15	4	2
CPCT02050105T	234	113	79	278	108	115	26	74	49	45	66	0	14	48	41	48	5
CPCT02050055TII	113	221	88	40	58	119	37	43	0	30	46	120	52	45	46	31	19
CPCT02010493T	81	51	62	32	32	5	37	22	0	14	26	46	2	13	13	22	0
CPCT02010503T	108	101	63	104	125	96	86	49	61	12	40	0	36	7	28	10	2
CPCT02010501T	473	32	71	55	139	28	91	34	75	6	55	78	31	21	74	11	3
CPCT02020464T	19	7	11	44	13	18	16	10	10	7	49	19	13	9	4	4	0
CPCT02090009T	148	83	82	36	55	16	23	56	57	99	29	15	48	13	10	101	0
CPCT02020468T	1	0	12	24	7	0	20	3	17	3	9	0	4	0	1	6	3
CPCT02340001T	41	13	25	32	48	19	8	23	0	4	34	2	13	23	6	0	0
CPCT02080079T	3	6	19	15	14	11	19	27	4	9	4	7	23	8	13	5	17
CPCT02010526T	29	8	4	0	6	0	17	0	15	1	4	3	4	1	3	3	0
CPCT02010532T	349	29	52	103	152	29	54	61	62	10	32	15	2	32	62	9	0
CPCT02060051T	13	36	33	5	28	29	21	7	0	6	12	46	4	7	7	16	3
CPCT02050141T	86	11	55	20	20	0	36	33	87	109	17	30	23	17	0	3	0
CPCT02110024T	152	365	12	6	69	258	69	61	0	141	22	57	23	83	30	174	49
CPCT02120013T	51	37	110	117	83	9	33	25	33	21	52	1	50	45	29	10	5
CPCT02050158T	194	21	43	80	46	8	19	21	12	2	28	78	17	12	13	17	0
CPCT02050149T	4	21	72	11	47	35	7	18	13	11	20	9	139	23	0	10	0
CPCT02010557T	70	52	140	9	58	37	50	32	16	9	37	17	47	13	17	3	1
CPCT02220014T	14	41	101	34	44	117	12	24	2	20	13	0	47	25	13	26	13
CPCT02050052TII	70	80	17	26	38	60	24	22	17	118	13	0	34	11	0	156	13
CPCT02020506T	454	39	66	109	191	22	31	31	75	15	85	0	17	16	52	0	9
CPCT02030339T	235	34	19	54	39	49	28	42	31	5	3	25	41	6	7	12	8
CPCT02080163T	8	5	12	18	6	6	79	8	0	6	4	29	4	5	1	16	3
CPCT02050281T	117	20	13	28	74	52	75	18	14	15	30	0	19	23	15	16	17
CPCT02070243T	229	12	44	62	41	41	119	24	0	7	39	0	27	15	29	21	16
CPCT02340040T	0	13	48	7	0	0	28	0	29	8	15	15	31	10	9	4	1
CPCT02120077T	101	15	29	46	29	31	69	19	15	14	17	0	30	14	20	22	0
CPCT02030437T	65	35	40	20	12	9	118	6	18	9	0	27	19	29	15	2	5
CPCT02010641TII	7	93	89	37	18	33	91	20	4	24	19	0	14	17	3	41	4
CPCT02050291T	55	2	22	48	12	11	32	11	32	3	31	44	19	8	8	7	6
CPCT02020643T	134	49	68	101	51	58	54	38	27	17	41	60	50	17	53	7	3
CPCT02150006T	536	28	36	203	192	85	95	62	58	30	94	22	40	293	43	17	0
WIDE01010503T	158	24	17	86	17	35	29	9	23	10	39	13	12	6	27	8	10
WIDE01010567T	553	65	33	1026	229	347	34	163	171	51	0	0	22	93	60	12	35
WIDE01010459T	328	24	40	143	110	95	39	23	67	14	37	77	4	94	58	13	8
CPCT02060041T	628	3	13	25	427	40	99	77	247	19	0	73	0	0	171	19	0
WIDE01010561T	169	130	231	90	115	19	30	30	17	112	72	0	38	103	25	207	19
WIDE01010651T	0	2	64	37	36	19	17	27	0	10	34	8	23	11	16	8	31
