MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	0.0013911691270186565	0.00589794558363792	0.006344024178397376	0.013256965456530451	0.003653655032030656	0.022727770432829857	0.005155939813703298	0.24555037617683412	0.021322331088595093
1:Del:C:1	0.0	0.0011259252252057194	0.0064712913465336894	0.003283237459836528	0.0021021303123234247	0.006645877428818494	0.004280033283102966	0.17320278227329255	0.007002761623639069
1:Del:C:2	0.0005299559707782464	0.0019488084707336385	0.0028979073392838475	0.0014174869589623994	0.00017413514054169619	0.0013423218501156953	0.0022130987680429827	0.08578107878565788	0.0062568510239361785
1:Del:C:3	0.002395427604787983	0.009073002759250812	0.0027339978442614665	0.0016948109673103318	0.001207274491825956	0.00028953659742910533	0.0014506646483641817	0.03005047556012869	0.0044640344881918285
1:Del:C:4	0.004346720872272272	0.0321343837864697	0.0013503075700282351	0.00031423054286278785	0.0	0.00023156715600634924	0.0015922754488565261	0.015919470395892858	0.0023258034974423937
1:Del:C:5	0.01909470514394343	0.08947633235249669	0.002029157177748857	0.004813298990484327	0.003429484624430188	0.0009312832484283717	0.0004107119685068028	0.009053913096431642	0.0006114579383029194
1:Del:T:0	4.710303079264122e-05	0.004352710809907876	0.0016284649609588087	0.01693219393491745	0.005062537187332055	0.011220477242022752	0.09415024477988482	0.038490175753831866	0.04400225829333067
1:Del:T:1	0.0001808465862814046	0.0011147710473596818	0.000630540420734178	0.0067755196336656805	0.013700657575391233	0.00414583069155924	0.13549968130886555	0.017687580017372966	0.012874047652585431
1:Del:T:2	0.0009169203520286828	0.0006930400100736734	0.012668857591379493	0.006069061798407347	0.005115048599400325	0.0022078645475266966	0.1295300318300724	0.010329106892459094	0.016734300227835775
1:Del:T:3	0.012338057309389115	0.0008450562012149021	0.0163792153657414	0.005298142164829187	0.0011792094218253625	2.6008151326095685e-06	0.25398639306426046	0.0017677023324358743	0.009528691809391603
1:Del:T:4	0.04577899733558297	0.013355919500278616	0.018905227426439523	0.007430172458116431	3.434855956584215e-05	0.002663218216621317	0.12708064787089823	0.0031180158154165837	0.000244989408965921
1:Del:T:5	0.8701226395368576	0.26186879152699477	0.013396843187510967	0.2378631265461445	0.006143375957294666	0.051518166501068025	0.04746332399904293	0.00123789573553994	1.4573504028978098e-45
1:Ins:C:0	0.00013938864806732455	0.00018227201129775495	0.002307943430463695	0.0011697443739746712	0.0006075706833757977	0.6450154453516006	0.0006181521154940129	0.0011991604814349443	0.0008233070690958101
1:Ins:C:1	1.4010189402447274e-05	0.0007800262109594768	0.0005927894377055054	0.0028213718315964796	0.003250384663697332	0.021626972258090973	0.00045197564909367103	0.002463344462448731	0.004718466142658144
1:Ins:C:2	6.011795666836406e-05	0.00040725310013613126	0.0006781058982596733	0.0013203010079450906	0.0005192056703526759	0.0031207076157443226	0.00011686793950502761	0.0024715881468728184	0.004669461827725172
1:Ins:C:3	0.00015817232660538137	0.0010682266691583208	0.0008248088348773308	0.0013439836478210054	0.0027548575622495263	0.001179392860212829	0.0010357017077876661	0.003211320089176297	0.0010310527417459526
1:Ins:C:4	0.001922123997937888	0.0046497742207429835	0.0016718525486066936	0.0019053637376055122	0.0025655610923422502	0.0008184380856982898	0.0005461488906917111	0.002327500955434516	0.0008469761757532979
1:Ins:C:5	0.0065463560866191985	0.02517152694053948	0.014876319360919297	0.015332564881537109	0.017707951616612264	0.000591167634811427	0.00015386903600301594	0.0039013513299869375	0.0032734271470690147
1:Ins:T:0	1.2188895016151947e-05	0.001781224141595885	0.006647781895007938	0.006202311299275607	0.02712532381527126	0.046459848284721376	0.0057531282631680366	0.01794222878292203	0.0031590835197130218
1:Ins:T:1	2.1550658132127865e-05	0.0017093919819853908	0.0017346023902064188	0.008071631430284469	0.00878976118285209	0.02147153740748763	0.006567295826971531	0.03979534778743982	0.00457021494206856
1:Ins:T:2	0.0003657519378475627	0.006359354859450832	0.003736666615586728	0.0043514473515097055	0.00315585750824539	0.009504408077336848	0.004371189044904895	0.03559234522283077	0.0030982700731146907
1:Ins:T:3	0.00012335065069237316	0.0027491091296542435	0.008223035156261176	0.004392605426255613	0.00577925933059305	0.003989333589561284	0.009597342375200242	0.015951819159090518	0.000648153585352702
1:Ins:T:4	0.0011327190593874547	0.001548334756444092	0.025944692459888757	0.005507307536900044	4.5784609392285346e-05	0.0005919152405840577	0.02222688902169466	0.004750740943709388	1.5668461564928293e-05
1:Ins:T:5	0.010394466355636236	0.23921041123569012	0.7984356373548508	0.4113847675919533	0.2739805217459798	0.03154716895893216	0.08690682094784279	0.0015459202509373426	0.019188231714069845
2:Del:R:0	0.0008424614697287324	0.007869138331152499	0.00012190029934572522	0.006128019412280992	0.0041569894255371765	0.0032709273358341308	0.0027161397879899595	0.08719099909067154	0.006325023559038527
2:Del:R:1	0.0016755974997067825	0.008043550464230975	0.0004541943969161366	0.0188638252018427	0.005211275648325682	0.0017036122566787527	0.01074832169804722	0.01825392445549369	0.021803647577762604
2:Del:R:2	0.0009695182228460908	0.0057373713050037625	0.0003477863919090396	0.005269771131170273	0.0021403119109163525	0.0011428930721012875	0.0007680943362720427	0.007613492421805859	0.004082470759167336
2:Del:R:3	0.002861111624806654	0.04513683583587408	7.783991901305854e-05	4.377430130261928e-05	8.723121118237032e-05	0.0	0.0006287821677324246	0.003021978537144605	0.00038022754866688045
