Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116536	100	0.972	43.545	43.545%	6.889	25.964%	0.28993	0.969
SP116539	23	0.858	19.01	82.652%	3.871	53.172%	0.66534	0.841
SP116542	30	0.888	22.878	76.26%	4.174	48.522%	0.57897	0.873
SP116545	29	0.902	20.38	70.276%	4.399	43.772%	0.60299	0.891
SP116548	40	0.918	24.648	61.62%	4.374	39.929%	0.48652	0.902
SP116550	6	0.742	6.188	103.133%	1.656	67.606%	1.07575	0.72
SP116553	35	0.955	20.889	59.683%	3.564	30.674%	0.48328	0.95
SP116557	9	0.648	11.038	122.644%	2.289	76.3%	1.51952	0.593
SP116559	40	0.944	21.512	53.78%	3.547	33.516%	0.42386	0.933
SP116562	46	0.968	26.666	57.97%	4.428	26.092%	0.42351	0.965
SP116564	46	0.885	29.58	64.304%	4.757	46.646%	0.55962	0.844
SP116571	26	0.926	18.043	69.396%	3.251	39.424%	0.67578	0.918
SP116393	2	0.5	3.448	172.4%	1.265	89.449%	2.48499	0.505
SP116442	4	0.794	4.738	118.45%	1.339	66.95%	0.96997	0.794
SP116446	10	0.602	12.334	123.34%	2.768	79.905%	1.39587	0.539
SP116419	131	0.973	43.141	32.932%	6.703	23.394%	0.17867	0.964
SP116383	503	0.991	97.079	19.3%	17.342	14.066%	0.06795	0.989
SP116385	226	0.984	64.988	28.756%	10.21	17.709%	0.14024	0.981
SP116440	179	0.965	67.642	37.789%	11.121	26.87%	0.19045	0.956
SP116450	444	0.994	93.218	20.995%	13.731	11.787%	0.07437	0.993
SP116493	83	0.977	35.172	42.376%	6.226	22.51%	0.24868	0.974
SP116391	74	0.949	40.298	54.457%	7.032	31.638%	0.37918	0.942
SP116401	66	0.93	35.798	54.239%	5.929	36.912%	0.4714	0.911
SP116409	144	0.972	53.4	37.083%	9.534	23.644%	0.19738	0.966
SP116416	31	0.792	29.404	94.852%	5.918	62.037%	0.81972	0.76
SP116424	34	0.879	22.977	67.579%	3.86	48.25%	0.53186	0.845
SP116515	94	0.934	42.2	44.894%	7.56	35.798%	0.3333	0.912
SP116499	158	0.978	53.788	34.043%	9.013	20.966%	0.25385	0.973
SP116505	278	0.997	61.389	22.082%	10.83	8.079%	0.13343	0.997
