Samples	ID83A	ID83B	ID83C	ID83D
SP84743	6.36E+00	5.14E+01	5.67E+01	3.84E+00
SP83967	1.59E+00	3.15E+00	3.68E+00	1.20E+00
SP105253	3.75E+00	7.89E+00	9.50E+00	1.43E+00
SP84998	2.61E+00	6.18E+00	6.99E+00	9.45E-01
SP84062	6.24E-01	2.03E+00	2.14E+00	9.92E-01
SP84982	7.03E+00	1.11E+01	1.13E+01	1.65E+00
SP84790	2.64E+00	8.34E+00	8.52E+00	1.18E+00
SP105673	2.28E+00	5.56E+00	6.24E+00	6.81E+00
SP85339	3.46E+00	1.12E+01	1.14E+01	1.27E+00
SP84719	2.42E+00	3.37E+00	4.05E+00	1.33E+00
SP105425	4.00E+00	7.46E+00	7.84E+00	1.25E+00
SP84056	2.51E+00	7.42E+00	9.16E+00	2.91E+00
SP105261	1.71E+00	3.41E+00	3.91E+00	1.50E+00
SP85379	3.64E+00	6.67E+00	8.53E+00	1.28E+00
SP105086	2.91E+00	1.07E+01	1.09E+01	3.33E+00
SP84392	1.38E+02	1.46E+02	9.37E+00	2.78E+00
SP105018	6.37E+00	1.18E+01	3.18E+00	1.39E+01
SP84858	3.52E+00	9.60E+00	1.00E+01	3.64E+00
SP84086	1.02E+00	6.37E+00	7.87E+00	2.01E+00
SP105213	2.29E+00	5.86E+00	6.37E+00	1.95E+00
SP105577	2.03E+00	4.95E+00	5.24E+00	1.47E+00
SP85431	9.44E-01	4.58E+00	4.81E+00	1.59E+00
SP84962	1.73E+00	5.69E+00	6.41E+00	1.44E+00
SP105006	2.52E+00	6.50E+00	6.77E+00	1.95E+00
SP84439	7.46E+01	4.25E+01	4.23E+01	1.92E+00
SP105159	1.78E+00	4.88E+00	5.28E+00	1.24E+00
SP85230	1.47E+00	4.58E+00	4.54E+00	5.44E+00
SP84922	4.34E+00	9.69E+00	1.05E+01	2.32E+00
SP85130	3.36E+00	7.80E+00	9.17E+00	1.60E+00
SP104984	1.94E+00	5.02E+00	5.53E+00	1.40E+00
SP85222	1.20E+00	2.19E+00	2.70E+00	7.34E-01
SP105375	5.08E+00	2.87E+01	3.10E+01	1.96E+00
SP85287	2.31E+00	8.78E+00	9.65E+00	1.65E+00
CPCT02060042T	2.07E-01	1.99E+00	2.23E+00	1.01E+00
CPCT02130027T	1.68E+00	5.43E+00	6.17E+00	1.29E+00
CPCT02290024T	5.30E+00	1.52E+01	1.70E+01	1.60E+00
CPCT02230080T	3.60E+00	7.93E+00	8.96E+00	1.21E+00
CPCT02070282T	3.41E+00	8.71E+00	1.00E+01	1.15E+00
CPCT02060201T	3.75E+00	1.04E+01	1.20E+01	1.60E+00
CPCT02010752T	1.87E+00	4.86E+00	5.61E+00	1.67E+00
CPCT02130046T	3.21E+00	7.13E+00	8.09E+00	1.19E+00
CPCT02190033T	4.67E+00	1.03E+01	1.31E+01	2.16E+00
WIDE01010213T	3.49E+00	7.40E+00	8.09E+00	3.43E+00
CPCT02440010T	4.57E+00	1.49E+01	1.68E+01	1.87E+00
WIDE01010272T	2.49E+00	5.24E+00	5.67E+00	1.07E+00
DRUP01070085T	1.58E+02	2.31E+02	1.06E+02	3.51E+00
CPCT02380045T	3.59E+00	1.14E+01	1.36E+01	1.58E+00
CPCT02150013T	2.10E+00	5.52E+00	6.17E+00	1.51E+00
CPCT02010769T	2.64E+00	6.66E+00	7.79E+00	1.82E+00
CPCT02450014T	5.89E+02	2.48E+03	4.09E+01	1.97E+03
CPCT02130122T	2.32E+00	8.79E+00	1.02E+01	1.69E+00
CPCT02230107T	3.79E+00	7.39E+00	8.48E+00	1.06E+00
DRUP01090017T	5.28E+00	2.45E+01	2.71E+01	2.26E+00
CPCT02020781T	3.66E+00	1.32E+01	1.32E+01	5.18E+00
CPCT02310016T	2.79E+00	6.09E+00	6.97E+00	8.59E-01
CPCT02300050T	3.75E+00	1.02E+01	1.10E+01	2.51E+00
CPCT02020808T	3.72E+00	8.95E+00	1.12E+01	3.61E+00
CPCT02050414T	4.60E+00	1.67E+01	1.93E+01	2.49E+00
CPCT02230042T	5.80E-02	3.15E+00	3.28E+00	8.04E-01
CPCT02040170T	1.50E+00	7.74E+00	7.94E+00	1.06E+00
CPCT02330059T	5.16E+00	1.46E+01	1.69E+01	2.23E+00
CPCT02330063T	4.27E+00	1.54E+01	1.65E+01	1.85E+00
CPCT02020512T	2.56E+00	6.87E+00	7.70E+00	9.86E-01
CPCT02110031T	2.82E+00	8.69E+00	9.46E+00	1.70E+00
CPCT02030347T	5.35E+01	7.31E+01	4.27E+01	5.26E+00
CPCT02050179T	5.58E+00	1.80E+01	1.95E+01	2.33E+00
CPCT02010591T	2.40E+00	6.12E+00	6.93E+00	1.36E+00
CPCT02170007T	3.43E+00	1.14E+01	1.09E+01	2.94E+00
CPCT02210025T	3.85E+00	1.79E+01	1.96E+01	2.04E+00
CPCT02030376T	2.80E+00	6.45E+00	7.03E+00	1.99E+00
CPCT02050110T	3.92E+00	1.09E+01	1.24E+01	2.26E+00
CPCT02030318T	4.48E+00	1.58E+01	1.73E+01	2.05E+00
CPCT02100056T	2.06E+00	3.41E+00	3.75E+00	1.37E+00
CPCT02030326T	3.40E+00	7.12E+00	8.38E+00	1.69E+00
CPCT02120007T	3.88E+00	1.16E+01	1.30E+01	1.40E+00
WIDE01010573T	3.81E+00	1.61E+01	1.65E+01	4.02E+00
WIDE01010693T	2.72E+00	4.61E+00	5.65E+00	9.61E-01
