Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP117956	1:Del:C:0	0.0027353203231869996	0.0006496287509427174	0.06594577458213915	0.07307713590280096	0.12428141913612793	0.7089838778721635	0.010328367832357771	0.013998475600280898
SP117956	1:Del:C:1	0.0009733448979036079	0.013083692309930686	0.035644188363283695	0.27388815376063164	0.15640707746482002	0.4952063256960421	0.0029777330467176	0.021819484460670602
SP117956	1:Del:C:2	0.0035368332561848104	0.006922351873506981	0.04570805277647017	0.27954137908196197	0.015750070698514404	0.6147200913855887	0.006814949917336528	0.027006271010436414
SP117956	1:Del:C:3	0.022193161415022738	0.02683811491550465	0.03508589127936255	0.2410750853714513	0.10004535268267134	0.5321093098358145	0.005439046030333279	0.03721403846983973
SP117956	1:Del:C:4	0.08733421944104211	0.010889509493523807	0.05550287404710969	0.1436175297180059	0.05933342729462819	0.5102195499940074	0.004646238531317757	0.1284566514803651
SP117956	1:Del:C:5	0.21514674632663078	0.09517141694427865	0.012022393226412747	0.10393000903286576	0.0793185657152644	0.204697142750426	0.010443231432216541	0.27927049457190517
SP117956	1:Del:T:0	0.0016045120355761336	0.019753778836260883	0.02389026344381888	0.482259939056913	0.27672268613313034	0.14284818898445775	0.0020234421691653587	0.05089718934067759
SP117956	1:Del:T:1	0.0021962829352212194	0.011027462556513545	0.007915969017107267	0.55255571172097	0.25000250912320215	0.12649138944749655	0.0011250400677530867	0.04868563513173633
SP117956	1:Del:T:2	0.0064391451842361665	0.0070015115500539045	0.04749349989944619	0.4297570334139149	0.2954829045756077	0.19055019012978144	9.094091440188688e-05	0.023184774332557685
SP117956	1:Del:T:3	0.02602281904182222	0.013572153698905322	0.08024124639787779	0.3001035176746929	0.3233909102161595	0.2440446578157657	0.00011475565787323279	0.012509939496903407
SP117956	1:Del:T:4	0.09055245868532104	0.018751952676139286	0.09107952558966267	0.20971256500122815	0.335743840412076	0.23421484336738368	5.061417072193058e-05	0.01989420009746711
SP117956	1:Del:T:5	0.5596197580513745	0.02620971706136781	0.030972800115146387	0.07043789371869065	0.18079323683327897	0.011603426542529589	0.004894057982018373	0.11546910969559368
SP117956	1:Ins:C:0	0.001719484043693373	0.0037888465788293666	0.01676363275729167	8.744661756781998e-46	0.06377407900409704	0.08848794770013244	0.00388855116054517	0.8215774587554109
SP117956	1:Ins:C:1	0.0007834507661944546	0.017930103871910918	0.009121734971060107	0.18681866937239036	0.3953618803617026	0.0874738249453774	0.00825617565443199	0.2942541600569321
SP117956	1:Ins:C:2	0.0011478742291463702	0.027908034983489562	0.002762190993152548	0.32489093645398215	0.395844174874275	0.08912745356554683	0.007564036588411854	0.15075529831199572
SP117956	1:Ins:C:3	0.008736034468738127	0.11538840261303267	0.0	0.26667460888759037	0.1719950127997994	0.1411783838590035	0.03882235950236854	0.25720519786946744
SP117956	1:Ins:C:4	0.02737430213630381	0.11793488392530538	0.0003873955558890997	0.14556938097099925	0.22747231912193963	0.2164254347628166	0.029208333746384686	0.2356279497803615
SP117956	1:Ins:C:5	0.04732243786532722	0.4766496017547283	0.0	0.13593157410349466	0.1441538061061689	0.028170948635771163	0.010769752674371342	0.15700187886013842
SP117956	1:Ins:T:0	0.0021296494292379065	0.10927682838640662	0.039421571108080006	0.08355790640814337	0.08402889693319734	0.18945111187009542	0.02710439647668682	0.4650296393881524
SP117956	1:Ins:T:1	9.186703777729687e-08	0.05991098247193949	0.0044588517519320945	0.14707411022506536	0.5179600602485499	0.18623920480881442	0.012823992140828754	0.0715327064858321
SP117956	1:Ins:T:2	0.00897943584245573	0.09233434315065661	0.0003665201494743616	0.2534625766885495	0.11474314802295034	0.35026114576822776	0.015012693255577062	0.16484013712210854
SP117956	1:Ins:T:3	0.0047021599172074905	0.13787834203144633	0.012483868807041946	0.13780453707772153	0.38677143625987476	0.2349378246755633	0.01154916437743351	0.07387266685371115
SP117956	1:Ins:T:4	0.009582596981709464	0.3936287188197876	0.034559096950240176	0.06633111878534079	0.2539490793102381	0.20341741719450865	0.004289313175747502	0.03424265878242785
SP117956	1:Ins:T:5	0.012495948691755326	0.8022302965949429	0.015515080258020121	0.0674051341466203	0.015024970509820126	0.03820512766108064	0.003345539610075634	0.045777902527684725
SP117956	2:Del:R:0	0.0024651038425464507	0.0036561302785323557	0.014041498315660839	0.28658153703109435	0.6227400384040621	0.033606272773613444	0.006839024377579515	0.030070394976910945
SP117956	2:Del:R:1	0.0017295911940209514	0.007190164780615086	0.00782548153595638	0.13256858098248986	0.8117046299965994	0.023724581048842702	0.0008774673904250464	0.01437950307105032
SP117956	2:Del:R:2	0.005225465633620008	0.01374408982975303	0.011973995062875676	0.0864378718842261	0.7748454292752434	0.09007625147685745	0.004295550311971966	0.013401346525452473
SP117956	2:Del:R:3	0.06920084575291277	0.00013987108898688992	0.009463065354201527	0.01934688408975176	0.6861477233031371	0.10978789363624242	0.014181575581314521	0.09173214119345297
SP117956	2:Del:R:4	0.08157825786830655	0.012754015416234447	0.004021639333831855	0.06047779887388008	0.5399228409511161	0.08788632036906631	0.011026779816637437	0.2023323473709272
SP117956	2:Del:R:5	0.11024518465836942	0.0024342912329641964	0.0004296130153704715	0.1069489753128505	0.3474945322667005	0.04008894962892784	0.018720244104331065	0.37363820978048606
SP117956	3:Del:R:0	0.0017104180442412025	0.011008270281383757	0.037627008472684166	0.6113296409773472	0.26110705827461334	0.028679226835345364	0.005769321798618248	0.0427690553157667
SP117956	3:Del:R:1	0.0019530449388680438	0.01937389326504988	0.011915293902875029	0.06806009781212191	0.8668752678854802	0.015418585451911373	0.0015532169657715637	0.01485059977792209
