Samples	ID83A	ID83B
DRUP01050029T	44	352
CPCT02030505T	598	130
CPCT02120149T	123	395
CPCT02070358T	110	356
CPCT02060168T	32	316
CPCT02030509T	580	85
CPCT02210066T	1004	57
CPCT02030495T	87	247
CPCT02060251T	35	90
CPCT02380049T	59	266
CPCT02300049T	82	195
CPCT02140079T	82	200
CPCT02110074T	63	537
CPCT02210065T	133	991
CPCT02120153T	215	425
CPCT02110078T	257	600
CPCT02030517T	63	699
CPCT02020466T	647	300
CPCT02070397T	86	222
CPCT02050203T	1253	237
CPCT02020572T	806	525
CPCT02060142T	721	154
CPCT02230050T	1570	363
CPCT02070222T	141	148
CPCT02010646T	68	621
CPCT02070418T	64	336
CPCT02080160T	1342	396
CPCT02100112T	249	316
CPCT02100119T	230	711
CPCT02340032T	0	679
CPCT02020513T	0	325
CPCT02180025T	443	566
CPCT02120022T	115	277
CPCT02020516T	34	759
CPCT02060089T	10	502
CPCT02090018T	71	437
CPCT02060094T	55	250
CPCT02120028T	102	489
CPCT02090019T	1384	177
CPCT02060105T	651	125
CPCT02020544T	866	60
CPCT02060110T	46	84
CPCT02030355T	81	250
CPCT02040127T	148	555
CPCT02070190T	50	529
CPCT02090020T	1	187
DRUP01020004T	0	307
CPCT02060120T	561	1112
CPCT02070210T	95	1307
CPCT02040144T	1056	916
CPCT02040143T	89	328
CPCT02020593T	60	914
CPCT02180005T	25	723
CPCT02030299T	970	141
CPCT02020420T	61	327
CPCT02030303T	872	114
CPCT02070058T	919	150
CPCT02040050T	409	139
CPCT02020434T	148	512
CPCT02220006T	92	781
DRUP01140003T	7	357
CPCT02020459T	664	75
CPCT02330021T	12	439
CPCT02110016T	76	85
CPCT02330023T	82	182
CPCT02040095T	133	583
CPCT02160017T	1446	418
CPCT02080093T	9	324
CPCT02060088T	10	152
CPCT02290021T	319	424
CPCT02340042T	72	733
CPCT02040192T	504	187
CPCT02300026T	206	595
CPCT02450007T	1028	313
CPCT02170020T	851	137
CPCT02030440T	210	504
CPCT02190003T	1428	674
WIDE01010536T	9	160
WIDE01010554T	50	226
