NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	216.81	18.257	43.805	11.905	0.052	0.991	1000000.0
2	206.628	17.929	40.144	11.474	0.05	0.991	1000000.0
3	218.31	18.161	42.985	11.66	5.103	0.991	1000000.0
4	217.231	17.873	43.321	11.428	0.05	0.991	1000000.0
5	214.791	18.23	42.026	11.886	0.051	0.991	1000000.0
6	213.91	17.933	42.27	11.436	0.05	0.991	1000000.0
7	209.482	18.023	41.479	11.508	0.054	0.991	1000000.0
8	221.009	18.158	44.157	11.713	5.1	0.991	1000000.0
9	239.958	17.936	57.334	11.419	0.056	0.991	1000000.0
10	218.523	18.056	44.236	11.62	0.051	0.991	1000000.0
11	209.201	17.846	39.919	11.384	0.051	0.991	1000000.0
12	213.78	17.685	42.098	11.138	0.049	0.992	1000000.0
13	214.876	17.97	42.4	11.515	0.051	0.991	1000000.0
14	211.665	17.739	41.005	11.166	0.05	0.992	1000000.0
15	208.642	18.148	40.927	11.79	5.101	0.991	1000000.0
16	214.647	17.928	42.578	11.505	5.101	0.991	1000000.0
17	213.653	17.963	42.689	11.494	0.051	0.992	1000000.0
18	212.069	17.909	41.376	11.492	0.05	0.992	1000000.0
19	214.896	17.985	42.239	11.554	10.151	0.991	1000000.0
20	213.369	18.006	41.435	11.407	10.15	0.991	1000000.0
21	215.994	17.841	43.811	11.408	0.05	0.992	1000000.0
22	222.747	18.062	45.85	11.608	0.051	0.991	1000000.0
23	213.443	17.99	42.579	11.454	10.151	0.991	1000000.0
24	210.666	18.053	40.023	11.443	0.051	0.991	1000000.0
25	212.054	18.061	41.438	11.417	0.051	0.991	1000000.0
26	213.436	17.937	43.063	11.641	0.051	0.991	1000000.0
27	215.821	17.852	43.517	11.352	0.05	0.992	1000000.0
28	219.379	17.871	43.75	11.38	5.107	0.992	1000000.0
29	207.555	17.738	40.985	11.266	0.05	0.992	1000000.0
30	214.415	18.011	42.673	11.615	0.05	0.991	1000000.0
31	210.003	17.982	40.696	11.397	5.1	0.991	1000000.0
