Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP123953	4.05E-01	9.27E-01	1.29E+00	1.04E+00	1.53E+00	4.53E-01	1.02E+00	3.65E-01	1.12E+00	8.91E-01	7.68E-01
SP123955	2.35E-01	1.45E+00	3.18E-01	1.04E+00	1.27E+00	2.15E-01	1.28E+00	2.03E-01	7.19E-01	6.72E-01	1.59E-01
SP123882	2.86E-01	1.83E+00	1.37E+00	1.13E+00	1.93E+00	3.66E-01	1.23E+00	2.60E-01	2.33E+00	2.24E+00	4.01E-01
SP123894	3.71E-01	1.74E+00	1.31E+00	1.01E+00	1.95E+00	4.35E-01	1.01E+00	2.33E-01	2.09E+00	2.20E+00	6.94E-01
SP124017	2.01E-01	7.58E-01	5.73E-01	4.38E-01	6.43E-01	2.71E-01	3.98E-01	2.14E-01	3.22E-01	5.73E-01	1.52E-01
SP123856	1.08E-01	9.28E-01	5.34E-01	6.61E-01	1.11E+00	2.35E-01	9.38E-01	0.00E+00	7.76E-01	7.60E-01	4.16E-01
SP123854	3.29E-01	1.26E+00	1.68E+00	3.28E-01	1.70E+00	3.03E-01	8.80E-01	0.00E+00	8.26E-01	1.15E+00	4.11E-01
SP123888	9.69E-02	1.04E+00	8.05E-01	5.97E-01	1.25E+00	3.49E-01	1.04E+00	4.71E-01	1.06E+00	1.07E+00	6.40E-01
SP123870	2.59E-01	7.54E-01	1.41E-02	7.59E-01	7.90E-01	2.00E-01	4.25E-01	2.38E-01	1.40E+00	1.36E+00	0.00E+00
SP123958	3.59E-02	5.97E-01	9.81E-01	5.53E-01	1.00E+00	2.11E-01	5.43E-01	0.00E+00	6.17E-01	6.61E-01	2.88E-01
SP123844	1.65E-01	1.56E+00	1.07E+00	1.03E+00	1.61E+00	3.72E-01	1.13E+00	2.93E-01	1.04E+00	1.15E+00	6.89E-01
SP123872	3.21E-01	1.47E+00	1.17E+00	1.19E+00	1.71E+00	5.80E-01	8.88E-01	0.00E+00	1.55E+00	1.46E+00	2.54E-01
SP123874	2.88E-01	1.24E+00	5.90E-01	1.05E+00	1.21E+00	4.04E-01	7.93E-01	0.00E+00	8.17E-01	9.93E-01	3.94E-01
SP123836	2.82E-01	1.08E+00	1.17E+00	9.15E-01	1.50E+00	5.16E-01	1.00E+00	0.00E+00	1.85E+00	1.60E+00	2.36E-01
SP43633	2.96E-01	1.13E+00	4.42E-01	9.44E-01	1.18E+00	3.27E-01	7.85E-01	0.00E+00	5.85E-01	6.45E-01	4.45E-01
SP36498	9.65E-01	9.02E+00	6.08E+00	6.29E+00	8.66E+00	5.59E-01	2.80E+00	2.28E-01	3.35E+00	1.02E+00	5.51E-01
SP37516	5.93E-01	8.18E+00	6.52E+00	4.83E+00	7.78E+00	5.35E-01	2.33E+00	3.48E-01	3.09E+00	1.17E+00	7.00E-01
SP39997	8.65E-01	8.44E+00	7.03E+00	5.04E+00	8.29E+00	7.28E-01	2.42E+00	6.28E-01	3.83E+00	1.71E+00	8.81E-01
SP35617	7.44E-01	6.44E+00	4.28E+00	5.57E+00	6.97E+00	8.38E-01	2.55E+00	0.00E+00	4.29E+00	1.42E+00	9.93E-01
SP37636	5.15E-01	3.81E+00	2.71E+00	2.46E+00	3.72E+00	7.34E-01	1.61E+00	3.44E-01	1.90E+00	1.65E+00	9.04E-01
SP39907	7.19E-01	6.99E+00	4.63E+00	4.63E+00	5.93E+00	4.93E-01	2.03E+00	2.59E-01	2.51E+00	1.15E+00	8.04E-01
SP40736	9.21E-01	1.13E+01	7.55E+00	6.47E+00	9.98E+00	7.68E-01	3.82E+00	6.30E-01	5.85E+00	1.62E+00	1.08E+00
SP42154	7.72E-01	6.79E+00	4.49E+00	4.81E+00	6.75E+00	8.88E-01	2.42E+00	2.07E-01	3.28E+00	1.63E+00	1.01E+00
SP39594	9.24E-01	1.03E+01	6.88E+00	4.99E+00	8.79E+00	4.48E-01	2.79E+00	1.08E+00	4.15E+00	1.26E+00	9.84E-01
SP41453	6.16E-01	5.69E+00	3.96E+00	4.01E+00	5.77E+00	7.47E-01	2.43E+00	2.43E-01	3.47E+00	1.43E+00	3.33E-01
SP34452	1.17E+00	1.82E+01	1.44E+01	1.02E+01	1.79E+01	9.12E-01	5.67E+00	4.03E-01	6.30E+00	1.86E+00	8.68E-01
SP42829	1.02E+00	8.61E+00	6.06E+00	5.60E+00	8.24E+00	1.03E+00	2.39E+00	4.32E-01	4.43E+00	9.88E-01	6.32E-01
SP37970	1.09E+00	1.14E+01	7.46E+00	7.69E+00	1.25E+01	8.08E-01	3.89E+00	4.56E-01	3.87E+00	2.06E+00	2.11E+00
SP34186	8.63E-01	1.17E+01	8.04E+00	8.46E+00	1.12E+01	1.03E+00	3.69E+00	6.80E-01	5.44E+00	1.73E+00	1.21E+00
SP37903	1.19E+00	1.51E+01	1.26E+01	9.16E+00	1.45E+01	9.03E-01	4.17E+00	5.13E-01	6.24E+00	1.58E+00	9.18E-01
SP35849	3.58E-01	3.22E+00	1.80E+00	2.52E+00	2.66E+00	5.74E-01	1.81E+00	2.94E-01	1.56E+00	1.19E+00	5.81E-01
SP36586	8.75E-01	2.84E+00	2.28E+00	1.22E+00	2.30E+00	1.08E+00	1.67E+00	2.37E-01	9.66E-01	8.79E-01	8.40E-01
SP34431	6.46E-01	7.89E+00	6.21E+00	3.84E+00	6.10E+00	7.60E-02	1.78E+00	4.92E-01	2.63E+00	1.16E+00	7.18E-01
SP37432	6.43E-01	6.00E+00	4.28E+00	3.94E+00	4.88E+00	5.19E-01	2.15E+00	2.27E-01	2.46E+00	1.48E+00	3.67E-01
SP35989	7.28E-01	4.52E+00	3.60E+00	3.07E+00	4.55E+00	5.27E-01	2.12E+00	3.69E-01	2.06E+00	1.54E+00	9.88E-01
SP39102	5.53E-01	5.50E+00	3.96E+00	3.61E+00	5.41E+00	6.15E-01	1.75E+00	3.64E-01	1.87E+00	1.31E+00	1.08E+00
SP34493	5.60E-01	3.75E+00	2.40E+00	3.63E+00	3.96E+00	6.70E-01	1.86E+00	2.11E-01	2.22E+00	1.39E+00	2.10E-01
SP36036	6.73E-01	5.62E+00	2.77E+00	3.57E+00	5.34E+00	7.25E-01	2.84E+00	2.11E-01	2.06E+00	1.30E+00	7.63E-01
SP35951	1.21E+00	9.56E+00	6.21E+00	5.48E+00	8.75E+00	7.75E-01	3.10E+00	5.41E-01	4.23E+00	1.63E+00	1.62E+00
SP39248	5.70E-01	5.47E+00	3.79E+00	3.34E+00	4.85E+00	6.76E-01	1.67E+00	3.96E-01	2.03E+00	1.51E+00	8.42E-01
SP34246	5.93E-01	8.44E+00	5.34E+00	6.45E+00	8.94E+00	5.28E-01	2.64E+00	0.00E+00	4.90E+00	2.05E+00	1.29E+00
SP35412	6.16E-01	9.49E+00	6.43E+00	5.61E+00	9.06E+00	7.49E-01	4.43E+00	2.05E-01	3.18E+00	1.55E+00	8.52E-01
SP39298	1.43E+00	1.87E+01	1.55E+01	1.22E+01	1.96E+01	8.31E-01	5.97E+00	7.18E-01	9.25E+00	2.15E+00	1.11E+00
SP38044	1.02E+00	1.24E+01	8.05E+00	7.98E+00	1.25E+01	9.04E-01	4.10E+00	5.61E-01	5.70E+00	1.67E+00	5.35E-01
SP38271	9.30E-01	9.39E+00	6.89E+00	5.49E+00	7.95E+00	6.95E-01	3.30E+00	4.62E-01	2.44E+00	2.13E+00	1.10E+00
SP43201	6.92E-01	7.84E+00	5.10E+00	4.51E+00	7.30E+00	6.37E-01	3.22E+00	4.66E-01	2.99E+00	1.30E+00	9.48E-01
SP34191	6.45E-01	6.65E+00	4.76E+00	4.29E+00	6.08E+00	6.44E-01	1.97E+00	5.57E-01	1.71E+00	1.35E+00	6.61E-01
SP40047	1.38E+00	1.31E+01	7.32E+00	9.12E+00	1.26E+01	9.58E-01	5.13E+00	4.96E-01	5.00E+00	1.15E+00	8.08E-01
SP39349	4.00E-01	6.94E+00	4.90E+00	4.40E+00	6.92E+00	6.63E-01	3.09E+00	0.00E+00	3.26E+00	1.58E+00	4.97E-01
SP37369	6.24E-01	5.70E+00	4.51E+00	3.51E+00	5.37E+00	2.72E-01	2.20E+00	2.03E-01	2.25E+00	1.33E+00	6.69E-01
SP38759	6.93E-01	7.79E+00	5.65E+00	5.68E+00	7.84E+00	7.33E-01	3.10E+00	3.31E-01	4.16E+00	2.17E+00	3.35E-01
SP36218	4.56E-01	3.72E+00	2.59E+00	1.87E+00	3.26E+00	5.08E-01	1.90E+00	2.24E-01	2.12E+00	1.56E+00	9.68E-01
SP43510	7.38E-01	1.28E+01	8.72E+00	6.14E+00	1.19E+01	5.87E-01	4.11E+00	5.20E-01	5.68E+00	1.39E+00	7.04E-01
SP43770	7.63E-01	8.17E+00	5.00E+00	4.49E+00	6.26E+00	5.61E-01	2.81E+00	4.07E-01	4.13E+00	1.38E+00	1.03E+00
SP43651	1.37E+00	1.49E+01	1.29E+01	8.53E+00	1.44E+01	9.50E-01	3.67E+00	5.10E-01	5.49E+00	2.61E+00	1.45E+00
SP106656	1.46E+00	1.63E+01	1.11E+01	9.69E+00	1.45E+01	8.59E-01	4.44E+00	6.79E-01	7.12E+00	1.48E+00	1.56E+00
SP97249	1.26E+00	1.22E+01	6.31E+00	8.44E+00	1.18E+01	1.79E+00	5.28E+00	6.38E-01	5.93E+00	2.47E+00	9.84E-01
SP106638	1.49E+00	2.01E+01	1.34E+01	1.23E+01	2.23E+01	9.25E-01	5.88E+00	5.86E-01	8.98E+00	1.87E+00	1.57E+00
SP97161	1.37E+00	1.41E+01	9.85E+00	9.33E+00	1.37E+01	9.71E-01	3.79E+00	8.21E-01	6.82E+00	2.24E+00	1.37E+00
SP43696	1.31E+00	1.76E+01	1.36E+01	1.08E+01	1.53E+01	7.17E-01	3.45E+00	6.91E-01	8.19E+00	2.06E+00	1.39E+00
SP97113	1.04E+00	1.20E+01	9.58E+00	6.44E+00	9.15E+00	7.64E-01	3.19E+00	6.16E-01	3.96E+00	1.84E+00	9.88E-01
SP97124	1.30E+00	1.86E+01	1.46E+01	1.13E+01	1.82E+01	7.85E-01	5.88E+00	8.37E-01	8.95E+00	1.98E+00	1.26E+00
SP43808	9.47E-01	8.44E+00	5.26E+00	5.62E+00	7.53E+00	7.78E-01	2.94E+00	5.57E-01	4.06E+00	1.56E+00	1.15E+00
SP43822	8.13E-01	1.41E+00	1.07E+00	8.71E-01	1.42E+00	2.08E+00	1.65E+00	3.30E-01	1.04E+00	8.23E-01	0.00E+00
SP43514	9.01E-01	1.04E+01	7.46E+00	5.91E+00	9.09E+00	6.33E-01	2.66E+00	3.47E-01	4.34E+00	1.02E+00	1.05E+00
SP97258	1.03E+00	1.21E+01	7.89E+00	7.34E+00	1.23E+01	4.29E-01	3.58E+00	4.10E-01	5.87E+00	2.45E+00	1.27E+00
SP97194	1.62E+00	1.88E+01	1.60E+01	1.18E+01	1.82E+01	1.51E+00	5.19E+00	8.51E-01	1.04E+01	3.25E+00	1.70E+00
SP109470	1.57E+00	1.45E+01	9.89E+00	9.99E+00	1.44E+01	1.42E+00	4.51E+00	5.62E-01	8.26E+00	2.67E+00	1.81E+00
SP97278	9.64E-01	1.09E+01	7.97E+00	6.54E+00	9.51E+00	7.85E-01	2.56E+00	6.77E-01	5.06E+00	1.35E+00	9.71E-01
SP109544	1.36E+00	1.34E+01	1.20E+01	6.93E+00	1.07E+01	1.16E+00	2.96E+00	4.70E-01	4.21E+00	1.41E+00	8.56E-01
SP97104	9.21E-01	3.04E+00	3.89E-01	1.81E+00	3.33E+00	1.31E+00	4.28E+00	5.41E-01	1.62E+00	1.42E+00	1.23E+00
SP106577	1.26E+00	1.38E+01	1.12E+01	8.38E+00	1.45E+01	1.03E+00	4.26E+00	9.25E-01	7.13E+00	3.18E+00	2.12E+00
SP109457	8.37E-01	3.07E+00	2.09E+00	1.73E+00	2.61E+00	1.33E+00	1.81E+00	5.20E-01	1.73E+00	1.35E+00	9.53E-01
SP109478	3.59E-01	2.81E+00	1.67E+00	2.19E+00	2.25E+00	4.38E-01	1.52E+00	2.30E-01	1.19E+00	9.83E-01	6.37E-01
SP43688	1.04E+00	1.14E+01	9.71E+00	5.31E+00	1.03E+01	6.92E-01	3.15E+00	5.07E-01	4.01E+00	1.48E+00	6.13E-01
SP97243	8.21E-01	7.59E+00	5.61E+00	4.87E+00	8.19E+00	6.50E-01	3.17E+00	4.14E-01	3.86E+00	1.78E+00	9.80E-01
SP97269	1.06E+00	1.41E+01	1.17E+01	8.30E+00	1.17E+01	8.13E-01	3.88E+00	6.88E-01	5.88E+00	2.63E+00	1.41E+00
SP113926	4.20E-01	4.86E+00	3.18E+00	2.93E+00	4.46E+00	3.42E-01	2.08E+00	4.04E-01	2.11E+00	8.85E-01	3.59E-01
SP106560	6.84E-01	8.91E+00	6.30E+00	4.88E+00	8.61E+00	5.19E-01	2.87E+00	0.00E+00	3.77E+00	1.57E+00	7.15E-01
SP43792	1.21E+00	1.86E+01	1.45E+01	8.65E+00	1.64E+01	1.04E+00	4.55E+00	5.83E-01	7.04E+00	6.29E-01	1.39E+00
SP106602	9.39E-01	9.26E+00	7.63E+00	4.09E+00	7.41E+00	6.51E-01	2.55E+00	3.85E-01	3.26E+00	1.79E+00	8.77E-01
SP97145	5.26E-01	4.74E+00	3.27E+00	2.95E+00	4.41E+00	4.47E-01	2.14E+00	3.24E-01	1.96E+00	1.26E+00	6.48E-01
SP43664	1.34E+00	1.95E+01	1.26E+01	1.32E+01	1.81E+01	1.40E+00	7.38E+00	6.80E-01	1.07E+01	2.22E+00	1.26E+00
SP43532	1.34E+00	1.38E+01	1.21E+01	8.93E+00	1.31E+01	7.65E-01	3.68E+00	6.06E-01	6.57E+00	1.94E+00	8.86E-01
SP102816	8.45E-01	8.09E+00	6.12E+00	4.38E+00	7.57E+00	5.76E-01	3.00E+00	2.60E-01	3.46E+00	1.75E+00	8.78E-01
SP102795	1.38E+00	1.63E+01	1.28E+01	9.88E+00	1.55E+01	1.51E+00	5.73E+00	7.26E-01	7.08E+00	1.42E+00	1.48E+00
SP103197	9.68E-01	1.05E+01	7.97E+00	7.38E+00	1.12E+01	8.20E-01	3.47E+00	4.73E-01	5.20E+00	1.38E+00	6.86E-01
SP102827	1.32E+00	1.55E+01	1.05E+01	1.19E+01	1.73E+01	5.20E-01	5.18E+00	5.59E-01	8.07E+00	2.02E+00	8.09E-01
SP103233	8.06E-01	9.10E+00	5.87E+00	6.42E+00	9.99E+00	8.08E-01	3.05E+00	4.11E-01	5.31E+00	2.03E+00	8.02E-01
SP103507	1.09E+00	1.04E+01	3.72E+00	1.17E+01	7.42E+00	8.28E-01	1.50E+00	4.23E-01	9.77E+00	1.00E+00	9.08E-01
SP103100	7.84E-01	7.70E+00	5.37E+00	5.00E+00	7.73E+00	7.00E-01	2.51E+00	4.04E-01	2.86E+00	1.01E+00	4.93E-01
SP103416	6.95E-01	8.07E+00	6.09E+00	4.17E+00	7.12E+00	6.85E-01	2.01E+00	3.63E-01	2.49E+00	9.86E-01	4.68E-01
SP103005	7.43E-01	5.96E+00	3.61E+00	4.49E+00	5.91E+00	5.93E-01	2.62E+00	2.01E-01	3.41E+00	1.04E+00	6.02E-01
SP102759	8.02E-01	1.55E+01	1.19E+01	9.04E+00	1.45E+01	9.32E-01	4.58E+00	8.25E-01	8.43E+00	1.50E+00	1.21E+00
SP102741	6.89E-01	1.07E+01	6.43E+00	5.54E+00	1.02E+01	9.23E-01	3.67E+00	2.67E-01	4.30E+00	1.07E+00	1.08E+00
SP102945	8.13E-01	9.30E+00	5.03E+00	4.75E+00	9.03E+00	7.71E-01	3.59E+00	4.49E-01	3.23E+00	1.42E+00	7.83E-01
SP103826	3.36E-01	8.80E+00	5.69E+00	5.29E+00	8.02E+00	5.29E-01	3.15E+00	2.29E-01	3.70E+00	1.26E+00	6.45E-01
SP103706	9.28E-01	1.38E+01	1.13E+01	6.84E+00	1.39E+01	6.79E-01	4.13E+00	3.45E-01	5.75E+00	1.04E+00	1.27E+00
SP102897	6.85E+01	1.66E+01	1.70E+01	9.80E+00	7.57E+01	5.29E+01	1.27E+00	5.09E-02	5.90E+01	1.13E+01	1.18E+00
SP102881	6.11E-01	6.37E+00	4.44E+00	3.48E+00	5.60E+00	8.85E-01	2.86E+00	2.80E-01	2.30E+00	1.35E+00	6.37E-01
SP103715	7.20E-01	7.61E+00	5.65E+00	5.27E+00	7.72E+00	4.34E-01	2.16E+00	2.74E-01	3.73E+00	1.31E+00	1.02E+00
SP102929	6.89E-01	8.93E+00	7.31E+00	4.81E+00	9.01E+00	5.51E-01	2.63E+00	2.60E-01	3.96E+00	2.01E+00	4.26E-01
SP103619	2.32E-01	3.57E+00	2.38E+00	2.34E+00	2.80E+00	3.31E-01	1.04E+00	0.00E+00	1.69E+00	8.35E-01	5.24E-01
SP103844	7.93E-02	6.08E+00	4.34E+00	4.65E+00	5.78E+00	4.07E-01	1.81E+00	2.67E-01	3.19E+00	1.28E+00	5.89E-01
SP103128	8.47E-01	7.46E+00	5.60E+00	4.68E+00	7.25E+00	9.68E-01	3.51E+00	5.40E-01	3.64E+00	8.28E-01	1.18E+00
SP103300	8.25E-01	1.30E+01	9.24E+00	7.57E+00	1.22E+01	8.14E-01	3.68E+00	7.29E-01	6.16E+00	1.94E+00	1.35E+00
SP103057	1.13E+00	1.12E+01	7.00E+00	9.11E+00	9.58E+00	1.03E-01	2.55E+00	4.05E-01	8.51E+00	1.28E+00	8.21E-01
SP103340	8.56E-01	8.90E+00	6.72E+00	5.14E+00	8.95E+00	7.94E-01	3.15E+00	2.64E-01	4.84E+00	1.25E+00	1.02E+00
SP102913	9.50E-01	9.11E+00	6.87E+00	6.12E+00	9.66E+00	8.96E-01	3.54E+00	3.85E-01	4.38E+00	1.49E+00	8.46E-01
SP102783	1.20E+00	1.41E+01	9.56E+00	9.25E+00	1.38E+01	1.16E+00	4.64E+00	3.08E-01	8.49E+00	1.29E+00	1.23E+00
SP103080	1.12E+00	1.29E+01	1.08E+01	7.52E+00	1.32E+01	1.18E+00	4.13E+00	1.97E-01	5.44E+00	2.52E+00	9.20E-01
SP103436	4.40E-01	6.15E+00	4.27E+00	4.40E+00	6.14E+00	6.87E-01	1.97E+00	2.18E-01	2.80E+00	1.37E+00	1.10E+00
SP102804	4.50E-01	1.36E+01	9.65E+00	1.01E+01	1.37E+01	6.56E-01	3.82E+00	4.44E-01	4.72E+00	2.28E+00	7.78E-01
SP102957	1.08E+00	1.27E+01	6.32E+00	1.86E+01	9.44E+00	3.59E-01	1.47E+00	4.16E-01	1.83E+01	1.04E+00	9.51E-01
SP102873	6.56E-01	6.09E+00	3.88E+00	4.06E+00	5.88E+00	6.85E-01	2.28E+00	3.20E-01	3.48E+00	1.36E+00	1.77E-01
SP103213	7.09E-01	7.21E+00	5.79E+00	4.03E+00	6.81E+00	2.56E-01	2.15E+00	2.94E-01	3.64E+00	1.34E+00	8.71E-01
SP103467	2.65E-01	3.27E+00	2.41E+00	2.05E+00	3.29E+00	2.55E-01	1.01E+00	0.00E+00	1.30E+00	6.65E-01	4.12E-01
SP103261	1.58E+00	2.05E+01	1.65E+01	1.18E+01	1.94E+01	1.15E+00	5.62E+00	5.92E-01	8.91E+00	1.77E+00	9.65E-01
SP103156	9.91E-01	1.26E+01	8.56E+00	7.98E+00	1.15E+01	6.73E-01	2.80E+00	3.28E-01	5.68E+00	1.78E+00	8.82E-01
SP103288	4.78E-01	5.02E+00	3.21E+00	3.96E+00	4.28E+00	4.05E-01	1.77E+00	4.79E-01	3.04E+00	1.02E+00	3.22E-01
SP103444	6.14E-01	8.18E+00	5.94E+00	5.13E+00	8.05E+00	4.74E-01	2.97E+00	2.40E-01	2.72E+00	1.26E+00	3.57E-01
SP103685	6.87E-01	9.64E+00	7.19E+00	5.16E+00	7.97E+00	6.92E-02	1.92E+00	3.21E-01	4.86E+00	1.58E+00	2.04E-01
SP103140	1.25E+00	1.33E+01	1.04E+01	8.07E+00	1.21E+01	8.33E-01	2.97E+00	5.89E-01	7.59E+00	2.55E+00	1.04E+00
SP103673	1.10E+00	1.09E+01	8.23E+00	7.82E+00	1.09E+01	9.57E-01	3.75E+00	4.60E-01	5.84E+00	1.43E+00	1.14E+00
SP102839	6.27E-01	9.08E+00	6.50E+00	5.85E+00	9.18E+00	7.51E-01	3.20E+00	0.00E+00	2.95E+00	1.36E+00	5.68E-01
SP103245	9.34E-01	1.22E+01	8.92E+00	6.14E+00	1.13E+01	7.08E-01	4.71E+00	5.60E-01	4.63E+00	1.78E+00	8.62E-01
SP103037	1.53E-01	4.47E+00	3.61E+00	2.91E+00	3.96E+00	1.81E-01	1.43E+00	5.29E-01	1.65E+00	9.75E-01	3.22E-01
SP103408	9.29E-01	1.05E+01	6.91E+00	6.77E+00	8.08E+00	3.92E-01	5.72E-01	2.25E-01	4.62E+00	1.32E+00	7.96E-01
SP103021	8.47E-01	8.89E+00	5.82E+00	5.62E+00	8.17E+00	4.82E-01	3.25E+00	4.92E-01	4.15E+00	1.25E+00	7.14E-01
SP103679	6.09E-01	5.07E+00	3.77E+00	3.56E+00	4.82E+00	6.76E-01	1.95E+00	1.89E-01	2.42E+00	1.63E+00	3.73E-01
SP103065	1.34E+00	1.29E+01	9.62E+00	6.58E+00	1.14E+01	1.05E+00	2.21E+00	5.32E-01	6.92E+00	2.52E+00	2.68E+00
SP102965	7.40E-01	8.62E+00	6.79E+00	5.16E+00	7.34E+00	3.01E-01	2.57E+00	0.00E+00	3.62E+00	8.64E-01	6.97E-01
SP103221	1.37E+00	1.63E+01	1.24E+01	9.62E+00	1.41E+01	8.46E-01	3.86E+00	5.09E-01	7.23E+00	1.98E+00	6.38E-01
SP103547	9.88E-01	1.11E+01	7.44E+00	7.07E+00	9.93E+00	6.53E-01	4.33E+00	3.38E-01	5.88E+00	1.07E+00	7.68E-01
SP102973	1.35E+00	1.30E+01	6.21E+00	1.25E+01	1.04E+01	1.09E+00	2.87E+00	6.11E-01	9.94E+00	2.10E+00	5.77E-01
SP103515	4.48E-01	1.01E+01	7.69E+00	5.59E+00	9.36E+00	6.39E-01	3.27E+00	2.07E-01	5.27E+00	2.25E+00	1.32E+00
SP102747	3.85E-01	4.38E+00	3.14E+00	2.25E+00	3.82E+00	2.34E-01	8.88E-01	1.95E-01	1.26E+00	6.53E-01	3.96E-01
SP103730	8.66E-01	9.36E+00	3.47E+00	6.64E+00	8.45E+00	1.06E+00	4.39E+00	3.21E-01	4.53E+00	1.19E+00	7.48E-01
