Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP103507	21	213	0	460	0	27	0	9	77	0	17
SP103100	14	288	49	72	24	19	11	7	1	19	5
SP103416	10	187	104	51	23	16	33	9	29	24	0
SP103005	20	223	18	56	53	13	35	3	13	19	5
SP102759	2	640	282	161	0	46	76	17	34	25	19
SP102741	5	215	38	54	326	24	41	6	14	0	0
SP102945	6	272	0	56	126	21	67	13	34	25	1
SP103826	0	311	109	52	52	7	45	1	22	0	4
SP103706	3	447	214	75	182	0	57	4	49	0	15
SP102897	9653	0	545	9	451	2047	0	0	396	373	0
SP102881	13	116	62	21	171	33	48	2	33	12	6
SP103715	9	251	89	61	119	0	24	6	36	10	12
SP102929	7	142	197	99	121	0	86	4	45	21	0
SP103619	3	55	43	77	0	4	23	1	0	9	3
SP103844	0	98	113	138	31	4	45	6	4	0	0
SP103128	26	158	157	137	0	28	143	17	26	0	11
SP103300	3	304	257	155	190	7	81	30	67	0	2
SP103057	14	378	128	301	0	0	33	3	79	0	0
SP103340	17	438	82	60	53	24	22	0	8	21	13
SP102913	18	361	63	76	105	28	66	9	28	15	6
SP102783	22	549	191	217	0	48	99	12	54	0	7
SP103080	25	248	207	98	348	41	80	1	54	35	0
SP103436	3	145	140	134	0	25	30	3	0	14	23
SP102804	0	356	170	275	152	5	71	0	0	1	0
SP102957	12	163	9	973	0	0	0	10	128	0	0
SP102873	8	126	38	92	135	13	33	7	27	16	0
SP103213	7	238	139	73	0	0	50	9	25	17	10
SP103467	5	0	83	55	0	2	24	0	10	13	2
SP103261	20	894	339	210	0	35	68	17	11	2	2
SP103156	28	361	185	206	5	18	41	6	0	36	11
SP103288	6	97	104	117	0	9	31	10	22	13	3
SP103444	6	190	110	96	76	0	46	7	24	9	0
SP103685	10	221	206	150	0	0	36	5	25	35	0
SP103140	11	624	222	200	157	10	5	4	1	11	8
SP103673	21	515	195	249	0	32	81	3	46	21	25
SP102839	5	310	78	105	62	19	56	8	19	24	0
SP103245	18	363	180	55	145	5	85	15	12	13	0
SP103037	0	190	43	29	0	1	0	13	0	24	2
SP103408	20	205	142	237	66	0	0	3	21	18	0
SP103021	18	227	113	150	70	2	69	14	7	9	2
SP103679	8	0	72	73	183	3	19	0	40	10	0
SP103065	23	424	310	87	191	11	13	7	61	15	21
SP102965	8	305	86	124	0	2	41	4	0	6	0
SP103221	40	452	349	289	0	32	75	16	38	29	0
SP103547	18	371	77	171	0	15	105	8	39	6	0
SP102973	17	472	59	531	0	47	0	15	38	28	10
SP103515	0	239	244	116	105	5	75	3	22	22	12
SP102747	4	118	32	35	0	4	2	3	0	10	1
SP103730	7	289	0	105	134	58	108	7	6	2	0
SP103535	26	189	143	743	0	46	136	19	72	0	11
SP102718	18	395	87	112	27	20	67	6	19	21	8
SP103483	6	245	71	53	2	12	2	5	0	23	2
SP103428	7	397	166	213	210	1	45	12	60	11	0
SP102755	21	979	341	282	0	6	189	0	48	13	37
SP103694	32	622	404	253	0	10	145	15	37	33	1
SP103595	9	93	173	110	22	14	78	11	0	41	0
SP103396	0	54	77	60	83	0	40	2	0	0	0
SP102716	5	106	72	38	97	0	10	1	7	0	0
SP102733	14	0	99	121	46	20	42	12	29	60	15
SP102989	19	99	201	115	272	21	104	4	16	23	0
SP103603	25	150	9	18	390	6	49	7	33	15	0
SP102921	12	100	137	136	74	16	83	13	8	6	0
SP103742	23	290	124	156	203	52	68	8	14	24	0
SP103555	5	0	0	14	54	2	1	0	0	11	0
SP103523	2	132	47	96	43	4	68	4	16	5	0
SP103575	8	184	64	98	140	61	40	0	15	22	16
SP103045	7	296	175	122	34	3	40	17	46	37	0
SP103455	28	301	180	172	103	16	86	14	51	28	13
SP103856	1	10	10	44	74	0	14	0	0	14	2
CPCT02020340T	0	455	0	116	87	22	140	53	43	31	12
CPCT02140010T	32	161	193	208	0	42	95	53	0	16	16
CPCT02110007T	31	157	230	233	266	48	45	89	0	16	30
CPCT02140015T	37	123	120	139	22	55	49	118	53	61	19
CPCT02020376T	22	44	0	0	158	108	100	54	0	27	0
CPCT02050051T	26	126	169	132	29	68	81	53	47	0	20
CPCT02140017T	71	495	430	250	0	188	89	124	47	61	40
CPCT02040048T	34	596	472	242	3	133	141	72	51	44	57
CPCT02060029T	41	77	167	114	0	272	80	39	58	28	38
CPCT02060039T	26	261	99	165	0	30	62	28	14	15	35
CPCT02050077T	47	203	146	114	85	116	76	85	43	10	32
CPCT02060050T	29	71	269	126	477	86	46	65	63	19	7
CPCT02020866T	21	151	0	106	165	11	84	43	11	15	29
CPCT02120177T	28	304	129	113	106	6	0	46	22	24	16
CPCT02140095T	45	304	395	253	41	12	29	62	0	0	439
CPCT02120176T	151	287	272	193	0	319	59	34	12	52	66
CPCT02120085T	30	167	69	117	0	104	56	176	36	61	21
CPCT02100138T	47	52	60	111	134	215	64	64	51	0	31
CPCT02080177T	30	198	107	88	100	259	34	59	32	14	23
CPCT02230079T	70	221	258	157	237	148	103	74	32	0	36
CPCT02340107T	133	204	111	138	231	220	0	53	52	0	49
CPCT02120096T	23	177	119	84	363	14	45	157	31	0	0
CPCT02120102T	6	38	40	4	52	6	7	23	0	9	6
CPCT02440023T	45	135	458	255	0	105	157	74	0	29	97
CPCT02160060T	14	530	74	96	0	50	4	43	11	6	50
CPCT02180055T	18	0	13	33	258	55	7	70	33	40	0
CPCT02140104T	42	0	41	37	76	110	30	25	24	27	37
CPCT02140105T	29	281	270	162	40	77	29	59	23	14	78
CPCT02190055T	63	154	130	199	329	114	84	61	21	66	59
CPCT02030551TII	31	26	71	57	37	334	0	153	78	58	411
CPCT02050317T	3	0	0	25	63	20	48	119	17	19	5
CPCT02180078T	13	211	114	116	173	13	49	37	7	44	16
CPCT02220075T	20	124	181	85	150	48	49	31	59	29	0
CPCT02230085T	37	392	268	108	26	227	162	85	149	15	49
CPCT02120195T	8	254	51	128	270	68	82	32	25	0	0
CPCT02080302T	33	164	322	215	269	71	83	65	64	33	12
CPCT02070470T	18	87	64	20	5	11	23	30	18	9	24
CPCT02300034T	14	256	270	125	120	89	71	101	53	15	14
CPCT02020955T	20	154	110	135	40	43	30	38	21	9	20
CPCT02020965T	23	334	118	121	0	50	77	37	13	45	43
CPCT02140094TII	47	326	0	73	289	20	266	117	0	12	371
CPCT02210083T	0	20	54	64	0	54	0	32	20	32	33
CPCT02100200T	29	559	60	139	270	63	0	22	0	12	55
CPCT02140106T	15	76	74	103	62	31	0	37	9	45	37
CPCT02140059T	26	519	252	109	126	47	20	56	77	0	41
WIDE01010156T	8	26	37	44	0	33	22	19	21	45	13
CPCT02100174T	78	67	0	63	324	17	27	83	66	40	15
CPCT02120200T	11	122	35	40	0	12	45	25	43	28	21
CPCT02140070T	49	102	0	58	0	152	48	105	3	29	28
CPCT02040248T	12	306	0	21	124	55	35	66	23	23	40
CPCT02060149T	18	142	0	38	131	47	54	84	6	0	11
CPCT02020718T	26	144	32	110	184	89	47	83	9	0	8
CPCT02230096T	110	263	260	91	175	278	103	76	70	20	39
CPCT02180064T	21	131	160	119	0	29	43	85	21	61	25
CPCT02020764T	22	233	98	72	0	330	67	250	106	7	0
CPCT02440012T	14	400	102	85	3	84	121	98	0	90	19
CPCT02020752T	11	187	17	17	153	79	25	49	12	0	0
CPCT02140071T	18	234	95	159	0	49	53	140	8	29	14
CPCT02140074T	28	242	208	122	119	66	59	56	65	25	17
CPCT02140017TII	57	501	420	249	0	168	82	170	36	55	15
CPCT02120143T	14	122	98	91	236	59	41	61	17	28	13
CPCT02030431T	23	80	142	125	18	89	10	63	12	6	22
CPCT02180067T	0	123	60	78	49	67	13	87	18	7	23
CPCT02160052T	22	309	223	146	122	25	31	78	38	57	35
CPCT02140080T	10	0	0	11	154	81	28	48	7	0	0
CPCT02170036T	269	14	0	0	0	414	8	134	0	18	48
CPCT02290045T	12	56	0	35	216	28	25	65	1	12	18
CPCT02060269T	31	118	86	108	134	38	44	61	37	11	29
CPCT02230113T	9	0	0	21	78	60	0	51	5	21	15
CPCT02050407T	22	198	44	99	0	106	24	102	31	39	14
CPCT02030543T	32	106	152	170	0	129	269	127	30	34	52
CPCT02190050T	25	297	158	183	29	116	45	80	0	29	46
CPCT02140087T	5	321	72	128	18	34	87	67	23	24	29
CPCT02100190T	28	318	74	98	0	240	79	145	35	9	35
CPCT02140094T	18	174	43	36	0	15	85	304	0	11	0
CPCT02130164T	21	132	180	133	10	18	70	44	8	20	30
CPCT02140093T	24	542	253	217	0	87	0	28	0	45	21
CPCT02020592T	9	97	0	0	0	16	26	177	0	20	0
CPCT02180076T	12	47	10	35	139	19	21	23	14	24	43
CPCT02020865T	26	426	365	296	70	15	137	46	28	26	50
CPCT02230059T	14	211	42	54	35	51	15	120	0	70	21
CPCT02180022T	84	88	117	142	0	254	51	38	38	13	42
CPCT02120014T	62	123	280	176	151	58	146	89	2	29	54
CPCT02180033T	13443	0	0	63	186	1461	0	124	313	208	92
CPCT02140046T	71	25	140	89	47	97	66	44	12	48	15
CPCT02080111T	16	0	0	0	0	208	39	56	749	0	6
CPCT02120027T	84	165	84	57	279	137	22	60	3	38	58
CPCT02140042TII	22	52	14	73	11	30	40	19	8	11	34
CPCT02070169T	13	92	0	60	48	8	44	43	0	0	39
CPCT02160024T	40	304	126	156	138	103	115	32	52	28	12
CPCT02020566T	0	0	0	0	0	0	0	130	20	0	0
CPCT02230033T	17	0	177	112	0	86	53	57	40	13	12
CPCT02030356T	33	315	7	46	192	9	85	65	0	23	8
CPCT02090021T	25	309	174	185	0	54	87	179	2	7	22
CPCT02330047T	13	112	155	101	175	40	16	217	0	36	32
CPCT02100107T	49	133	328	179	0	133	136	212	27	49	44
CPCT02020580T	28	67	13	38	122	86	35	183	7	27	6
CPCT02180003T	8	0	8	23	0	6	35	187	12	11	8
CPCT02020414T	70	126	246	191	27	80	58	101	14	9	51
CPCT02050087T	20	114	4	45	149	73	36	43	40	22	4
CPCT02010458T	16	0	0	27	66	53	49	65	19	35	48
CPCT02020447T	31	156	50	12	157	140	17	30	42	31	32
CPCT02060067T	31	16	169	107	0	29	321	87	29	0	38
CPCT02020480T	27	328	10	0	324	12	0	44	16	8	9
CPCT02140042T	64	98	45	65	272	75	85	27	27	39	26
CPCT02120002T	15	256	114	133	20	44	34	39	23	53	35
CPCT02030332T	26	98	0	101	227	75	0	55	41	78	34
CPCT02230015T	38	176	38	126	124	39	43	38	24	47	11
CPCT02060138T	16	679	52	142	0	89	160	219	53	22	28
CPCT02360007T	37295	0	0	0	1204	3259	0	370	114	0	238
CPCT02040181T	31	530	85	163	0	60	120	120	71	0	33
CPCT02300027T	35	379	124	99	173	46	40	63	52	0	0
CPCT02120090T	14	112	174	100	81	38	51	86	14	9	5
WIDE01010520T	63	503	67	220	0	50	190	71	0	84	56
WIDE01010600T	5	136	50	19	44	3	8	23	18	39	11
WIDE01010710T	259	8	2	125	407	295	92	68	0	15	50
WIDE01010727T	10	45	22	77	51	31	22	36	7	12	30
