Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP112977	25	30	76	11	25	21	1	32
SP112905	25	90	98	7	30	0	6	33
SP102647	11	118	178	22	39	7	0	36
SP112873	13	90	51	11	61	5	0	59
SP112959	0	0	0	1	47	0	0	0
SP112931	7	37	74	9	36	9	0	35
SP112865	15	73	33	10	78	0	1	53
SP113003	13	18	122	7	13	0	2	6
SP113001	24	97	55	15	46	7	0	23
SP112879	7	28	84	20	36	0	2	34
SP112945	14	66	165	14	42	15	1	24
SP112935	15	107	97	18	1	11	0	12
SP112863	5	215	123	5	49	0	4	27
SP112983	28	115	149	32	42	34	4	47
SP112809	34	183	121	10	29	17	0	69
SP112923	16	88	55	14	74	9	0	38
SP112853	18	57	76	8	35	6	2	31
SP113005	4	9	15	12	39	0	2	16
SP112957	3	54	110	3	57	10	0	26
SP112783	40	91	88	8	14	26	1	23
SP112943	7	27	59	5	23	15	0	19
SP112861	4	4	45	0	122	18	1	29
SP112917	39	58	89	0	38	13	0	21
SP112787	10	98	133	14	51	23	0	44
SP112995	23	63	83	8	102	0	3	41
SP112811	23	83	89	11	21	17	0	47
SP112797	26	167	111	10	18	24	1	25
SP112909	23	74	78	7	63	24	0	28
SP112781	22	52	96	3	48	2	1	38
SP112991	28	170	183	2	51	26	0	38
SP112907	0	1233	169	0	0	0	3	36
SP112817	293	13	377	0	330	28	0	54
SP112993	12	70	98	18	47	10	0	41
SP112827	16	72	88	14	34	6	0	8
SP112855	16	17	81	8	32	12	0	15
SP112969	11	9	103	13	86	0	3	9
SP112883	9	75	30	11	71	0	7	22
SP112929	23	128	115	9	32	8	0	64
SP112833	8	20	41	8	35	7	0	27
SP112777	305	0	0	4	0	164	0	129
SP112887	9	20	159	13	28	7	0	9
SP112877	1	0	0	0	13	4	1	0
SP112871	11	46	88	3	45	8	0	11
SP112875	13	115	91	22	75	21	7	38
SP112913	4	23	59	26	85	2	3	14
SP112849	9	81	149	7	6	20	0	30
SP112881	2	40	75	1	35	22	0	30
SP112951	0	3	5	0	18	0	0	0
SP112845	21	42	101	4	43	2	4	24
SP114910	97	496	137	22	10	44	0	61
SP114906	38	353	102	17	10	31	0	54
SP114921	112	221	576	120	0	42	8	101
SP114901	59	365	153	34	20	132	29	183
SP114926	51	290	154	10	14	28	3	2
SP114974	72	366	211	16	33	0	2	29
SP114958	459	295	369	51	10	46	0	31
SP114935	45	268	149	8	13	30	2	0
SP114900	51	366	142	31	28	130	26	178
SP114941	95	219	683	148	0	0	19	41
SP114937	80	228	697	137	0	0	19	15
SP114945	93	267	703	142	0	0	17	18
SP114943	104	279	717	138	0	0	24	13
SP114949	12	388	167	26	11	27	4	43
SP114960	424	292	373	54	19	54	0	34
SP114962	48	321	521	1746	0	0	88	5
SP114996	50	85	483	666	0	0	57	0
SP114987	47	84	486	718	0	0	57	0
SP114966	52	347	612	1844	0	0	109	0
SP114903	57	433	185	17	35	116	24	156
SP114914	57	446	114	18	6	47	0	61
SP114944	85	238	703	139	0	0	21	18
SP114930	53	242	372	50	0	0	3	30
SP114946	7	390	138	13	17	36	5	28
SP114951	9	343	157	19	11	32	8	30
SP114953	419	290	384	58	33	56	1	42
SP114924	65	155	550	105	0	10	6	66
SP114957	436	283	361	49	16	45	0	26
SP114986	68	353	223	18	31	2	1	31
SP114971	78	352	197	31	37	2	0	41
SP114991	45	92	485	646	0	0	58	0
SP114992	40	91	491	733	0	0	49	0
SP114920	86	499	132	18	6	34	0	69
SP114898	53	434	148	23	30	110	31	153
SP114932	40	281	160	10	13	30	2	7
SP114934	39	253	150	11	15	23	3	0
SP114968	57	336	636	1882	0	0	128	2
SP114982	76	336	210	39	27	0	0	28
SP114973	85	359	204	26	31	0	0	25
SP114908	49	402	109	16	5	35	0	56
SP114904	94	470	124	16	4	44	0	70
SP114918	47	360	115	16	7	38	0	58
SP114984	77	293	206	18	29	0	0	26
SP114994	38	89	469	715	0	0	48	0
SP114978	87	293	227	27	32	0	0	17
SP114912	85	463	128	13	12	34	0	52
SP114917	90	494	113	19	7	40	0	61
SP114980	97	374	225	46	28	0	0	29
SP114976	92	345	187	43	36	0	0	22
SP114916	65	452	136	16	7	38	0	60
SP125579	0	0	1	0	0	0	0	0
SP111131	27	129	112	20	0	0	2	21
SP111126	4	0	196	19	14	0	0	29
SP111146	17	40	137	13	14	0	4	17
SP111123	12	35	161	19	7	8	4	21
SP111127	54	134	89	14	8	23	0	47
SP111121	2	3	15	3	0	1	2	2
SP111156	4	27	153	7	0	11	3	8
SP111122	21	100	139	11	0	6	4	28
SP111129	26	111	197	2	2	26	0	31
SP111152	29	62	120	12	22	28	3	8
SP111154	8	110	188	19	16	38	7	67
SP111124	7	42	65	0	8	4	2	20
SP111128	11	51	88	7	0	10	2	11
SP111125	40	195	182	9	15	23	10	31
SP111130	0	46	71	11	0	13	3	0
SP106835	8	9	31	5	6	10	1	5
SP106834	1	23	63	10	0	16	0	42
SP106825	47	148	206	18	1	54	0	72
SP106841	2	3	33	10	5	10	0	16
SP106827	26	105	114	8	24	32	0	36
SP106833	5	29	65	6	4	14	1	33
SP106839	22	80	114	2	14	27	0	36
SP106840	6	28	81	0	5	18	0	32
SP106828	9	21	47	4	4	19	0	27
SP106829	35	105	111	7	0	9	0	46
SP106836	2	2	16	0	0	0	0	3
SP106837	6	13	55	2	0	10	0	9
SP80037	19	88	89	4	60	44	1	6
SP102690	13	45	103	10	0	14	0	43
SP80213	0	0	0	0	9	0	0	1
SP79939	0	0	0	3	12	0	0	8
SP109649	2	0	61	0	12	3	1	3
SP79988	4	3	18	8	0	6	0	25
SP80183	4	46	89	0	15	14	0	16
SP79971	1	48	70	9	15	30	0	15
SP80217	0	0	0	0	9	0	0	0
SP79968	12	166	126	13	15	70	2	20
SP80160	0	6	0	2	8	0	0	0
SP80244	7	8	33	4	11	14	1	11
SP79998	0	1	0	0	6	0	0	0
SP80216	5	0	57	13	4	1	0	15
SP80042	8	6	58	4	1	23	5	14
SP79907	20	27	160	5	25	6	3	18
SP79958	31	112	106	16	21	21	7	43
SP80205	16	71	70	5	14	16	1	31
SP80014	0	11	21	1	8	3	0	21
CPCT02070032T	196	362	149	85	10	81	68	19
CPCT02060045T	32	107	339	120	0	85	72	0
CPCT02020310T	117	356	216	38	0	141	46	66
CPCT02020323T	13313	651	0	33	568	0	56	0
CPCT02140007T	40	257	160	37	0	62	78	12
CPCT02140011T	103	188	144	8	12	122	106	38
CPCT02020348T	126	177	114	17	9	42	55	38
CPCT02020357T	121	418	357	78	0	154	76	69
CPCT02020351T	36	174	127	13	20	93	43	35
CPCT02140020T	301	119	189	50	48	127	90	81
CPCT02010399T	14	101	439	466	0	81	63	57
CPCT02020370T	62	88	871	209	0	0	70	128
CPCT02140023T	49	140	98	15	28	74	143	29
CPCT02140022T	10458	3526	309	75	0	322	352	88
CPCT02020378T	104	495	149	44	5	105	95	37
CPCT02010415T	65	324	245	157	0	71	135	58
CPCT02070021T	110	487	145	46	15	58	70	110
CPCT02070024T	22761	4564	0	0	155	255	163	205
CPCT02020380T	192	262	184	33	4	54	81	78
CPCT02070023T	104732	15424	0	0	3392	0	778	2647
CPCT02020386T	127	165	268	717	0	126	78	89
CPCT02020387T	87575	7864	0	0	4966	0	2	137
CPCT02020388T	92	272	219	649	1	166	154	38
CPCT02040046T	30	430	62	28	15	62	76	59
CPCT02070036T	291	333	328	92	7	104	75	78
CPCT02070035T	86	195	97	25	13	45	28	15
CPCT02020394T	91	311	127	18	0	67	21	104
CPCT02140026T	135	352	122	21	43	94	58	29
CPCT02140029T	81	367	109	31	44	100	60	15
CPCT02140030T	225	396	180	32	19	137	57	85
CPCT02020656TII	43	276	295	76	0	486	71	47
CPCT02011011T	90	572	343	80	4	43	52	55
CPCT02070269T	101	311	132	28	48	144	51	81
CPCT02330130T	217	290	110	38	25	149	37	86
CPCT02070256T	63	187	141	474	67	46	106	54
CPCT02070425T	392	852	68	20	23	156	65	32
CPCT02080281T	83	171	116	13	37	86	37	21
CPCT02070270T	181	214	121	8	0	133	70	5
CPCT02390037T	123	163	93	28	61	72	68	52
CPCT02140098T	78	87	369	1445	81	242	150	210
CPCT02020888T	26	337	196	14	27	72	25	0
CPCT02340055T	34	237	176	262	14	0	114	59
CPCT02070430T	172	392	207	16	10	132	33	49
CPCT02050418T	178	254	43	23	19	96	58	36
CPCT02340108T	53	190	96	5	19	70	33	118
CPCT02100137T	49	290	75	10	50	105	99	54
CPCT02070433T	42	468	161	49	0	74	44	55
CPCT02070264T	281	349	179	26	39	139	131	39
CPCT02070420T	0	77	96	309	20	62	40	30
DRUP01070028TII	126	347	0	0	0	565	70	0
CPCT02080180T	141	289	172	77	81	133	124	116
CPCT02070446T	41	319	87	14	22	125	34	26
CPCT02020704TII	57995	4376	203	0	1583	1440	342	186
CPCT02220031T	275	204	93	1236	79	199	239	86
DRUP01070071T	62	270	0	884	0	599	121	27
CPCT02140102T	57	176	79	8	35	75	39	53
CPCT02070280T	58	162	148	16	28	74	97	30
CPCT02100194T	12	134	230	39	0	29	26	20
CPCT02070268T	117	434	275	44	0	182	96	140
CPCT02011043T	75	244	61	19	30	105	51	30
CPCT02070449T	21	145	152	16	22	113	41	35
CPCT02340056T	150	404	138	26	14	101	135	37
CPCT02070450T	182	533	187	33	7	187	41	103
CPCT02220069T	95	534	73	17	54	261	130	125
CPCT02070452T	31	155	165	12	41	76	34	24
DRUP01070038T	21583	1124	186	81	0	279	257	0
CPCT02150043T	37	99	78	19	9	65	32	34
CPCT02090033T	92	198	63	59	0	230	105	68
CPCT02070426T	32	92	115	32	57	101	60	50
CPCT02150047T	44	159	99	15	21	97	36	44
CPCT02070125T	103	165	4	1306	0	327	140	17
CPCT02190054T	146	415	261	120	18	206	54	82
CPCT02130169T	37	151	294	1249	78	225	185	51
CPCT02020918T	85	222	111	0	36	119	42	85
CPCT02070459T	58	388	100	20	39	136	58	72
CPCT02140055T	38	71	121	258	0	74	82	38
DRUP01070028T	155	303	137	23	3	23	394	0
CPCT02160061T	145	257	502	84	0	70	60	9
CPCT02020656T	60	277	528	75	0	42	150	38
CPCT02020931T	43	315	75	21	33	95	49	72
CPCT02070106T	74	315	155	707	61	84	169	119
CPCT02070289T	51	142	129	22	28	14	134	21
CPCT02210043T	73	396	139	22	0	177	219	52
CPCT02010753T	372	244	208	1989	87	129	244	164
CPCT02020924T	87	302	142	52	33	102	29	20
CPCT02070293T	72	145	107	18	52	86	106	49
CPCT02020938T	13	198	226	24	258	162	51	33
CPCT02200006T	36	173	440	59	1	35	46	89
CPCT02020658T	34	126	110	36	21	54	66	53
CPCT02070292T	73	289	153	26	41	42	215	27
CPCT02070055TII	151	176	0	1570	0	710	209	0
CPCT02070466T	26	163	230	41	2	59	62	101
CPCT02070454T	32	96	90	31	8	41	28	38
CPCT02010762T	42	151	276	69	34	102	74	114
CPCT02260016T	114	401	117	90	56	146	82	28
CPCT02350020T	824	530	102	20	81	151	74	65
CPCT02070295T	79	236	205	13	32	58	82	54
CPCT02020942T	51	182	111	11	36	92	27	82
CPCT02140060T	47	525	191	76	7	87	98	66
CPCT02310008T	36	209	177	2	49	48	69	34
CPCT02070300T	67	254	265	29	14	44	84	45
CPCT02160062T	25	106	56	9	14	61	21	49
CPCT02070473T	14	122	174	32	16	92	51	57
CPCT02070468T	32	188	111	21	37	63	42	37
CPCT02300052T	399	492	231	24	35	137	38	40
CPCT02070301T	57	261	69	1070	98	145	198	326
CPCT02430002T	29	136	261	353	30	44	40	86
CPCT02070474T	43	310	171	7	29	86	40	33
CPCT02070472T	45	206	128	7	7	40	34	59
DRUP01070036T	80	170	512	134	0	0	381	1
CPCT02150052T	1180	26	325	3496	316	327	157	294
CPCT02070307T	193	242	327	209	16	56	126	0
CPCT02330099T	171	424	229	11	31	105	125	102
CPCT02070263T	71	157	211	33	12	40	163	14
DRUP01050020T	216	366	235	41	10	157	147	65
CPCT02020678T	45	62	132	852	29	47	129	65
CPCT02020673T	18	181	205	832	38	114	216	108
WIDE01010113T	109	218	80	20	10	145	69	32
CPCT02050442T	84	593	88	26	37	109	49	32
CPCT02020968T	105	531	579	51	0	96	40	91
CPCT02020970T	48	306	0	19	0	377	49	57
CPCT02060294T	74	350	85	128	36	247	79	68
CPCT02070478T	151	346	427	73	0	47	68	33
CPCT02140065T	93	258	155	29	33	72	98	32
CPCT02210085T	107	288	57	34	1	116	53	60
CPCT02390044T	529	653	122	14	18	196	45	30
CPCT02050443T	63485	2363	0	0	3339	156	812	43
CPCT02070306T	78	592	175	53	31	45	89	88
CPCT02070481T	47	131	553	125	10	64	36	2
CPCT02070482T	16	32	36	0	0	46	18	5
DRUP01140005T	561	584	188	36	4	92	328	33
CPCT02220082T	50	130	116	25	268	112	24	2
CPCT02020687T	17	96	49	11	29	66	76	28
CPCT02070484T	63	232	119	369	10	47	40	31
CPCT02020686T	107	244	407	191	0	19	149	85
CPCT02070486T	45	342	248	56	0	146	61	62
CPCT02070483T	85	218	170	48	4	190	33	21
CPCT02070487T	51	119	124	29	7	54	27	22
CPCT02040342T	146	450	216	41	0	100	51	84
CPCT02020977T	22	98	143	41	53	46	25	37
CPCT02070312T	46	409	174	38	49	109	67	41
CPCT02040343T	202	335	116	20	17	149	57	58
CPCT02290031T	70	174	141	19	24	29	161	34
CPCT02150008T	95	161	215	50	0	81	165	44
CPCT02370013TII	52	201	164	26	6	54	228	14
CPCT02100202T	51	271	186	20	15	68	19	103
CPCT02100203T	84	256	122	19	5	58	38	45
CPCT02070466TII	49	350	267	62	55	96	79	163
WIDE01010214T	59	417	130	7	0	95	34	53
WIDE01010215T	106	728	71	21	68	127	74	76
WIDE01010234T	49	270	184	25	14	96	53	49
CPCT02110083T	70	235	117	25	7	79	35	36
CPCT02070315T	72	344	84	9	26	70	144	44
DRUP01070026TII	85358	6418	0	0	4196	0	477	439
CPCT02020981T	135	228	81	25	3	88	21	19
CPCT02140067T	34	295	60	4	0	87	120	24
CPCT02350003T	69	43	138	20	0	0	205	0
CPCT02070490T	93	220	67	13	11	78	31	46
WIDE01010283T	20	115	58	0	29	57	20	56
CPCT02020982T	76	266	77	32	2	71	39	107
CPCT02020975T	34	359	97	18	37	101	75	59
WIDE01010323T	18	239	321	97	15	50	64	51
CPCT02070208T	99	140	130	27	16	1	234	87
CPCT02070064TII	109	188	174	44	13	50	322	62
CPCT02140041TIV	300	335	179	36	56	108	70	101
CPCT02020704T	54602	4181	170	0	1659	1191	445	195
CPCT02040249T	146	348	62	24	47	95	69	90
CPCT02020924TII	96	280	172	45	35	121	39	7
WIDE01010383T	93	205	452	98	0	98	62	62
CPCT02070335T	103	244	100	14	21	65	64	32
CPCT02230091T	51	232	134	25	14	97	70	85
CPCT02230102T	36	174	89	12	26	63	85	10
DRUP01050049T	63691	2378	0	22	2943	0	547	0
CPCT02020715T	97	389	180	18	23	91	84	39
CPCT02340086T	109	270	110	40	57	83	109	52
CPCT02020731T	71	425	259	43	23	27	230	0
CPCT02370027T	106	273	338	78	7	0	298	19
WIDE01010246T	111	266	171	849	0	216	116	60
CPCT02070139T	93	263	35	26	0	279	209	20
CPCT02070318T	130	323	57	16	51	108	116	68
CPCT02290038T	145	323	103	27	15	94	140	14
CPCT02070147TII	96	159	248	59	8	66	461	21
WIDE01010453T	108	213	57	20	32	63	46	62
DRUP01070042T	35326	4600	0	0	1278	463	321	417
CPCT02030488T	382	725	159	0	12	55	38	16
CPCT02010840T	111	119	200	762	24	108	189	37
CPCT02070339T	88	295	79	10	12	65	77	28
CPCT02070338T	191	410	1001	199	0	32	125	24
CPCT02230108T	173	443	187	39	48	100	63	75
CPCT02030380TII	66	61	91	845	86	59	184	74
CPCT02070345T	34	130	142	22	0	206	103	45
CPCT02070350T	29	426	82	21	36	99	75	54
CPCT02010875T	105	152	724	126	0	19	143	71
CPCT02010877T	222	287	129	43	99	90	78	75
CPCT02070359T	108	468	528	81	17	113	142	111
CPCT02070307TII	198	280	223	220	23	90	68	27
CPCT02010885T	41	149	206	368	0	44	78	27
CPCT02010857T	148	419	206	37	35	107	81	90
CPCT02090058T	47	201	136	21	38	58	71	19
WIDE01010611T	193	239	23	35	9	353	35	77
CPCT02070364T	173	381	114	5	9	121	42	56
CPCT02140075T	43	248	119	27	50	103	127	40
CPCT02010889T	55	265	45	64	35	77	87	71
CPCT02060249T	96	172	164	10	32	60	54	24
CPCT02020760T	19	170	197	6	10	42	57	24
CPCT02020780T	35	405	210	0	0	17	110	61
CPCT02070367T	89	156	128	25	26	20	69	59
CPCT02050389T	15	483	224	7	27	56	190	10
CPCT02070368T	415	660	111	50	69	96	117	0
CPCT02150019T	152	155	153	1168	0	202	219	83
CPCT02300046T	518	558	51	38	29	320	56	35
CPCT02070130T	49	414	92	9	0	67	99	75
CPCT02070362T	64	139	341	46	0	83	89	158
CPCT02070361T	16	148	124	542	18	19	72	123
CPCT02140041TIII	285	312	252	39	23	97	203	86
CPCT02140081T	285	538	216	68	16	99	143	42
CPCT02020804T	39	218	99	12	34	58	59	77
CPCT02040280T	72	176	134	350	17	120	106	90
CPCT02070370T	40	145	139	662	13	16	195	23
CPCT02040283T	0	136	179	644	12	72	155	9
CPCT02050108T	4	0	76	234	0	0	149	12
CPCT02050391T	245	521	177	44	56	108	152	29
CPCT02130146T	9925	17330	0	1195	0	3335	1235	0
CPCT02070378T	118	381	603	109	0	94	96	53
CPCT02070383T	114	374	138	30	41	69	111	55
CPCT02070379T	72	286	117	38	18	35	136	40
CPCT02340099T	296	250	185	5	38	109	103	48
CPCT02070274T	141	60	569	107	8	45	80	89
CPCT02070388T	91	138	582	137	0	6	135	49
CPCT02010361T	94	306	633	200	0	188	105	29
CPCT02070389T	70	484	105	34	12	117	111	9
CPCT02330125T	71913	3968	0	78	3076	152	331	472
CPCT02070391T	106	322	124	14	40	87	135	36
CPCT02020827T	8	131	69	721	72	117	190	92
CPCT02150031T	71	183	80	15	52	90	66	58
DRUP01070052T	41	161	134	27	12	269	62	46
CPCT02010947T	61	196	146	10	0	96	85	85
DRUP01070020TII	22882	3511	182	70	0	0	880	0
DRUP01010097T	140	129	103	774	63	131	141	72
CPCT02030545T	85	335	88	376	54	87	152	47
CPCT02140086T	34	227	198	41	29	10	133	32
CPCT02070395T	39	213	194	33	25	49	119	45
CPCT02440017T	119	272	230	48	32	50	232	6
CPCT02040294T	242	563	111	1732	67	145	467	59
CPCT02070392T	106	10	1560	399	0	0	342	0
CPCT02070107TII	161	267	141	41	38	77	315	23
CPCT02010958T	252	453	155	6	0	126	91	166
CPCT02100189T	42	93	115	37	32	90	106	74
CPCT02080078TII	86	149	193	38	0	13	173	27
CPCT02020847T	128	664	154	226	2	78	120	24
DRUP01070055T	30	138	179	41	0	0	103	28
CPCT02010654T	44233	6498	0	0	1644	0	201	173
CPCT02010973T	25	419	106	23	0	82	88	40
CPCT02070130TII	95	536	120	17	9	100	151	99
CPCT02070064TIII	69	154	128	29	2	31	179	47
CPCT02070196T	94	525	207	42	0	16	229	75
CPCT02070398T	301	571	89	52	42	55	136	59
CPCT02010971T	70	236	182	17	4	54	79	45
DRUP01070057T	79	315	182	51	11	91	98	47
CPCT02050268T	152	335	237	32	0	107	86	59
CPCT02020678TII	27	60	138	935	13	94	138	98
CPCT02010978T	127	201	506	96	0	0	164	127
CPCT02210074T	79	197	71	12	14	77	35	22
CPCT02070402T	120	168	136	715	61	98	68	72
CPCT02070236T	121	301	195	18	0	92	104	137
CPCT02070217T	22	100	58	8	13	58	63	58
DRUP01010040T	208	102	452	43	5	144	339	372
CPCT02010692TII	79	350	0	23	0	405	92	73
CPCT02030380T	67	45	126	791	68	52	210	71
CPCT02220064T	49	373	275	44	21	143	90	24
CPCT02020596T	132	348	176	8	17	79	213	29
CPCT02011000T	65	348	510	60	13	131	93	37
CPCT02010998T	65	213	115	8	36	130	39	25
CPCT02070409T	48	319	100	6	16	45	58	39
CPCT02011002T	83	264	194	44	68	167	56	67
CPCT02040295T	64	232	163	11	41	58	37	18
CPCT02330129T	20	295	47	1267	30	122	83	136
CPCT02040280TII	269	222	0	79	0	0	211	5741
CPCT02020610T	30	143	172	659	0	11	184	97
CPCT02011003T	220	330	240	1284	25	257	233	97
CPCT02070211T	104	330	163	1176	36	62	266	78
CPCT02120057T	154	55	101	928	53	53	99	0
CPCT02070218T	142	186	279	1957	133	317	296	363
CPCT02070416T	32	214	130	31	39	88	34	37
CPCT02210075T	30	91	77	7	0	44	13	37
CPCT02070415T	48	219	227	30	1	12	98	23
CPCT02011010T	224	468	870	187	0	3	46	31
CPCT02011012T	53	222	88	19	8	48	45	59
CPCT02070092T	109	725	201	32	3	64	188	86
CPCT02011005T	37	368	153	55	86	88	126	6
CPCT02140050T	85	248	108	14	0	110	143	60
CPCT02070235T	98	358	130	24	26	52	102	32
CPCT02340038T	118	286	264	51	24	130	82	47
CPCT02020620T	236	248	78	195	20	125	100	29
CPCT02140041TII	238	217	292	34	5	0	789	33
CPCT02070223T	65	384	264	28	19	50	165	11
CPCT02070229T	37	388	151	16	37	56	126	36
CPCT02070206T	87	544	252	42	11	140	193	20
CPCT02230052T	26	197	78	6	4	57	68	36
CPCT02140054T	509	373	113	46	0	111	90	80
CPCT02020628T	445	697	73	33	49	144	160	27
CPCT02140052T	130	276	270	22	0	77	143	159
CPCT02020560T	24	107	163	29	8	52	96	32
CPCT02070233T	27	224	141	28	6	45	88	31
CPCT02070234T	26	126	101	24	22	60	87	21
CPCT02070148T	68	253	101	9	52	72	36	8
CPCT02070142T	98	376	112	31	23	94	36	59
CPCT02070133T	40	388	181	21	31	43	58	27
CPCT02070145T	207	0	648	573	0	93	175	0
CPCT02070143T	109	337	325	58	0	37	69	43
CPCT02070141T	77	417	121	15	16	113	56	1
CPCT02010537T	66	180	669	81	0	29	48	69
