MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	0.0013337970658903941	7.172933901529177e-05	0.00695713572204113	4.946493136230856e-06	0.008241539176715378	0.00287944717121718	0.0014023756404640153	0.0009028325477265753	0.05426548948627897	0.12530966520309447	0.018118259869515894	0.05232618240639567
1:Del:C:1	0.00010851718283447554	0.0005769331795454491	0.0005350965963407361	0.0002503776159755944	0.002059543945506448	2.874342699215049e-05	0.0021194750658469273	0.0005517708724801195	0.008725446534808725	0.1712583804130554	0.015084686446934939	0.020202686073025687
1:Del:C:2	0.00045233055567223346	0.0017255149746779352	3.367297728800622e-05	0.00015558198072540108	0.0012113202449474294	0.003806978014035849	0.0010430395213188604	0.000196647409684374	0.00036865849397145213	0.15137069165706635	0.008046503162477165	0.0057498387957457455
1:Del:C:3	0.0015993386167974678	0.007304714678321033	0.0003060627755985479	0.0001205211110914206	0.0019886288726775093	0.02482597338035703	0.005550946600269526	7.55652031932641e-05	0.0015866760245262413	0.05182658147066831	0.00700272781890817	0.0036470444343285635
1:Del:C:4	0.0031113203622953733	0.021337038921192288	0.0023866725228526777	0.00020610650449270906	0.004344030944557744	0.07387410599330906	0.0029878453246783465	3.0188616801751777e-05	0.00020855698385275901	0.03207637194544077	0.009839662993326783	0.00109282749981503
1:Del:C:5	0.020598376812413336	0.04153963722288609	0.044644686728715896	0.0	0.0161784992570756	0.16740400035923814	0.0019260755123832495	0.00430670743342489	0.03385830714774784	0.004371909325273009	0.007911323991065729	0.000441233300807653
1:Del:T:0	0.001250154278241098	0.0002750760567600497	0.0034830409253481776	0.0	0.0071752523594932425	0.0025838564407968077	0.00014704905187727492	0.0005699500459013507	0.03253406890260521	0.040379761196672914	0.010562856146134437	0.030542555581778288
1:Del:T:1	0.0007044870423851535	0.0015015125868376345	0.00037816459911482525	0.0	0.012057887373957783	0.005821254183538258	0.0034709360846318306	3.4182721424258486e-05	0.032052663921786004	0.03587287820875645	0.0017633605688024544	0.04927442075684667
1:Del:T:2	0.0001942314617474687	0.00205467232837691	9.06750905824083e-05	0.0006668180515771383	0.00427120048902907	0.00015979353411239573	0.05258039933629334	0.00018398898474060842	0.030194196160882713	0.020626831632107497	0.00785210988484323	0.03187103790231049
1:Del:T:3	0.005407420706469566	0.01720894961617887	0.000995671852497253	0.0013980463355278516	0.00843382339367963	0.007217766868161635	0.14910503305494785	9.200808048262843e-05	0.03473633715882898	0.019372715763747692	0.008436705605417956	0.017097685743065087
1:Del:T:4	0.025259383330121635	0.057761111781001094	0.007881720663135638	0.0021906278709502656	0.014824329448019853	0.05445404565194622	0.23592499025166036	0.00215801698184805	0.0034096015282557347	0.0027963618544163183	0.00936773952562362	0.0077642467370606025
1:Del:T:5	0.8096232461929321	0.7695305263996124	0.7382256239652634	0.008959286779858626	0.17104608480874048	0.026756309930347423	0.4687227949500084	0.1491653921827674	0.0436301885419357	0.00014229730935767294	0.09007165673188865	0.020575371345621533
1:Ins:C:0	0.0005201534277875908	0.0007068484112096485	0.00015551050550584476	0.0024166262317885413	0.0026611283664533403	0.0007706290089663525	9.842457664490212e-05	0.000861571468776674	0.002138141713803634	0.000564197194407825	0.0009010456188116222	0.24229927152395248
1:Ins:C:1	0.0001761952118977206	5.996597815737914e-05	0.0002104663278259977	0.0004231782983697485	0.0012501809486957427	0.0001643648114759344	3.1224989770635146e-05	0.0023551848612260074	0.0015152444304112579	0.01427271138643846	0.00037738765746325953	0.010135362427681684
1:Ins:C:2	0.00014144012013275642	4.133108360974802e-05	1.6450226985398332e-05	0.0004196878965012729	0.0008176008951704716	0.0002898209874160784	0.0003111854377493728	0.0013009381137089803	0.0011074207594356266	0.010092041953466833	1.1669634750433033e-05	0.002623195276828483
1:Ins:C:3	0.00036404439684702085	0.00022520496873767114	9.148366771114525e-06	0.0004021416803152533	0.00197815687104594	0.002841269514756277	0.0008921360175736481	0.0021707902755588294	0.0008315855202909006	0.009924195460043847	2.197536232415587e-06	0.00125205856282264
1:Ins:C:4	0.0016545780769956764	0.0026993544097058475	0.0	0.0	0.0005428828357253223	0.005793153765844181	0.0004996026638218609	0.1399907049536705	0.0	0.0072236537467688326	0.0003501617350411834	0.0009561815071265301
1:Ins:C:5	0.013559875427745283	0.01019810428377241	0.0007813596463722194	0.007933682950679213	0.042600121635769025	0.017492995096836238	0.006801912821974838	0.14050625905394554	0.017436735210940243	0.0064152588276192545	0.0010359121976580355	0.0003926056254567811
1:Ins:T:0	0.0002165724190126639	0.0	0.00048604225212329767	0.008113473220728338	0.004313095959078055	0.002264280499657616	0.00016172218471183442	0.00013372056379012064	0.03996729051723378	0.020739434268325568	0.0	0.023486065864562988
1:Ins:T:1	2.6536234973928828e-05	3.75679610442603e-05	6.780865417795212e-05	0.0028766393824480475	0.0020455799261981157	0.0015145121276145801	7.6008765609003605e-06	0.0017339056439232082	0.004871187640819698	0.06436334516853094	0.0018748002440406707	0.013740709712728859
1:Ins:T:2	3.0344051046995447e-05	0.0004358549191783823	0.0007988431997728184	0.002100503041874617	0.008943351152120159	0.03241168462671339	9.151209378615021e-06	0.0012719329813262448	0.003610669988920563	0.06705161489546299	0.0	0.005588659677887336
1:Ins:T:3	3.8017399929231034e-05	5.847904496476986e-05	0.00045509074781875826	0.006938070748001337	0.004543179059401155	0.016787166565191	0.0011639110211399384	7.449584838468581e-05	0.007383676783501869	0.03770477876067162	0.0	0.00909768583253026
1:Ins:T:4	0.0	2.344667795114219e-05	9.59195417817682e-05	0.03499593427404761	0.001968528308207169	0.011457872009486891	0.011543745463714004	0.05753618199378252	0.0016252266985247843	0.009057035143487156	7.672288433241192e-05	0.013296970024239272
1:Ins:T:5	0.08703383568674326	0.003260119897313416	0.028456623029755334	0.8864590072631836	0.47123120971024035	0.35459193982183934	0.04292433908740349	0.23483077555894852	0.019080927333724435	0.01432578089996241	0.06600886408239603	0.07188110777176916
2:Del:R:0	0.0012606806337134913	0.0014863710501231253	0.005487258422654122	0.0	0.00239475055341245	0.00014786267711315305	2.255787083413452e-05	0.00028504924906883386	0.025034878324950115	0.007532379738986492	0.02409565605223179	0.0066294563608244065
2:Del:R:1	0.0009694795910036192	0.0009924500467604958	0.0002841408994390804	5.561437225765076e-05	0.0020947913655265894	0.00982844031203058	0.00010864452891974758	1.0058448515337659e-05	0.010192958849947899	0.012612222954630851	0.11048773020505905	0.0038079934020061046
2:Del:R:2	0.0006369467827607877	0.002564081693999469	0.0016485735884634778	1.4558842152609942e-05	0.0005963304650549617	0.004671062940869888	0.0005754929006616294	0.00011020929611277097	0.004843799657101045	0.012833050284534693	0.029248493518680335	0.0001656526233182376
2:Del:R:3	2.59248266229406e-05	0.036661746902391316	0.00992217140759749	0.00026626849878994105	0.0011065486598818097	0.02457805330850533	0.00011064139325753786	0.0011273918400820549	0.0006674593666684814	0.005664623824413866	0.010247199658770113	0.0
2:Del:R:4	0.00014145192823889375	0.00502647262183018	0.013432907480746508	0.00023481529646232957	0.0016719090608967235	0.02515101863340533	0.0014974284049822017	0.001187624230515212	6.530859507620335e-05	0.0019534060341538863	0.0038387372088618575	6.034433710738085e-05
2:Del:R:5	0.0025116781442193316	0.0012020314009714638	0.06395410884171725	0.0003901354571644333	0.003544122076491476	0.042856942434154915	0.0002479272500931984	0.00193777424225118	0.00044825321475001624	0.0007170542638050392	0.004207747126929462	9.935879934346303e-06
3:Del:R:0	7.688705630243931e-05	0.000772575135806619	0.003041505200089887	4.951438313582912e-08	0.0010366223136293229	7.959016675158636e-05	3.7427086499519648e-06	7.962422534546932e-05	0.009707437790930272	0.0005091492459177971	0.005390571486204862	0.0023007537667581344
3:Del:R:1	0.0002640533137309831	0.0009717804956017062	5.630127980112553e-05	0.00011578001380257774	0.0009408111419361376	0.010259071922064322	0.000992227213573642	9.464692027904675e-05	0.00014949972624890508	0.00025817108922638	0.11336749881505966	0.0023728573782136665
3:Del:R:2	7.663659750505757e-05	0.0006786719866795465	0.0006109124780050479	1.5902866938777295e-05	0.0002757464330352377	0.0042789866623934355	0.0003366739708872046	0.00011005694401319488	4.988034452253487e-05	9.355242144010845e-05	0.03279278445988894	0.00020891810032480862
3:Del:R:3	7.725972691332572e-05	0.00018715729212999576	0.0007451739985845051	2.2537650567073795e-05	0.000133613324514954	0.0015557682066997813	3.754670920102399e-05	2.964967253319628e-05	3.868759889655848e-05	2.2182205202625483e-05	0.0068671234743669625	5.671836704323141e-05
3:Del:R:4	4.586038432989881e-05	0.00012244306009961291	0.000909766184631735	6.839986868323323e-06	0.00011358287415532686	0.001055283079003857	0.00013812257139761641	3.816514923752124e-05	2.0582414872478694e-05	1.0580115672453872e-11	0.0023519342893268914	0.00032629439749143785
3:Del:R:5	0.00010081508531584405	9.571153887918626e-05	0.002590498443460092	9.469792626077834e-06	0.00015970380931052297	0.0015754637457484932	1.1762857893700129e-05	0.0001254310440623385	7.280389108927921e-06	0.0	0.0029290741798467935	0.00018362946130466185
4:Del:R:0	2.1401435369625687e-05	0.00031167972128059773	0.0012787710802513175	1.6449019288984345e-05	0.0010567978299093283	4.555813880870119e-05	4.747763603063504e-06	2.200172556740654e-05	0.004333058912307024	0.0006291983774281107	0.0035385154269170016	0.0034140848866081796
4:Del:R:1	0.00019754963501327437	0.00010926006966201385	0.0001418754000883382	6.246153468964622e-05	0.0008939413087591674	0.004814371913980721	0.0002721619255498808	7.277298636154228e-05	0.005237541208625771	0.00021460377210814842	0.06159610781818628	0.001291247435110563
4:Del:R:2	5.176874956305255e-05	6.241110763539837e-05	0.0017489026376279072	7.076088149915449e-07	0.00028383942062305324	0.0015425875131404609	2.2767436449235846e-05	8.091943019280734e-05	0.004747640540444991	1.5692968176439503e-05	0.014628886356949805	6.789298692835288e-05
4:Del:R:3	1.9391351961530746e-05	0.0001777289262645354	0.0036703062965534627	1.8670002918952378e-06	0.00024002269268748932	0.00037133874406208633	1.2694992152297857e-05	0.00011501080318339518	0.0023990563035476953	2.118323865152316e-06	0.006411948702298105	0.00037040871475255697
4:Del:R:4	5.827136465086369e-05	5.348526550051247e-05	0.0006245323218172416	3.0438568401223166e-05	0.0001233188214351699	0.0006774271460199088	1.7785740619160607e-05	3.733017700568553e-05	2.4080075005405986e-06	8.15592902199569e-06	0.0038417376135475934	1.4503947884687562e-05
4:Del:R:5	5.561008288850644e-05	1.2355552944427473e-05	0.0022274361294694245	4.218332941263725e-06	0.00014426439800445224	0.0003941311333710473	3.534786349677077e-06	7.38725657997108e-05	0.00010355302456643845	2.210580829498099e-11	0.003895209317561239	9.851735867414391e-06
5:Del:R:0	0.00015832464226150477	3.601294155487267e-05	0.00031350268492133184	0.00015600668033584952	0.012755574655845408	0.00011853771527967183	1.2847913567384239e-05	2.7611712367843212e-05	0.01946330174803734	0.005687499782070517	0.008966080474201589	0.047603758729528635
5:Del:R:1	3.6304596777654295e-05	0.00012780497445419314	0.0005272457101091277	1.6992109522107057e-07	0.0015784579749288242	0.0005523967201952473	3.932620933710496e-05	0.00012237577326231985	0.0063559626192727595	0.0005789770311093889	0.011072629187256098	0.005912625304772518
5:Del:R:2	1.5495514544454638e-05	0.00010155723864841093	0.0005856044674874283	1.4821011717458532e-06	0.00039227344070695834	0.0002996705199620919	2.9823707821208244e-05	5.468513178811918e-05	0.002505013696136302	1.0411775325316342e-05	0.0035485619166865947	0.0005571645835152594
5:Del:R:3	6.854073740214516e-07	0.00011205682021227403	0.0003284549638919998	9.349290246118969e-07	0.00014736700881258003	0.0003847572022641543	9.615648187633053e-07	1.5229351217840304e-05	8.910902969857525e-05	1.8848891549338998e-06	0.002833521073916927	0.00011205984819991244
5:Del:R:4	2.2645615591727618e-05	1.9827358652264593e-05	0.00020967959717381744	4.5289757842859045e-06	5.0887251247959675e-05	7.823266820928155e-05	1.2714153421145013e-06	4.088585474670836e-06	2.0875955286072667e-05	2.0584119893030105e-07	0.0009666559787001461	0.00010864698648203053
5:Del:R:5	2.1001943458442974e-06	1.5936089077350778e-07	0.0002458002427010797	2.953352075864002e-06	4.322930117211854e-05	1.3098060036815796e-05	8.30696944953413e-07	1.6874172040812763e-05	5.780052188958828e-05	2.650429876960292e-07	0.00046110519397188907	1.9933647266157096e-09
2:Ins:R:0	0.000502181149399803	0.00023791079007423832	0.001381482721772045	0.0022151546203531326	0.005416257840188336	0.0006860001596078291	1.680085202679038e-05	0.0032815093616954984	0.07666978994384407	0.003339715087786317	0.00038101872727565935	0.013707424541935324
