MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Ins:C:2	2.12E-04	3.94E-04	4.03E-04	2.41E-04	2.05E-03	1.34E-03	1.94E-03	9.83E-04
1:Ins:C:3	1.02E-04	2.62E-04	2.21E-04	1.73E-04	5.71E-04	8.98E-04	6.10E-04	4.84E-04
1:Ins:C:4	2.78E-04	4.32E-04	2.75E-04	2.16E-04	5.68E-04	2.46E-04	3.93E-04	4.48E-04
1:Ins:C:5	1.52E-03	1.44E-03	7.00E-04	3.89E-04	3.39E-03	2.20E-03	4.13E-03	1.61E-03
1:Ins:T:0	4.19E-04	9.76E-04	1.59E-03	8.18E-04	2.53E-03	1.58E-03	1.39E-03	1.83E-03
1:Ins:T:1	8.53E-04	1.57E-03	3.48E-03	4.52E-03	2.67E-03	3.40E-03	3.72E-03	4.03E-03
1:Ins:T:2	3.91E-04	8.21E-04	1.41E-03	1.64E-03	1.15E-03	1.77E-03	1.92E-03	1.33E-03
1:Ins:T:3	4.61E-04	5.23E-04	6.72E-04	8.52E-04	2.17E-03	3.36E-03	1.76E-03	1.43E-03
1:Ins:T:4	5.06E-04	7.16E-04	4.98E-04	8.04E-04	7.41E-04	4.98E-04	9.40E-04	7.21E-04
1:Ins:T:5	7.82E-03	1.25E-02	8.62E-03	4.34E-03	6.21E-03	4.89E-03	7.74E-03	3.32E-03
2:Del:R:0	5.64E-04	7.97E-04	1.24E-03	1.24E-03	1.89E-03	2.00E-03	1.94E-03	1.31E-03
2:Del:R:1	8.26E-04	1.35E-03	1.76E-03	1.37E-03	2.13E-03	1.94E-03	1.98E-03	2.15E-03
2:Del:R:2	2.84E-04	4.25E-04	7.13E-04	1.23E-03	7.10E-04	4.85E-04	7.95E-04	8.36E-04
2:Del:R:3	2.60E-04	1.73E-04	4.47E-04	3.01E-04	4.51E-04	8.08E-04	9.43E-04	5.06E-04
2:Del:R:4	1.88E-04	3.64E-04	1.36E-04	1.04E-07	3.94E-05	1.36E-07	1.67E-07	2.23E-04
2:Del:R:5	3.36E-04	3.52E-04	1.51E-05	9.27E-08	1.80E-04	1.28E-07	1.28E-07	1.61E-04
3:Del:R:0	3.06E-04	5.21E-04	1.50E-03	9.52E-04	1.23E-03	9.49E-04	1.18E-03	1.26E-03
3:Del:R:1	3.85E-04	1.24E-03	2.11E-03	1.16E-03	2.43E-03	3.51E-03	2.71E-03	2.10E-03
3:Del:R:2	2.22E-04	6.67E-04	6.97E-04	6.08E-04	8.29E-04	1.36E-03	1.13E-03	6.46E-04
3:Del:R:3	7.25E-08	4.45E-08	9.84E-05	1.40E-04	1.71E-04	9.14E-05	1.14E-04	1.40E-04
3:Del:R:4	2.27E-08	1.61E-04	1.07E-04	1.59E-04	2.68E-04	4.81E-04	1.21E-04	2.83E-04
3:Del:R:5	2.37E-08	1.40E-04	7.09E-05	1.65E-05	2.41E-07	1.44E-07	6.92E-05	7.12E-05
4:Del:R:0	1.50E-04	3.93E-04	7.32E-04	6.30E-04	9.26E-04	5.31E-04	6.59E-04	8.65E-04
4:Del:R:1	1.71E-04	1.33E-03	1.57E-03	2.74E-03	1.13E-03	1.48E-03	2.03E-03	2.79E-03
4:Del:R:2	3.09E-04	3.53E-04	5.56E-04	1.06E-03	1.29E-03	2.05E-04	6.41E-04	1.26E-03
4:Del:R:3	8.89E-05	3.23E-04	3.06E-04	3.51E-04	3.52E-04	6.17E-04	6.11E-04	4.02E-04
4:Del:R:4	2.54E-09	3.75E-04	3.16E-04	1.71E-04	2.28E-04	4.23E-04	3.86E-04	5.36E-04
4:Del:R:5	4.17E-09	1.03E-04	1.29E-04	2.57E-04	2.69E-04	2.48E-04	4.38E-04	3.25E-04
5:Del:R:0	1.38E-03	2.28E-03	2.03E-03	3.89E-03	5.77E-03	2.15E-03	3.01E-03	5.77E-03
5:Del:R:1	5.63E-04	9.30E-04	6.48E-04	4.15E-04	7.37E-04	8.53E-04	7.50E-04	1.31E-03
5:Del:R:2	9.78E-05	2.68E-04	5.16E-04	1.17E-04	5.66E-04	2.85E-04	6.55E-04	4.48E-04
5:Del:R:3	5.47E-05	2.37E-04	7.69E-05	1.53E-04	1.21E-04	3.65E-04	2.35E-04	1.43E-04
5:Del:R:4	1.54E-08	5.94E-08	1.08E-07	7.68E-08	1.24E-07	1.27E-07	1.25E-07	1.17E-07
5:Del:R:5	1.54E-08	5.94E-08	1.08E-07	7.68E-08	1.24E-07	1.27E-07	1.25E-07	1.17E-07
2:Ins:R:0	7.66E-04	1.72E-03	8.18E-04	1.44E-03	1.88E-03	1.17E-03	1.38E-03	1.72E-03
2:Ins:R:1	2.92E-04	9.57E-04	6.72E-04	1.37E-03	1.52E-03	8.24E-04	1.82E-03	1.88E-03
2:Ins:R:2	7.32E-05	1.33E-04	1.69E-04	2.10E-04	4.40E-04	2.97E-04	3.52E-04	3.04E-04
2:Ins:R:3	7.91E-05	2.16E-04	5.79E-05	2.10E-07	1.50E-05	1.35E-07	1.95E-07	9.16E-05
2:Ins:R:4	1.91E-04	2.16E-04	1.59E-05	9.72E-08	1.58E-04	2.88E-07	1.84E-04	6.52E-05
2:Ins:R:5	1.11E-03	1.59E-03	3.07E-04	5.36E-04	3.08E-03	2.66E-03	3.79E-03	2.02E-03
3:Ins:R:0	4.14E-04	9.00E-04	1.09E-03	4.20E-04	2.11E-03	1.37E-03	2.35E-03	1.82E-03
3:Ins:R:1	1.18E-04	2.66E-04	4.25E-04	2.13E-04	3.58E-04	6.65E-04	4.68E-04	3.04E-04
3:Ins:R:2	9.03E-06	8.70E-05	1.74E-04	2.24E-04	2.74E-04	1.20E-04	2.17E-04	2.59E-04
3:Ins:R:3	1.41E-08	1.49E-04	9.91E-05	9.79E-05	1.75E-04	1.87E-04	1.52E-04	1.17E-04
3:Ins:R:4	2.41E-08	2.19E-05	3.51E-04	1.51E-04	6.83E-05	1.75E-04	1.16E-04	1.16E-04
3:Ins:R:5	2.45E-04	6.41E-05	1.41E-04	4.06E-04	7.34E-04	3.78E-04	5.35E-04	3.75E-04
4:Ins:R:0	4.87E-04	8.71E-04	3.23E-04	4.77E-04	9.82E-04	6.51E-04	7.96E-04	9.20E-04
4:Ins:R:1	4.15E-05	4.47E-04	6.09E-04	1.01E-03	9.44E-04	1.07E-03	1.39E-03	1.16E-03
4:Ins:R:2	4.77E-05	7.49E-05	6.00E-05	7.61E-05	8.99E-05	1.77E-04	2.39E-04	1.04E-04
4:Ins:R:3	6.67E-05	1.80E-04	8.19E-05	1.14E-04	2.65E-04	3.84E-04	2.60E-04	2.00E-04
4:Ins:R:4	2.57E-09	6.03E-05	1.83E-04	2.28E-04	2.03E-04	3.49E-04	2.28E-04	2.25E-04
4:Ins:R:5	1.92E-04	8.37E-05	1.56E-04	7.75E-05	3.52E-04	1.36E-04	2.55E-04	8.38E-05
5:Ins:R:0	1.68E-03	5.31E-03	8.80E-04	3.44E-04	1.58E-03	5.82E-04	1.67E-03	5.42E-03
5:Ins:R:1	4.03E-04	7.70E-04	1.61E-03	1.55E-03	2.54E-03	4.92E-03	4.08E-03	2.28E-03
5:Ins:R:2	1.22E-04	1.82E-04	3.02E-04	3.60E-04	2.76E-04	2.64E-04	5.87E-04	3.47E-04
5:Ins:R:3	6.15E-09	1.88E-05	1.61E-04	4.28E-04	3.19E-04	1.50E-04	3.29E-04	2.38E-04
5:Ins:R:4	2.41E-08	1.34E-04	1.96E-05	1.65E-05	2.39E-07	1.42E-07	2.30E-05	1.18E-04
5:Ins:R:5	1.54E-08	5.94E-08	1.08E-07	7.68E-08	1.24E-07	1.27E-07	1.25E-07	1.17E-07
2:Del:M:1	7.32E-04	1.99E-03	1.46E-03	1.51E-03	1.09E-03	2.53E-03	3.70E-03	2.45E-03
3:Del:M:1	2.05E-04	7.36E-04	6.60E-04	1.16E-03	1.50E-03	8.18E-04	1.47E-03	1.41E-03
3:Del:M:2	4.50E-04	9.38E-04	1.33E-03	1.18E-03	2.23E-03	1.63E-03	2.87E-03	2.90E-03
4:Del:M:1	8.59E-05	3.83E-04	1.01E-03	6.96E-04	4.92E-04	6.15E-04	9.43E-04	1.05E-03
4:Del:M:2	4.14E-05	6.92E-04	2.04E-03	1.63E-03	2.16E-03	1.77E-03	2.03E-03	3.44E-03
4:Del:M:3	2.20E-04	1.42E-03	1.91E-03	2.37E-03	1.28E-03	2.31E-03	1.54E-03	1.95E-03
5:Del:M:1	1.08E-03	1.61E-03	1.90E-03	3.19E-03	4.99E-03	5.17E-03	2.04E-03	2.98E-03
5:Del:M:2	8.11E-04	1.31E-03	2.34E-03	2.11E-03	1.44E-03	3.36E-03	2.96E-03	2.24E-03
5:Del:M:3	7.42E-04	1.08E-03	1.26E-03	1.32E-03	2.12E-03	3.84E-03	3.50E-03	1.50E-03
5:Del:M:4	6.80E-04	6.46E-04	1.05E-03	8.16E-04	1.29E-03	8.39E-04	1.07E-03	9.28E-04
5:Del:M:5	7.07E-04	7.83E-04	8.37E-04	1.25E-03	1.29E-03	1.40E-03	2.04E-03	1.39E-03
