MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
3:Ins:R:0	2.53E-05	3.74E-04	1.72E-06	6.62E-10	6.43E-05	2.27E-04	8.21E-05	3.71E-04	6.09E-04	1.43E-03
3:Ins:R:1	3.28E-07	2.25E-04	5.01E-05	7.82E-05	5.31E-06	1.27E-04	4.14E-05	2.38E-04	2.03E-04	4.15E-04
3:Ins:R:2	4.10E-06	6.78E-05	1.44E-05	1.59E-05	2.24E-05	3.17E-05	1.13E-05	1.17E-04	5.67E-05	1.41E-04
3:Ins:R:3	7.67E-06	1.50E-05	9.59E-06	8.73E-06	8.05E-06	7.64E-06	4.22E-10	2.51E-05	2.10E-05	2.46E-05
3:Ins:R:4	1.15E-05	2.91E-05	1.19E-05	4.26E-06	8.66E-06	1.07E-05	5.92E-08	4.54E-05	3.59E-05	2.50E-05
3:Ins:R:5	9.62E-05	2.21E-04	8.43E-05	8.73E-10	1.11E-05	1.07E-05	1.15E-05	1.22E-04	2.56E-04	1.81E-04
4:Ins:R:0	1.12E-04	6.77E-04	1.36E-05	0.00E+00	5.97E-05	3.33E-04	7.62E-05	3.72E-04	7.57E-05	1.51E-03
4:Ins:R:1	1.97E-06	3.41E-04	8.95E-05	1.02E-04	2.38E-05	1.17E-04	3.14E-05	3.68E-04	2.99E-04	4.17E-04
4:Ins:R:2	8.04E-06	4.22E-05	2.29E-05	2.72E-06	1.85E-05	4.07E-05	1.33E-05	6.51E-05	3.61E-05	7.75E-05
4:Ins:R:3	1.66E-05	4.93E-05	6.93E-06	6.70E-11	8.57E-06	4.53E-05	2.12E-10	4.17E-05	1.20E-05	1.05E-04
4:Ins:R:4	3.39E-05	9.63E-05	2.90E-05	8.13E-09	6.21E-06	4.16E-05	1.60E-05	8.64E-05	9.20E-05	1.11E-04
4:Ins:R:5	1.42E-05	5.59E-05	3.17E-05	1.74E-05	1.32E-05	3.66E-05	1.18E-05	1.17E-04	5.39E-05	1.03E-04
5:Ins:R:0	2.43E-04	4.68E-04	0.00E+00	1.69E-09	1.27E-08	3.72E-03	7.86E-09	5.13E-08	1.96E-04	1.77E-04
5:Ins:R:1	1.54E-06	1.89E-03	5.66E-04	3.71E-04	1.03E-04	3.88E-04	9.39E-05	1.97E-03	1.49E-03	1.78E-03
5:Ins:R:2	6.45E-06	5.41E-05	3.00E-05	1.30E-09	2.18E-05	7.48E-05	3.32E-05	1.15E-04	1.25E-04	1.60E-04
5:Ins:R:3	3.74E-06	2.67E-05	1.71E-05	1.73E-06	1.11E-05	3.59E-05	1.66E-05	5.15E-05	7.98E-05	7.37E-05
5:Ins:R:4	1.26E-06	1.89E-05	1.24E-05	5.91E-07	1.80E-06	3.04E-05	2.32E-10	6.14E-05	1.45E-05	3.62E-05
5:Ins:R:5	4.26E-07	1.49E-05	4.56E-06	9.75E-06	1.01E-07	1.95E-05	1.20E-05	4.04E-05	4.47E-05	5.77E-05
2:Del:M:1	1.58E-04	6.02E-04	1.74E-04	4.29E-04	9.03E-05	2.77E-04	1.54E-04	3.04E-03	1.90E-03	1.36E-03
3:Del:M:1	2.51E-05	2.34E-04	6.36E-05	1.73E-04	5.06E-05	1.15E-04	2.03E-05	2.31E-04	3.32E-04	2.16E-04
3:Del:M:2	9.80E-05	5.65E-04	2.08E-04	1.64E-04	5.58E-05	8.89E-05	5.02E-05	9.51E-04	6.54E-04	5.06E-04
4:Del:M:1	2.23E-05	1.36E-04	8.79E-06	1.68E-04	4.48E-05	1.68E-04	5.82E-05	3.75E-04	2.35E-04	3.68E-04
4:Del:M:2	3.06E-05	2.69E-04	8.31E-05	1.56E-04	5.85E-05	1.52E-04	5.46E-05	9.31E-04	5.06E-04	3.49E-04
4:Del:M:3	3.30E-05	6.04E-04	1.94E-04	1.61E-04	5.13E-05	1.83E-04	4.61E-05	1.06E-03	5.91E-04	5.80E-04
5:Del:M:1	2.43E-05	3.34E-04	1.11E-04	1.26E-03	3.34E-04	7.94E-04	1.80E-04	3.50E-04	3.97E-04	8.41E-04
5:Del:M:2	1.03E-05	6.52E-05	5.97E-05	7.27E-04	4.98E-04	4.20E-04	1.45E-04	6.76E-05	7.08E-05	3.63E-04
5:Del:M:3	2.61E-05	1.05E-04	5.34E-05	3.69E-04	4.44E-04	2.89E-04	1.04E-04	3.10E-04	4.58E-04	4.28E-04
5:Del:M:4	6.20E-06	1.75E-04	5.88E-05	1.71E-04	2.42E-04	4.73E-05	2.09E-05	1.76E-04	1.33E-04	1.80E-04
5:Del:M:5	9.66E-06	3.36E-04	7.10E-05	0.00E+00	2.17E-04	2.46E-04	6.57E-05	4.71E-04	2.56E-04	6.26E-04
