Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP101845	824	0.987	233.365	28.321%	44.373	22.163%	0.13615	0.986
SP101682	423	0.969	165.002	39.008%	32.208	32.378%	0.17177	0.966
SP61553	270	0.991	123.642	45.793%	32.834	30.589%	0.37438	0.993
SP101724	665	0.98	267.922	40.289%	51.969	30.916%	0.22994	0.98
SP102103	298	0.921	154.919	51.986%	32.497	52.51%	0.3101	0.909
SP102174	442	0.929	263.057	59.515%	55.018	56.164%	0.38855	0.925
SP101622	942	0.982	318.48	33.809%	72.011	26.989%	0.12661	0.982
SP102161	398	0.959	169.275	42.531%	34.743	41.838%	0.23088	0.958
SP101654	615	0.982	203.605	33.107%	40.286	26.568%	0.16523	0.982
SP102074	233	0.943	110.94	47.614%	21.016	40.142%	0.23892	0.933
SP101694	495	0.956	229.914	46.447%	45.464	43.37%	0.27572	0.954
SP101616	601	0.986	209.478	34.855%	45.818	26.316%	0.16998	0.986
SP101666	515	0.97	156.175	30.325%	33.965	26.403%	0.1373	0.965
SP101558	533	0.977	155.487	29.172%	38.593	25.01%	0.11122	0.975
SP102096	386	0.977	162.913	42.205%	32.127	31.854%	0.22081	0.977
SP102084	527	0.98	237.186	45.007%	48.186	32.361%	0.25852	0.981
SP101580	474	0.972	175.696	37.067%	35.752	31.502%	0.18219	0.969
SP102064	705	0.983	203.673	28.89%	42.847	21.811%	0.10891	0.981
SP101564	262	0.984	84.021	32.069%	14.637	22.898%	0.17271	0.982
SP101921	361	0.972	180.737	50.066%	36.448	37.464%	0.67374	0.972
SP101648	513	0.985	118.725	23.143%	27.229	20.623%	0.08268	0.983
SP101628	306	0.962	146.998	48.039%	29.972	38.413%	0.34685	0.96
SP101708	333	0.974	138.009	41.444%	27.044	32.56%	0.24665	0.972
SP102055	202	0.961	99.653	49.333%	20.978	37.923%	0.35275	0.958
SP101634	586	0.986	183.118	31.249%	40.423	23.938%	0.12332	0.986
SP101588	403	0.973	151.026	37.475%	27.959	29.234%	0.19548	0.97
SP101584	420	0.947	191.477	45.59%	36.289	43.019%	0.24369	0.939
SP101686	251	0.932	153.729	61.247%	33.119	56.69%	0.43416	0.93
SP101532	642	0.982	192.607	30.001%	39.781	22.398%	0.1215	0.979
SP101732	894	0.978	269.326	30.126%	59.181	26.451%	0.13766	0.975
SP101528	290	0.944	142.285	49.064%	29.81	43.482%	0.32834	0.937
SP101536	248	0.942	126.907	51.172%	21.71	42.544%	0.26323	0.931
SP101576	503	0.967	234.453	46.611%	48.862	43.563%	0.28381	0.97
SP102015	953	0.988	233.633	24.516%	49.771	19.142%	0.11121	0.987
SP102168	262	0.958	130.2	49.695%	24.845	38.707%	0.38335	0.954
SP101716	748	0.972	390.519	52.208%	87.791	43.151%	0.32322	0.975
SP101592	328	0.956	192.375	58.651%	37.643	49.53%	0.43897	0.957
SP101658	103	0.944	65.094	63.198%	15.722	48.917%	0.51436	0.942
SP102045	1997	0.989	587.537	29.421%	143.899	25.471%	0.08793	0.99
SP101552	1435	0.994	233.769	16.291%	50.659	12.462%	0.05464	0.993
SP101519	408	0.987	137.804	33.775%	29.555	21.232%	0.16734	0.986
SP101690	566	0.96	205.575	36.321%	38.042	34.567%	0.15583	0.95
SP102123	337	0.971	181.675	53.909%	43.053	47.928%	0.3761	0.976
SP101662	587	0.97	209.068	35.616%	49.253	31.221%	0.1618	0.967
SP101600	208	0.973	129.633	62.324%	34.891	44.872%	0.49833	0.974
SP101544	414	0.968	205.024	49.523%	48.954	46.608%	0.33627	0.972
SP102133	20099	0.997	4967.695	24.716%	1966.994	15.247%	0.39905	0.997
SP101881	755	0.964	323.447	42.841%	78.751	39.11%	0.17868	0.962
SP102035	996	0.989	241.267	24.224%	59.479	19.68%	0.09287	0.988
SP101642	1490	0.993	300.654	20.178%	58.824	15.056%	0.06805	0.992
SP101596	395	0.988	121.889	30.858%	21.084	19.941%	0.14205	0.986
