MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
2:Del:R:3	3.57E-05	1.99E-05	4.32E-05	8.76E-05	1.73E-04	7.10E-04	2.30E-04	5.45E-04	3.79E-04	4.86E-04	7.52E-04
2:Del:R:4	5.16E-06	2.99E-05	1.40E-05	1.04E-04	1.41E-04	3.21E-04	1.31E-04	1.83E-04	2.23E-04	2.38E-04	2.61E-04
2:Del:R:5	2.02E-06	6.53E-05	3.87E-05	1.57E-09	1.85E-04	2.57E-03	2.81E-04	2.61E-03	2.77E-03	1.38E-03	2.40E-03
3:Del:R:0	1.70E-04	2.95E-06	2.27E-04	3.98E-04	1.25E-04	1.04E-03	1.82E-04	8.78E-04	8.57E-04	8.45E-04	1.10E-03
3:Del:R:1	1.65E-04	3.86E-05	2.87E-04	7.68E-04	4.52E-04	1.60E-03	3.54E-04	1.52E-03	1.79E-03	1.87E-03	4.39E-04
3:Del:R:2	7.76E-06	1.54E-05	8.04E-05	1.40E-04	1.98E-04	5.85E-04	5.86E-05	7.65E-04	7.70E-04	1.11E-03	1.39E-04
3:Del:R:3	8.91E-06	3.46E-06	2.07E-05	1.16E-04	7.85E-05	3.68E-04	1.27E-04	1.78E-04	3.03E-04	2.71E-04	2.50E-04
3:Del:R:4	5.23E-07	1.58E-10	1.97E-05	2.89E-09	2.03E-05	2.08E-04	3.22E-05	3.01E-04	2.63E-04	2.36E-04	1.08E-04
3:Del:R:5	6.58E-06	1.77E-10	2.22E-05	2.67E-05	6.25E-06	1.55E-04	1.32E-05	2.94E-04	2.32E-04	1.99E-04	9.57E-05
4:Del:R:0	1.40E-04	5.84E-06	1.71E-04	2.88E-04	4.33E-05	1.30E-03	3.17E-04	8.88E-04	8.86E-04	9.87E-04	5.78E-04
4:Del:R:1	7.90E-05	1.01E-05	3.53E-04	4.49E-04	4.13E-04	1.66E-03	2.34E-04	1.78E-03	1.71E-03	1.63E-03	9.37E-04
4:Del:R:2	2.84E-05	9.53E-06	3.14E-05	1.40E-04	1.42E-04	4.99E-04	2.28E-04	5.88E-04	5.25E-04	7.33E-04	3.01E-04
4:Del:R:3	1.13E-05	2.07E-10	1.18E-05	3.48E-05	5.26E-05	6.37E-04	5.68E-05	6.33E-04	7.78E-04	4.10E-04	4.12E-04
4:Del:R:4	0.00E+00	7.34E-06	2.20E-05	6.40E-05	2.45E-05	1.85E-04	3.07E-05	1.41E-04	1.51E-04	2.11E-04	9.42E-05
4:Del:R:5	3.29E-06	9.09E-11	2.54E-06	1.98E-05	3.95E-05	8.79E-05	3.70E-05	9.59E-05	1.49E-04	1.40E-04	1.60E-04
5:Del:R:0	2.49E-03	3.13E-05	3.24E-03	6.54E-04	2.62E-06	7.52E-03	1.62E-03	1.88E-03	3.16E-03	2.32E-03	6.34E-04
5:Del:R:1	1.66E-04	6.66E-06	1.41E-04	2.00E-04	2.15E-04	1.44E-03	4.55E-04	9.64E-04	1.43E-03	8.91E-04	1.33E-03
5:Del:R:2	1.56E-06	8.15E-06	1.59E-05	1.77E-05	8.42E-05	3.39E-04	1.23E-04	4.08E-04	4.25E-04	3.21E-04	3.27E-04
5:Del:R:3	6.30E-06	1.22E-05	0.00E+00	2.81E-05	4.59E-05	9.56E-05	2.91E-05	9.81E-05	1.09E-04	1.10E-04	1.18E-04
5:Del:R:4	2.99E-10	1.77E-06	3.92E-09	9.30E-06	2.64E-05	1.72E-05	1.58E-06	8.44E-06	1.72E-05	7.86E-06	1.88E-06
5:Del:R:5	3.75E-09	1.92E-09	1.67E-06	4.29E-09	8.85E-06	6.99E-06	2.88E-06	1.36E-05	4.29E-06	1.54E-05	1.07E-05
2:Ins:R:0	8.13E-05	7.52E-05	8.03E-09	8.83E-05	5.30E-05	2.12E-03	6.54E-04	6.24E-04	1.37E-03	6.26E-05	2.71E-03
2:Ins:R:1	9.39E-06	2.81E-05	1.29E-04	3.64E-04	8.90E-05	1.15E-03	3.13E-04	7.28E-04	9.32E-04	3.31E-04	7.72E-04
2:Ins:R:2	2.99E-05	2.67E-05	9.58E-05	1.58E-04	6.98E-05	4.43E-04	2.06E-04	5.20E-04	6.39E-04	1.85E-04	5.42E-04
2:Ins:R:3	2.40E-05	3.87E-05	0.00E+00	6.53E-05	7.52E-05	4.29E-04	1.65E-04	2.36E-04	3.20E-04	1.82E-04	6.37E-04
2:Ins:R:4	3.04E-06	2.06E-04	7.76E-06	4.74E-05	5.64E-05	1.98E-04	1.27E-04	1.10E-04	2.14E-04	8.32E-05	4.66E-04
2:Ins:R:5	3.97E-05	6.39E-04	2.96E-05	1.21E-04	4.96E-04	6.15E-04	4.09E-04	5.39E-04	4.12E-04	3.53E-04	9.60E-04
3:Ins:R:0	7.94E-05	7.87E-06	1.98E-05	4.67E-05	5.22E-05	1.22E-03	5.08E-04	7.99E-05	7.21E-04	9.92E-05	1.71E-03
3:Ins:R:1	6.13E-06	1.74E-05	9.21E-05	1.73E-04	5.78E-05	5.68E-04	2.55E-04	7.53E-04	7.13E-04	5.17E-04	4.11E-04
3:Ins:R:2	3.13E-05	1.03E-05	2.71E-05	9.09E-05	9.52E-06	1.95E-04	1.27E-05	2.27E-04	2.44E-04	9.51E-05	3.38E-04
3:Ins:R:3	1.19E-05	1.04E-05	1.91E-05	3.76E-05	1.16E-05	4.46E-05	2.61E-06	8.42E-06	2.46E-05	1.40E-05	1.25E-05
3:Ins:R:4	2.98E-06	1.93E-05	3.23E-05	1.51E-05	7.08E-06	2.98E-05	1.51E-05	6.65E-05	4.62E-05	4.53E-05	2.90E-05
3:Ins:R:5	1.05E-05	5.82E-05	2.11E-05	1.41E-05	4.93E-05	1.77E-04	3.40E-05	1.91E-04	1.78E-04	1.14E-04	2.55E-04
4:Ins:R:0	3.21E-05	1.77E-05	2.44E-05	0.00E+00	1.90E-04	2.15E-03	6.20E-04	8.99E-04	1.19E-03	2.05E-04	2.56E-03
4:Ins:R:1	1.66E-34	1.12E-05	1.56E-04	3.53E-04	5.26E-05	6.07E-04	3.20E-04	9.82E-04	1.36E-03	5.73E-04	6.42E-05
4:Ins:R:2	1.05E-05	1.19E-05	1.74E-05	7.92E-05	2.38E-07	1.57E-04	1.17E-04	1.53E-04	2.29E-04	1.12E-04	1.84E-04
4:Ins:R:3	9.78E-07	2.61E-05	1.20E-05	3.67E-05	1.96E-05	5.12E-05	5.06E-05	6.79E-05	5.44E-05	2.35E-05	1.00E-04
4:Ins:R:4	6.99E-06	2.95E-05	2.79E-05	3.52E-05	1.44E-06	9.35E-05	2.25E-05	1.50E-04	1.28E-04	9.81E-05	1.21E-04
4:Ins:R:5	2.81E-06	4.95E-05	1.36E-05	5.49E-05	8.71E-05	1.34E-04	2.01E-05	1.65E-04	1.29E-04	1.05E-04	2.05E-04
5:Ins:R:0	1.65E-09	5.09E-08	1.12E-08	3.78E-09	8.08E-08	1.64E-03	3.22E-03	3.54E-08	8.31E-08	2.26E-08	6.80E-04
5:Ins:R:1	2.19E-04	2.96E-05	5.18E-04	8.85E-04	2.43E-04	2.33E-03	4.57E-04	1.88E-03	2.26E-03	1.33E-03	9.74E-04
5:Ins:R:2	2.07E-05	8.06E-06	3.30E-05	1.69E-04	2.39E-05	2.73E-04	9.34E-05	2.21E-04	3.20E-04	1.89E-04	3.37E-04
5:Ins:R:3	4.93E-06	1.58E-05	2.00E-05	9.56E-06	9.71E-06	7.69E-05	4.16E-05	1.27E-04	1.05E-04	1.02E-04	1.61E-04
5:Ins:R:4	0.00E+00	1.66E-05	6.22E-06	1.92E-05	6.57E-06	6.18E-05	2.93E-06	7.34E-05	7.94E-05	5.51E-05	1.74E-05
5:Ins:R:5	1.79E-06	1.34E-05	2.98E-05	3.95E-06	7.39E-06	5.92E-05	2.95E-05	6.48E-05	6.96E-05	3.45E-05	2.84E-05
2:Del:M:1	1.82E-04	4.54E-05	4.13E-04	7.15E-04	4.09E-04	1.78E-03	3.85E-04	1.44E-03	1.75E-03	1.72E-03	8.25E-04
3:Del:M:1	1.24E-04	1.09E-10	1.87E-04	3.04E-04	1.41E-05	1.21E-03	2.29E-04	5.64E-04	1.10E-03	1.22E-03	3.40E-04
3:Del:M:2	1.55E-04	2.73E-05	2.39E-04	4.19E-04	2.40E-04	1.14E-03	1.27E-04	1.18E-03	1.11E-03	1.29E-03	7.38E-04
4:Del:M:1	1.18E-04	1.15E-05	2.23E-04	3.58E-04	1.60E-04	8.95E-04	3.17E-04	7.60E-04	8.98E-04	8.56E-04	9.66E-04
4:Del:M:2	1.70E-04	1.86E-05	1.70E-04	5.30E-04	2.16E-04	1.29E-03	2.63E-04	1.25E-03	1.23E-03	1.46E-03	3.98E-04
4:Del:M:3	1.55E-04	1.93E-05	5.61E-05	4.11E-04	2.43E-04	1.12E-03	1.83E-04	1.10E-03	1.06E-03	1.28E-03	6.00E-04
5:Del:M:1	3.81E-03	2.08E-05	3.47E-03	1.07E-03	4.83E-04	6.32E-03	1.75E-03	1.79E-03	2.08E-03	1.69E-03	1.38E-03
5:Del:M:2	1.36E-03	2.08E-05	4.00E-03	7.68E-04	4.37E-04	5.65E-03	1.12E-04	1.11E-03	1.54E-03	6.44E-04	2.31E-03
5:Del:M:3	1.64E-03	1.31E-05	2.88E-03	8.00E-04	1.44E-04	2.80E-03	4.25E-04	6.25E-04	1.28E-03	8.40E-04	1.27E-03
5:Del:M:4	1.38E-03	1.29E-05	1.49E-03	6.20E-04	1.10E-04	1.82E-03	1.97E-47	5.44E-04	8.81E-04	1.11E-03	1.45E-03
5:Del:M:5	1.53E-03	1.83E-05	7.57E-04	3.47E-04	1.10E-04	3.10E-03	2.73E-04	9.38E-04	1.48E-03	1.01E-03	1.86E-03
