MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.002452327677747235	9.419815293767897e-05	0.09962204076349736	0.034843461925629524	0.02969204381108284	0.0021043200325220825
1:Del:C:1	0.00045512113079894335	0.0007038407097934396	0.058995903246104715	0.014145508433575742	0.016416852809488774	0.0006656019081128762
1:Del:C:2	0.0006828218477312475	0.0009518604239747219	0.027172864023596047	0.0106179085560143	0.010606667301617563	0.000529410183357748
1:Del:C:3	0.0031835048645734785	0.0006997250357017037	0.017151055689901114	0.00483027669833973	0.0043460424803197385	0.00011045557038800752
1:Del:C:4	0.009235187917947769	0.00015358188567461185	0.008110994044691323	0.003412891384214163	0.0020864427086053185	3.3515669772832266e-09
1:Del:C:5	0.030585892982780933	0.0012422987252921304	0.0037258702400140464	0.0008929535147217393	0.006460051282774657	0.000595229079190176
1:Del:T:0	0.0016831551305949688	0.001705531090774457	0.07001201391220092	0.01340347714489326	0.02208455016836524	0.0013782796869054436
1:Del:T:1	0.001555835953913629	0.0028938712668605147	0.041347325555980204	0.005212432395001088	0.01431826213374734	0.00047132730862358584
1:Del:T:2	0.0026398610649630426	0.00177280982483353	0.046445829793810844	0.01311238729278557	0.011096760029904545	0.0005519286147318781
1:Del:T:3	0.014818685492500663	0.005794534815941006	0.03989028330892325	0.0214176404196769	0.005285836868715706	0.0008347613851947245
1:Del:T:4	0.045244430750608446	0.004627543665701523	0.03234310971572995	0.016966289854608477	2.2977053595241157e-06	0.0028247706685215236
1:Del:T:5	0.7177088302373886	0.04315006021410227	0.00020429525372033907	0.0016347458030850249	0.06297716330767798	0.01341058598831296
1:Ins:C:0	0.001330902841873467	0.006825743759982288	0.011173371691256762	0.007875745072960854	0.016712121842429043	0.0005590754743025172
1:Ins:C:1	2.9984390525257253e-05	1.4722424070772178e-05	3.2371628181682154e-06	0.00054116401688173	9.94202435998126e-06	0.21664095386862756
1:Ins:C:2	5.627387885353663e-05	9.226087531715165e-06	2.2746242915872018e-08	0.0005006057868704516	0.0007464374346862712	0.11137940973043442
1:Ins:C:3	0.00039971996084204876	0.0013155220022599678	0.00035189301828722816	0.0004615249034623048	0.002505567465268541	0.042599919631611555
1:Ins:C:4	0.0037376737222075463	0.004027208818588406	0.00019468680659375792	0.0006299037328426493	0.0004446146403608964	0.014475935093360022
1:Ins:C:5	0.012395096011459827	0.03367078751325607	3.693557780934498e-05	0.0017986805467808153	0.010324635428778492	0.004300648595672101
1:Ins:T:0	0.0010685545246815308	0.004491345167625695	0.00944158426951617	0.004890617199707776	0.025896771047264337	0.0005561091926938388
1:Ins:T:1	1.1742987813931905e-05	0.001707163466489874	0.02754980618134141	0.0013715134332960587	0.008989083748310804	0.23205307664815336
1:Ins:T:2	0.002260801134398207	0.005017029128503055	0.008964610046241432	0.0008599282242175832	0.003388503394089639	0.14015853858552874
1:Ins:T:3	0.0014198185666464268	0.007774603050202131	0.0067445260635577145	0.0010933498015947406	0.0022068932608817703	0.09302978657186031
1:Ins:T:4	0.0030282400222495197	0.018760907668620347	0.0020182850172932375	0.0028459486202336848	0.0004673415594152175	0.04584855262190104
1:Ins:T:5	0.08819020159542561	0.7922170603275299	0.031113193966448308	0.016719174623303842	0.14151183921531582	0.0536060706153512
2:Del:R:0	0.0018841637508012355	0.00022053451535612113	0.025130210183560847	0.005249760544393212	0.014209284149110317	0.00012716136943995648
2:Del:R:1	0.003943112294655294	0.002549229224678129	0.03528791084885597	0.004438185443286784	0.016738354545086622	0.0014758424085448496
2:Del:R:2	0.0018685469101183117	0.0003359540425890373	0.011324180820956826	0.0014918922047218075	0.005868701848667115	0.0002761065026828588
2:Del:R:3	0.0059464282542467115	0.0	0.0019950015505310146	0.00046778807631199016	0.004088437291793525	7.519104654773373e-05
