Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
DRUP01070051T	1.45E+00	2.27E+00	1.77E+00	4.60E+00	3.02E+00	5.01E+00	1.13E+00
CPCT02080137T	2.32E+00	2.22E+00	2.18E+00	2.24E+00	2.96E+00	2.28E+00	1.55E+00
CPCT02080157T	4.47E+01	4.57E+01	1.06E+01	0.00E+00	7.75E+00	2.10E+01	1.85E+01
CPCT02330128T	1.11E+00	2.51E+00	2.04E+00	3.15E+00	2.38E+00	2.74E+00	1.55E+00
CPCT02070030T	1.40E-01	3.92E-01	4.28E-01	8.99E-01	8.64E-01	4.27E-01	4.33E-02
DRUP01050009T	2.69E+00	1.06E+01	9.46E+00	3.98E+00	2.49E+00	2.33E+01	1.67E+00
CPCT02070225T	1.21E+00	2.12E+00	6.52E-01	8.26E-01	2.18E+00	2.12E+00	1.29E+00
CPCT02070230T	9.33E-01	2.24E+00	1.61E+00	4.05E+00	2.43E+00	5.23E+00	1.30E+00
DRUP01070022T	2.44E+00	3.00E+00	1.93E+00	1.94E+00	1.85E+00	3.69E+00	4.01E+00
DRUP01050010T	1.65E-01	0.00E+00	1.31E+00	4.07E+00	2.61E+00	3.60E+00	9.91E-01
CPCT02050161T	1.57E+00	5.51E+00	3.82E+00	2.23E+00	1.45E+00	9.44E+00	1.23E+00
CPCT02050174T	8.32E-01	1.91E+00	1.12E+00	1.43E+00	1.33E+00	1.66E+00	7.81E-01
CPCT02050172T	3.04E+00	6.88E+00	2.62E+00	4.30E+00	2.54E+00	6.97E+00	2.07E+00
CPCT02050186T	2.72E+00	9.24E+00	5.08E+00	2.79E+00	2.14E+00	1.42E+01	1.46E+00
DRUP01070016T	2.62E-01	1.84E+00	2.05E+00	5.00E+00	2.08E+00	6.71E+00	1.22E+00
CPCT02080120T	1.35E+00	5.42E+00	2.93E+00	2.18E+00	1.41E+00	7.17E+00	1.14E+00
CPCT02030351T	2.26E+00	2.51E+00	1.81E+00	5.46E+00	3.93E+00	4.63E+00	1.75E+00
CPCT02060119T	9.15E-01	2.00E+00	9.78E-01	1.63E+00	2.23E+00	1.43E+00	1.03E+00
CPCT02080136T	1.83E+00	2.84E+00	7.42E-01	1.84E+00	1.94E+00	1.59E+00	1.66E+00
DRUP01010035T	3.40E-01	7.97E-01	3.60E-01	1.08E+00	1.35E+00	5.31E-01	4.89E-01
CPCT02070039T	8.04E-01	1.81E+00	1.32E+00	2.74E+00	1.50E+00	2.25E+00	7.69E-01
CPCT02030302T	1.25E+00	3.51E+00	1.75E+00	1.44E+00	1.33E+00	4.76E+00	6.65E-01
CPCT02070053T	5.72E+00	5.77E+00	1.20E+01	4.52E+01	3.57E+01	6.46E+01	2.98E-01
CPCT02070065T	6.00E-01	1.28E+00	9.21E-01	1.02E+00	1.19E+00	1.12E+00	7.85E-01
DRUP01070003T	3.65E-01	1.36E+00	9.00E-01	1.30E+00	1.05E+00	9.84E-01	8.90E-01
CPCT02070099T	4.72E-01	9.75E-01	8.45E-01	9.57E-01	1.06E+00	8.16E-01	6.79E-01
CPCT02020473T	5.44E-01	1.13E+00	9.30E-01	1.14E+00	8.88E-01	1.08E+00	6.48E-01
DRUP01070009T	1.95E+00	3.77E+00	1.17E+00	2.30E+00	1.36E+00	2.03E+00	1.32E+00
CPCT02030324T	2.58E+00	3.42E+00	1.90E+00	3.23E+00	2.08E+00	3.05E+00	1.48E+00
CPCT02030330T	2.79E+00	9.92E+00	4.12E+00	4.98E+00	2.70E+00	1.64E+01	1.37E+00
CPCT02050151T	7.73E-01	1.77E+00	7.03E-01	1.37E+00	1.21E+00	1.25E+00	8.59E-01
CPCT02070128T	2.11E-01	2.16E+00	1.73E+00	5.19E+00	2.53E+00	7.03E+00	1.16E+00
CPCT02080099T	2.01E+00	2.45E+00	1.51E+00	3.17E+00	1.57E+00	3.21E+00	1.28E+00
DRUP01030004T	2.06E+00	6.67E+00	6.48E+00	4.35E+00	2.24E+00	1.51E+01	1.59E+00
CPCT02070265T	1.60E+00	3.08E+00	1.43E+00	2.30E+00	1.50E+00	2.31E+00	1.64E+00
CPCT02080040T	1.78E+00	3.48E+00	1.84E+00	2.38E+00	2.11E+00	3.37E+00	1.54E+00
WIDE01010705T	9.31E-01	1.26E+00	1.03E+00	1.05E+00	1.37E+00	1.33E+00	7.94E-01
