Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP111004	378	591	66	0	0	8	13	42	0	0	0	13	160	4	66	61	33	129	22	0
SP111078	134	92	0	0	0	6	2	16	0	0	0	26	38	2	67	2	20	9	4	0
SP110863	168	228	0	0	0	0	50	13	0	0	0	104	39	8	110	72	23	90	25	0
SP111013	246	169	81	0	0	0	29	25	0	0	0	15	22	6	62	26	20	135	8	0
SP111042	12	10	3	0	0	0	3	30	0	0	0	6	12	1	0	0	0	9	3	0
SP111040	43	142	19	0	0	0	46	73	0	72	0	19	18	39	24	35	13	23	18	0
SP111031	1541	712	45	162	0	5	99	53	0	0	7	22	83	0	219	1	38	262	10	0
SP23496	188	231	0	0	103	15	55	43	0	72	0	78	121	29	0	19	13	1	53	0
SP111030	38	103	0	22	0	13	9	20	24	0	0	39	37	17	27	14	21	134	24	0
SP111019	56	59	0	0	0	1	22	82	0	0	0	92	56	10	26	44	6	17	0	0
SP111026	431	137	232	0	0	0	123	21	0	156	6	179	77	18	63	43	20	11	35	0
SP110860	744	317	91	0	0	59	83	22	0	0	1	132	63	18	91	61	30	114	41	48
SP110851	341	520	68	0	0	30	42	45	0	0	0	18	153	29	108	49	30	144	21	0
SP111059	396	239	10	0	0	5	31	42	0	139	0	16	92	68	0	70	76	85	15	131
SP111170	753	465	382	0	0	0	71	91	0	0	0	37	67	73	246	48	21	0	48	0
SP111054	398	501	0	0	0	85	24	112	0	0	0	146	4	60	58	0	42	134	0	0
SP111033	791	526	121	0	0	46	32	76	0	0	0	36	73	69	42	3	14	20	20	0
SP111113	1112	270	61	436	0	0	193	117	0	0	0	303	120	68	198	64	21	0	44	0
SP110865	586	603	10	0	0	56	201	387	0	0	6	142	50	523	198	201	89	0	0	0
SP111061	371	181	131	0	0	0	67	25	0	0	0	47	134	7	0	14	36	88	20	36
SP111101	837	559	291	0	0	61	20	79	0	0	0	212	17	8	0	54	0	25	0	0
SP110859	222	340	287	0	106	0	43	20	0	0	0	49	78	0	0	23	59	55	77	0
SP111168	0	101	0	0	145	0	15	102	0	0	4	12	68	16	7	25	16	7	6	0
SP111067	96	248	8	0	20	0	13	50	42	0	2	7	106	20	66	34	12	0	13	0
SP111036	498	296	151	0	31	23	12	34	0	0	0	16	89	1	15	41	27	7	28	0
SP111116	750	436	483	0	0	0	59	31	130	0	3	46	97	10	52	4	31	59	7	0
SP111099	440	224	100	0	0	0	156	26	0	0	0	17	142	3	37	33	27	103	40	126
SP23502	725	306	0	0	0	0	328	175	0	0	0	238	113	40	197	79	55	18	0	0
SP111069	316	469	31	0	0	0	329	5	0	280	0	67	0	26	20	13	64	141	6	101
SP111043	715	403	138	0	0	0	145	12	0	412	0	172	90	154	0	61	1	204	85	0
SP111024	691	143	138	0	0	35	61	8	0	0	8	95	26	49	0	37	5	49	25	299
SP111011	374	102	51	64	0	16	123	30	0	0	4	162	335	24	49	25	34	9	20	0
SP111082	372	303	259	0	264	0	222	94	59	0	0	59	0	0	11	20	6	150	8	0
SP111074	279	212	11	0	0	3	35	69	0	33	1	97	53	68	60	27	10	76	31	0
SP110845	287	324	33	0	0	8	90	33	0	0	4	86	48	26	89	46	0	85	8	0
SP110857	333	332	143	0	0	5	16	31	0	0	0	39	73	21	35	2	28	34	22	15
SP111017	573	241	279	0	0	0	62	2	0	0	1	62	94	21	25	48	16	21	13	152
SP111080	62	81	0	0	0	9	5	48	0	0	2	24	12	13	0	9	1	65	13	0
SP23506	50	190	0	0	0	0	4	37	0	0	0	9	107	39	60	25	21	44	30	1
SP111075	203	379	45	0	0	0	140	22	145	0	8	55	52	0	0	57	37	62	22	64
SP111112	352	245	9	0	0	5	64	76	0	247	4	35	73	12	38	55	18	8	13	10
SP111001	855	448	223	0	0	0	195	85	0	61	18	236	97	65	27	115	23	148	43	0
SP111027	30	58	11	0	0	0	0	13	0	0	0	12	26	0	38	34	31	13	13	0
SP111117	462	773	69	143	0	0	54	68	0	0	6	41	123	82	0	13	22	90	24	0
SP110842	724	344	366	0	0	12	139	66	0	0	9	71	209	28	0	43	30	38	26	0
SP111173	889	289	148	0	0	0	111	104	0	0	0	308	0	4	284	16	0	27	20	0
SP111008	348	437	193	0	26	0	17	84	121	0	0	30	0	2	51	47	12	123	26	0
SP111070	608	372	301	55	0	0	16	28	0	0	0	0	96	16	50	67	24	136	51	0
SP110847	883	253	0	0	95	0	34	44	30	0	0	5	65	0	0	0	29	21	7	260
SP111077	691	293	71	0	0	15	116	119	0	0	7	193	211	64	51	68	51	60	40	0
SP111091	57	71	0	0	0	0	105	64	0	0	0	81	68	6	120	4	9	37	17	0
SP111072	342	243	75	0	0	8	13	22	0	0	8	6	127	15	0	35	25	25	9	71
SP111084	145	245	0	0	0	0	185	93	0	0	0	26	53	51	207	37	58	29	0	0
SP23504	0	143	42	0	0	0	3	16	96	0	0	19	72	26	24	12	34	0	13	0
SP23500	21	70	0	0	44	0	66	0	0	0	0	39	75	3	0	18	2	38	13	0
SP111029	0	59	0	0	0	71	4	30	5	0	2	7	55	1	12	24	14	13	0	0
SP111175	1795	497	94	0	0	0	904	180	0	0	6	311	71	104	179	22	0	68	0	336
SP111049	497	433	401	0	0	0	32	65	0	0	0	19	26	20	69	43	40	93	3	0
SP23498	609	341	296	0	0	0	28	86	0	0	0	58	106	45	79	37	36	57	0	0
SP111002	87	89	0	0	0	0	15	19	0	0	0	19	47	12	45	31	7	20	1	0
SP110866	355	246	221	0	0	8	53	27	0	0	0	96	57	3	54	0	39	69	0	0
SP111035	837	908	214	0	0	76	144	18	0	0	9	75	0	7	37	47	22	164	18	0
SP111009	585	351	0	0	0	5	55	12	67	0	5	89	129	152	7	0	15	19	15	54
SP111114	1558	731	399	29	0	57	178	131	0	47	4	183	113	33	120	23	19	0	2	0
SP111000	557	618	259	0	0	36	41	16	0	0	0	126	38	0	75	0	28	31	14	1
SP111045	799	737	135	0	44	35	25	0	0	0	0	37	4	48	47	78	38	113	76	0
SP110861	144	147	211	0	0	0	71	76	42	139	0	12	78	16	27	53	15	64	27	18
SP111047	304	320	4	0	0	0	9	74	0	97	0	56	263	49	27	24	36	73	45	0
SP111088	480	343	98	0	122	17	84	49	0	0	0	36	219	24	0	30	20	0	11	63
SP111056	397	376	74	0	0	0	109	95	0	0	6	61	0	29	90	8	52	191	32	0
SP111089	186	97	88	0	0	0	16	78	0	0	0	10	134	23	53	17	21	0	20	0
SP111038	1378	719	685	0	0	60	37	60	102	0	1	68	105	15	0	50	57	53	29	0
SP110849	555	432	77	0	0	0	18	22	91	89	0	76	69	0	36	30	1	63	49	0
SP111164	739	469	173	0	0	0	29	85	0	0	0	104	104	21	114	0	21	54	8	0
SP111057	375	399	227	0	0	0	9	46	0	0	0	24	0	23	24	2	7	81	12	68
SP111119	2370	285	175	0	0	43	114	151	0	0	2	114	456	18	2	25	13	55	27	0
SP111095	902	614	208	0	0	10	48	35	0	0	0	39	90	21	99	44	18	63	15	142
SP111064	583	616	364	0	0	1	48	68	0	0	0	23	76	23	68	26	45	43	20	0
CPCT02030245T	0	0	49	0	0	2	27	0	89	96	96	14	96	124	21	27	0	1	130	0
CPCT02030257T	712	429	153	862	0	0	31	128	63	186	66	0	56	33	36	37	42	0	28	0
CPCT02070015T	725	604	330	0	1124	146	178	0	0	0	79	149	0	0	0	0	39	0	0	0
CPCT02040043T	0	111	0	260	149	0	25	0	0	20	106	21	88	25	0	6	35	83	19	165
CPCT02100032T	0	271	64	5	76	28	5	125	0	335	60	9	15	99	0	28	47	0	4	7
CPCT02160007T	102	141	100	52	0	0	6	10	0	0	23	51	23	75	80	232	45	0	27	0
CPCT02030286T	203	287	36	489	549	41	32	52	0	90	87	37	51	17	0	26	18	0	31	39
CPCT02100140T	395	1684	0	0	246	0	127	42	126	644	118	18	0	71	0	16	18	0	44	0
CPCT02100141T	995	329	12	1085	0	28	69	92	0	285	99	24	2	32	101	5	36	0	20	0
CPCT02330072TII	809	175	453	0	589	108	177	27	0	501	59	59	81	14	111	0	37	39	48	121
CPCT02330132T	925	121	3	1184	191	38	33	59	141	0	71	0	61	67	27	312	39	0	0	0
CPCT02130030T	35	133	0	295	0	0	41	6	0	717	130	4	0	21	0	13	20	0	23	0
CPCT02060183T	1088	285	783	0	240	101	153	61	259	33	78	163	47	51	0	51	32	10	39	78
CPCT02130033T	193	264	0	801	217	0	29	25	0	0	88	24	15	18	69	0	6	32	10	0
CPCT02300031T	516	229	526	0	0	0	43	56	0	37	133	28	21	22	0	64	41	63	15	0
CPCT02180054T	438	659	529	0	811	84	86	10	0	0	205	0	0	10	203	0	32	0	17	0
CPCT02090037T	6	375	0	400	681	0	77	135	94	0	84	11	0	69	181	0	41	0	26	0
CPCT02130041T	302	2	10	959	0	51	162	44	0	0	168	119	7	13	0	105	35	75	63	0
CPCT02060200T	134	65	0	380	155	2	709	64	28	0	154	0	116	16	0	0	6	0	71	0
WIDE01010009T	355	342	326	0	360	36	8	3	202	0	52	0	74	23	0	0	0	0	25	0
CPCT02330094T	0	157	105	0	0	6	1	91	273	77	119	0	56	27	0	93	11	0	48	9
CPCT02110061T	0	0	167	196	261	34	24	76	37	375	156	0	0	148	67	32	5	0	40	0
WIDE01010016T	112	27	0	545	0	0	64	42	0	0	9	211	0	28	0	0	22	79	10	0
CPCT02230070T	1097	322	596	647	0	77	56	106	0	95	98	62	54	5	0	10	49	0	28	0
CPCT02340070T	583	212	309	0	20	32	31	26	475	0	79	54	8	14	0	0	12	0	18	40
CPCT02340073T	41	357	0	0	0	0	1	23	0	7	106	12	34	44	0	61	15	0	2	0
CPCT02050330T	92	97	0	479	49	0	0	170	0	0	107	0	0	33	0	10	46	0	197	0
CPCT02340077T	286	140	255	102	0	0	14	76	20	112	70	13	0	23	37	53	35	17	11	0
WIDE01010064T	95	652	101	1063	2021	0	140	328	0	0	19	59	0	0	0	0	110	0	58	0
CPCT02050314T	14	59	0	143	0	11	8	33	81	0	124	3	11	26	65	59	22	0	114	0
CPCT02220037T	293	175	146	698	0	12	45	87	115	0	62	8	67	30	139	36	32	0	11	0
WIDE01010073T	51	57	202	180	0	12	15	22	0	227	54	41	57	117	21	28	25	0	175	0
CPCT02210045T	808	381	448	0	0	73	65	103	692	0	171	27	0	29	0	33	0	64	18	0
CPCT02100163T	342	66	195	0	0	23	33	66	178	302	151	33	0	35	0	21	25	27	11	15
CPCT02130049T	1044	125	93	1632	241	25	106	108	38	0	273	205	77	178	146	336	138	0	88	0
CPCT02050343T	0	81	40	0	0	0	1	31	194	184	89	1	0	114	56	62	10	15	99	128
CPCT02020712T	131	59	0	776	0	0	192	40	0	0	152	72	0	118	117	159	105	101	28	0
CPCT02130070T	306	178	552	0	0	20	25	0	0	0	215	36	0	109	113	121	59	0	164	0
CPCT02130071T	256	84	272	0	0	28	12	179	0	0	128	0	0	39	0	6	46	0	121	0
DRUP01020027T	105	132	0	113	254	0	101	152	104	0	210	62	3	102	92	288	171	59	34	138
CPCT02050349T	24	27	0	0	0	64	27	41	0	0	136	139	0	33	67	0	1774	0	181	0
CPCT02040242T	436	163	86	416	0	17	10	0	78	193	56	0	0	427	0	108	5	39	34	0
CPCT02300039T	98	172	96	144	410	0	38	59	3	171	110	2	0	18	15	72	23	15	27	0
CPCT02010815T	1606	89	453	0	47	109	27	205	0	0	196	85	0	34	138	69	33	15	0	120
CPCT02010813T	164	216	13	515	0	0	17	39	103	0	121	36	3	19	0	52	28	0	17	0
WIDE01010355T	162	100	0	496	0	2	132	57	199	124	65	20	81	89	0	1	28	0	0	285
CPCT02330072T	909	364	397	0	0	103	34	60	0	0	87	101	121	14	0	0	37	41	30	0
CPCT02130091T	460	193	0	0	0	0	552	513	0	157	144	177	49	78	210	265	111	195	0	0
CPCT02230097T	211	131	0	0	0	21	18	61	52	0	43	11	13	24	73	23	42	0	9	124
CPCT02050357T	51	119	0	92	0	0	27	59	325	0	89	1	38	82	0	70	41	0	121	326
CPCT02010833T	696	113	569	81	0	0	24	109	0	32	92	22	39	48	77	144	36	36	51	97
CPCT02060213T	335	99	10	288	0	0	16	59	0	63	94	3	45	21	92	0	0	6	4	0
CPCT02130107T	196	383	190	0	0	73	9	3	308	0	83	0	47	41	124	81	20	31	61	0
CPCT02070342T	182	106	164	0	0	32	7	4	0	0	203	3	102	14	0	74	0	0	15	0
CPCT02050362T	501	320	121	840	347	13	82	36	0	0	95	147	0	20	0	0	0	54	11	0
CPCT02150012T	909	100	1049	0	0	119	63	343	442	0	154	97	54	290	130	124	108	0	4	6
DRUP01210002T	844	263	554	0	0	63	47	94	471	0	179	21	0	24	0	65	0	61	1	0
CPCT02130105T	96	92	0	0	0	0	11	7	0	0	149	22	2	75	3	23	8	63	146	0
CPCT02100176T	257	44	0	99	0	0	57	124	201	664	100	88	0	43	0	128	30	4	37	0
CPCT02230106T	168	113	0	618	0	0	160	30	111	260	59	30	4	94	32	315	42	72	85	0
CPCT02060199T	44	0	0	0	0	0	4	4	24	130	35	12	30	4	0	10	2	3	19	0
DRUP01330005T	770	414	620	190	0	99	164	142	495	0	146	60	160	69	0	61	31	0	14	0
CPCT02120150T	700	264	296	0	0	9	13	17	496	0	40	72	37	39	32	195	57	58	39	0
CPCT02060248T	116	256	0	302	363	56	27	11	0	0	114	14	53	20	43	0	57	1	0	0
CPCT02060255T	361	97	191	238	0	0	146	35	90	0	43	67	0	1	85	6	5	0	24	0
DRUP01010088T	163	103	303	0	96	0	4	31	0	24	72	0	124	31	55	11	53	66	30	0
CPCT02440014T	499	501	53	0	1173	96	111	180	0	299	68	174	42	28	0	18	47	0	38	0
CPCT02050384T	43	138	0	215	446	0	45	9	0	220	159	2	2	55	70	43	23	0	30	0
CPCT02030519T	698	234	552	614	557	193	118	0	0	0	236	0	0	27	0	17	0	0	5	0
CPCT02050380T	1482	251	380	1453	0	102	19	249	0	0	122	6	0	58	176	74	27	0	43	0
CPCT02130140T	50932	5107	1700	0	0	16706	37	0	0	0	176	0	0	0	0	0	50	0	0	0
CPCT02220056T	405	189	81	502	0	13	44	94	0	51	91	0	97	14	70	4	14	0	3	0
DRUP01210003T	448	99	315	986	0	0	171	51	0	0	86	33	0	17	44	0	21	69	45	0
DRUP01050030T	28	82	0	305	0	0	6	88	47	0	89	2	18	38	66	47	27	0	153	0
CPCT02210067T	1016	185	165	0	0	46	52	65	0	0	122	47	21	13	77	12	16	95	8	62
CPCT02150021T	273	852	135	0	345	71	61	0	955	0	181	0	0	55	50	3	0	0	25	52
CPCT02080255T	732	474	0	246	0	2	105	125	329	428	89	56	5	49	78	33	76	0	106	0
CPCT02330124T	102	436	0	0	825	16	103	10	0	0	102	7	6	10	108	0	9	38	49	157
CPCT02100186T	704	183	223	132	78	38	39	125	0	334	63	75	12	18	0	86	42	0	30	72
CPCT02050403T	89	86	0	226	0	18	46	20	0	0	146	58	28	20	0	38	5	55	14	0
DRUP01330013T	626	303	516	0	0	45	109	153	386	99	89	40	104	43	0	60	111	0	12	0
DRUP01050033T	58	54	0	547	42	4	0	167	0	0	117	0	0	26	0	0	42	0	186	0
DRUP01440001T	326	559	0	89	1491	110	120	172	0	130	140	166	12	42	97	54	57	0	43	0
CPCT02040156T	330	299	448	41	389	59	4	25	0	0	181	0	31	0	53	65	17	0	26	0
DRUP01340013T	1098	298	349	266	57	28	175	78	393	0	128	111	182	99	49	33	42	33	18	0
CPCT02080141T	680	290	297	0	89	17	82	57	291	0	163	122	0	56	0	81	21	0	17	0
CPCT02010662T	352	563	0	0	0	0	513	0	0	0	110	41	0	0	924	0	0	0	33	0
CPCT02120069T	83	0	508	18	527	48	52	54	0	0	54	36	112	18	1	144	75	0	50	0
CPCT02100126T	145	428	278	315	1274	75	194	24	261	0	131	143	24	0	0	0	20	65	14	0
CPCT02380021T	546	390	277	158	481	0	56	4	48	55	124	42	0	35	0	34	18	0	46	227
CPCT02020622T	316	307	776	234	1499	75	44	158	0	0	202	79	23	359	0	0	12	209	23	0
CPCT02340034T	392	160	0	0	279	9	25	0	0	456	103	16	158	74	12	82	0	54	37	0
CPCT02210033T	602	84	596	490	240	0	174	103	0	0	238	48	0	48	52	0	27	43	45	0
CPCT02050163T	500	86	102	209	0	10	162	60	107	179	256	39	0	57	29	84	39	88	16	11
CPCT02030277T	1565	255	192	0	0	23	31	230	424	129	99	194	75	38	212	141	94	0	34	0
CPCT02100064T	443	221	184	152	0	22	84	33	0	124	34	70	0	16	66	11	10	0	17	0
CPCT02010569T	1005	302	260	1099	513	71	18	80	0	59	98	0	216	42	0	42	24	0	9	38
CPCT02110032T	21	58	115	20	0	37	2	113	0	135	31	18	3	76	75	58	25	0	46	0
CPCT02340011T	177	1	28	688	0	62	0	11	0	37	71	0	16	6	29	0	17	0	2	0
CPCT02330033T	0	5	0	0	373	0	411	17	5	402	91	64	0	22	0	8	39	0	21	0
CPCT02040119T	186	61	0	0	0	0	18	71	0	395	76	21	3	50	87	57	35	85	16	0
CPCT02020536T	26	111	58	59	0	8	263	125	553	0	57	50	19	57	0	152	89	61	40	68
CPCT02340012T	168	353	116	512	238	16	48	26	52	0	48	62	0	18	0	24	24	0	19	0
CPCT02020527T	0	83	109	0	0	13	8	40	109	5	26	0	11	12	9	25	7	56	101	0
CPCT02020526T	296	424	551	458	0	0	15	204	0	0	88	0	25	160	65	29	43	0	38	0
CPCT02100098T	0	180	184	0	499	52	3	0	0	0	30	7	31	24	33	10	26	0	46	209
CPCT02230029T	423	290	180	74	286	32	10	18	74	0	45	0	65	47	79	7	39	0	19	59
CPCT02230030T	521	10	557	0	619	47	18	44	0	0	54	57	179	45	82	60	50	0	27	0
CPCT02230034T	507	186	161	219	0	0	91	0	125	373	75	19	40	0	0	23	33	30	26	0
CPCT02070034T	382	202	360	0	45	19	14	126	382	0	107	32	0	38	0	20	18	48	68	0
CPCT02030363T	465	220	0	80	173	0	8	31	0	0	28	0	30	17	39	37	5	0	14	22
CPCT02230039T	1372	345	461	117	309	24	212	170	0	97	141	553	0	243	146	0	91	0	2	0
CPCT02080130T	430	0	512	24	173	67	62	62	123	0	297	43	152	104	20	132	69	41	17	0
CPCT02340019T	774	296	515	637	7	65	67	66	104	0	83	7	37	13	119	22	42	0	10	0
CPCT02050233T	345	119	0	253	0	0	76	127	489	0	150	105	60	29	138	54	31	0	60	0
CPCT02100044T	782	985	405	209	0	15	35	72	0	0	65	26	56	12	0	0	32	68	34	0
CPCT02050100T	403	0	49	0	151	0	36	15	0	457	65	80	9	3	132	14	5	37	17	0
CPCT02030243T	38	46	0	0	0	0	4	10	0	0	26	225	36	43	66	195	180	0	55	195
CPCT02050041T	723	246	247	279	1179	18	112	174	0	571	168	184	218	588	0	77	26	87	41	0
CPCT02030310T	452	165	117	601	0	0	47	89	0	0	45	137	59	48	1	206	36	0	66	0
CPCT02220007T	106	196	132	0	549	29	70	46	0	0	24	37	46	19	0	112	38	22	30	0
CPCT02030307T	678	200	316	196	66	0	42	80	0	42	32	160	0	125	129	0	29	55	5	62
CPCT02030304T	0	54	65	450	0	0	11	39	0	0	46	0	37	56	55	52	21	0	0	0
CPCT02110018T	330	70	99	306	0	0	68	17	74	375	46	37	0	8	0	21	33	0	0	0
CPCT02100061T	362	129	0	0	0	52	164	25	250	261	98	49	74	30	14	9	8	0	27	0
CPCT02070120T	382	126	384	768	0	0	15	34	0	263	61	9	52	0	26	23	13	2	0	0
CPCT02120011T	738	108	119	0	382	44	162	0	0	625	109	50	97	29	35	44	34	0	27	257
CPCT02120012T	0	394	521	0	1757	145	33	18	0	0	38	45	0	24	0	29	6	0	42	0
CPCT02050147T	951	142	895	0	430	56	77	71	0	0	124	59	0	51	114	52	28	46	16	90
CPCT02030335T	567	165	0	772	373	19	93	143	220	0	43	58	358	4	0	64	257	0	0	0
CPCT02040108T	425	0	560	0	0	48	37	87	91	14	31	1	129	37	59	79	5	62	35	0
CPCT02400002T	447	60	211	441	0	17	27	161	0	0	88	45	0	5	93	54	17	133	20	0
CPCT02340041T	933	251	280	697	555	61	198	86	445	0	159	103	208	121	31	23	45	24	41	0
CPCT02380030T	227	194	0	0	66	30	10	29	133	0	94	15	57	47	17	17	6	0	4	206
CPCT02040196T	433	522	50	702	1269	55	70	0	0	0	186	222	150	74	0	65	8	48	42	0
CPCT02230068T	460	281	249	0	0	0	66	0	0	292	47	22	0	0	65	49	51	14	32	58
CPCT02100127T	901	147	8	834	0	55	61	115	0	40	125	106	118	55	15	25	52	0	4	242
CPCT02100133T	0	666	96	0	0	0	4	19	43	0	253	64	41	6	0	61	42	24	33	31
CPCT02090026T	799	210	261	0	0	10	41	62	0	254	111	214	0	28	34	15	37	75	38	0
CPCT02050287T	486	399	293	211	0	15	46	130	55	0	120	38	90	213	93	0	28	0	19	0
CPCT02050292T	441	132	347	43	0	85	111	119	289	162	221	77	30	36	23	0	24	0	22	0
DRUP01050016T	115	231	0	82	0	13	74	149	1072	0	110	175	0	35	55	95	58	0	102	0
CPCT02250004T	610	614	124	0	937	86	98	84	0	209	52	168	0	10	34	25	3	0	32	0
WIDE01010644T	79	78	213	36	123	36	28	34	0	37	31	26	34	19	34	11	16	3	21	0
WIDE01010539T	402	617	1044	0	1549	113	94	17	0	0	75	108	0	1	70	0	1	0	14	0
WIDE01010590T	29	274	272	0	2004	78	335	161	0	256	82	113	0	105	0	0	0	80	20	0
WIDE01010691T	268	194	0	454	212	9	29	105	72	0	52	59	0	5	0	11	26	43	2	39
WIDE01010704T	444	624	0	631	0	0	39	41	0	0	39	4	11	75	73	37	36	99	22	0
WIDE01010725T	110	33	0	290	412	30	81	111	41	0	128	71	0	1556	99	16	102	0	3	0
