MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:T:4	2.23E-04	5.20E-04	9.37E-04	9.71E-04	3.52E-04	3.60E-04	5.08E-04	6.93E-04	3.21E-04	8.25E-04	5.00E-04	5.75E-04	7.67E-04
1:Del:T:5	1.73E-03	2.49E-03	1.54E-02	8.12E-03	1.24E-03	2.12E-03	1.76E-03	1.91E-03	1.34E-03	3.51E-03	9.44E-04	3.88E-03	7.05E-03
1:Ins:C:0	3.47E-05	1.42E-04	2.51E-04	1.65E-03	1.09E-04	1.06E-04	2.19E-04	9.88E-04	4.66E-04	1.60E-04	2.20E-04	5.20E-04	4.90E-03
1:Ins:C:1	4.17E-06	1.04E-04	2.90E-04	2.98E-04	6.79E-05	1.34E-04	3.71E-05	4.59E-04	8.56E-05	1.12E-04	3.20E-04	4.45E-04	7.59E-04
1:Ins:C:2	7.21E-06	7.26E-05	3.45E-04	3.09E-04	6.41E-05	1.39E-04	8.41E-05	4.02E-04	4.55E-05	6.20E-05	3.92E-05	4.56E-04	2.12E-04
1:Ins:C:3	1.51E-05	1.06E-04	2.68E-04	2.27E-04	7.54E-05	1.29E-04	1.72E-04	2.78E-04	2.52E-05	0.00E+00	1.45E-04	2.54E-04	3.45E-04
1:Ins:C:4	5.69E-05	2.18E-04	3.98E-04	2.54E-04	1.39E-05	1.27E-04	1.55E-04	2.24E-04	3.42E-05	0.00E+00	4.88E-05	4.48E-04	2.63E-04
1:Ins:C:5	1.44E-04	6.66E-04	8.81E-04	1.00E-03	1.10E-04	2.51E-04	2.88E-04	5.95E-04	1.50E-04	1.64E-04	1.49E-04	6.69E-04	8.67E-04
1:Ins:T:0	4.97E-05	3.39E-04	3.57E-04	5.09E-04	1.31E-04	2.55E-04	4.06E-04	8.93E-04	2.49E-04	2.65E-04	3.81E-04	4.38E-04	1.20E-03
1:Ins:T:1	2.56E-05	3.30E-04	1.61E-03	9.22E-04	2.20E-04	5.47E-04	4.26E-04	1.85E-03	2.63E-04	2.12E-04	5.00E-04	1.50E-03	7.87E-04
1:Ins:T:2	5.67E-05	4.12E-04	3.51E-04	4.03E-04	2.10E-04	3.41E-04	3.03E-04	1.72E-03	1.13E-04	1.57E-04	2.94E-04	1.05E-03	6.79E-04
1:Ins:T:3	3.69E-05	2.26E-04	6.06E-04	4.46E-04	1.03E-04	2.18E-04	2.78E-04	7.75E-04	1.59E-04	1.89E-04	2.68E-04	7.80E-04	2.19E-04
1:Ins:T:4	6.51E-05	4.20E-04	3.91E-04	5.60E-04	2.84E-05	1.83E-04	1.23E-04	5.15E-04	5.97E-05	2.14E-04	2.42E-04	4.61E-04	1.59E-04
1:Ins:T:5	2.89E-03	5.08E-03	3.50E-03	2.07E-02	7.12E-04	3.71E-03	5.27E-03	7.45E-03	1.41E-03	2.25E-03	5.40E-03	5.00E-03	8.22E-03
2:Del:R:0	9.19E-05	2.13E-04	6.73E-04	6.23E-04	2.89E-04	2.75E-04	2.69E-04	5.80E-04	2.06E-04	3.56E-04	9.82E-04	5.39E-04	5.45E-04
2:Del:R:1	9.92E-05	6.39E-04	5.70E-04	6.53E-04	2.63E-04	3.74E-04	1.60E-04	5.01E-04	1.78E-04	4.52E-04	2.13E-03	6.02E-04	6.37E-04
2:Del:R:2	5.90E-05	2.43E-04	4.64E-04	3.31E-04	1.04E-04	3.68E-04	1.74E-04	2.52E-04	3.64E-05	1.61E-04	7.55E-04	1.51E-04	2.81E-04
2:Del:R:3	3.20E-04	1.03E-04	2.70E-03	1.92E-04	6.51E-06	3.81E-04	1.59E-04	3.85E-05	5.40E-05	4.01E-05	3.03E-04	7.54E-05	1.52E-04
2:Del:R:4	2.08E-04	3.27E-06	1.69E-03	1.13E-04	7.63E-06	2.17E-04	8.02E-05	6.51E-05	1.89E-05	0.00E+00	2.12E-04	1.47E-05	7.81E-05
2:Del:R:5	6.52E-04	8.22E-05	5.84E-03	1.30E-04	9.41E-06	4.46E-04	3.02E-04	1.92E-04	1.03E-04	9.81E-05	3.93E-04	1.62E-04	3.24E-04
3:Del:R:0	3.88E-05	5.26E-05	3.92E-04	4.25E-04	2.37E-04	2.68E-04	2.21E-05	4.23E-04	2.21E-04	3.24E-04	4.40E-04	3.80E-04	2.60E-04
3:Del:R:1	6.06E-05	1.08E-03	1.20E-03	1.18E-03	2.09E-04	4.21E-04	1.31E-04	5.46E-04	2.88E-04	2.45E-04	1.44E-03	1.25E-03	6.81E-04
3:Del:R:2	4.09E-05	4.03E-04	2.85E-04	3.98E-04	2.70E-05	6.03E-05	1.00E-04	1.64E-04	1.24E-04	1.47E-04	5.18E-04	3.68E-04	2.59E-04
3:Del:R:3	1.58E-05	8.90E-05	1.18E-04	1.12E-04	2.19E-06	3.11E-05	9.64E-05	6.28E-05	3.99E-05	0.00E+00	1.62E-04	8.64E-05	4.96E-05
3:Del:R:4	1.15E-05	4.90E-05	1.08E-04	4.97E-05	9.88E-06	3.23E-05	0.00E+00	6.02E-05	0.00E+00	7.51E-05	1.07E-04	6.05E-05	1.12E-04
3:Del:R:5	2.34E-05	5.16E-05	1.66E-04	5.69E-05	1.05E-10	6.82E-06	4.02E-06	7.89E-05	4.06E-05	5.89E-06	1.28E-04	8.43E-05	4.78E-05
4:Del:R:0	1.39E-05	3.81E-05	4.65E-04	3.63E-04	1.80E-04	1.72E-04	1.72E-04	2.93E-04	2.18E-04	2.99E-04	3.16E-04	3.80E-04	3.30E-04
4:Del:R:1	4.69E-05	6.13E-04	9.16E-04	6.82E-04	3.65E-05	3.18E-04	3.00E-04	5.28E-04	2.47E-04	2.81E-04	9.82E-04	8.03E-04	5.51E-04
4:Del:R:2	2.21E-05	2.12E-04	2.70E-04	2.49E-04	2.57E-05	1.11E-04	8.65E-05	9.20E-05	6.07E-05	6.96E-05	4.04E-04	2.31E-04	2.48E-04
4:Del:R:3	2.52E-05	1.40E-04	1.93E-04	1.36E-04	5.87E-06	3.75E-05	9.10E-05	6.44E-05	3.55E-05	8.91E-05	2.80E-04	1.14E-04	1.65E-04
4:Del:R:4	7.72E-06	4.62E-05	8.57E-05	6.59E-05	3.77E-06	2.83E-05	1.83E-05	5.40E-05	1.26E-05	3.59E-05	4.25E-05	1.08E-04	1.30E-04
4:Del:R:5	2.39E-05	1.89E-05	1.43E-04	6.75E-05	0.00E+00	3.74E-05	1.77E-05	2.71E-05	2.59E-10	3.02E-05	1.22E-04	6.07E-05	5.05E-05
5:Del:R:0	6.95E-07	6.45E-04	4.40E-05	1.43E-03	2.16E-03	1.17E-04	2.00E-03	2.89E-04	2.05E-03	2.26E-04	3.74E-04	7.52E-03	8.65E-05
5:Del:R:1	1.97E-05	2.34E-04	1.05E-03	7.58E-04	8.87E-05	3.25E-04	2.62E-04	4.84E-04	2.56E-04	1.32E-04	7.10E-04	8.21E-04	5.43E-04
5:Del:R:2	9.48E-06	8.00E-05	1.38E-04	1.26E-04	2.97E-05	6.53E-05	4.91E-05	1.07E-04	6.30E-05	6.61E-05	2.29E-04	2.25E-04	2.11E-04
5:Del:R:3	6.78E-06	3.62E-05	8.33E-05	6.63E-05	5.26E-06	3.12E-05	6.34E-10	8.52E-06	3.34E-05	3.10E-05	1.55E-04	7.71E-05	4.85E-05
5:Del:R:4	4.88E-06	1.77E-05	1.58E-05	1.95E-05	0.00E+00	0.00E+00	2.15E-05	0.00E+00	2.65E-06	3.40E-06	2.28E-05	1.39E-05	3.65E-06
5:Del:R:5	2.45E-06	1.03E-05	4.57E-05	1.06E-05	4.01E-07	1.71E-05	2.32E-07	0.00E+00	1.08E-05	2.20E-05	1.43E-05	9.85E-08	1.91E-06
2:Ins:R:0	8.41E-05	5.69E-04	6.87E-04	1.01E-03	6.71E-05	2.43E-04	5.94E-04	7.14E-04	2.93E-04	1.90E-04	6.54E-04	6.00E-04	1.49E-03
2:Ins:R:1	1.59E-05	1.57E-04	4.05E-04	4.02E-04	8.16E-05	2.26E-04	1.72E-04	6.34E-04	4.78E-05	1.83E-04	3.70E-04	9.58E-04	4.24E-04
2:Ins:R:2	2.35E-05	1.22E-04	3.88E-04	3.03E-04	6.25E-05	1.25E-04	1.79E-04	2.54E-04	9.26E-05	1.82E-04	8.49E-05	4.36E-04	2.84E-04
2:Ins:R:3	4.17E-05	1.18E-04	2.33E-04	1.95E-04	4.35E-05	1.06E-04	6.67E-05	1.85E-04	3.32E-05	6.86E-05	1.82E-04	2.33E-04	1.68E-04
2:Ins:R:4	8.61E-05	4.35E-04	6.30E-04	4.69E-04	5.05E-05	2.48E-05	1.74E-04	1.78E-04	3.59E-05	1.20E-04	0.00E+00	2.16E-04	1.03E-04
2:Ins:R:5	3.15E-04	2.88E-03	2.07E-03	3.18E-03	9.07E-05	3.50E-04	3.97E-04	1.91E-04	2.63E-04	2.93E-04	4.65E-04	9.80E-04	8.44E-04
3:Ins:R:0	1.46E-05	1.93E-04	4.11E-04	4.83E-04	1.07E-05	1.08E-04	3.11E-04	3.78E-04	2.31E-04	5.06E-05	2.07E-04	3.18E-04	6.15E-04
3:Ins:R:1	1.17E-06	1.15E-04	6.21E-04	5.94E-04	3.97E-05	2.18E-04	1.52E-04	4.45E-04	8.50E-05	1.83E-04	2.39E-04	9.39E-04	4.25E-04
3:Ins:R:2	7.06E-06	7.43E-05	7.94E-05	1.00E-04	0.00E+00	3.52E-05	3.60E-05	1.33E-04	3.48E-05	5.65E-05	3.37E-05	2.95E-04	4.09E-05
3:Ins:R:3	5.45E-06	2.68E-05	3.64E-05	3.35E-05	1.23E-05	3.93E-06	3.62E-05	0.00E+00	2.56E-05	3.76E-10	6.36E-05	3.40E-05	1.92E-05
3:Ins:R:4	3.70E-06	2.18E-05	4.61E-05	2.83E-05	1.75E-05	2.50E-06	2.41E-05	1.47E-05	1.06E-05	4.11E-05	1.97E-06	6.00E-05	5.42E-05
3:Ins:R:5	3.43E-05	1.09E-04	2.01E-04	2.44E-04	1.56E-05	7.71E-05	1.69E-05	7.03E-05	2.18E-05	1.41E-05	1.48E-04	1.35E-04	1.11E-04
4:Ins:R:0	7.04E-05	3.98E-04	4.84E-04	8.14E-04	8.05E-05	2.09E-04	4.97E-04	4.85E-04	1.96E-04	1.39E-04	3.90E-04	5.06E-04	1.31E-03
4:Ins:R:1	6.09E-06	1.61E-04	5.02E-04	5.34E-04	4.86E-05	1.81E-04	1.00E-04	6.36E-04	4.24E-05	7.58E-05	1.45E-04	1.27E-03	4.33E-04
4:Ins:R:2	1.20E-05	5.15E-05	9.37E-05	5.97E-05	6.92E-06	2.34E-05	3.85E-05	1.02E-04	1.77E-05	5.00E-10	0.00E+00	5.41E-05	1.29E-04
4:Ins:R:3	1.72E-05	3.00E-05	1.07E-04	5.53E-05	4.24E-07	2.55E-05	2.42E-05	2.23E-05	2.15E-05	5.16E-05	5.95E-05	7.78E-05	6.56E-05
4:Ins:R:4	1.69E-05	6.37E-05	1.01E-04	7.37E-05	2.79E-06	5.57E-06	5.08E-05	1.05E-04	4.06E-05	3.97E-05	5.22E-05	6.29E-05	9.00E-05
4:Ins:R:5	4.38E-06	9.27E-05	1.78E-04	2.02E-04	0.00E+00	8.31E-05	7.29E-05	9.22E-05	5.78E-05	4.66E-05	2.24E-04	1.57E-04	1.52E-04
5:Ins:R:0	2.10E-04	5.28E-04	9.15E-04	1.04E-03	1.68E-09	2.86E-08	4.06E-03	7.82E-04	3.15E-04	8.64E-06	4.84E-05	3.05E-09	1.91E-03
5:Ins:R:1	2.19E-05	6.52E-04	6.81E-04	1.44E-03	3.49E-04	3.67E-04	3.51E-04	1.85E-03	4.26E-04	1.74E-04	4.55E-04	4.86E-03	1.70E-03
5:Ins:R:2	7.47E-06	5.88E-05	1.12E-04	1.31E-04	2.56E-05	4.69E-05	6.26E-05	4.51E-05	6.74E-05	5.17E-05	1.31E-04	2.33E-04	1.92E-04
5:Ins:R:3	3.63E-06	2.42E-05	4.39E-05	5.39E-05	3.12E-05	2.77E-06	3.51E-05	8.28E-05	1.61E-05	2.86E-05	1.18E-04	8.48E-05	1.08E-04
5:Ins:R:4	7.64E-07	1.20E-05	3.96E-05	3.14E-05	0.00E+00	8.36E-06	3.60E-05	2.81E-05	4.42E-05	2.38E-10	3.80E-05	7.87E-05	1.76E-05
5:Ins:R:5	4.58E-07	2.20E-05	2.04E-05	2.74E-05	1.08E-06	8.70E-06	8.13E-07	6.01E-05	3.21E-06	9.80E-07	5.47E-05	8.14E-05	4.40E-05
2:Del:M:1	8.90E-05	5.60E-04	7.00E-04	5.12E-04	3.31E-04	3.40E-04	1.48E-04	7.56E-04	2.41E-04	5.05E-04	2.99E-03	7.34E-04	2.35E-04
3:Del:M:1	1.60E-05	7.58E-05	4.17E-04	3.27E-04	2.36E-04	2.06E-04	1.81E-04	2.88E-04	6.84E-05	3.20E-04	4.74E-04	3.53E-04	2.45E-04
3:Del:M:2	2.52E-05	2.97E-04	5.92E-04	5.80E-04	1.79E-04	2.93E-04	1.76E-04	3.77E-04	2.26E-04	2.52E-04	6.28E-04	6.71E-04	4.35E-04
4:Del:M:1	2.81E-05	8.92E-05	3.72E-04	3.08E-04	1.88E-04	1.34E-04	2.75E-04	3.46E-04	2.39E-04	2.51E-04	5.39E-04	3.75E-04	3.37E-04
4:Del:M:2	1.34E-05	2.06E-04	5.57E-04	2.96E-04	1.34E-04	2.19E-04	1.93E-04	3.30E-04	1.91E-04	2.28E-04	6.37E-04	4.45E-04	3.09E-04
4:Del:M:3	1.36E-05	2.43E-04	4.50E-04	3.53E-04	1.18E-04	1.60E-04	2.95E-04	3.77E-04	2.18E-04	1.42E-04	6.36E-04	4.59E-04	2.44E-04
5:Del:M:1	4.61E-05	3.14E-04	1.50E-03	1.14E-03	1.40E-03	6.33E-04	1.23E-03	9.00E-04	1.62E-03	5.15E-04	9.42E-04	4.91E-03	7.23E-04
5:Del:M:2	3.05E-06	1.35E-04	7.77E-04	7.69E-04	1.00E-03	2.79E-04	3.70E-04	6.12E-04	1.21E-03	2.86E-04	6.08E-04	2.02E-03	8.47E-04
5:Del:M:3	1.87E-05	1.39E-04	1.51E-04	1.53E-04	8.82E-04	2.20E-04	3.72E-04	3.10E-04	1.05E-03	3.40E-04	2.82E-04	1.45E-03	5.74E-04
5:Del:M:4	6.97E-06	7.71E-05	6.23E-04	4.48E-04	4.98E-04	2.04E-04	2.53E-04	4.06E-04	9.15E-04	1.72E-04	3.76E-04	4.45E-04	2.17E-04
5:Del:M:5	2.37E-05	2.55E-04	2.91E-04	6.37E-04	6.14E-04	1.27E-04	1.22E-04	2.87E-04	9.27E-04	2.84E-04	3.50E-04	2.09E-03	7.30E-04
