MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.0024371221718320155	0.0060521692130714655	0.08129686863452662	0.07429010210209526	0.02476280702278018	0.11545145578682423	0.005403999863628997	0.06793338862247766	0.026473464206792415	0.006628728466332064	0.029113189027411862	0.05652089769166196	0.05262766187312082
1:Del:C:1	0.00018671147990517056	0.0044276482810164455	0.02636362206772901	0.02258804592114757	0.029232592936605215	0.1468641948699951	0.009764890264777932	0.04855609000660479	0.00589321751082025	0.0030107834156660827	0.005595062323845923	0.012605829548119802	0.016537636961438694
1:Del:C:2	0.00033111957737673946	0.0035390784803257702	0.009195576326685972	0.006335385100064741	0.014718923228792846	0.11504097843542695	0.0024387024182942695	0.025046044890768827	0.005405487241805531	0.0011514575252658688	0.005990919877403939	0.005288629468414002	0.007060225831664866
1:Del:C:3	0.0012347246209174045	0.0025446284523059147	0.01707906582276337	0.003749277021488524	0.006209883788251318	0.0747421489842236	0.0017362780496478082	0.012265465097734705	0.0006106501654721797	0.0005101447408924287	0.001251055167085724	0.004186510487634223	0.006690404239925556
1:Del:C:4	0.006901855183532462	0.0014247461427294183	0.03350214401871199	0.002219089464342687	0.0021283192595728906	0.04590011239051819	2.5397284771315755e-05	0.0007907609424364637	0.0030587339970225003	0.0021817419324361253	0.0004954669013386593	0.00869126406731084	6.656349723925814e-06
1:Del:C:5	0.026154428320005536	0.0023643394754617477	0.13249874323606492	0.002654510998982005	0.00235617626957719	0.014512325403047725	4.361022874945775e-05	0.0016470993912298581	0.001547050994413439	0.0029504165449907305	0.001150044659152627	0.003372717688034754	0.0028372838826180666
1:Del:T:0	0.0007169331165641779	0.006036939380865078	0.007485293595527765	0.007816042703343556	0.02856585804373026	0.04278960267081857	0.012816227724251804	0.029089286117814483	0.014003705568611621	0.11909176141023636	0.02981685002334416	0.01074171245098114	0.03784622712992132
1:Del:T:1	4.5902101119281726e-05	0.0020955370084266177	0.0038419988343957813	0.0028949433047819185	0.014102711379528045	0.04970257422886789	0.01217220869672019	0.03620116368867457	0.0036218320394982586	0.14582798942923547	0.004074408154701814	0.004307672528666444	0.015398956164717674
1:Del:T:2	0.001263896884793212	0.005252675454048585	0.005300488304637838	0.007502439307281747	0.024190752869471907	0.02483914602547884	0.0024046696643927135	0.03337545592337847	0.0030311243074538654	0.14162189014256	0.00829376888112165	0.0038729707328950735	0.004590185263987223
1:Del:T:3	0.008554977090097964	0.004846634131978789	0.0076127655350865095	0.007287563260179473	0.0021017581631895153	0.013957170982612297	0.010769146345555782	0.0013348447823934024	0.016433295456226914	0.24889431029558182	0.0006785621351446025	0.008406405525856826	0.008016569404862822
1:Del:T:4	0.0349842076562345	0.004382552209763162	0.008215870970743708	0.010726829616760369	0.007786755191827979	0.028192670848220587	0.008554112128167616	0.008806656551205378	0.012220590219367295	0.0972317886352539	0.008168679852678907	0.002280853990769174	0.013939180764718912
1:Del:T:5	0.8101353746652603	0.02155787491588904	0.23251322196476396	0.11697449275758146	0.01665051501302514	0.015928994057469482	0.01005109517283131	0.011651459420099854	0.013547519945132081	0.035836289566942126	0.0045272881514392795	0.020685918458274166	0.06570120618678629
1:Ins:C:0	0.0007918328257073881	0.0003212053931201808	0.001433170073760266	0.0022333625599276273	0.0011251602918491699	0.0004310731985606253	0.0017364513026404892	0.0011709449219051747	0.008256576033891178	0.001745114557998022	0.0009664593745401362	0.004418918125738855	0.21361445531249046
