MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Ins:T:4	2.90E-04	6.80E-05	2.40E-04	3.36E-04	3.17E-04	2.36E-04	4.98E-04	1.70E-04
1:Ins:T:5	4.74E-04	2.36E-03	3.03E-04	5.38E-03	2.08E-03	1.35E-03	5.36E-03	8.52E-04
2:Del:R:0	3.50E-04	3.74E-05	7.08E-04	1.21E-03	4.04E-05	3.96E-04	7.86E-04	9.20E-04
2:Del:R:1	5.18E-04	1.14E-04	1.53E-03	2.72E-03	4.65E-04	3.31E-04	1.97E-03	2.24E-03
2:Del:R:2	1.20E-04	5.20E-05	6.62E-04	1.22E-03	2.35E-04	2.62E-04	5.28E-04	7.42E-04
2:Del:R:3	2.20E-05	8.58E-05	1.86E-04	3.54E-04	1.39E-04	1.88E-04	5.63E-04	3.60E-04
2:Del:R:4	9.67E-06	6.27E-05	2.49E-05	2.32E-04	1.07E-04	1.86E-04	3.67E-04	9.22E-05
2:Del:R:5	2.41E-06	2.07E-04	1.07E-05	6.28E-04	1.10E-04	3.91E-04	1.05E-03	7.10E-05
3:Del:R:0	2.49E-04	2.02E-05	4.07E-04	5.38E-04	6.47E-05	2.14E-04	4.49E-04	3.25E-04
3:Del:R:1	2.16E-04	1.16E-04	2.20E-04	5.59E-04	2.58E-04	2.23E-04	8.25E-04	1.07E-03
3:Del:R:2	5.11E-05	5.95E-05	1.25E-04	2.03E-04	1.25E-04	5.09E-05	3.32E-04	3.59E-04
3:Del:R:3	1.00E-05	2.20E-05	3.19E-05	3.61E-05	9.10E-05	8.44E-05	1.91E-04	1.75E-04
3:Del:R:4	1.41E-05	7.95E-06	0.00E+00	5.77E-05	3.12E-05	2.46E-05	1.58E-04	1.08E-04
3:Del:R:5	6.44E-06	1.45E-05	6.50E-06	3.44E-05	3.31E-05	5.06E-05	1.18E-04	7.99E-05
4:Del:R:0	1.81E-04	1.90E-05	2.67E-04	4.88E-04	4.25E-05	2.83E-04	3.36E-04	3.26E-04
4:Del:R:1	1.21E-04	6.84E-05	1.20E-04	5.10E-04	1.75E-04	3.22E-04	1.05E-03	1.37E-03
4:Del:R:2	1.00E-05	2.40E-05	0.00E+00	1.04E-04	1.34E-04	1.66E-04	3.39E-04	4.36E-04
4:Del:R:3	2.15E-05	1.52E-05	1.18E-05	6.83E-05	8.66E-05	1.33E-04	2.61E-04	2.45E-04
4:Del:R:4	1.13E-05	1.35E-05	9.19E-06	5.93E-05	6.32E-05	7.53E-05	2.02E-04	1.59E-04
4:Del:R:5	5.19E-07	9.99E-06	2.62E-06	3.47E-05	2.87E-05	5.48E-05	7.65E-05	2.14E-05
5:Del:R:0	8.96E-04	4.87E-06	6.75E-04	2.62E-03	3.34E-04	1.53E-03	8.62E-04	1.12E-03
5:Del:R:1	4.20E-05	1.78E-05	8.18E-05	2.69E-04	1.44E-04	3.03E-04	5.10E-04	5.04E-04
5:Del:R:2	4.12E-06	9.54E-06	5.42E-06	1.98E-05	4.24E-05	8.76E-05	1.61E-04	1.39E-04
5:Del:R:3	4.17E-06	4.26E-06	3.77E-10	1.73E-05	4.22E-06	1.14E-05	4.93E-05	8.89E-05
5:Del:R:4	1.16E-10	1.42E-06	1.18E-09	5.98E-07	4.58E-07	2.63E-05	1.78E-05	1.12E-05
5:Del:R:5	9.47E-07	4.26E-06	1.74E-09	4.93E-06	3.80E-06	7.99E-07	8.50E-06	1.98E-06
2:Ins:R:0	2.79E-04	3.96E-05	1.74E-04	2.03E-04	2.11E-04	8.75E-04	2.31E-03	2.57E-04
2:Ins:R:1	5.56E-04	2.11E-05	3.57E-04	1.44E-04	2.38E-04	3.28E-04	7.66E-04	3.15E-04
2:Ins:R:2	2.43E-04	1.71E-05	8.94E-05	1.12E-04	1.66E-04	2.02E-04	3.97E-04	1.11E-04
2:Ins:R:3	7.81E-05	2.11E-05	8.06E-05	7.22E-05	8.30E-06	1.70E-04	2.68E-04	1.30E-04
2:Ins:R:4	1.17E-05	7.38E-05	3.17E-05	2.37E-04	1.09E-04	1.80E-04	4.32E-04	1.23E-04
2:Ins:R:5	0.00E+00	3.93E-04	0.00E+00	1.57E-03	6.16E-04	2.61E-04	1.69E-03	6.44E-06
3:Ins:R:0	1.64E-04	1.35E-05	6.11E-05	1.74E-04	1.28E-04	3.63E-04	9.05E-04	5.70E-05
3:Ins:R:1	2.22E-04	4.71E-06	1.64E-04	3.28E-04	9.02E-05	2.28E-04	4.53E-04	2.09E-04
3:Ins:R:2	6.47E-05	5.13E-06	4.06E-05	8.05E-05	9.78E-06	4.14E-05	1.63E-04	5.05E-05
3:Ins:R:3	6.85E-06	1.34E-06	8.66E-06	1.42E-05	9.53E-07	3.13E-05	3.82E-05	5.65E-05
3:Ins:R:4	1.63E-07	6.06E-06	1.06E-05	1.17E-05	1.76E-05	1.56E-05	3.15E-05	2.28E-05
3:Ins:R:5	3.91E-07	2.93E-05	3.06E-10	1.00E-04	7.16E-05	6.81E-05	1.73E-04	7.35E-05
4:Ins:R:0	8.26E-05	2.56E-05	1.20E-04	2.74E-04	7.96E-05	6.59E-04	1.74E-03	4.38E-04
4:Ins:R:1	1.07E-04	8.44E-06	8.07E-05	2.92E-04	9.55E-05	1.96E-04	1.81E-04	2.66E-04
4:Ins:R:2	2.87E-05	5.91E-06	7.19E-05	2.73E-05	3.36E-05	6.48E-05	9.56E-05	8.13E-05
4:Ins:R:3	1.15E-10	5.19E-06	1.80E-06	1.43E-05	4.09E-05	2.94E-05	5.34E-05	4.13E-05
4:Ins:R:4	1.44E-06	9.70E-06	7.68E-07	1.92E-05	3.82E-05	6.60E-06	2.84E-05	5.78E-05
4:Ins:R:5	2.38E-06	8.79E-06	2.18E-05	7.23E-05	6.90E-05	5.17E-05	1.21E-04	1.95E-04
5:Ins:R:0	1.23E-10	3.21E-05	4.37E-09	1.28E-05	2.12E-08	3.18E-03	3.37E-06	8.77E-09
5:Ins:R:1	2.42E-04	0.00E+00	2.34E-04	8.09E-04	3.34E-04	4.14E-04	8.29E-04	5.79E-04
5:Ins:R:2	7.85E-06	2.42E-06	4.66E-05	8.36E-05	6.07E-05	1.06E-04	2.27E-04	9.47E-05
5:Ins:R:3	4.45E-06	1.42E-06	2.00E-06	1.18E-05	2.33E-05	5.31E-05	7.60E-05	8.54E-05
5:Ins:R:4	1.32E-10	1.15E-06	1.35E-06	2.60E-05	2.23E-05	9.12E-06	4.60E-05	6.32E-05
5:Ins:R:5	2.61E-06	6.08E-07	5.85E-06	1.01E-05	1.70E-05	1.43E-05	1.05E-05	3.79E-05
2:Del:M:1	4.99E-04	9.99E-05	1.44E-03	2.51E-03	4.08E-04	4.20E-04	1.51E-03	1.99E-03
3:Del:M:1	2.15E-04	1.41E-05	3.71E-04	5.42E-04	3.12E-05	5.30E-05	3.25E-04	2.97E-04
3:Del:M:2	1.86E-04	6.06E-05	2.02E-04	4.97E-04	1.04E-04	2.27E-04	6.43E-04	6.69E-04
4:Del:M:1	1.75E-04	2.50E-05	2.09E-04	4.46E-04	1.38E-04	2.30E-04	4.20E-04	2.98E-04
4:Del:M:2	1.71E-04	3.05E-05	2.79E-04	4.35E-04	1.96E-04	1.71E-04	4.45E-04	5.95E-04
4:Del:M:3	1.34E-04	3.60E-05	2.34E-04	5.59E-04	1.18E-04	2.02E-04	8.85E-04	9.88E-04
5:Del:M:1	8.65E-04	2.97E-05	6.14E-04	2.64E-03	3.20E-04	9.62E-04	1.45E-03	1.04E-03
5:Del:M:2	5.99E-04	2.32E-05	4.39E-04	2.28E-03	2.03E-04	8.45E-04	1.40E-03	7.82E-04
5:Del:M:3	3.51E-04	1.87E-05	3.14E-04	1.47E-03	2.30E-04	4.83E-04	1.22E-03	8.19E-04
5:Del:M:4	1.95E-04	1.98E-05	9.24E-05	8.08E-04	1.31E-04	3.04E-04	7.22E-04	4.87E-04
5:Del:M:5	1.11E-04	0.00E+00	7.72E-05	7.01E-04	2.68E-04	4.24E-04	8.79E-04	4.47E-04
