Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
CPCT02050315T	5	107	81	0	79	75	91	33
CPCT02120182T	65	180	127	45	72	63	45	33
CPCT02020940T	2	61	85	68	151	14	30	84
CPCT02010712T	409	1084	0	0	106	231	178	85
CPCT02070294T	78	81	17	23	174	80	131	17
CPCT02070299T	465	311	563	51	28	31	147	101
CPCT02050437T	293	740	154	23	37	214	66	67
CPCT02050436T	111	21	1223	106	80	87	89	45
CPCT02020952T	283	277	125	14	178	150	36	27
CPCT02020642TII	368	212	208	1390	0	1010	212	187
CPCT02020958T	62	53	542	11	24	71	57	51
CPCT02020684T	8	1	42	82	34	0	123	9
WIDE01010111T	33	312	389	150	60	239	43	93
CPCT02020958TII	70	66	540	13	32	58	62	51
CPCT02020972T	582	488	307	19	160	300	107	0
CPCT02020971T	38	121	205	22	17	29	27	24
CPCT02330103T	231	257	102	86	188	88	95	23
WIDE01010148T	336	588	8	27	51	113	65	557
CPCT02070480T	96	88	30	48	57	116	43	35
CPCT02360014T	0	191	0	827	0	1498	296	0
CPCT02140107T	113	154	240	955	166	51	88	11
CPCT02070485T	415	212	233	119	220	162	61	43
WIDE01010202T	250	332	107	23	134	104	59	69
CPCT02020583TII	340	840	261	39	148	123	123	57
CPCT02020703T	58	98	377	121	122	75	255	26
CPCT02020973T	110	269	383	28	41	25	58	84
CPCT02020940TII	5	180	84	49	187	38	51	99
WIDE01010230T	22	245	54	0	40	58	38	14
CPCT02320002T	123	74	16	112	195	81	116	67
CPCT02050351T	39	115	89	55	99	33	70	14
CPCT02020979T	100	261	15	66	78	64	31	25
CPCT02080315T	93	216	298	417	97	109	96	69
CPCT02120203T	62	143	196	531	153	120	72	19
DRUP01050023T	75	226	176	35	38	29	181	33
CPCT02020983T	64	283	39	24	60	40	56	18
CPCT02140034T	5	18	122	124	114	0	154	135
WIDE01010280T	264	216	36	21	53	69	23	58
CPCT02020984T	21	89	238	51	133	71	48	7
CPCT02070154TII	114	382	143	850	0	0	1185	69
CPCT02020986T	63421	0	988	0	744	546	81	570
CPCT02020988T	230	242	70	66	184	108	52	57
CPCT02050445T	48	289	124	16	11	44	25	46
CPCT02070331T	222	437	0	5	90	30	43	35
CPCT02020989T	80	263	90	9	59	137	62	7
CPCT02050356T	79	79	45	40	45	103	180	21
WIDE01010412T	199	188	56	89	125	142	47	42
CPCT02140110T	49	221	120	5	0	48	22	63
CPCT02020717T	61	13	0	264	0	50	138	1667
CPCT02130095T	36	102	121	19	13	125	67	46
DRUP01030012T	704	859	212	73	273	61	134	111
CPCT02070336T	3	0	438	3295	169	0	111	479
CPCT02070332T	0	22	21	527	0	0	146	0
CPCT02050371T	35	216	158	25	126	140	89	0
CPCT02100178T	65	291	66	59	165	204	135	29
CPCT02020767T	49	70	46	24	50	42	105	22
CPCT02140072T	333	414	345	72	142	97	93	32
CPCT02060112T	0	280	0	19	112	18	61	16
CPCT02170032T	40	136	53	2	60	21	57	15
DRUP01070046T	85	150	142	50	45	64	57	20
WIDE01010565T	49	67	175	980	178	0	32	147
CPCT02020787T	0	108	0	45	541	0	54	2
CPCT02020778T	590	188	186	23	143	212	56	164
CPCT02050385T	146	302	251	64	272	286	186	54
CPCT02130142T	100	191	231	41	109	81	142	62
CPCT02020800T	51	152	28	42	81	55	118	25
CPCT02050395T	62	237	24	145	150	242	113	45
DRUP01070048T	61	95	258	85	59	0	210	54
CPCT02020817T	45	236	77	9	59	18	46	49
CPCT02080263T	36	202	73	36	44	5	151	11
CPCT02010944T	76	110	202	28	96	83	82	68
CPCT02020832T	114	307	135	80	74	70	129	69
CPCT02050351TII	62	167	133	49	134	104	58	19
CPCT02120168T	12	79	87	50	79	63	42	30
CPCT02440016T	87	196	228	49	27	100	235	22
CPCT02010935T	102	169	287	73	62	104	80	40
CPCT02010963T	172	303	214	71	141	93	94	77
CPCT02070401T	127	149	141	30	81	55	88	26
CPCT02230056T	2706	2258	402	1120	272	0	234	328
CPCT02040169T	10706	914	213	829	12	0	0	386
CPCT02020859T	70	8	106	50	45	53	118	37
CPCT02020633TII	197	105	366	83	107	159	117	76
CPCT02020621TII	51	159	653	110	0	0	153	67
CPCT02020586T	283	78	397	47	49	125	100	138
CPCT02070237T	646	307	138	124	287	14	63	75
CPCT02080273T	76505	17027	909	0	1016	545	335	726
CPCT02070410T	217	610	0	517	129	582	163	119
CPCT02020600T	448	214	620	29	63	81	109	136
CPCT02010963TII	180	319	225	0	141	406	101	84
CPCT02120056T	118	352	213	60	41	0	115	35
CPCT02020840T	30	195	191	56	43	38	12	48
CPCT02040164T	588	672	156	619	107	0	161	84
CPCT02070244T	0	186	329	205	247	0	61	315
CPCT02020619T	120	344	128	149	0	339	175	112
CPCT02020633T	108	100	212	15	52	109	62	76
CPCT02010663T	150	89	177	250	59	183	101	134
CPCT02020614T	355	355	293	45	139	131	59	116
CPCT02290020T	94	291	73	38	65	58	105	13
CPCT02020632T	427	448	66	93	304	97	183	21
CPCT02050103T	35	319	102	44	100	46	32	20
CPCT02100072T	49	238	79	19	64	91	26	18
CPCT02100076T	86	56	683	211	103	90	69	174
CPCT02100077T	87	107	88	74	53	4	34	17
CPCT02070154T	102	319	233	596	65	0	123	137
CPCT02330034T	33	40	47	145	1377	0	39	109
CPCT02070156T	433	221	80	66	124	102	54	42
CPCT02070162T	161	233	64	26	54	82	69	39
CPCT02070172T	34	38	122	184	84	61	38	56
CPCT02070188T	158	306	65	150	188	116	66	84
CPCT02270003T	38	235	78	29	103	6	46	21
CPCT02160026T	92	75	375	198	115	22	50	66
CPCT02070149T	161	77	0	166	105	389	35	64
CPCT02080119T	405	228	153	120	264	52	50	34
CPCT02110041T	575	687	130	53	278	333	97	78
CPCT02050216T	67	274	32	29	47	36	96	43
CPCT02070194T	70	107	131	33	33	58	94	27
CPCT02330046T	37	93	157	122	137	41	136	5
CPCT02070204T	241	284	301	820	168	0	167	155
CPCT02120020T	272	446	134	95	209	97	143	82
CPCT02260007T	0	167	41	36	22	0	85	37
CPCT02020583T	371	1009	307	24	195	211	137	74
CPCT02070041T	11267	2639	0	0	36	133	246	0
CPCT02070043T	123	389	271	340	157	0	35	145
CPCT02050086T	69	146	25	18	76	48	48	3
CPCT02070044T	32	91	65	35	47	46	59	2
CPCT02220005T	172	136	153	2	86	137	45	46
CPCT02070057T	637	402	318	49	305	292	56	102
CPCT02330015T	336	342	171	132	71	168	82	142
CPCT02140037T	39	208	246	57	37	36	59	49
CPCT02070096T	72	287	296	65	13	104	59	67
CPCT02040064T	22	50	32	26	143	28	52	39
CPCT02070094T	119	193	418	77	124	92	71	55
CPCT02070102T	142	83	105	40	148	50	37	60
CPCT02050124T	79	439	65	72	152	115	63	56
CPCT02060073T	16	33	0	29	42	13	53	6
CPCT02060082T	231	439	70	0	305	350	102	124
CPCT02040105T	87	163	372	32	20	36	58	75
CPCT02010665T	0	0	0	486	0	866	84	19
CPCT02020629T	153	300	14	141	33	207	80	10
CPCT02080164T	0	94	0	619	0	997	211	0
CPCT02120080T	230	200	36	21	47	63	31	36
CPCT02050289T	140	112	96	290	37	71	139	55
CPCT02050297T	90	254	185	0	31	57	80	39
WIDE01010621T	68	51	430	54	25	70	69	116
WIDE01010461T	50	244	317	31	13	31	50	74
CPCT02120204T	164	514	364	24	69	89	49	32
CPCT02120206T	30	337	54	17	15	58	47	70
WIDE01010518T	146	484	208	335	166	111	71	168
CPCT02020991T	420	362	59	0	173	419	111	8
WIDE01010609T	165	85	522	304	118	10	44	112
CPCT02020993T	83	288	47	25	24	57	17	16
WIDE01010723T	156	219	187	86	202	308	89	41
