Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
CPCT02010911T	0	0	392	65	120	274	0	5528	542
CPCT02130146T	0	0	10654	11391	391	885	6978	0	2721
CPCT02020815T	0	75	0	125	66	305	0	6586	196
CPCT02330125T	37409	11131	15175	5309	6267	3204	753	742	0
DRUP01010096T	0	0	384	85	250	186	0	4510	605
CPCT02030532T	2445	412	665	98380	0	997	6227	813	657
DRUP01070020TII	12684	0	9239	3590	510	886	0	0	616
CPCT02030546T	34108	10938	16901	17049	13035	3786	1633	5714	0
CPCT02010654T	22867	6683	10348	6699	4563	1131	140	318	0
CPCT02140091T	1717	313	814	849	648	120	74	25	270
CPCT02230056T	2423	0	394	1858	221	257	0	455	1712
CPCT02040169T	8592	0	2338	784	0	64	0	223	1059
CPCT02080152T	8834	3226	5679	1561	2496	85	0	0	0
CPCT02010986T	732	700	0	0	774	0	0	1456	1065
DRUP01010047T	80991	32332	19332	6430	0	0	161	367	1650
CPCT02080273T	36171	10542	28252	7006	11914	1115	1906	157	0
CPCT02080157T	10862	3243	14011	6278	1875	724	1572	262	175
DRUP01010108T	0	0	2799	1345	0	256	88	243	684
CPCT02030392T	1934	2554	8771	6317	6257	0	0	0	550
CPCT02050279T	84498	25078	15224	12467	3139	0	540	346	109
CPCT02160034T	1264	0	1964	746	0	273	0	57	449
CPCT02040280TII	0	141	0	217	307	148	0	5514	195
CPCT02190020T	0	0	114	39	722	291	7	5447	918
CPCT02100120T	1223	0	982	1450	0	0	133	0	1484
DRUP01010051T	68143	26964	15244	12277	4610	2800	1073	14	220
CPCT02020622T	0	0	1765	941	0	254	198	130	1028
CPCT02020630T	248	199	0	0	912	86	0	2863	1902
CPCT02340029T	0	0	1723	956	0	114	40	519	753
CPCT02080162T	0	637	4802	4395	606	329	183	459	137
DRUP01010044T	1656	0	1198	773	0	5	0	0	1116
CPCT02050252T	1025	0	352	1205	0	0	102	0	1652
CPCT02210016T	108540	53033	17861	12267	1929	1523	1278	682	1472
CPCT02050170T	5770	0	9380	979	2532	479	623	0	0
CPCT02010569T	87	0	2266	757	0	211	0	113	442
CPCT02100019T	58302	4721	27381	11325	5741	2734	0	321	1121
CPCT02020514T	17714	1406	11554	686	3941	0	0	0	492
CPCT02070140T	14329	3141	12847	3244	6233	1671	614	266	0
CPCT02030347T	106399	37905	622	10549	0	8956	1708	0	1179
CPCT02180033T	7294	0	4436	1389	2331	53	20	145	222
CPCT02070164T	13967	0	9716	4100	1517	508	0	98	362
DRUP01070015T	35506	7126	9208	6050	8798	1769	687	187	0
DRUP01010022T	30794	7840	5348	3593	5272	416	0	146	0
CPCT02030349T	31451	7332	3717	5185	7522	512	0	245	0
CPCT02120032T	6774	124	1657	1598	662	543	279	151	114
DRUP01010025T	91850	32771	4492	14319	0	2938	1422	373	851
CPCT02220023T	0	0	0	8	207	250	0	5479	417
CPCT02100101T	0	0	3169	8712	598	0	2422	3	225
CPCT02030357T	94023	71472	12551	20443	4058	1388	2239	648	1761
CPCT02070192T	25662	3709	9386	5676	3527	1290	303	328	0
CPCT02050211T	50618	19076	20471	9753	2492	3157	1227	39	0
CPCT02380016T	3934	879	0	650	0	0	10	0	2249
DRUP01090003T	52981	33190	24690	11359	2942	0	569	49	393
CPCT02230039T	697	0	1100	614	0	385	36	196	1255
DRUP01010037T	6345	11671	14447	1908	3581	496	0	61	389
CPCT02120042T	113634	46344	16785	11108	0	2334	2676	125	1854
DRUP01070020T	10416	0	15134	3406	924	918	0	0	952
CPCT02340022T	0	0	1890	5639	0	793	0	0	2047
CPCT02070041T	4851	80	7766	1170	301	0	0	56	97
DRUP01140001T	3672	0	6203	2764	814	363	92	283	388
CPCT02210004T	21312	3443	2996	4671	11675	1388	0	442	0
CPCT02050089T	1435	0	1261	1074	0	229	44	68	309
CPCT02050104T	100	0	0	232	0	0	0	0	4833
CPCT02050041T	125	0	2018	874	8	261	27	131	1494
DRUP01050001T	61675	31621	17187	10686	3776	2050	1269	310	74
DRUP01050003T	0	356	2270	99425	0	330	2327	37	196
DRUP01070008T	53959	9998	22257	10732	13168	3357	900	1004	0
CPCT02370001T	1637	128	0	926	0	0	14	0	1984
CPCT02020491T	0	0	0	796	464	378	123	5134	107
CPCT02020486T	334	0	1887	798	0	363	0	158	509
DRUP01010018T	73163	46925	21842	15853	4810	1711	1899	542	974
DRUP01050002T	83912	42507	30050	14011	4343	5760	3022	546	825
CPCT02040104T	0	235	0	0	1371	0	0	3227	2109
CPCT02070131T	10119	777	3105	2354	2691	682	134	175	0
DRUP01070026T	27163	4523	10533	6462	5072	1303	677	292	0
CPCT02380029T	40718	34871	3740	4071	558	1776	0	133	425
CPCT02360007T	18487	1743	12117	3336	5414	1022	0	361	0
CPCT02340041T	458	0	1844	581	0	187	34	107	1050
CPCT02040196T	0	0	2003	785	0	193	20	83	812
DRUP01110002T	26916	15528	22687	6896	7974	2142	1237	116	0
CPCT02220030T	32732	12003	26474	13564	10676	2915	1854	287	0
DRUP01050017T	38138	4468	22762	4152	0	0	0	60	705
CPCT02030430T	1233	127	8858	3091	1021	258	131	57	285
CPCT02070023TII	62276	14797	30051	11221	13054	4543	990	1158	0
WIDE01010443T	0	0	1322	2023	0	86	117	36	546
WIDE01010470T	3780	0	6692	9937	0	5493	0	250	2903
DRUP01010167T	21612	7459	1840	3335	6068	1673	608	89	0
CPCT02080048T	1844	283	18949	2503	1705	2199	0	1200	758
DRUP01070119T	3818	0	3716	877	163	114	0	25	187
WIDE01010539T	0	0	1813	1232	0	211	229	69	551
WIDE01010557T	0	248	0	431	0	208	104	6940	380
WIDE01010578T	11602	269	6741	875	3589	618	359	0	95
WIDE01010648T	0	0	395	640	80	236	25	3580	379
