NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	63.416	59.346	12.135	46.106	123.418	0.842	1000000.0
2	60.703	59.455	11.675	46.141	175.824	0.837	1000000.0
3	62.165	58.794	12.085	47.446	175.855	0.834	1000000.0
4	61.334	58.782	11.8	46.688	18.023	0.842	1000000.0
5	61.618	58.824	11.687	46.535	175.817	0.839	1000000.0
6	61.187	59.483	11.647	46.108	228.395	0.834	1000000.0
7	64.986	60.543	12.563	47.375	123.298	0.828	1000000.0
8	60.734	58.812	11.531	45.5	193.444	0.84	1000000.0
9	63.618	60.818	12.182	47.791	123.201	0.825	1000000.0
10	62.718	58.122	12.332	46.175	53.09	0.838	1000000.0
11	62.058	58.233	11.762	45.988	193.534	0.84	1000000.0
12	62.796	58.261	12.507	46.296	123.333	0.842	1000000.0
13	61.462	58.044	11.178	44.83	105.736	0.848	1000000.0
14	62.584	60.015	11.687	46.532	88.259	0.83	1000000.0
15	61.938	58.654	11.746	46.502	88.141	0.837	1000000.0
16	62.008	59.548	11.779	46.928	70.67	0.837	1000000.0
17	62.165	57.266	11.612	44.364	140.737	0.856	1000000.0
18	61.858	58.853	12.051	46.796	158.394	0.84	1000000.0
19	62.54	58.556	12.132	45.842	210.9	0.848	1000000.0
20	61.689	58.139	11.476	45.099	70.562	0.85	1000000.0
21	62.154	60.113	11.942	47.479	123.229	0.823	1000000.0
22	63.221	57.41	12.309	45.308	105.725	0.845	1000000.0
23	62.74	59.032	12.281	47.783	88.085	0.835	1000000.0
24	62.964	58.003	12.376	46.278	123.207	0.84	1000000.0
25	61.619	59.081	11.895	46.694	123.212	0.834	1000000.0
26	61.484	59.265	11.362	45.391	246.079	0.835	1000000.0
27	63.029	60.222	11.76	46.666	123.353	0.831	1000000.0
28	62.311	58.743	11.925	46.099	193.332	0.835	1000000.0
29	60.369	59.08	11.522	46.497	140.746	0.835	1000000.0
30	64.597	59.923	12.441	46.715	158.257	0.833	1000000.0
31	64.981	58.368	13.168	46.354	123.191	0.843	1000000.0
32	65.021	61.087	12.394	48.483	193.408	0.823	1000000.0
33	63.345	61.448	11.942	47.715	158.382	0.82	1000000.0
34	62.451	59.178	11.794	47.001	105.799	0.835	1000000.0
35	63.309	60.023	11.876	46.659	158.527	0.838	1000000.0
36	62.172	58.191	12.193	46.417	53.295	0.836	1000000.0
37	63.181	59.995	11.968	47.421	105.763	0.831	1000000.0
38	61.657	58.996	11.741	46.497	140.727	0.84	1000000.0
39	64.218	59.869	12.541	48.07	123.182	0.827	1000000.0
40	60.715	56.763	11.232	44.03	210.831	0.855	1000000.0
41	62.228	60.01	11.863	46.752	140.744	0.821	1000000.0
42	63.95	60.557	12.416	47.679	88.321	0.825	1000000.0
43	62.571	60.093	12.252	47.837	105.86	0.826	1000000.0
44	63.923	58.973	12.701	46.96	158.357	0.833	1000000.0
45	63.084	58.357	12.378	46.276	105.725	0.841	1000000.0
46	63.205	60.474	12.442	48.015	228.475	0.821	1000000.0
47	61.897	60.42	11.81	47.609	123.22	0.823	1000000.0
48	63.106	57.24	12.55	46.363	105.646	0.836	1000000.0
49	63.672	59.576	12.276	47.574	158.244	0.836	1000000.0
50	64.26	60.581	12.743	47.748	175.947	0.825	1000000.0
51	64.542	59.486	13.015	48.039	263.462	0.83	1000000.0
52	62.0	60.869	11.708	47.525	105.701	0.832	1000000.0
53	61.958	59.11	11.666	46.715	123.222	0.832	1000000.0
54	62.988	59.594	11.983	47.376	175.872	0.828	1000000.0
55	62.815	58.173	12.087	46.225	123.212	0.839	1000000.0
56	62.676	57.303	12.125	45.634	140.707	0.847	1000000.0
57	62.333	60.064	11.574	47.258	210.89	0.829	1000000.0
58	61.1	57.523	11.536	45.359	123.182	0.848	1000000.0
59	63.033	59.667	12.129	47.25	175.805	0.835	1000000.0
60	63.213	58.536	12.139	46.063	105.757	0.84	1000000.0
61	62.697	60.213	12.004	47.798	211.092	0.822	1000000.0
62	62.317	58.398	11.793	46.091	123.182	0.845	1000000.0
63	62.399	59.967	11.982	47.457	88.283	0.822	1000000.0
64	60.152	58.888	11.398	45.799	88.109	0.841	1000000.0
65	60.707	57.573	11.244	45.754	175.793	0.847	1000000.0
66	62.128	58.215	11.795	46.262	123.214	0.841	1000000.0
67	62.523	59.228	11.717	46.679	105.716	0.837	1000000.0
68	62.071	58.476	11.83	46.492	123.222	0.838	1000000.0
69	62.252	60.474	11.868	47.678	193.411	0.829	1000000.0
70	62.818	58.246	11.954	45.257	70.726	0.846	1000000.0
71	63.023	60.454	11.943	46.928	140.697	0.826	1000000.0
72	62.981	58.295	12.189	46.498	105.664	0.837	1000000.0
73	62.044	58.405	12.041	46.639	70.586	0.841	1000000.0
74	62.753	58.362	11.834	45.194	70.619	0.847	1000000.0
75	63.166	57.665	11.973	45.319	88.106	0.845	1000000.0
76	65.087	60.752	12.651	47.238	175.913	0.825	1000000.0
77	62.723	59.018	12.045	45.637	140.736	0.841	1000000.0
78	63.612	59.285	12.427	48.523	123.217	0.832	1000000.0
79	62.705	57.373	11.701	44.649	123.223	0.852	1000000.0
80	64.799	60.166	12.927	46.993	140.738	0.831	1000000.0
81	61.509	59.004	11.553	46.903	123.192	0.839	1000000.0
82	61.489	58.008	11.734	45.364	88.082	0.845	1000000.0
83	63.055	58.668	12.407	47.631	176.012	0.835	1000000.0
84	62.944	58.784	12.197	47.369	140.714	0.83	1000000.0
85	62.26	59.309	12.267	47.323	105.66	0.833	1000000.0
