Samples	ID83A	ID83B	ID83C
SP116652	2.10E+00	2.02E+00	6.20E-01
SP116715	3.02E+01	3.11E+01	4.54E+00
SP116718	3.02E+00	3.82E+00	2.45E+00
SP116720	1.97E+00	1.77E+00	1.58E+00
SP59284	4.45E+00	4.45E+00	3.22E-01
SP116618	2.51E+00	2.76E+00	2.13E+00
SP59436	7.99E-01	4.26E-01	7.11E-01
SP116645	4.51E+00	5.64E+00	3.73E+00
SP59320	2.10E+00	1.96E+00	2.03E+00
SP116672	1.19E+00	9.50E-01	9.92E-01
SP116635	2.34E+00	2.30E+00	2.11E+00
SP59328	1.91E+00	1.81E+00	1.08E+00
SP116627	1.99E+00	2.02E+00	1.48E+00
SP116725	1.52E+00	1.53E+00	6.49E-01
SP59292	1.68E+00	1.84E+00	1.63E+00
SP116683	2.95E+00	3.17E+00	2.85E+00
SP59372	1.18E+00	2.81E-01	1.30E+00
SP116610	4.98E+00	4.45E+00	5.37E+00
SP116638	2.29E+00	1.98E+00	1.57E+00
SP59336	2.20E+00	1.96E+00	8.81E-01
SP124971	8.96E+00	1.03E+01	3.23E+00
SP116665	1.24E+00	1.15E+00	9.77E-01
SP116674	3.50E+00	4.08E+00	2.56E+00
SP116657	9.59E+00	1.21E+01	5.28E+00
SP116670	9.77E+00	1.10E+01	3.08E+00
SP116642	5.44E+00	7.28E+00	3.60E+00
SP116606	2.86E+00	1.05E+00	3.49E+00
SP116604	2.05E+00	1.97E+00	2.33E+00
SP59376	1.44E+00	1.30E+00	8.32E-01
SP59272	2.70E+00	2.21E+00	1.14E+00
SP124969	9.90E+00	1.21E+01	4.46E+00
SP116608	1.35E+00	1.27E+00	8.82E-01
SP59396	2.48E+00	2.28E+00	7.28E-01
SP116688	2.15E+00	2.16E+00	1.32E+00
SP59392	2.02E+00	1.95E+00	5.11E-01
SP59456	3.12E+00	3.68E+00	2.47E+00
SP59348	2.43E+00	2.66E+00	2.04E+00
SP59300	2.74E+00	3.32E+00	4.48E+00
SP59340	2.15E+00	2.34E+00	1.86E+00
SP59380	1.36E+00	9.19E-01	1.17E+00
SP59440	5.51E+00	6.33E+00	2.03E+00
SP59428	1.52E+00	1.20E+00	1.43E+00
SP59400	6.95E+00	9.83E+00	4.81E+00
SP116624	3.92E+00	4.41E+00	1.82E+00
SP59432	2.23E+00	1.58E+00	1.93E+00
SP59452	9.77E+00	1.09E+01	3.30E+00
SP116679	9.10E-01	7.21E-01	8.92E-01
SP116676	1.35E+01	1.61E+01	4.55E+00
SP59360	8.57E+00	8.51E+00	2.76E-01
SP59384	3.99E+00	3.96E+00	1.10E+00
SP59332	2.10E+00	2.09E+00	1.02E+00
SP116616	4.03E+00	5.26E+00	2.50E+00
SP124981	3.33E+00	3.96E+00	1.69E+00
SP59368	8.02E+00	1.02E+01	3.75E+00
SP116648	1.33E+01	1.50E+01	3.67E+00
SP59420	1.85E+00	1.42E+00	1.71E+00
SP116706	3.22E+00	3.48E+00	3.43E+00
SP116654	2.53E+00	2.68E+00	2.14E+00
SP59308	2.55E+00	2.61E+00	1.58E+00
SP59288	8.57E+00	8.54E+00	1.52E+00
SP116622	1.54E+00	1.55E+00	1.19E+00
SP59316	2.15E+00	2.26E+00	1.64E+00
SP59324	2.23E+00	1.92E+00	1.80E+00
SP116697	8.23E+01	8.86E+01	1.30E+01
SP59304	1.06E+01	1.68E+01	1.05E+01
SP116620	1.55E+01	1.78E+01	4.11E+00
SP13289	9.56E-01	6.36E-01	7.72E-01
SP116742	5.89E-01	3.75E-01	6.22E-01
SP115134	5.74E-01	4.77E-01	5.12E-01
SP96884	9.71E-01	5.43E-01	7.79E-01
SP13385	2.47E+00	7.33E-01	2.20E+00
SP13291	1.46E+00	6.51E-01	1.43E+00
SP13514	1.60E+00	1.47E+00	8.97E-01
SP115117	7.84E-01	7.89E-01	4.58E-01
SP115114	1.79E+00	1.78E+00	1.08E+00
SP13279	1.00E+00	7.93E-01	8.73E-01
SP13487	1.19E+00	7.84E-01	9.18E-01
SP13361	1.74E+00	1.53E+00	1.25E+00
SP13421	1.72E+00	1.73E+00	7.27E-01
SP116738	1.25E+00	5.65E-01	1.15E+00
SP13293	1.38E+00	4.90E-01	1.24E+00
SP13281	1.22E+00	1.07E+00	7.09E-01
SP13677	1.11E+00	5.94E-01	1.00E+00
SP13399	1.28E+00	7.33E-01	1.13E+00
SP116732	1.41E+00	1.13E+00	1.05E+00
SP115073	7.11E-01	5.27E-01	6.47E-01
SP13307	1.39E+00	7.46E-01	1.30E+00
SP13299	1.97E+00	1.26E+00	1.82E+00
SP13481	1.06E+00	5.59E-01	9.16E-01
SP116780	1.49E+00	7.44E-01	1.33E+00
SP13433	1.25E+00	4.31E-01	1.23E+00
SP115064	1.24E+00	1.12E+00	1.14E+00
SP13359	1.12E+00	5.19E-01	9.82E-01
SP116734	1.92E+00	1.85E+00	9.62E-01
SP116770	1.07E+00	7.51E-01	7.52E-01
SP13323	1.17E+00	7.33E-01	9.70E-01
SP13367	1.96E+00	1.91E+00	1.11E+00
SP96882	2.52E+00	8.76E-01	2.25E+00
SP13283	7.61E-01	5.38E-01	6.66E-01
SP116728	1.17E+00	7.48E-01	9.96E-01
SP13478	8.87E-01	4.16E-01	7.66E-01
SP116744	1.10E+00	9.03E-01	8.31E-01
SP115093	1.82E+00	2.02E+00	1.29E+00
SP13315	4.50E-01	3.96E-01	4.78E-01
SP13331	1.40E+00	1.06E+00	1.31E+00
SP115108	1.65E+00	1.70E+00	9.75E-01
SP116752	1.68E+00	6.61E-01	1.44E+00
SP115085	1.62E+00	6.82E-01	1.44E+00
SP115102	1.31E+00	7.35E-01	1.21E+00
SP13379	1.32E+00	5.95E-01	1.18E+00
SP116750	1.66E+00	1.54E+00	1.10E+00
SP115125	8.74E-01	5.33E-01	7.48E-01
SP115089	1.41E+00	1.36E+00	1.06E+00
SP13297	1.32E+00	8.74E-01	1.25E+00
SP13339	8.17E-01	5.03E-01	7.00E-01
SP13671	1.63E+00	7.61E-01	1.39E+00
SP116776	1.17E+00	5.09E-01	1.03E+00
SP13683	1.29E+00	1.19E+00	5.80E-01
SP116758	1.59E+00	1.47E+00	8.55E-01
SP116782	1.87E+00	1.99E+00	1.12E+00
SP13317	9.89E-01	6.80E-01	8.79E-01
SP115128	1.31E+00	1.17E+00	6.52E-01
SP116754	1.20E+00	1.15E+00	8.18E-01
SP116766	2.32E+00	2.62E+00	1.44E+00
SP116748	1.79E+00	1.33E+00	1.45E+00
SP115070	1.24E+00	6.42E-01	1.10E+00
SP115131	1.12E+00	9.59E-01	6.66E-01
SP115097	1.17E+00	7.74E-01	9.11E-01
SP115060	1.38E+00	1.34E+00	9.51E-01
SP13594	1.67E+00	1.48E+00	9.06E-01
SP96834	1.56E+00	9.57E-01	1.34E+00
SP115057	2.14E+00	7.93E-01	1.80E+00
SP116768	1.41E+00	1.33E+00	7.54E-01
SP13442	1.72E+00	1.55E+00	1.21E+00
SP13325	8.83E-01	7.76E-01	5.59E-01
SP116736	1.30E+00	5.79E-01	1.17E+00
SP13619	1.37E+00	8.73E-01	1.21E+00
SP115111	2.04E+00	1.67E+00	1.77E+00
SP116760	1.05E+00	8.85E-01	8.68E-01
SP13311	1.08E+00	5.65E-01	1.02E+00
SP13509	1.15E+00	6.70E-01	9.73E-01
SP13539	7.28E-01	6.11E-01	7.39E-01
SP13624	1.38E+00	5.66E-01	1.22E+00
SP116746	1.31E+00	1.21E+00	7.51E-01
SP13490	1.56E+00	6.27E-01	1.35E+00
SP116774	1.02E+00	8.60E-01	9.06E-01
SP115105	1.11E+00	8.29E-01	9.42E-01
SP13278	1.18E+00	6.99E-01	9.78E-01
SP116756	1.53E+00	1.52E+00	1.21E+00
SP13319	4.77E-01	3.76E-01	4.78E-01
SP13280	1.40E+00	1.32E+00	8.25E-01
SP13363	8.45E-01	5.84E-01	8.70E-01
SP13347	1.25E+00	7.10E-01	1.19E+00
SP116730	1.59E+00	1.34E+00	1.11E+00
SP13365	8.80E-01	5.85E-01	7.64E-01
SP115099	1.52E+00	1.51E+00	9.00E-01
SP116764	1.05E+00	8.05E-01	7.90E-01
SP116772	1.27E+00	6.89E-01	1.17E+00
SP96888	6.07E-01	5.05E-01	5.62E-01
SP13327	1.52E+00	9.86E-01	1.28E+00
SP116740	1.37E+00	1.49E+00	1.08E+00
CPCT02150038T	3.28E+00	3.20E+00	2.00E+00
CPCT02040203T	1.49E-01	3.82E-01	3.68E-01
CPCT02300038T	8.47E+00	7.85E+00	2.69E+00
WIDE01010265T	6.87E+00	6.68E+00	2.09E+00
CPCT02310012T	1.16E+01	8.68E+00	4.52E+00
CPCT02080232T	1.83E+01	1.58E+01	3.82E+00
CPCT02180068T	3.20E+01	2.76E+01	6.46E+00
CPCT02290041T	4.88E+00	4.59E+00	2.82E+00
CPCT02040278T	5.20E+00	5.19E+00	2.65E+00
CPCT02310017T	2.38E+01	1.76E+01	7.55E+00
CPCT02150022T	1.57E+00	1.54E+00	1.14E+00
CPCT02150026T	1.72E+01	1.48E+01	3.84E+00
CPCT02150030T	4.76E+00	4.72E+00	2.04E+00
CPCT02180037T	4.82E+00	4.16E+00	2.36E+00
CPCT02150033T	2.27E+00	2.50E+00	2.14E+00
CPCT02230051T	1.40E+00	1.64E+00	1.18E+00
CPCT02340030T	6.80E+00	2.55E+00	6.12E+00
CPCT02340031T	1.04E+01	1.04E+01	2.47E+00
CPCT02230066T	4.71E+00	3.86E+00	2.35E+00
CPCT02180043T	5.70E+00	4.15E+00	4.43E+00
CPCT02120032T	1.17E+01	1.08E+01	5.37E+00
CPCT02300023T	2.51E+00	2.79E+00	2.15E+00
CPCT02180001T	1.39E+01	1.33E+01	3.21E+00
CPCT02330016T	1.40E+01	1.34E+01	2.52E+00
CPCT02180015T	3.06E+00	3.29E+00	1.77E+00
WIDE01010545T	2.21E+01	1.89E+01	4.70E+00
