Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP23435	215	0.957	106.637	49.599%	19.144	30.138%	0.23769	0.95
SP112829	411	0.797	306.185	74.498%	76.514	74.539%	0.50598	0.763
SP112947	325	0.728	274.666	84.513%	68.9	88.632%	1.05221	0.68
SP112985	32	0.101	56.173	175.541%	16.489	115.446%	3.79091	0.015
SP112925	336	0.81	242.631	72.212%	61.126	82.169%	0.84965	0.78
SP112937	122	0.821	96.211	78.861%	22.527	85.511%	0.5697	0.797
SP112989	122	0.883	89.058	72.998%	18.325	65.698%	0.48447	0.868
SP111145	269	0.944	147.481	54.826%	27.953	37.812%	0.25689	0.936
SP111143	219	0.965	99.752	45.549%	17.699	27.953%	0.23754	0.96
SP125584	14	0.731	14.768	105.486%	3.671	69.375%	1.20649	0.702
SP111144	315	0.974	145.31	46.13%	29.465	25.901%	0.21461	0.972
SP116296	70	0.823	61.79	88.271%	12.496	63.768%	0.6503	0.795
SP116254	254	0.979	109.719	43.196%	23.236	24.935%	0.22244	0.979
SP116256	241	0.976	109.063	45.254%	21.819	25.139%	0.24511	0.975
SP116274	119	0.938	66.799	56.134%	12.995	35.199%	0.37107	0.929
SP116259	191	0.964	101.903	53.352%	21.68	30.237%	0.2822	0.963
SP116290	83	0.807	63.064	75.981%	15.08	77.666%	0.51761	0.775
SP116258	226	0.98	93.059	41.177%	23.728	27.09%	0.20357	0.981
SP116261	47	0.677	43.295	92.117%	11.216	87.85%	0.70655	0.626
SP23463	60	0.923	43.08	71.8%	7.239	40.093%	0.52814	0.911
SP116268	62	0.82	52.154	84.119%	10.89	68.874%	0.62128	0.79
SP23471	88	0.95	54.405	61.824%	9.183	31.35%	0.45921	0.944
SP116266	128	0.935	77.28	60.375%	13.938	38.568%	0.40035	0.925
SP116264	179	0.951	93.563	52.27%	17.033	32.035%	0.35344	0.943
SP116269	165	0.937	97.119	58.86%	17.778	37.126%	0.40866	0.927
SP116275	141	0.955	72.284	51.265%	14.248	29.964%	0.31993	0.95
SP23447	84	0.945	48.286	57.483%	8.782	32.912%	0.39995	0.937
SP116255	265	0.972	123.938	46.769%	27.197	27.636%	0.24456	0.971
SP23455	95	0.838	73.743	77.624%	16.076	69.764%	0.5194	0.812
SP23475	82	0.853	66.963	81.662%	13.577	61.842%	0.61736	0.831
SP116227	214	0.956	138.162	64.562%	44.117	42.984%	0.33763	0.962
SP116226	67	0.903	47.005	70.157%	8.82	48.333%	0.50084	0.888
SP23443	199	0.973	101.544	51.027%	23.14	29.817%	0.26741	0.973
SP116260	169	0.964	85.25	50.444%	14.509	26.682%	0.31303	0.959
SP116280	450	0.978	186.095	41.354%	44.239	26.27%	0.15818	0.978
SP116224	81	0.95	53.008	65.442%	9.832	33.238%	0.5155	0.945
SP116249	3	0.077	5.749	191.633%	1.908	110.158%	3.61754	0.011
SP116232	17	0.45	22.475	132.206%	5.276	110.012%	1.308	0.362
SP116251	58	0.742	57.839	99.722%	11.933	89.948%	0.86611	0.697
SP116272	123	0.944	78.947	64.185%	15.436	34.473%	0.42435	0.939
SP116286	49	0.817	45.421	92.696%	8.748	64.667%	0.72574	0.788
SP116282	120	0.942	72.324	60.27%	12.609	33.796%	0.405	0.934
SP116288	22	0.856	21.505	97.75%	3.89	51.982%	1.18805	0.838
SP23467	114	0.951	72.107	63.252%	12.884	31.912%	0.45823	0.947
SP116263	64	0.885	44.456	69.462%	9.288	49.226%	0.51383	0.867
SP116292	61	0.863	53.45	87.623%	9.638	53.627%	0.73337	0.842
SP116248	55	0.847	50.098	91.087%	9.828	53.696%	0.82065	0.827
SP116276	17	0.447	23.326	137.212%	5.259	114.761%	1.48469	0.356
SP116265	265	0.958	131.959	49.796%	23.958	33.081%	0.24115	0.952
SP116267	185	0.951	94.196	50.917%	17.536	32.457%	0.31438	0.943
SP116253	151	0.901	93.614	61.996%	20.542	54.114%	0.37876	0.887
SP23481	50	0.639	48.906	97.812%	12.092	96.813%	0.77962	0.574
SP116233	203	0.967	82.518	40.649%	16.584	25.418%	0.26033	0.963
SP116284	146	0.972	73.301	50.206%	16.291	29.073%	0.28646	0.972
SP116270	75	0.871	57.823	77.097%	11.433	53.481%	0.52435	0.851
SP116257	196	0.971	102.144	52.114%	24.043	30.931%	0.29218	0.971
SP116298	13	0.871	14.004	107.723%	3.126	52.839%	1.11262	0.866
SP116294	32	0.619	33.061	103.316%	8.191	97.901%	0.83761	0.555
SP23439	320	0.855	182.408	57.002%	52.69	74.381%	0.2263	0.835
SP23483	10	0.142	17.522	175.22%	4.336	125.17%	2.54107	0.035
SP116262	67	0.892	48.261	72.031%	9.551	46.549%	0.53705	0.876
SP116228	422	0.972	143.404	33.982%	31.793	27.276%	0.13453	0.968
SP116222	98	0.902	59.719	60.938%	12.978	46.174%	0.40201	0.887
SP23451	103	0.863	76.843	74.605%	16.057	63.421%	0.4791	0.841
SP116247	151	0.963	79.469	52.628%	14.647	28.079%	0.32365	0.959
SP116225	101	0.666	87.866	86.996%	23.366	108.357%	0.56711	0.603
SP116273	105	0.95	68.725	65.452%	13.549	34.184%	0.42804	0.946
SP116221	78	0.923	50.314	64.505%	9.284	40.101%	0.56173	0.911
SP116271	36	0.763	37.513	104.203%	7.6	68.807%	0.91143	0.728
SP23459	85	0.935	59.01	69.424%	10.999	36.322%	0.5161	0.928
SP23479	79	0.931	51.575	65.285%	9.229	36.857%	0.4837	0.921
SP116223	83	0.916	55.266	66.586%	10.234	44.163%	0.49372	0.903
SP116229	351	0.961	209.424	59.665%	65.464	40.483%	0.29261	0.966
SP23477	69	0.852	55.164	79.948%	11.104	64.216%	0.56065	0.828
SP116252	140	0.895	88.664	63.331%	20.053	58.476%	0.37465	0.881
SP116278	6	0.227	10.245	170.75%	3.295	104.197%	1.97938	0.168
SP23431	821	0.98	444.235	54.109%	124.224	31.781%	0.24747	0.983
SP116231	114	0.958	74.57	65.412%	17.461	36.456%	0.39803	0.959
SP116250	36	0.708	34.299	95.275%	8.44	76.412%	0.8335	0.664
