Samples	ID83A	ID83B	ID83C
SP101931	2.25E+00	2.42E+00	1.41E+00
SP101610	1.82E+00	1.79E+00	7.38E-01
SP61703	1.50E+00	2.12E+00	1.30E+00
SP59707	3.57E-01	9.75E-01	9.01E-01
SP68659	1.31E+00	1.29E+00	8.07E-01
SP62616	2.05E+00	1.92E+00	1.33E+00
SP59761	1.24E+00	1.50E+00	1.08E+00
SP66960	9.66E-01	1.57E+00	1.31E+00
SP61453	1.02E+00	1.22E+00	8.24E-01
SP63796	8.50E-01	1.11E+00	6.85E-01
SP69155	5.88E-01	7.68E-01	5.44E-01
SP59950	2.94E+00	3.27E+00	1.62E+00
SP59938	1.65E+00	1.78E+00	7.48E-01
SP64976	1.14E+00	1.40E+00	1.12E+00
SP64296	2.01E+00	1.76E+00	1.26E+00
SP65807	2.08E+00	1.77E+00	1.26E+00
SP59803	1.64E+00	2.11E+00	1.34E+00
SP66159	2.68E+00	2.75E+00	1.01E+00
SP63356	1.28E+00	1.73E+00	1.18E+00
SP68348	2.62E+00	2.61E+00	1.56E+00
SP62450	9.80E-01	1.16E+00	7.72E-01
SP67428	1.92E+00	1.87E+00	8.95E-01
SP61713	1.47E+00	1.32E+00	9.99E-01
SP68725	1.60E+00	1.53E+00	7.30E-01
SP67609	2.73E+00	2.59E+00	1.35E+00
SP62110	1.13E+00	1.74E+00	1.26E+00
SP64546	1.51E+00	1.52E+00	7.76E-01
SP63546	1.34E+00	1.62E+00	1.02E+00
SP60322	1.60E+00	1.54E+00	7.12E-01
SP60243	1.49E+00	1.46E+00	5.74E-01
SP63966	1.08E+00	1.83E+00	1.42E+00
SP60362	7.35E-01	1.15E+00	1.03E+00
SP69077	2.41E+00	2.16E+00	1.22E+00
SP67346	1.57E+00	1.97E+00	1.48E+00
SP66687	7.84E-01	1.32E+00	1.16E+00
SP63716	7.77E-01	1.20E+00	9.47E-01
SP65376	2.26E+00	2.01E+00	1.29E+00
SP61343	6.77E-01	1.11E+00	9.24E-01
SP60001	2.42E+00	2.45E+00	1.06E+00
SP59860	1.72E+00	2.16E+00	1.47E+00
SP60610	6.40E-01	1.00E+00	8.58E-01
SP64036	1.73E+00	1.39E+00	1.36E+00
SP60842	2.08E+00	2.20E+00	8.85E-01
CPCT02020307T	1.05E+00	1.76E+00	1.63E+00
CPCT02020333T	2.54E+00	2.82E+00	1.21E+00
CPCT02080024T	1.30E+00	1.82E+00	1.29E+00
CPCT02030259TII	2.49E+00	2.63E+00	1.38E+00
CPCT02040038T	2.01E+00	1.99E+00	1.20E+00
CPCT02030250T	9.54E-01	2.06E+00	1.74E+00
CPCT02050058T	1.89E+00	3.46E+00	2.70E+00
CPCT02020393T	1.56E+00	2.30E+00	1.85E+00
CPCT02030280T	3.22E+00	3.17E+00	2.17E+00
CPCT02030278T	2.53E+00	2.40E+00	1.57E+00
CPCT02100030T	1.71E+00	2.45E+00	2.02E+00
CPCT02060056T	1.95E+00	2.09E+00	1.38E+00
CPCT02030296T	2.36E+00	2.51E+00	1.07E+00
CPCT02060046T	5.85E-01	1.09E+00	9.79E-01
CPCT02130056T	1.46E+00	2.14E+00	1.80E+00
CPCT02180051T	9.93E-01	1.39E+00	1.10E+00
CPCT02070434T	1.63E+00	2.30E+00	1.64E+00
DRUP01210006T	3.14E+00	3.37E+00	1.46E+00
CPCT02020659T	1.50E+00	1.55E+00	1.27E+00
CPCT02080191T	3.32E+00	3.78E+00	1.73E+00
CPCT02330084T	8.85E-01	1.58E+00	1.32E+00
CPCT02360009T	1.29E+00	3.14E+00	2.97E+00
CPCT02060196T	8.51E-01	1.30E+00	8.62E-01
CPCT02290028T	9.64E-01	1.85E+00	1.73E+00
CPCT02030455T	2.35E+00	2.34E+00	1.43E+00
CPCT02080198T	5.09E-01	9.95E-01	8.95E-01
CPCT02010679T	6.82E-01	1.05E+00	7.79E-01
CPCT02100152T	3.22E+00	3.38E+00	1.36E+00
CPCT02070465T	3.06E+00	3.28E+00	1.47E+00
CPCT02040224T	2.25E+00	2.80E+00	1.55E+00
DRUP01060007T	5.68E-01	1.18E+00	9.51E-01
CPCT02040223T	1.11E+00	1.78E+00	1.49E+00
CPCT02270023T	2.42E+00	2.46E+00	1.85E+00
CPCT02220079T	1.21E+00	1.96E+00	1.86E+00
CPCT02230082T	1.84E+00	2.14E+00	9.80E-01
CPCT02090043T	7.85E-01	1.35E+00	1.15E+00
CPCT02130051T	2.03E+00	2.48E+00	1.41E+00
CPCT02030259TIII	2.25E+00	2.40E+00	1.21E+00
DRUP01020026T	1.41E+00	2.81E+00	2.33E+00
CPCT02210046T	1.08E+00	1.65E+00	1.46E+00
CPCT02120120T	6.96E-01	1.43E+00	1.25E+00
WIDE01010205T	2.37E+00	2.49E+00	1.53E+00
CPCT02340080T	8.25E-01	1.19E+00	9.60E-01
WIDE01010216T	8.90E-01	1.98E+00	1.95E+00
CPCT02130087T	1.64E+00	2.69E+00	1.97E+00
WIDE01010264T	6.04E-01	1.46E+00	1.30E+00
CPCT02130085T	9.86E-01	2.48E+00	1.99E+00
WIDE01010292T	3.26E-01	8.37E-01	7.72E-01
WIDE01010277T	2.65E-01	1.34E+00	1.31E+00
CPCT02120118T	9.47E-01	1.10E+00	9.28E-01
WIDE01010301T	1.53E+00	1.54E+00	1.13E+00
CPCT02220045T	4.09E+00	3.88E+00	1.64E+00
CPCT02130093T	8.87E-01	1.58E+00	1.39E+00
CPCT02030482T	1.41E+00	2.34E+00	1.72E+00
CPCT02030477T	6.76E-01	1.09E+00	7.64E-01
CPCT02370026T	6.65E-01	8.80E-01	5.68E-01
WIDE01010385T	1.55E+00	1.99E+00	1.43E+00
WIDE01010397T	7.52E-01	1.24E+00	1.12E+00
WIDE01010414T	1.96E+00	2.42E+00	1.32E+00
WIDE01010420T	5.74E+00	5.89E+00	2.55E+00
CPCT02270031T	8.89E-01	1.29E+00	9.26E-01
CPCT02120132T	8.79E-01	1.38E+00	1.12E+00
DRUP01010084T	1.60E+00	2.23E+00	1.69E+00
CPCT02020741T	1.19E+00	1.98E+00	1.58E+00
CPCT02020740T	2.32E+00	2.75E+00	1.75E+00
CPCT02030492T	1.87E+00	3.56E+00	3.23E+00
CPCT02070349T	1.72E+00	2.59E+00	2.07E+00
CPCT02070348T	1.11E+00	2.21E+00	1.91E+00
CPCT02060226T	1.46E+00	2.69E+00	2.36E+00
CPCT02230111T	1.18E+00	1.82E+00	1.31E+00
CPCT02080236T	9.40E-01	1.90E+00	1.54E+00
CPCT02030498T	8.04E-01	1.60E+00	1.43E+00
DRUP01050029T	7.35E-01	1.33E+00	1.23E+00
CPCT02030505T	2.08E+00	2.23E+00	9.45E-01
CPCT02120149T	8.42E-01	1.66E+00	1.40E+00
CPCT02070358T	8.78E-01	1.48E+00	1.28E+00
CPCT02060168T	6.53E-01	1.17E+00	1.10E+00
CPCT02030509T	1.83E+00	1.82E+00	8.44E-01
CPCT02210066T	2.56E+00	2.57E+00	1.01E+00
CPCT02030495T	9.28E-01	1.48E+00	1.09E+00
CPCT02060251T	1.61E-01	5.14E-01	4.71E-01
CPCT02380049T	6.51E-01	1.22E+00	1.04E+00
CPCT02300049T	8.87E-01	1.25E+00	9.48E-01
CPCT02140079T	6.80E-01	1.19E+00	9.51E-01
CPCT02110074T	7.87E-01	1.79E+00	1.63E+00
CPCT02210065T	1.16E+00	2.87E+00	2.74E+00
CPCT02120153T	1.29E+00	2.13E+00	1.71E+00
CPCT02110078T	1.59E+00	2.27E+00	1.84E+00
CPCT02030517T	8.82E-01	1.97E+00	1.90E+00
CPCT02020466T	2.61E+00	2.74E+00	1.42E+00
CPCT02070397T	6.50E-01	1.14E+00	9.63E-01
CPCT02050203T	2.58E+00	2.54E+00	1.40E+00
CPCT02020572T	2.46E+00	2.80E+00	1.87E+00
CPCT02060142T	1.94E+00	2.01E+00	1.02E+00
CPCT02230050T	3.59E+00	3.56E+00	1.79E+00
CPCT02070222T	9.28E-01	1.11E+00	7.64E-01
CPCT02010646T	9.57E-01	2.09E+00	1.94E+00
CPCT02070418T	9.85E-01	1.52E+00	1.23E+00
CPCT02080160T	2.55E+00	2.79E+00	2.04E+00
CPCT02100112T	1.27E+00	2.04E+00	1.35E+00
CPCT02100119T	1.66E+00	2.52E+00	2.10E+00
CPCT02340032T	7.26E-01	1.94E+00	1.77E+00
CPCT02020513T	4.77E-01	1.15E+00	1.07E+00
CPCT02180025T	1.93E+00	2.79E+00	2.21E+00
CPCT02120022T	9.95E-01	1.43E+00	1.09E+00
CPCT02020516T	9.05E-01	2.02E+00	2.02E+00
CPCT02060089T	6.01E-01	1.32E+00	1.38E+00
CPCT02090018T	7.88E-01	1.54E+00	1.28E+00
CPCT02060094T	7.48E-01	1.25E+00	1.05E+00
CPCT02120028T	1.01E+00	1.89E+00	1.76E+00
CPCT02090019T	3.11E+00	3.22E+00	1.21E+00
CPCT02060105T	2.03E+00	2.18E+00	1.00E+00
CPCT02020544T	2.35E+00	2.52E+00	7.39E-01
CPCT02060110T	4.87E-01	7.42E-01	6.00E-01
CPCT02030355T	9.52E-01	1.18E+00	1.08E+00
CPCT02040127T	1.28E+00	2.22E+00	1.76E+00
CPCT02070190T	7.15E-01	1.91E+00	1.68E+00
CPCT02090020T	3.03E-01	9.67E-01	9.18E-01
DRUP01020004T	4.49E-01	1.13E+00	1.14E+00
CPCT02060120T	2.69E+00	4.55E+00	3.72E+00
CPCT02070210T	1.40E+00	3.82E+00	3.72E+00
CPCT02040144T	3.26E+00	3.86E+00	2.53E+00
CPCT02040143T	1.08E+00	1.71E+00	1.40E+00
CPCT02020593T	1.27E+00	2.58E+00	2.18E+00
CPCT02180005T	8.83E-01	1.98E+00	1.82E+00
CPCT02030299T	3.00E+00	3.28E+00	1.23E+00
CPCT02020420T	9.21E-01	1.44E+00	1.24E+00
CPCT02030303T	2.46E+00	2.48E+00	1.07E+00
CPCT02070058T	2.24E+00	2.36E+00	1.13E+00
CPCT02040050T	1.86E+00	1.83E+00	8.44E-01
CPCT02020434T	1.15E+00	1.96E+00	1.76E+00
CPCT02220006T	1.03E+00	2.23E+00	2.11E+00
DRUP01140003T	7.15E-01	1.25E+00	1.11E+00
CPCT02020459T	2.04E+00	2.07E+00	6.15E-01
CPCT02330021T	6.72E-01	1.53E+00	1.48E+00
CPCT02110016T	7.35E-01	9.13E-01	5.37E-01
CPCT02330023T	9.68E-01	1.11E+00	7.49E-01
CPCT02040095T	1.06E+00	1.96E+00	1.66E+00
CPCT02160017T	3.41E+00	3.80E+00	1.78E+00
CPCT02080093T	6.77E-01	1.32E+00	1.17E+00
CPCT02060088T	3.12E-01	8.43E-01	7.96E-01
CPCT02290021T	1.57E+00	2.18E+00	1.61E+00
CPCT02340042T	1.01E+00	2.22E+00	2.07E+00
CPCT02040192T	1.87E+00	2.13E+00	1.21E+00
CPCT02300026T	1.53E+00	2.05E+00	1.80E+00
CPCT02450007T	2.53E+00	2.32E+00	1.46E+00
CPCT02170020T	2.37E+00	2.50E+00	9.74E-01
CPCT02030440T	1.25E+00	1.91E+00	1.66E+00
CPCT02190003T	3.25E+00	3.18E+00	2.49E+00
WIDE01010536T	4.69E-01	8.91E-01	7.57E-01
WIDE01010554T	6.53E-01	1.19E+00	1.01E+00
