Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
CPCT02130059T	56	26	36	5	0	0	179	4	19	119	0	42	0	0	114	0	166	72	32	0
WIDE01010296T	163	0	111	3	47	15	138	0	19	31	0	392	43	429	90	0	0	0	188	21
CPCT02380044T	18	0	167	33	3	0	9	0	37	73	50	96	46	0	72	0	44	11	283	20
CPCT02060117T	39	14	70	8	8	0	186	7	5	57	10	40	15	0	8	27	53	19	11	1
CPCT02080220T	52	0	200	4	0	7	172	2	20	106	38	62	0	226	44	0	0	5	5	6
CPCT02210056T	69	0	97	11	6	8	74	2	8	123	31	14	59	0	0	103	0	0	3	5
CPCT02020734T	68	0	58	5	0	0	135	6	18	217	12	18	0	108	0	69	17	0	0	0
CPCT02020716T	27	0	17	0	0	8	87	1	15	71	0	8	51	94	1	0	0	30	7	4
CPCT02080226T	0	0	115	8	20	0	0	6	49	108	23	0	159	0	0	65	94	0	73	18
DRUP01080014T	15987	1447	1392	1725	445	527	66	871	0	219	173	0	0	0	0	0	0	0	0	0
DRUP01270003T	58	13	90	9	3	0	45	2	0	35	0	14	6	0	44	0	72	120	48	0
CPCT02190044T	24	0	35	11	58	0	0	8	23	107	5	30	118	0	42	0	0	0	21	7
CPCT02130131T	58	0	129	26	0	0	20	0	3	61	4	0	0	13	254	11	0	0	0	48
CPCT02220054T	48	70	93	0	16	0	0	10	51	90	18	5	0	0	41	259	188	46	10	8
CPCT02330075T	249	164	103	3	0	0	274	9	28	83	0	46	28	164	22	70	0	205	40	17
CPCT02130134T	7	53	21	3	23	25	108	0	35	166	0	66	31	0	76	38	0	0	17	9
CPCT02130148T	0	0	102	8	31	0	35	0	24	75	0	10	77	0	56	174	160	74	25	13
CPCT02070381T	0	0	20	7	16	0	0	4	5	86	17	29	0	0	25	70	0	0	6	2
DRUP01070053T	62	27	0	0	13	18	50	7	0	124	0	48	0	0	54	206	0	0	0	18
DRUP01060025T	56	117	121	17	24	0	9	42	1908	239	0	0	100	0	15	0	0	213	74	50
DRUP01100007T	151	0	182	14	1	0	144	7	22	72	0	47	0	156	38	62	111	75	6	24
CPCT02380019T	19	0	119	12	47	25	50	21	101	185	4	0	181	0	75	0	0	0	59	33
CPCT02020598T	0	61	0	8	0	0	9	6	7	124	3	57	13	79	46	0	19	0	12	0
DRUP01070059T	0	0	12	0	13	2	0	5	11	50	127	30	0	0	25	39	0	19	0	16
CPCT02080152T	14813	0	1738	2436	137	473	949	1051	13	271	0	0	0	0	0	0	0	0	0	0
CPCT02070406T	14	0	21	0	45	0	0	20	0	55	0	17	150	0	28	0	0	212	45	102
CPCT02450002T	277	0	229	2	0	0	281	7	47	134	0	34	0	0	62	26	180	139	66	3
DRUP01070024T	17	0	100	0	16	8	0	3	23	64	18	84	0	86	66	17	0	34	57	13
DRUP01060027T	0	0	1	33	52	0	17	0	448	47	0	171	13	75	69	20	84	0	11	19
CPCT02030381T	0	0	57	0	20	20	86	0	98	93	13	157	115	0	0	0	12	0	20	9
DRUP01220005T	70	118	108	0	0	0	0	3	26	84	59	0	0	0	37	51	128	148	11	314
CPCT02370010T	56	68	152	29	32	0	0	17	1902	235	6	0	60	0	37	0	0	249	64	55
CPCT02020623T	200	78	4	0	0	0	174	4	36	67	0	0	0	133	167	0	0	49	9	18
CPCT02290023T	120	0	139	0	21	0	272	13	25	62	0	149	35	0	26	0	0	162	25	3
DRUP01010022T	35599	2066	3391	5179	651	4721	0	1607	0	147	0	0	0	0	48	0	0	0	0	0
CPCT02070159T	10	0	229	21	2	0	40	10	22	96	29	41	0	39	70	0	0	57	60	25
CPCT02030354T	53	0	27	4	15	3	15	5	34	31	0	0	68	0	0	45	25	0	15	24
CPCT02020565T	45	0	11	0	9	0	31	7	26	41	0	32	0	202	8	26	0	33	3	19
CPCT02060114T	3	96	0	7	3	0	0	4	11	57	27	240	0	0	32	7	3	3	26	1
CPCT02060118T	38	0	74	30	9	12	16	2	105	134	0	44	63	0	53	0	34	0	8	19
CPCT02220002T	7	40	53	1	0	0	0	5	5	40	11	49	0	0	18	0	52	64	12	4
DRUP01030002T	38	0	0	9	19	0	95	2	28	71	16	13	11	197	27	0	0	47	88	28
CPCT02070060T	99	109	50	1	0	35	57	0	259	73	0	171	133	85	44	0	4	165	66	10
CPCT02030320T	129	0	95	0	0	0	270	0	15	67	0	11	0	514	0	32	0	0	0	10
CPCT02060035T	91	0	79	4	0	0	56	0	22	28	20	18	0	126	6	0	0	61	17	12
CPCT02070110T	26	0	125	0	15	0	0	1	36	30	0	69	0	57	57	23	0	90	63	9
CPCT02020492T	33	0	26	24	7	0	33	1	77	36	14	168	10	0	149	30	0	131	5	22
CPCT02030327T	36	28	0	4	20	16	108	0	13	6	0	16	74	0	19	0	50	12	14	18
CPCT02020503T	41	72	63	10	0	0	0	7	72	24	20	373	0	0	95	58	179	126	114	6
CPCT02380029T	60188	3696	780	5197	1066	8094	0	7182	0	89	0	0	0	0	0	0	0	0	0	0
CPCT02020636T	20	91	23	6	1	40	53	12	91	98	16	235	266	0	0	0	0	2	63	17
CPCT02130013T	84	0	93	9	50	0	5	18	93	97	12	345	0	0	0	0	0	0	418	17
DRUP01110002T	50548	2326	3872	7957	686	5047	7762	4031	0	913	0	0	0	0	101	0	0	0	0	253
WIDE01010639T	152	0	109	10	0	0	85	6	6	30	17	5	0	111	19	0	8	44	8	16
DRUP01010167T	26281	2467	3147	4799	1096	2551	0	2014	0	190	139	0	0	0	0	0	0	0	0	0
WIDE01010570T	205	0	53	26	45	0	39	0	28	40	15	0	37	216	81	0	0	0	204	53
