Samples	ID83A	ID83B
SP98981	424	57
SP112234	857	74
SP98985	726	39
SP112237	380	56
SP98989	311	26
SP112241	521	33
SP112245	265	30
SP98991	258	31
SP112248	663	57
SP112051	708	63
SP98997	927	34
SP112252	820	101
SP99001	296	19
SP112257	48	0
SP99007	340	44
SP112261	291	19
SP50101	488	27
SP112265	507	46
SP112268	725	51
SP99011	814	42
SP112269	638	44
SP99013	795	31
SP112273	1154	147
SP112274	153	9
SP50105	553	31
SP112276	197	8
SP99019	576	63
SP99021	496	35
SP112283	208	4
SP112288	560	45
SP99025	586	58
SP112290	1009	27
SP99029	451	10
SP99033	617	49
SP99037	141	1
SP99041	523	30
SP99045	744	83
SP112300	354	28
SP99049	829	20
SP112304	571	28
SP50107	911	70
SP112310	689	47
SP99053	375	34
SP99057	129	0
SP99061	1216	96
SP50109	539	21
SP99065	422	61
SP106993	941	75
SP50111	401	44
SP99069	790	20
SP99073	689	40
SP99077	467	6
SP99081	515	54
SP99085	754	47
SP99089	534	38
SP99093	601	23
SP99097	215	23
SP99101	481	48
SP106998	762	40
SP99105	300	25
SP99109	758	64
SP50113	1054	101
SP50115	441	20
SP50117	544	51
SP107004	662	36
SP99117	526	56
SP99121	732	46
SP107007	767	49
SP99125	464	31
SP99129	716	42
SP99133	451	27
SP50119	528	88
SP99137	778	53
SP50121	324	5
SP50123	746	108
SP99141	511	100
SP50125	566	43
SP99145	379	67
SP99149	545	59
SP50129	538	43
SP99153	270	0
SP99157	439	55
SP99161	431	35
SP99165	452	56
SP50131	1114	215
SP50133	340	21
SP99169	148	16
SP50135	416	42
SP50137	250	25
SP99173	556	16
SP99177	545	55
SP99181	391	16
SP50139	260	11
SP107010	580	51
SP99189	223	16
SP50141	30	0
SP99193	383	19
SP50145	397	27
SP50147	764	41
SP107012	0	29773
SP50149	623	78
SP107017	395	37
SP107019	611	50
SP107023	434	24
SP50151	379	31
SP50153	756	56
SP99197	1636	84
SP50155	921	62
SP99201	331	35
SP50157	492	19
SP99205	299	22
SP50159	680	53
SP50161	709	25
SP107025	599	15
SP107028	133	1
SP50163	502	34
SP99217	252	24
SP50165	558	53
SP107030	429	38
SP50167	581	35
SP99229	478	41
SP99233	423	32
SP107032	93	0
SP50169	752	27
SP50171	681	40
SP50173	328	19
SP50175	66	0
SP107034	315	6
SP50179	490	23
SP99237	378	68
SP107037	705	31
SP107041	357	29
SP50181	480	23
SP99249	407	74
SP99253	601	78
SP50183	668	42
SP99257	928	132
SP107044	229	12
SP50185	489	31
CPCT02020315T	702	109
CPCT02020321T	67	4
CPCT02020330T	671	106
CPCT02010372T	876	183
CPCT02020326T	717	71
CPCT02020403T	669	59
CPCT02040063T	1081	242
CPCT02060054T	1190	104
CPCT02060053T	342	30
CPCT02020886T	762	223
CPCT02130167T	530	104
CPCT02080186T	737	115
CPCT02130172T	625	56
CPCT02020413TII	1336	0
CPCT02130180T	802	83
CPCT02130057T	712	104
CPCT02130186T	908	136
CPCT02130184T	1051	109
CPCT02020690T	853	66
CPCT02080215T	681	63
CPCT02050360T	797	126
CPCT02130096T	971	101
CPCT02020759T	950	142
CPCT02130127T	606	83
CPCT02060242T	991	97
CPCT02050386T	624	88
CPCT02290055T	484	36
CPCT02130048T	583	59
CPCT02130155T	533	39
CPCT02130156T	744	92
CPCT02130157T	1179	118
CPCT02130158T	907	58
CPCT02020852T	838	139
CPCT02020839T	168	9
CPCT02130159T	836	41
CPCT02020861T	828	81
CPCT02060276T	575	72
CPCT02350014T	890	79
CPCT02030315T	1018	158
CPCT02090015T	710	169
CPCT02020533T	587	150
CPCT02020546T	253	17
CPCT02050224T	1140	69
CPCT02180031T	1007	65
CPCT02080057T	404	109
CPCT02020421T	734	92
CPCT02080054T	876	71
CPCT02020413T	1942	0
CPCT02020448T	247	0
CPCT02190014T	501	56
CPCT02080101T	500	41
CPCT02030336T	733	271
CPCT02050295T	716	59
