Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP24708	425	0.99	106.454	25.048%	16.276	14.285%	0.09514	0.989
SP24301	641	0.995	123.144	19.211%	19.013	10.358%	0.06445	0.994
SP27201	497	0.994	96.382	19.393%	15.361	11.031%	0.08695	0.993
SP28791	167	0.974	65.832	39.42%	9.995	22.652%	0.23904	0.969
SP23739	253	0.989	59.889	23.672%	9.216	15.1%	0.11832	0.986
SP24702	483	0.994	112.323	23.255%	17.944	11.678%	0.09186	0.993
SP25332	154	0.956	60.329	39.175%	10.867	29.403%	0.225	0.944
SP28335	312	0.98	88.676	28.422%	13.103	20.001%	0.12431	0.973
SP26709	232	0.992	73.286	31.589%	11.305	13.286%	0.1792	0.991
SP25350	443	0.982	113.948	25.722%	18.464	18.929%	0.09208	0.976
SP25380	504	0.992	110.258	21.877%	16.695	12.263%	0.08004	0.991
SP24565	237	0.943	97.825	41.276%	17.077	33.771%	0.18815	0.923
SP25833	411	0.993	83.672	20.358%	13.769	11.721%	0.08005	0.992
SP25905	208	0.978	62.965	30.272%	9.699	20.996%	0.14066	0.97
SP26439	161	0.971	64.852	40.281%	9.578	24.689%	0.23236	0.964
SP24236	603	0.989	125.688	20.844%	24.658	15.005%	0.07936	0.987
SP23925	1757	0.996	207.306	11.799%	40.635	9.331%	0.01841	0.995
SP24815	576	0.985	139.46	24.212%	24.849	17.18%	0.08308	0.982
SP27957	375	0.983	111.182	29.649%	18.568	18.881%	0.12327	0.979
SP27603	379	0.979	111.682	29.468%	17.979	20.767%	0.1195	0.974
SP27825	518	0.993	103.185	19.92%	15.546	11.657%	0.07014	0.992
SP24135	1064	0.992	163.384	15.356%	26.892	12.959%	0.03972	0.989
SP26499	249	0.985	69.173	27.78%	10.97	17.343%	0.13052	0.981
SP25518	557	0.99	123.628	22.195%	22.291	14.694%	0.07257	0.988
SP28659	1191	0.991	166.223	13.957%	32.001	13.172%	0.03053	0.988
SP23622	392	0.987	97.366	24.838%	15.139	16.355%	0.10185	0.984
SP27939	316	0.988	80.127	25.357%	12.34	16.198%	0.10673	0.985
SP23754	129	0.948	59.384	46.034%	10.214	31.872%	0.26521	0.935
SP29697	313	0.99	77.596	24.791%	12.247	13.813%	0.10832	0.989
SP27339	312	0.988	76.351	24.471%	11.7	15.211%	0.12235	0.986
SP29559	814	0.995	104.207	12.802%	18.285	10.203%	0.03349	0.993
SP29331	453	0.99	100.379	22.159%	15.627	14.272%	0.08023	0.987
SP26475	407	0.993	90.948	22.346%	14.927	12.236%	0.08872	0.992
SP23775	1020	0.99	175.272	17.184%	29.172	14.212%	0.04282	0.986
SP28275	288	0.974	86.937	30.186%	14.503	22.857%	0.12784	0.965
SP28581	421	0.989	106.196	25.225%	17.688	15.787%	0.10291	0.987
SP23639	473	0.985	110.003	23.256%	19.606	16.996%	0.0801	0.982
SP24391	426	0.99	93.046	21.842%	15.982	14.544%	0.09156	0.987
SP28041	537	0.995	108.885	20.277%	17.28	10.853%	0.06592	0.994
SP25494	1956	0.995	232.863	11.905%	41.17	10.264%	0.02089	0.993
SP26649	436	0.979	118.356	27.146%	21.463	20.928%	0.09297	0.974
SP78927	63	0.993	25.669	40.744%	4.462	11.525%	0.45615	0.993
SP78913	51	0.969	30.306	59.424%	5.28	27.339%	0.55139	0.967
SP107375	195	0.991	57.12	29.292%	9.376	14.013%	0.13953	0.99
SP107408	320	0.998	66.36	20.738%	10.283	6.135%	0.13442	0.998
SP107439	287	0.708	256.192	89.266%	67.99	71.371%	0.82455	0.667
SP78816	44	0.993	21.041	47.82%	3.42	12.076%	0.48912	0.993
SP78663	211	0.996	63.081	29.896%	10.855	9.149%	0.19647	0.996
SP78709	131	0.998	41.777	31.891%	8.696	10.502%	0.18511	0.998
SP107462	223	0.998	52.093	23.36%	8.698	5.955%	0.17725	0.998
SP78951	113	0.996	36.286	32.112%	5.919	10.032%	0.2094	0.996
SP107435	199	0.994	60.853	30.579%	9.169	10.718%	0.18792	0.994
SP78679	219	0.989	75.448	34.451%	12.484	15.342%	0.18954	0.988
SP107360	298	0.996	70.884	23.787%	11.609	8.421%	0.12463	0.996
SP78819	35	0.888	29.86	85.314%	5.296	46.994%	0.86366	0.873
SP78821	141	0.994	41.976	29.77%	6.92	11.128%	0.19784	0.993
SP107552	71	0.99	32.691	46.044%	5.669	13.91%	0.40553	0.99
SP78865	65	0.962	44.027	67.734%	7.575	27.79%	0.55706	0.959
SP107470	144	0.997	43.393	30.134%	6.581	8.233%	0.25319	0.996
SP78673	47	0.85	35.741	76.045%	5.83	53.0%	0.61951	0.804
SP78824	51	0.986	26.083	51.143%	4.594	18.317%	0.427	0.985
SP107550	62	0.985	29.506	47.59%	5.409	17.568%	0.41526	0.984
SP78718	274	0.999	54.509	19.894%	11.348	5.929%	0.13639	0.999
SP107451	90	0.994	38.812	43.124%	6.812	13.344%	0.33687	0.994
SP107557	79	0.992	32.036	40.552%	5.887	12.31%	0.3706	0.992
SP107358	93	0.965	45.998	49.46%	6.852	26.18%	0.35527	0.959
SP78731	64	0.991	28.704	44.85%	4.607	13.585%	0.3532	0.991
SP107455	58	0.99	25.954	44.748%	4.338	14.396%	0.36904	0.99
SP107549	56	0.992	26.349	47.052%	4.343	13.652%	0.38351	0.992
SP78814	113	0.989	42.171	37.319%	7.045	16.675%	0.22792	0.988
SP107357	496	0.999	76.633	15.45%	11.604	5.371%	0.06335	0.998
SP78919	112	0.995	40.582	36.234%	6.72	10.842%	0.2469	0.995
SP107453	100	0.992	40.939	40.939%	5.754	12.479%	0.3658	0.992
SP78719	14	0.826	13.924	99.457%	2.691	57.372%	1.17769	0.804
SP78662	35	0.972	17.587	50.249%	3.653	24.035%	0.39638	0.97
SP107457	185	0.998	41.214	22.278%	6.445	5.76%	0.17245	0.998
SP107404	279	0.996	69.999	25.089%	10.344	8.435%	0.14857	0.996
SP78714	84	0.991	36.139	43.023%	5.905	13.895%	0.40632	0.991
SP107454	69	0.994	27.25	39.493%	4.576	11.458%	0.32985	0.994
SP107359	356	0.998	83.315	23.403%	13.469	8.063%	0.10926	0.997
SP78664	113	0.997	40.876	36.173%	7.162	9.715%	0.29371	0.997
SP78931	103	0.999	26.781	26.001%	5.233	7.381%	0.17115	0.999
SP78815	48	0.987	24.306	50.638%	4.211	17.576%	0.41744	0.987
SP107466	202	0.993	63.919	31.643%	10.022	11.963%	0.19411	0.993
SP78901	231	0.998	61.397	26.579%	10.465	6.195%	0.24262	0.998
SP107384	740	0.993	151.435	20.464%	24.71	12.326%	0.06509	0.992
SP107467	49	0.961	29.535	60.276%	5.283	29.672%	0.48679	0.958
SP78680	45	0.996	17.744	39.431%	4.464	14.166%	0.27677	0.996
SP78672	53	0.994	24.868	46.921%	6.095	18.659%	0.31467	0.994
SP107365	144	0.984	62.699	43.541%	9.886	18.71%	0.2867	0.982
SP78660	58	0.989	29.166	50.286%	5.294	16.592%	0.38936	0.989
SP78659	53	0.949	33.241	62.719%	6.085	31.85%	0.51901	0.944
SP107449	96	0.989	36.635	38.161%	5.906	15.887%	0.29124	0.988
SP78813	84	0.991	35.658	42.45%	5.443	13.498%	0.36477	0.99
SP78953	33	0.99	15.69	47.545%	2.829	14.493%	0.45157	0.99
SP78804	132	0.993	45.183	34.23%	7.39	12.348%	0.22657	0.992
SP107460	106	0.99	36.204	34.155%	5.677	14.184%	0.22034	0.989
SP107548	133	0.996	42.104	31.657%	7.311	8.828%	0.26474	0.996
SP78730	201	0.998	48.157	23.959%	7.74	7.367%	0.13229	0.998
SP78727	110	0.996	41.076	37.342%	8.268	12.644%	0.22684	0.996
SP78822	286	0.995	80.134	28.019%	13.66	10.985%	0.13612	0.995
SP78818	101	0.997	33.552	33.22%	6.398	9.583%	0.26637	0.997
SP78923	38	0.99	18.121	47.687%	3.383	16.468%	0.40502	0.989
SP107405	359	0.997	86.579	24.117%	13.675	8.435%	0.12201	0.997
SP107437	252	0.993	75.129	29.813%	12.196	11.764%	0.16884	0.993
SP78675	126	0.997	34.08	27.048%	5.232	7.563%	0.16655	0.997
SP107371	548	0.994	106.224	19.384%	18.283	11.275%	0.08243	0.993
SP107556	190	0.998	53.355	28.082%	7.914	6.908%	0.19689	0.998
SP78807	85	0.975	43.361	51.013%	6.885	22.421%	0.4049	0.972
SP78945	90	0.998	26.535	29.483%	4.298	7.591%	0.19696	0.998
SP107480	70	0.987	31.631	45.187%	5.428	16.034%	0.38206	0.987
SP107448	89	0.994	34.999	39.325%	5.352	11.621%	0.28094	0.994
SP107436	138	0.998	40.071	29.037%	6.474	7.613%	0.19058	0.998
SP79150	20	0.836	17.528	87.64%	2.913	55.051%	0.83395	0.798
SP107546	267	0.999	55.565	20.811%	9.36	5.646%	0.13093	0.999
SP107459	111	0.988	44.246	39.861%	6.716	15.644%	0.30892	0.987
SP78823	22	0.969	16.25	73.864%	3.403	29.18%	0.62803	0.969
SP78666	81	0.996	29.247	36.107%	4.996	10.649%	0.25393	0.996
