Samples	ID83A	ID83B	ID83C	ID83D	ID83E
CPCT02030386T	1.11E+00	1.80E+00	2.68E+00	1.45E+00	2.54E+00
CPCT02030400T	1.43E+00	2.17E+00	2.44E+00	2.35E+00	2.62E+00
CPCT02030396T	1.14E+00	1.85E+00	3.68E+00	1.60E+00	3.90E+00
CPCT02050176T	1.56E+00	1.65E+00	5.23E+00	2.10E+00	5.39E+00
CPCT02100081T	1.46E+00	1.61E+00	2.03E+00	1.37E+00	1.95E+00
CPCT02100084T	1.15E+00	1.93E+00	2.18E+00	2.08E+00	2.35E+00
DRUP01050008T	8.73E-01	7.85E-01	3.50E+00	1.14E+00	3.69E+00
CPCT02100085T	1.38E+00	1.70E+00	1.82E+00	1.87E+00	1.47E+00
CPCT02100092T	1.01E+00	1.63E+00	1.93E+00	1.56E+00	1.63E+00
CPCT02100090T	1.12E+00	1.68E+00	1.76E+00	2.02E+00	1.72E+00
CPCT02100094T	7.13E-01	8.25E-01	1.54E+00	9.21E-01	1.50E+00
CPCT02100089T	1.04E+00	2.71E+00	1.39E+00	3.11E+00	1.38E+00
CPCT02100101T	1.20E+01	1.28E+01	9.89E-01	3.59E-02	5.72E+00
CPCT02100095T	8.67E-01	1.02E+00	1.97E+00	9.39E-01	1.89E+00
CPCT02030368T	1.54E+00	2.32E+00	4.33E+00	1.96E+00	3.93E+00
CPCT02030369T	1.13E+00	1.66E+00	3.15E+00	1.80E+00	3.14E+00
CPCT02100108T	1.09E+00	1.66E+00	2.37E+00	1.47E+00	2.65E+00
CPCT02030375T	1.20E+00	1.30E+00	3.64E+00	1.44E+00	3.63E+00
CPCT02030377T	6.62E-01	6.20E-01	1.95E+00	8.69E-01	1.71E+00
CPCT02030374T	9.00E-01	1.43E+00	2.26E+00	1.38E+00	2.16E+00
DRUP01050003T	3.54E+01	4.13E+01	0.00E+00	3.12E+00	1.93E+01
CPCT02330058T	1.50E+00	1.73E+00	5.54E+00	1.51E+00	5.36E+00
CPCT02030417T	1.11E+00	1.82E+00	3.30E+00	1.43E+00	3.09E+00
CPCT02100129T	7.58E-01	1.13E+00	2.43E+00	1.28E+00	2.34E+00
CPCT02100134T	9.94E-01	1.64E+00	3.57E+00	1.16E+00	3.48E+00
CPCT02030410T	8.45E-01	1.52E+00	3.03E+00	2.01E+00	2.87E+00
CPCT02030421T	1.24E+00	1.75E+00	3.73E+00	1.91E+00	3.65E+00
CPCT02030430T	2.51E+01	2.56E+01	5.15E+00	3.54E+00	8.20E+00
CPCT02030416T	1.25E+00	1.68E+00	1.89E+00	1.40E+00	1.97E+00
