MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.0019965861673699693	0.010490524212364107	0.0007701498013921082	0.0060889165010303255	0.02180119140073657	0.006702953816857189	0.007643134187092073	0.25248356103897096	0.02000582387438044	0.024577780831605195
1:Del:C:1	7.909648586064577e-05	0.0034885079265586684	6.18472695350647e-06	0.006372240459240857	0.005571247002808377	0.00846706734097097	0.004236893353008781	0.17561137452721595	0.006376924791220517	0.00922485439630691
1:Del:C:2	0.00023322210102151076	0.0014825715877214995	0.003978534284033231	0.0027425927005242557	0.0009798914954262728	0.00196160393412356	0.0021302317905428935	0.08622044801712037	0.00389134484663785	0.008062302817825433
1:Del:C:3	0.0008705765529157361	0.0019994108779064846	0.019654539483599364	0.003043216480364208	0.00021805694905197015	0.0030747882523428417	0.0007068437834070096	0.029358783084899188	0.0035475594206945973	0.0046423406718531625
1:Del:C:4	0.0012026129890000447	0.0007646815762200277	0.0612311384640634	0.0022075584658887235	0.00031879092597591807	0.0005749933267406959	0.0006987283366652264	0.014331434592604638	0.0007099401699088048	0.003327156527666375
1:Del:C:5	0.014681726559065283	0.0043512549979459435	0.14325813824310898	0.0021800722338230116	0.0011550154760880105	0.0008204764446418267	0.000312547451176215	0.005405659437346912	0.002713692981051281	0.0014363185424008406
1:Del:T:0	0.0004574801868147915	0.010117365606129169	0.0017103216732721194	0.0014927226561121643	0.011463506165891885	0.0037477525485155637	0.1153377889096737	0.040102570597082374	0.02276476619532332	0.038505039960145954
1:Del:T:1	0.0005400739911479813	0.004435539190890268	0.0007820609840175941	0.0012970129831228405	0.004654646023118403	0.015377304251305759	0.14930067121982574	0.018496584445238114	0.009189392806874822	0.008815333908423782
1:Del:T:2	0.0005385560956165137	0.0083441099910533	0.004566730516307871	0.015346808177673666	0.0018296086813552393	0.008348657181340969	0.1297633472084999	0.011336488947272301	0.007509732714679558	0.0132180948369205
1:Del:T:3	0.006682136883027851	0.009411770835049538	0.028921435765805654	0.022604353791102767	1.062952447682619e-05	0.0025315496154507855	0.2585210083425045	0.002995635115657933	0.00022089573903940617	0.006137315644446062
1:Del:T:4	0.02867064218968153	0.013433704765629955	0.09029929174110293	0.030671231485903262	0.0030170102762349417	0.0004084471184614813	0.11675821162760258	0.002016347383323591	0.0002454816774115898	0.00035735076206037773
1:Del:T:5	0.839962286055088	0.19710491977632047	0.2579997028411363	0.05645249350306722	0.04004258375725476	0.009701505880511831	0.08147811880803454	0.003073996499520061	0.02445408758008857	0.002125294589495752
1:Ins:C:0	0.00040777827221539554	0.0017572069641880422	0.0002631773715392338	0.0017436490393983506	0.6551486599445343	0.0017086257206574374	0.0013229236950257927	0.0013987985009663363	0.0005423194231364181	0.0002966696757314935
1:Ins:C:1	0.0001066714129774482	0.0021677632719911345	0.00021809645381608788	0.00047306683127317227	0.022173886876553296	0.003148831941980461	0.0006606474917498417	0.0024677222885657103	0.004831472177174874	0.004351418645819649
1:Ins:C:2	8.92340590962704e-05	0.0011097507400700125	0.00014379329596067692	0.0005983586990623735	0.0031711891666054725	0.0007444272421909659	0.00010573847237537847	0.002484412139747292	0.002231778030109126	0.004485279137734324
1:Ins:C:3	8.704859881618176e-05	0.0012591749492275994	0.0016678890949697234	0.0007379535489599221	0.0012436285594594665	0.0030150887998752294	0.0011277884708033525	0.003132444769144058	0.0020238469171454197	0.0010531352794350822
1:Ins:C:4	0.0017080705086118541	0.001864584804425249	0.006822035429067909	0.0014651011797832325	0.0008649722801055759	0.0014662997388950316	0.0007633223359061959	0.0021748918274533935	0.0015489716292449885	0.0013688980443112087
1:Ins:C:5	0.01117597112664953	0.01439065465994645	0.008583611613721587	0.010656469675013795	0.0008732263396814232	0.0033139598682464565	0.0006214604692650027	0.005337178229819983	0.011482897929181491	0.00734659741865471
