Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP82644	4.80E+00	1.01E+00	1.63E+00	2.99E+00	3.84E-01	4.46E+00	4.00E-01	2.59E+00	3.59E+00	7.76E-01	5.84E+00	2.62E+00	9.38E-01	6.18E-01	7.53E-01	1.95E+00
SP82988	2.03E+00	7.08E-01	1.32E+00	1.06E+00	0.00E+00	2.26E+00	1.80E-01	1.70E+00	2.32E+00	4.33E-01	1.65E+00	5.18E-01	8.53E-01	1.35E+00	6.69E-01	1.36E+00
SP82461	2.44E+00	6.07E-01	1.48E+00	2.87E+00	5.60E-01	3.30E+00	3.54E-01	1.60E+00	2.46E+00	6.33E-01	2.79E+00	1.98E+00	1.02E+00	9.97E-01	7.21E-01	1.82E+00
SP82900	3.24E+00	1.01E+00	9.59E-01	2.54E+00	6.35E-01	4.36E+00	2.50E-01	2.28E+00	3.33E+00	6.42E-01	4.20E+00	1.42E+00	2.07E+00	1.30E+00	2.69E-01	2.03E+00
SP82399	3.18E+00	7.03E-01	1.43E+00	2.48E+00	3.97E-01	3.52E+00	3.97E-01	1.88E+00	3.24E+00	5.62E-01	4.22E+00	9.77E-01	1.23E+00	6.74E-01	6.30E-01	1.89E+00
SP82756	9.66E-01	3.56E-01	8.42E-01	9.98E-01	2.87E-01	1.34E+00	0.00E+00	8.47E-01	1.35E+00	6.53E-01	1.21E+00	5.41E-01	6.48E-01	9.30E-01	5.87E-01	8.43E-01
SP82836	1.36E+00	6.96E-01	1.66E+00	1.04E+00	0.00E+00	2.64E+00	1.94E-01	1.25E+00	2.22E+00	4.93E-01	2.45E+00	0.00E+00	6.80E-01	1.65E+00	4.07E-01	1.20E+00
SP82417	4.70E+00	3.67E-01	1.50E+00	2.03E+00	5.12E-01	4.38E+00	1.93E-01	1.93E+00	2.52E+00	6.01E-01	5.48E+00	5.78E-01	4.29E-01	7.00E-01	4.35E-01	1.58E+00
SP82471	6.62E-01	5.99E-01	1.98E+00	9.74E-01	3.99E-01	1.98E+00	3.89E-01	1.15E+00	2.62E+00	5.70E-01	2.54E+00	3.28E-01	5.00E-01	2.49E+00	5.89E-01	1.18E+00
SP82435	4.95E-01	6.24E-01	1.41E+00	6.11E-01	2.35E-01	1.17E+00	2.11E-01	8.47E-01	1.55E+00	3.25E-01	1.28E+00	4.93E-01	1.68E-01	1.39E+00	7.32E-01	1.12E+00
SP104056	9.17E+00	1.63E+00	2.39E+00	5.74E+00	6.68E-01	8.87E+00	5.02E-01	3.44E+00	8.19E+00	1.29E+00	8.88E+00	3.20E+00	3.99E+00	1.16E+00	3.81E-01	6.23E+00
SP83083	2.64E+00	7.87E-01	1.25E+00	2.12E+00	0.00E+00	2.75E+00	1.89E-01	1.55E+00	2.12E+00	4.51E-01	3.01E+00	1.01E+00	7.88E-01	1.12E+00	6.02E-01	1.38E+00
SP82433	1.41E+00	7.87E-01	1.18E+00	1.30E+00	2.57E-01	1.94E+00	0.00E+00	1.38E+00	1.61E+00	4.86E-01	1.77E+00	7.27E-01	7.78E-01	1.05E+00	4.49E-01	9.79E-01
SP82780	1.22E+00	5.60E-01	1.04E+00	1.35E+00	5.55E-01	2.04E+00	6.24E-02	1.38E+00	1.79E+00	3.56E-01	1.17E+00	8.30E-01	7.08E-01	8.07E-01	2.78E-01	1.19E+00
SP83019	2.84E+00	7.88E-01	1.27E+00	1.81E+00	0.00E+00	2.82E+00	3.19E-01	1.49E+00	2.01E+00	4.89E-01	3.02E+00	7.30E-01	9.10E-01	9.03E-01	4.92E-01	1.35E+00
SP83099	1.02E+00	5.28E-01	1.14E+00	9.03E-01	2.23E-02	1.47E+00	0.00E+00	6.60E-01	1.23E+00	3.91E-01	1.35E+00	5.02E-01	4.50E-01	1.08E+00	5.59E-01	1.12E+00
SP83146	5.67E+00	1.15E+00	1.75E+00	5.25E+00	8.61E-01	7.31E+00	4.33E-01	3.20E+00	6.14E+00	1.01E+00	6.54E+00	2.70E+00	2.52E+00	3.82E-01	7.43E-01	4.01E+00
SP103866	2.69E+00	9.00E-01	1.20E+00	1.70E+00	5.33E-01	3.40E+00	3.33E-01	1.49E+00	2.91E+00	6.52E-01	3.21E+00	9.51E-01	1.09E+00	4.69E-01	4.66E-01	1.72E+00
SP83844	2.33E+00	7.28E-01	9.85E-01	1.77E+00	4.87E-01	2.47E+00	3.60E-01	1.18E+00	1.47E+00	5.27E-01	3.09E+00	1.54E+00	6.37E-01	5.58E-01	2.39E-01	8.92E-01
SP83027	4.63E-01	6.46E-01	1.03E+00	9.66E-01	0.00E+00	8.62E-01	1.96E-01	8.32E-01	1.19E+00	3.32E-01	9.15E-01	3.35E-01	2.71E-01	1.22E+00	6.99E-01	5.98E-01
CPCT02060044T	2.34E+00	1.28E+00	1.45E+00	1.72E+00	2.94E+00	2.99E+00	1.76E+00	1.67E+00	2.74E+00	6.49E-01	2.36E+00	1.12E+00	1.75E+00	1.10E+00	6.30E-01	2.23E+00
CPCT02030247T	1.55E+00	7.36E-01	1.30E+00	1.66E+00	1.38E+00	1.82E+00	1.01E+00	6.52E-01	1.49E+00	4.71E-01	1.69E+00	1.46E+00	8.69E-01	1.34E+00	6.93E-01	7.55E-01
CPCT02050043T	8.63E-01	6.01E-01	1.44E+00	9.30E-01	1.08E+00	8.39E-01	1.01E+00	3.38E-01	1.31E+00	2.63E-01	1.18E+00	6.25E-01	6.72E-01	1.30E+00	3.05E-01	7.06E-01
CPCT02020342T	2.32E+00	7.91E-01	1.34E+00	1.66E+00	2.23E+00	1.87E+00	1.57E+00	1.42E+00	2.28E+00	2.11E-01	2.41E+00	8.41E-01	9.78E-01	1.52E+00	3.12E-01	1.28E+00
CPCT02010371T	1.88E+00	7.08E-01	1.26E+00	1.77E+00	1.84E+00	2.32E+00	1.41E+00	1.45E+00	2.12E+00	5.90E-01	2.41E+00	1.08E+00	7.37E-01	1.79E+00	7.06E-01	1.63E+00
CPCT02030256T	1.17E+00	6.15E-01	7.79E-01	8.78E-01	7.92E-01	1.56E+00	6.88E-01	1.04E+00	1.34E+00	5.69E-01	1.39E+00	4.01E-01	6.60E-01	3.02E-01	5.74E-01	1.14E+00
CPCT02050045T	2.54E+00	9.23E-01	1.81E+00	1.68E+00	3.03E+00	2.65E+00	1.75E+00	1.35E+00	2.95E+00	5.52E-01	2.71E+00	9.38E-01	1.50E+00	2.01E+00	9.52E-01	1.74E+00
CPCT02050047T	6.60E-01	7.59E-01	2.15E+00	1.14E+00	9.21E-01	2.04E+00	1.04E+00	1.45E+00	1.88E+00	6.16E-01	1.79E+00	7.33E-01	9.18E-01	2.44E+00	8.63E-01	1.29E+00
CPCT02010393T	3.52E+00	1.35E+00	3.19E+00	1.34E+00	3.48E+00	3.05E+00	2.01E+00	2.81E+00	5.84E+00	6.98E-01	2.78E+00	8.55E-01	2.43E+00	3.53E+00	9.78E-01	3.16E+00
CPCT02020358T	1.01E+00	6.26E-01	9.97E-01	1.10E+00	1.22E+00	1.04E+00	8.66E-01	9.34E-01	9.83E-01	6.26E-01	1.33E+00	3.55E-01	3.22E-01	1.15E+00	6.30E-01	7.29E-01
CPCT02090002T	2.71E+00	5.47E-01	1.36E+00	2.78E+00	1.46E+00	2.79E+00	1.64E+00	1.37E+00	2.40E+00	5.31E-01	1.57E+00	2.91E+00	1.32E+00	1.11E+00	7.85E-01	1.65E+00
CPCT02010403T	3.84E-01	1.93E-01	4.89E-01	8.43E-01	7.55E-01	1.02E+00	9.45E-01	3.57E-01	8.76E-01	8.17E-02	9.87E-01	3.26E-01	4.81E-01	4.04E-01	5.74E-01	5.81E-01
CPCT02030272T	1.75E+00	9.51E-01	1.16E+00	1.66E+00	1.51E+00	1.86E+00	1.41E+00	1.10E+00	1.86E+00	6.10E-01	1.82E+00	6.04E-01	9.82E-01	1.30E+00	7.76E-01	1.16E+00
CPCT02020373T	1.47E+00	9.87E-01	1.63E+00	1.93E+00	1.45E+00	2.09E+00	1.31E+00	1.14E+00	2.21E+00	5.99E-01	2.02E+00	1.04E+00	6.40E-01	1.62E+00	8.83E-01	1.02E+00
CPCT02050052T	1.46E+00	1.46E+00	1.13E+00	1.27E+00	1.89E+00	1.67E+00	1.22E+00	1.10E+00	1.74E+00	1.18E+00	1.42E+00	7.20E-01	3.61E-01	1.45E+00	1.74E+00	1.25E+00
CPCT02030270T	2.55E-01	4.98E-01	1.48E+00	1.13E+00	8.69E-01	1.27E+00	1.08E+00	7.26E-01	1.09E+00	3.83E-01	1.25E+00	3.88E-01	6.26E-01	1.75E+00	2.52E-01	7.14E-01
CPCT02050056T	2.59E+00	8.13E-01	1.10E+00	2.04E+00	2.06E+00	1.51E+00	1.55E+00	1.13E+00	2.39E+00	4.26E-01	3.43E+00	9.71E-01	1.04E+00	8.45E-01	6.96E-01	1.25E+00
CPCT02050055T	1.42E+00	1.68E+00	1.74E+00	1.72E+00	1.72E+00	3.21E+00	1.17E+00	1.62E+00	3.70E+00	7.03E-01	2.25E+00	1.27E+00	1.22E+00	1.92E+00	1.19E+00	2.23E+00
CPCT02030279T	8.13E-01	7.48E-01	1.54E+00	9.42E-01	7.29E-01	1.87E+00	8.84E-01	9.55E-01	1.84E+00	5.91E-01	1.92E+00	6.75E-01	4.87E-01	1.71E+00	5.91E-01	1.04E+00
CPCT02020320T	2.71E+00	9.50E-01	2.52E+00	1.82E+00	2.65E+00	2.07E+00	1.66E+00	1.46E+00	2.62E+00	5.47E-01	3.16E+00	1.08E+00	8.58E-01	2.48E+00	6.64E-01	1.90E+00
CPCT02060037T	5.29E-01	3.22E-01	5.42E-01	7.26E-01	8.80E-01	9.69E-01	6.73E-01	5.30E-01	1.00E+00	2.67E-01	8.59E-01	3.31E-01	3.84E-01	2.35E-01	3.91E-01	6.50E-01
CPCT02100033T	1.51E+00	4.31E-01	8.82E-01	1.18E+00	9.18E-01	1.16E+00	7.11E-01	7.56E-01	1.07E+00	2.98E-01	1.98E+00	6.86E-01	4.35E-01	9.28E-01	4.64E-02	4.61E-01
CPCT02010436T	1.98E+00	7.66E-01	1.04E+00	1.59E+00	2.21E+00	2.15E+00	1.48E+00	1.02E+00	2.35E+00	6.51E-01	1.90E+00	8.22E-01	1.13E+00	1.09E+00	7.27E-01	1.42E+00
CPCT02010439T	2.16E+00	5.71E-01	1.23E+00	1.24E+00	1.43E+00	1.70E+00	1.04E+00	8.41E-01	1.79E+00	3.65E-01	2.46E+00	7.81E-01	6.23E-01	1.52E+00	6.58E-01	1.10E+00
CPCT02060043T	1.03E+00	1.13E+00	1.86E+00	1.28E+00	1.62E+00	1.18E+00	8.07E-01	8.40E-01	2.00E+00	6.56E-01	1.64E+00	8.96E-01	7.02E-01	1.84E+00	1.15E+00	1.19E+00
CPCT02030284T	2.20E+00	8.93E-01	2.28E+00	1.53E+00	1.74E+00	2.26E+00	1.45E+00	1.45E+00	2.00E+00	6.70E-01	1.94E+00	1.36E+00	7.74E-01	2.34E+00	6.98E-01	1.28E+00
CPCT02020410T	2.79E+00	6.39E-01	1.37E+00	1.83E+00	6.37E-01	1.80E+00	8.61E-01	1.54E+00	2.21E+00	3.28E-01	3.28E+00	1.23E+00	6.78E-01	1.07E+00	4.08E-01	9.07E-01
CPCT02020408T	1.90E+00	8.83E-01	9.17E-01	1.54E+00	1.75E+00	1.72E+00	1.40E+00	7.87E-01	1.75E+00	6.23E-01	2.48E+00	1.22E+00	1.02E+00	6.14E-01	7.27E-01	1.25E+00
CPCT02030291T	4.44E+00	1.01E+00	2.24E+00	2.44E+00	3.83E+00	2.87E+00	2.67E+00	2.08E+00	4.76E+00	6.80E-01	4.55E+00	1.22E+00	1.66E+00	2.03E+00	4.99E-01	3.09E+00
CPCT02050079T	3.09E-01	1.40E-01	6.42E-01	8.07E-01	1.11E+00	1.12E+00	1.07E+00	4.24E-01	1.08E+00	4.62E-01	8.58E-01	6.63E-01	3.17E-01	3.02E-01	5.43E-01	6.94E-01
CPCT02050073T	9.55E-01	3.86E-01	1.61E+00	1.08E+00	1.15E+00	2.08E+00	9.22E-01	1.08E+00	2.12E+00	5.21E-01	2.14E+00	7.71E-01	9.33E-01	1.85E+00	6.16E-01	8.10E-01
CPCT02220001T	4.89E-01	1.55E-01	5.12E-01	1.26E+00	6.31E-01	7.06E-01	1.19E+00	8.41E-01	9.54E-01	3.29E-01	5.58E-01	6.00E-01	5.90E-01	6.17E-01	6.11E-01	6.24E-01
CPCT02010440T	1.15E+00	6.99E-01	9.58E-01	1.27E+00	9.76E-01	1.51E+00	1.05E+00	8.65E-01	1.31E+00	5.49E-01	1.53E+00	8.08E-01	7.58E-01	8.86E-01	8.06E-01	1.02E+00
CPCT02011020T	2.62E+00	1.24E+00	1.38E+00	3.44E+00	2.96E+00	3.90E+00	1.64E+00	1.69E+00	4.18E+00	1.16E+00	2.75E+00	3.18E+00	1.86E+00	1.33E+00	1.63E+00	2.82E+00
CPCT02340050T	7.57E-01	2.36E+00	2.64E+00	1.99E+00	1.49E+00	2.46E+00	1.45E+00	1.09E+00	2.59E+00	8.57E-01	3.25E+00	6.71E-01	1.14E+00	3.04E+00	9.57E-01	1.37E+00
CPCT02080280T	3.15E+00	9.20E-01	1.23E+00	2.04E+00	2.46E+00	2.10E+00	1.42E+00	1.50E+00	3.68E+00	5.94E-01	3.45E+00	1.06E+00	2.23E+00	9.80E-01	5.70E-01	2.47E+00
CPCT02080282T	1.67E+00	1.12E+00	1.68E+00	8.71E-01	1.47E+00	1.65E+00	8.83E-01	1.36E+00	1.65E+00	6.98E-01	1.80E+00	9.45E-01	9.28E-01	1.61E+00	1.06E+00	1.14E+00
CPCT02060163T	3.22E-01	3.06E-01	6.17E-01	1.17E+00	8.39E-01	1.06E+00	1.13E+00	6.28E-01	1.10E+00	4.18E-01	9.31E-01	6.34E-01	2.99E-01	5.51E-01	5.03E-01	7.16E-01
CPCT02011025T	1.87E+00	1.15E+00	1.60E+00	1.72E+00	2.32E+00	2.16E+00	1.38E+00	1.38E+00	2.21E+00	5.96E-01	2.24E+00	1.11E+00	1.14E+00	1.66E+00	7.18E-01	1.53E+00
CPCT02010754TII	1.66E+00	1.04E+00	1.48E+00	1.53E+00	2.36E+00	2.51E+00	1.40E+00	7.42E-01	3.54E+00	2.29E-01	2.46E+00	8.17E-01	3.01E+00	1.66E+00	6.11E-01	2.39E+00
CPCT02010716T	3.96E+00	1.14E+00	1.97E+00	2.24E+00	4.18E+00	3.41E+00	2.24E+00	2.02E+00	3.29E+00	6.33E-01	4.65E+00	2.32E+00	1.61E+00	2.15E+00	3.51E-01	3.06E+00
CPCT02170039T	1.36E+00	4.65E-01	1.11E+00	1.41E+00	6.06E-01	1.31E+00	7.43E-01	7.28E-01	1.49E+00	4.20E-01	1.53E+00	1.58E+00	4.73E-01	8.61E-01	4.34E-01	6.96E-01
CPCT02080284T	7.90E-01	1.30E-01	5.12E-01	7.40E-01	8.95E-01	4.14E-01	6.43E-01	4.83E-01	7.33E-01	2.71E-01	4.22E-01	2.36E-01	5.25E-01	3.39E-01	3.42E-01	6.57E-01
CPCT02030555T	2.38E+00	6.48E-01	1.61E+00	1.75E+00	1.72E+00	2.22E+00	7.90E-01	1.49E+00	2.31E+00	6.48E-01	2.77E+00	8.92E-01	1.23E+00	2.03E+00	5.34E-01	1.60E+00
CPCT02011037T	3.89E+00	1.03E+00	1.70E+00	2.12E+00	3.47E+00	3.06E+00	1.25E+00	1.90E+00	3.76E+00	8.18E-01	4.26E+00	1.56E+00	1.98E+00	1.90E+00	6.12E-01	2.69E+00
CPCT02120180T	1.37E+00	6.31E-01	1.57E+00	9.82E-01	1.26E+00	1.89E+00	8.22E-01	1.23E+00	1.42E+00	4.51E-01	1.49E+00	2.47E-01	7.07E-01	1.69E+00	1.68E-01	1.10E+00
CPCT02050304T	6.27E+00	1.32E+00	2.49E+00	7.45E+00	4.58E+00	9.69E+00	2.77E+00	3.57E+00	7.93E+00	1.46E+00	1.00E+01	4.76E+00	2.40E+00	1.85E+00	1.05E+00	5.57E+00
CPCT02020895T	7.33E-01	6.28E-01	1.74E+00	1.30E+00	1.79E+00	1.21E+00	8.63E-01	6.91E-01	1.43E+00	2.55E-01	1.24E+00	9.24E-01	7.80E-01	1.65E+00	6.26E-01	8.26E-01
CPCT02090032T	1.32E+00	1.16E+00	1.67E+00	3.51E+00	2.61E+00	5.25E+00	1.51E+00	2.63E+00	5.56E+00	7.81E-01	1.93E+00	7.84E-01	2.79E+00	6.33E-01	4.53E-01	3.76E+00
CPCT02020662T	1.61E+00	4.97E-01	5.65E-01	1.41E+00	1.65E+00	1.57E+00	1.27E+00	1.20E+00	2.19E+00	4.54E-01	1.70E+00	7.31E-01	1.21E+00	5.06E-01	5.57E-01	1.05E+00
DRUP01080025T	3.68E+00	1.93E+00	1.65E+00	2.62E+00	3.78E+00	4.67E+00	2.54E+00	1.89E+00	5.52E+00	1.71E+00	4.58E+00	1.37E+00	3.22E+00	2.03E+00	2.19E+00	4.10E+00
CPCT02020891T	2.26E+00	9.07E-01	1.15E+00	1.01E+00	1.56E+00	2.40E+00	1.09E+00	1.25E+00	2.05E+00	5.79E-01	2.55E+00	9.19E-01	9.54E-01	1.15E+00	5.55E-01	1.06E+00
CPCT02080266TII	4.83E-01	8.01E-01	1.94E+00	4.92E-01	1.58E+00	2.66E+00	9.65E-01	1.28E+00	3.58E+00	7.56E-01	3.31E+00	6.45E-01	2.10E+00	2.97E+00	8.54E-01	1.53E+00
CPCT02020901T	2.23E+00	8.70E-01	1.64E+00	1.27E+00	2.27E+00	2.39E+00	1.23E+00	9.25E-01	2.26E+00	5.77E-01	2.67E+00	7.66E-01	1.15E+00	1.66E+00	7.30E-01	1.25E+00
CPCT02080287T	1.87E+00	6.98E-01	1.60E+00	1.22E+00	2.10E+00	1.59E+00	1.22E+00	1.20E+00	1.63E+00	3.91E-01	2.41E+00	7.34E-01	9.70E-01	2.00E+00	4.66E-01	1.02E+00
CPCT02011045T	1.52E+00	7.70E-01	1.60E+00	9.48E-01	1.70E+00	1.52E+00	9.80E-01	5.73E-01	1.38E+00	6.08E-01	2.08E+00	5.97E-01	8.31E-01	1.66E+00	6.32E-01	7.67E-01
CPCT02020897T	1.23E+00	8.57E-01	9.34E-01	9.74E-01	1.11E+00	1.38E+00	6.74E-01	8.22E-01	1.38E+00	2.50E-01	1.33E+00	5.91E-01	8.88E-01	5.88E-01	6.48E-01	1.15E+00
CPCT02120101T	4.18E-01	6.80E-01	1.95E+00	1.11E+00	7.32E-01	1.42E+00	9.07E-01	1.11E+00	1.82E+00	6.04E-01	1.64E+00	3.16E-01	5.90E-01	2.39E+00	6.83E-01	1.19E+00
CPCT02020910T	2.59E+00	8.02E-01	1.63E+00	1.59E+00	2.00E+00	2.31E+00	1.38E+00	1.25E+00	2.63E+00	6.94E-01	2.55E+00	1.20E+00	1.17E+00	1.75E+00	6.64E-01	1.58E+00
CPCT02120095T	2.03E+00	6.37E-01	3.83E-01	2.27E+00	2.11E+00	2.91E+00	1.64E+00	1.34E+00	2.50E+00	4.30E-01	2.28E+00	8.69E-01	8.99E-01	4.48E-01	2.85E-01	1.27E+00
CPCT02080294T	2.57E-01	6.98E-01	2.18E+00	6.62E-01	1.36E+00	1.85E+00	9.93E-01	1.31E+00	2.11E+00	4.94E-01	2.33E+00	4.53E-01	1.12E+00	2.55E+00	6.20E-01	1.31E+00
CPCT02080292T	2.94E-01	3.84E-01	7.23E-01	7.53E-01	4.83E-01	7.21E-01	7.43E-01	5.89E-01	7.08E-01	2.83E-01	9.20E-01	2.26E-01	5.93E-01	5.75E-01	5.12E-01	5.71E-01
CPCT02120098T	2.13E+00	6.33E-01	4.04E-01	1.65E+00	1.62E+00	1.73E+00	1.34E+00	1.16E+00	1.80E+00	4.13E-01	2.38E+00	1.01E+00	9.75E-01	8.06E-01	5.56E-01	1.15E+00
CPCT02120105T	3.05E+00	1.62E+01	8.42E+00	2.44E+00	2.65E+00	4.46E+00	1.82E+00	1.70E+00	3.10E+00	1.24E+00	7.50E+00	1.99E+00	1.25E+00	3.10E+00	4.00E-02	1.30E+01
CPCT02020914T	2.33E+00	7.84E-01	1.29E+00	1.25E+00	1.59E+00	2.41E+00	9.77E-01	1.53E+00	2.25E+00	5.16E-01	2.12E+00	1.12E+00	8.29E-01	1.36E+00	4.48E-01	1.17E+00
CPCT02160035T	3.08E+00	7.81E-01	1.34E+00	1.90E+00	1.72E+00	2.98E+00	1.71E+00	1.69E+00	2.59E+00	6.14E-01	3.25E+00	7.67E-01	1.13E+00	1.36E+00	4.05E-01	1.50E+00
CPCT02050310T	7.94E-01	1.01E+00	1.19E+00	1.53E+00	1.13E+00	1.84E+00	1.23E+00	1.20E+00	1.89E+00	5.42E-01	1.39E+00	8.70E-01	7.12E-01	1.10E+00	9.96E-01	1.62E+00
CPCT02290061T	3.07E+00	9.91E-01	1.65E+00	2.32E+00	2.83E+00	3.33E+00	1.65E+00	1.97E+00	3.07E+00	8.19E-01	3.92E+00	8.83E-01	1.29E+00	1.20E+00	7.95E-01	2.04E+00
CPCT02050308T	1.62E+00	1.02E+00	2.52E+00	1.77E+00	2.09E+00	2.28E+00	2.05E+00	9.57E-01	2.19E+00	6.15E-01	1.70E+00	1.43E+00	2.68E-01	2.90E+00	7.86E-01	1.50E+00
CPCT02090035T	2.13E+00	6.87E-01	2.75E+00	9.42E-01	1.98E+00	1.46E+00	1.25E+00	9.01E-01	2.24E+00	4.51E-01	1.67E+00	6.10E-01	7.30E-01	2.70E+00	4.59E-01	8.24E-01
CPCT02020933T	5.07E-01	9.15E-01	8.56E-01	1.01E+00	1.96E+00	2.02E+00	1.15E+00	8.11E-01	1.92E+00	8.78E-01	2.10E+00	8.81E-01	1.06E+00	1.05E+00	1.40E+00	1.61E+00
CPCT02020930T	2.41E+00	6.90E-01	1.25E+00	2.20E+00	1.62E+00	2.53E+00	1.23E+00	1.19E+00	2.71E+00	5.49E-01	2.92E+00	9.69E-01	1.05E+00	1.13E+00	5.92E-01	1.64E+00
CPCT02020934T	3.40E+00	9.99E-01	1.75E+00	2.34E+00	3.82E+00	2.91E+00	2.37E+00	1.53E+00	4.05E+00	4.29E-01	3.57E+00	1.31E+00	1.39E+00	1.44E+00	7.21E-01	2.49E+00
CPCT02020939T	1.08E+00	6.62E-01	1.62E+00	1.17E+00	1.44E+00	1.34E+00	9.65E-01	8.37E-01	1.37E+00	4.42E-01	1.69E+00	7.51E-01	7.41E-01	1.99E+00	4.86E-01	1.22E+00
CPCT02020670T	5.79E+00	1.31E+00	2.54E+00	2.29E+00	4.34E+00	4.67E+00	2.42E+00	2.43E+00	5.12E+00	6.11E-01	6.31E+00	1.68E+00	2.29E+00	2.28E+00	3.67E-01	3.78E+00
CPCT02020837TII	6.94E-01	7.66E-01	1.39E+00	1.69E+00	1.80E+00	2.31E+00	1.34E+00	9.96E-01	3.38E+00	7.94E-01	2.73E+00	4.22E-01	2.53E+00	2.30E+00	7.35E-01	2.02E+00
CPCT02030459T	2.69E-01	1.43E+00	2.61E+00	1.32E+00	1.22E+00	1.88E+00	1.01E+00	6.30E-01	2.06E+00	1.61E+00	2.01E+00	8.42E-01	5.93E-01	2.87E+00	2.47E+00	9.28E-01
CPCT02350019T	0.00E+00	2.14E-01	2.80E-01	9.68E-01	3.62E-01	9.27E-01	4.90E-01	4.83E-01	8.36E-01	3.14E-01	8.42E-01	4.53E-01	0.00E+00	3.91E-01	2.66E-01	4.07E-01
CPCT02050424T	1.88E+01	3.50E+00	5.35E+00	6.71E+00	1.28E+01	1.19E+01	6.77E+00	1.00E+01	2.83E+01	1.45E+00	2.20E+01	4.45E+00	1.20E+01	1.99E+00	1.40E+00	1.65E+01
CPCT02340064T	1.29E+00	6.93E-01	1.18E+00	1.27E+00	1.40E+00	1.34E+00	1.12E+00	1.04E+00	1.34E+00	1.50E-01	1.33E+00	5.33E-01	8.02E-01	1.16E+00	5.39E-01	9.01E-01
CPCT02011045TII	1.38E+00	8.54E-01	1.63E+00	1.05E+00	1.59E+00	1.41E+00	1.04E+00	5.93E-01	1.63E+00	5.53E-01	1.90E+00	5.97E-01	7.54E-01	1.55E+00	5.98E-01	8.04E-01
CPCT02120189T	3.17E+00	1.05E+00	1.33E+00	2.69E+00	2.83E+00	3.14E+00	1.62E+00	1.53E+00	2.71E+00	7.92E-01	3.86E+00	1.83E+00	1.36E+00	1.19E+00	9.65E-01	1.91E+00
CPCT02010754T	1.20E+00	7.37E-01	1.09E+00	1.32E+00	1.63E+00	1.80E+00	1.25E+00	1.15E+00	1.87E+00	3.91E-01	1.66E+00	9.37E-01	7.23E-01	8.59E-01	5.06E-01	1.41E+00
CPCT02020868T	1.57E+00	5.40E-01	1.33E+00	1.23E+00	8.13E-01	1.43E+00	8.08E-01	8.60E-01	1.57E+00	4.80E-01	1.88E+00	9.56E-01	8.13E-01	1.44E+00	5.84E-01	7.94E-01
CPCT02060286T	4.21E+00	9.93E-01	2.10E+00	2.05E+00	3.33E+00	3.91E+00	1.73E+00	2.32E+00	3.25E+00	6.93E-01	5.28E+00	1.27E+00	1.62E+00	2.44E+00	3.99E-01	2.58E+00
CPCT02060288T	1.53E+00	1.51E+00	1.49E+00	1.64E+00	1.77E+00	2.83E+00	1.29E+00	1.09E+00	2.41E+00	6.97E-01	1.73E+00	9.76E-01	8.73E-01	1.25E+00	1.17E+00	2.28E+00
CPCT02120193T	1.49E+00	6.12E-01	1.82E+00	1.45E+00	1.40E+00	1.36E+00	1.09E+00	1.11E+00	1.79E+00	5.40E-01	1.59E+00	7.81E-01	9.77E-01	1.67E+00	6.19E-01	9.85E-01
CPCT02120187T	1.45E+00	9.74E-01	1.32E+00	1.30E+00	1.65E+00	2.04E+00	9.74E-01	1.01E+00	1.54E+00	7.33E-01	1.59E+00	1.04E+00	9.92E-01	1.68E+00	1.07E+00	1.28E+00
CPCT02120191T	1.58E+00	8.11E-01	3.32E+00	1.51E+00	2.01E+00	2.26E+00	1.30E+00	1.27E+00	2.33E+00	4.41E-01	2.23E+00	1.01E+00	5.26E-01	3.20E+00	3.37E-01	1.88E+00
CPCT02080304T	5.10E-01	6.29E-01	1.32E+00	1.06E+00	1.59E+00	1.72E+00	1.04E+00	7.19E-01	1.41E+00	4.58E-01	1.41E+00	0.00E+00	8.59E-01	1.24E+00	7.32E-01	1.09E+00
CPCT02080307T	2.05E+00	8.39E-01	1.81E+00	2.04E+00	1.77E+00	2.74E+00	1.26E+00	7.38E-01	2.91E+00	6.24E-01	2.79E+00	1.29E+00	1.89E+00	2.07E+00	4.39E-01	1.80E+00
CPCT02080303T	1.55E+00	4.94E-01	8.57E-01	1.07E+00	1.97E+00	1.12E+00	1.22E+00	7.45E-01	1.47E+00	1.97E-01	1.90E+00	3.83E-01	8.98E-01	8.39E-01	4.59E-01	1.36E+00
CPCT02340067T	7.00E-01	1.78E+00	2.92E+00	1.92E+00	1.96E+00	3.77E+00	1.62E+00	1.44E+00	4.04E+00	5.46E-01	3.58E+00	1.58E+00	1.34E+00	3.22E+00	1.21E+00	3.35E+00
CPCT02030461T	1.27E+01	2.97E+00	4.72E+00	1.19E+01	6.87E+00	1.06E+01	3.81E+00	4.49E+00	1.16E+01	1.73E+00	1.56E+01	1.12E+01	4.28E+00	2.02E+00	1.37E+00	7.71E+00
CPCT02020919T	1.80E+00	1.38E+00	1.07E-01	1.43E+00	1.38E+00	9.60E-01	9.85E-01	1.43E+00	3.71E+00	1.25E+00	1.52E+00	9.50E-01	2.42E+00	7.45E-01	1.54E+00	1.83E+00
