MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.004175166325876489	0.007432477628608467	0.10278738558292388	0.0032924844451190437	0.05765871696174145	0.030747235640883445
1:Del:C:1	0.001246670431282837	0.005405468078787706	0.08272973380982876	0.003599810414671083	0.016472010332508943	0.013385171387344599
1:Del:C:2	0.0016146064990607556	0.0015671014868712519	0.048364807553589344	0.0013351701572537423	0.009161365078762173	0.007648491843719967
1:Del:C:3	0.00375261586625129	0.0029370064235990866	0.027301256116479634	0.0003265035609365441	0.003362134662002063	0.0019916057452155655
1:Del:C:4	0.00931210651935544	0.0017817996234043676	0.013778170105069876	0.0014034978885320015	0.003707579679103219	0.0007647842526057502
1:Del:C:5	0.03285916233435273	0.002694804253150096	0.0027147113885379426	0.0026916861638204637	0.008955692202216597	0.0019360507772239544
1:Del:T:0	0.0017609659596928395	0.001417630981450202	0.07465671718120576	0.03244700438342989	0.02548814759546076	0.009574926284840331
1:Del:T:1	0.001914334375614999	0.0021689217712264506	0.05342418011277914	0.013706410052254796	0.019887465486390282	0.008246463899267838
1:Del:T:2	0.0032956002332502976	0.0025102233772486215	0.05842358998954296	0.004846763501809619	0.01643681842251681	0.011988877025432885
1:Del:T:3	0.012983743562363087	0.0032722566490338066	0.049616677686572075	0.005904882689064834	0.021919633629731834	0.01881581574678421
1:Del:T:4	0.03560593599453568	0.0032561008610355203	0.03365560431033373	0.0022250451034415164	0.01739896151004359	0.010711634010076522
1:Del:T:5	0.6570019072294235	0.021269466369407155	0.001697298878210063	0.001005597300827503	0.23569698764011263	0.009795028876080778
1:Ins:C:0	0.001892783125160733	0.0026825938766091894	0.000988259548340409	0.0052735145950066455	0.0644064305908978	0.00925568751410708
1:Ins:C:1	0.00015103402345403082	0.0008370238121642615	0.004212907663313672	0.013259200658649207	0.004778830479335738	0.0009468109495355748
1:Ins:C:2	0.00014270832027250436	0.002420609516266268	0.002767468320671469	0.0019728203974364077	0.000688395943489013	0.0020484417318948544
1:Ins:C:3	0.000541789469161813	0.0006837735363296816	0.0039918433153070506	0.0052938995801378045	0.002265790448673215	0.0005305199540998728
1:Ins:C:4	0.002294627359442529	0.003162160630454309	0.0010363517891983066	0.0038784654924529606	0.0016581848299847479	0.00041955662099098847
1:Ins:C:5	0.013584175137802959	0.02465185871347785	0.0007064087349160531	0.009944700170308352	0.014017599043436349	0.0007672920825643814
1:Ins:T:0	0.001242311572714243	0.0067282349360175435	0.0073254378535784785	0.016766000296920536	0.017610782256087986	0.0032362966527580282
1:Ins:T:1	0.00019399183034693123	0.007074109910754487	0.03672787226736546	0.01544956344179809	0.007614471428387333	0.003466537995263934
1:Ins:T:2	0.0032729679346084595	0.0071911295782774685	0.02116283055394888	0.0058639439559192395	0.004825809832436789	0.0013206830801209435
1:Ins:T:3	0.0019465145329013466	0.008495071330107748	0.014468568367883563	0.001586177110348217	0.00601691085845232	0.0034484757372410966
1:Ins:T:4	0.0028545022269827313	0.015261042900383472	0.009811277403496205	0.003176661408912314	0.007718045287765563	0.0009560696216976794
1:Ins:T:5	0.11986933954060078	0.7221240523457527	0.031244881054944926	0.05580729126610095	0.20456373058260546	0.032035809345543384
2:Del:R:0	0.0024214997587841936	0.0020110263956030394	0.017996166506782173	0.018198600402101875	0.009307531671365723	0.0012931006474536844
2:Del:R:1	0.004226992651456385	0.011656729630194604	0.02114235515706241	0.008522074556385633	0.012200843803584575	0.007735082251601852
2:Del:R:2	0.0022179090368445033	0.0019447459663206245	0.008600151631981134	0.00489598517830018	0.003909541612956673	0.000733227713017186
2:Del:R:3	0.007376376489410177	0.0015637289895403229	0.0018060523169697263	0.002332508917170344	0.0026194478120305574	0.0005830381013038278
2:Del:R:4	0.0036082493155092264	0.00021453980910209224	0.001135578352566533	0.003265166491619311	0.0014119261875748634	0.00010049633385733614
2:Del:R:5	0.01030033319024369	0.0004262169524008641	0.00033645906710666473	0.005170206031161157	0.0036599563620984556	0.00012921174423766502
3:Del:R:0	0.0006949516080203466	0.002553186307777651	0.005971011074725538	0.005210811200377066	0.00030753156730497724	0.005458511938923038
