MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
5:Del:R:3	8.31E-06	2.92E-05	2.62E-10	5.82E-05	5.54E-05	2.45E-05
5:Del:R:4	2.39E-06	4.70E-06	1.56E-06	6.13E-06	7.54E-06	1.68E-05
5:Del:R:5	4.29E-06	1.81E-06	9.44E-06	4.21E-06	1.21E-05	2.16E-05
2:Ins:R:0	1.13E-04	1.80E-04	1.55E-04	5.77E-04	1.43E-03	8.37E-05
2:Ins:R:1	1.41E-05	1.64E-04	1.23E-04	2.28E-04	1.93E-04	1.14E-04
2:Ins:R:2	2.47E-05	7.88E-05	8.97E-05	1.06E-04	1.49E-04	7.40E-05
2:Ins:R:3	1.86E-05	5.27E-05	6.49E-05	1.32E-04	1.14E-04	8.21E-05
2:Ins:R:4	5.64E-05	1.20E-04	4.58E-05	1.90E-04	2.13E-04	6.51E-05
2:Ins:R:5	2.68E-04	3.88E-04	1.07E-05	4.83E-04	8.83E-04	4.33E-05
3:Ins:R:0	6.71E-05	8.31E-05	2.54E-05	2.82E-04	5.75E-04	1.15E-04
3:Ins:R:1	2.45E-05	8.83E-05	1.04E-04	1.59E-04	2.47E-04	9.86E-05
3:Ins:R:2	1.63E-05	2.20E-05	4.78E-05	4.85E-05	8.66E-05	5.14E-05
3:Ins:R:3	4.07E-06	1.83E-06	2.57E-05	4.40E-05	4.46E-05	2.66E-05
3:Ins:R:4	9.33E-06	1.26E-05	5.30E-06	3.08E-05	4.43E-05	1.71E-10
3:Ins:R:5	4.00E-05	5.00E-05	2.41E-05	9.37E-05	1.87E-04	2.14E-05
4:Ins:R:0	7.04E-05	7.77E-05	7.46E-06	4.01E-04	6.37E-04	9.36E-05
4:Ins:R:1	5.62E-05	8.35E-05	1.39E-04	1.54E-04	2.28E-04	6.03E-05
4:Ins:R:2	2.46E-05	1.52E-05	4.11E-05	1.13E-04	1.97E-04	4.98E-05
4:Ins:R:3	1.15E-05	1.53E-05	4.35E-06	5.16E-05	4.31E-05	3.23E-05
4:Ins:R:4	1.36E-05	3.51E-05	1.23E-05	5.96E-05	9.15E-05	1.38E-05
4:Ins:R:5	2.25E-05	5.35E-05	3.78E-06	6.11E-05	1.67E-04	1.16E-05
5:Ins:R:0	4.50E-06	0.00E+00	3.30E-10	3.42E-03	1.17E-04	1.08E-04
5:Ins:R:1	5.85E-05	2.66E-04	2.21E-04	3.18E-04	6.89E-04	2.74E-04
5:Ins:R:2	3.21E-05	1.83E-05	1.59E-06	8.58E-05	1.36E-04	9.28E-05
5:Ins:R:3	1.21E-05	2.72E-05	3.89E-05	6.77E-05	8.17E-05	9.37E-06
5:Ins:R:4	8.09E-06	2.28E-05	1.29E-05	4.27E-05	5.58E-05	9.78E-06
5:Ins:R:5	9.60E-06	1.05E-05	2.23E-05	1.06E-05	7.02E-05	4.25E-05
2:Del:M:1	1.07E-04	2.98E-04	2.98E-04	3.90E-04	6.94E-04	2.17E-04
3:Del:M:1	1.01E-05	1.14E-04	1.34E-04	2.40E-04	1.05E-04	1.54E-04
3:Del:M:2	7.92E-05	2.03E-04	1.97E-04	2.72E-04	3.06E-04	1.74E-04
4:Del:M:1	3.48E-05	7.14E-05	1.22E-04	2.07E-04	1.79E-04	1.12E-04
4:Del:M:2	3.10E-05	1.18E-04	1.42E-04	2.53E-04	1.71E-04	1.64E-04
4:Del:M:3	4.22E-05	2.38E-04	1.75E-04	2.81E-04	2.06E-04	1.55E-04
5:Del:M:1	1.08E-04	1.39E-04	4.17E-04	6.85E-04	7.57E-04	6.78E-04
5:Del:M:2	8.88E-05	1.86E-04	3.60E-04	4.05E-04	6.85E-04	8.82E-04
5:Del:M:3	1.69E-04	1.25E-04	2.58E-04	2.14E-04	5.90E-04	7.64E-04
5:Del:M:4	4.15E-05	1.05E-04	4.72E-05	1.90E-04	3.88E-04	5.39E-04
5:Del:M:5	1.36E-04	1.74E-04	1.03E-04	3.33E-04	3.97E-04	5.24E-04
