Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP85623	68	0.882	44.114	64.874%	7.212	47.763%	0.37337	0.843
SP85491	98	0.913	51.196	52.241%	9.387	42.064%	0.29549	0.89
SP87582	63	0.859	40.547	64.36%	6.668	52.551%	0.4582	0.798
SP89090	72	0.888	48.161	66.89%	8.081	46.348%	0.44873	0.858
SP85511	157	0.921	68.529	43.649%	11.889	39.304%	0.21914	0.881
SP85952	55	0.802	44.851	81.547%	7.949	59.748%	0.64062	0.742
SP85840	92	0.922	44.383	48.242%	7.217	38.687%	0.27253	0.888
SP87675	67	0.919	33.225	49.59%	6.277	39.779%	0.3273	0.896
SP85836	155	0.919	68.108	43.941%	12.509	39.458%	0.25916	0.885
SP120767	138	0.939	54.055	39.17%	9.144	34.414%	0.17979	0.908
SP105708	96	0.936	43.723	45.545%	6.918	35.489%	0.30757	0.908
SP85818	2	0.506	3.592	179.6%	1.829	91.45%	2.28291	0.535
SP105922	61	0.872	41.183	67.513%	7.094	49.79%	0.40674	0.837
SP86118	94	0.884	51.309	54.584%	9.561	46.877%	0.32336	0.842
SP86306	159	0.959	68.863	43.31%	11.861	29.033%	0.25782	0.95
SP87099	103	0.915	57.344	55.674%	10.23	41.869%	0.3545	0.896
SP87434	70	0.872	45.979	65.684%	7.843	49.211%	0.48766	0.829
SP85864	24	0.75	26.19	109.125%	5.073	66.612%	1.00958	0.711
SP105807	104	0.89	51.247	49.276%	9.255	47.229%	0.24346	0.835
SP89291	52	0.807	39.873	76.679%	6.876	59.4%	0.57937	0.735
SP88050	42	0.825	37.172	88.505%	6.892	56.652%	0.74976	0.792
SP88593	72	0.87	47.978	66.636%	8.332	49.616%	0.46875	0.83
SP88158	29	0.764	26.196	90.331%	4.802	64.75%	0.72969	0.702
SP87534	185	0.968	72.619	39.254%	11.105	25.311%	0.2258	0.958
SP88776	103	0.893	52.792	51.254%	9.578	45.101%	0.28521	0.846
SP85725	84	0.842	58.134	69.207%	10.67	54.03%	0.44817	0.792
SP86660	162	0.964	62.876	38.812%	9.762	27.328%	0.18845	0.953
SP87903	48	0.833	34.533	71.944%	6.055	55.274%	0.6122	0.776
SP88098	121	0.923	66.235	54.74%	11.779	38.94%	0.33832	0.904
SP85487	241	0.983	72.391	30.038%	11.93	18.157%	0.14243	0.98
SP105759	60	0.879	36.26	60.433%	5.993	47.678%	0.43373	0.829
SP86775	20	0.592	25.733	128.665%	4.566	80.716%	1.32767	0.487
SP88322	93	0.923	47.687	51.276%	8.457	38.885%	0.27282	0.901
SP85582	87	0.915	46.377	53.307%	7.358	40.322%	0.3207	0.881
SP87446	201	0.974	67.768	33.715%	10.657	22.809%	0.15807	0.967
SP87337	40	0.732	36.241	90.602%	6.143	68.681%	0.75954	0.627
SP86929	157	0.969	58.079	36.993%	9.09	24.972%	0.19055	0.961
SP86130	73	0.874	47.395	64.925%	7.99	48.716%	0.48997	0.83
SP86425	136	0.868	74.361	54.677%	15.043	49.595%	0.2973	0.822
SP85495	29	0.783	27.101	93.452%	5.255	63.263%	0.76422	0.745
SP85787	41	0.809	36.172	88.224%	7.408	60.689%	0.65617	0.782
SP86836	16	0.542	25.399	158.744%	8.968	87.105%	2.0067	0.543
SP89245	32	0.778	26.955	84.234%	4.634	63.061%	0.69466	0.7
SP86989	151	0.946	61.412	40.67%	10.143	32.926%	0.17465	0.925
SP88757	59	0.767	45.612	77.308%	7.718	65.939%	0.58975	0.653
SP85733	99	0.879	56.725	57.298%	9.438	47.608%	0.3386	0.822
SP85737	25	0.668	26.778	107.112%	4.882	74.45%	0.92454	0.573
SP85647	67	0.913	38.357	57.249%	6.179	41.378%	0.3709	0.885
CPCT02011098T	188	0.957	93.769	49.877%	15.856	33.96%	0.29428	0.951
WIDE01010618T	1016	1.0	81.253	7.997%	15.897	3.208%	0.01247	1.0
WIDE01010310T	757	0.992	166.523	21.998%	33.162	12.536%	0.0879	0.991
CPCT02080230T	389	0.991	113.546	29.189%	18.392	14.092%	0.14171	0.99
CPCT02010914T	230	0.98	86.259	37.504%	14.172	20.646%	0.2173	0.977
DRUP01010057T	701	0.993	146.421	20.887%	21.451	12.036%	0.05165	0.991
CPCT02010635T	749	0.997	105.949	14.145%	19.226	8.555%	0.02962	0.997
WIDE01010556T	3926	1.0	114.615	2.919%	36.219	2.21%	0.00126	1.0
WIDE01010540T	511	0.993	116.971	22.891%	20.243	12.047%	0.08322	0.992
