Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP135323	5	0	1	4	0	3	0	10	0	0	29	42	53
SP135390	2	0	0	0	5	0	2	3	4	11	9	7	2
SP135209	8	0	6	0	11	2	9	0	0	0	32	2	6
SP135240	131	0	15	0	303	1	11	31	0	32	86	40	44
SP135182	1205	57	203	0	399	0	51	43	0	629	0	157	84
SP85251	14	0	17	43	139	2	0	12	0	0	133	27	29
SP84408	32	2	3	7	66	5	14	4	0	0	63	72	13
SP84491	807	111	0	0	843	61	264	167	25	470	17	482	0
SP84743	449	18	30	0	0	40	2001	54	177	285	0	49	81
SP83967	82	0	29	21	0	0	6	22	0	140	168	12	1
SP105253	431	66	26	0	698	15	217	54	182	164	128	63	38
SP84998	278	11	0	0	206	0	1	5	163	77	118	14	42
SP84062	0	2	11	18	36	13	2	9	0	0	0	43	77
SP84982	41612	0	11356	0	0	0	8	0	0	0	0	0	0
SP84790	208	5	74	0	152	4	225	17	0	104	195	146	89
SP105673	125	14	0	24	74	14	7	817	14	0	164	113	11
SP85339	552	16	0	71	708	8	39	22	116	0	105	17	0
SP84719	192	5	273	0	32	0	20	25	179	34	61	35	5
SP105425	656	37	112	0	552	13	68	23	0	0	86	56	20
SP84056	166	42	0	0	13	23	46	210	0	805	0	17	6
SP105261	122	0	0	9	0	6	22	44	0	234	51	36	8
SP85379	608	38	0	0	559	24	172	32	36	212	6	162	22
SP105086	217	34	0	0	117	0	10	140	245	244	244	131	191
SP84392	68701	928	29851	1747	948	0	0	0	0	0	0	0	0
SP105018	155	2	81	0	200	0	174	3885	0	0	9	201	0
SP84858	611	0	7	0	33	9	60	206	55	671	122	0	155
SP84086	58	0	0	0	392	11	11	84	0	0	1	47	35
SP105213	276	0	6	0	162	0	19	47	175	118	60	67	68
SP105577	249	0	43	0	0	13	11	57	0	324	65	23	28
SP85431	56	0	0	0	186	13	0	35	0	0	110	87	36
SP84962	93	0	72	0	114	0	12	41	0	274	64	33	9
SP105006	181	7	0	0	0	11	13	77	218	257	61	132	26
SP84439	62036	0	33504	0	0	0	339	0	0	0	0	0	0
SP105159	58	0	13	0	29	0	3	16	177	96	208	15	58
SP85230	33	0	0	0	0	42	1	638	0	73	45	106	109
SP84922	996	22	133	0	217	22	225	62	0	173	0	476	0
SP85130	548	1	31	76	385	10	41	44	0	0	396	46	0
SP104984	207	20	0	3	171	5	22	21	0	109	68	34	87
SP85222	31	0	22	65	86	3	5	7	0	0	52	35	6
SP105375	479	9	51	0	725	29	989	32	0	649	10	65	49
SP85287	185	46	6	50	482	13	11	30	12	0	39	144	31
CPCT02060042T	0	4	3	0	26	69	0	7	0	46	8	27	27
CPCT02130027T	55	13	0	42	121	227	16	22	56	38	92	12	4
CPCT02290024T	800	39	0	17	874	264	50	28	490	0	13	179	0
CPCT02230080T	593	60	0	0	529	199	87	28	184	0	105	12	0
CPCT02070282T	421	37	0	136	423	129	115	9	147	0	272	0	108
CPCT02060201T	374	35	0	0	596	278	57	55	245	0	0	0	27
CPCT02010752T	128	0	0	0	0	247	36	52	0	224	9	0	45
CPCT02130046T	416	7	0	5	389	216	150	25	108	0	145	0	12
CPCT02190033T	439	188	0	6	472	320	102	44	489	312	0	0	25
WIDE01010213T	448	42	0	0	63	252	140	499	354	293	46	77	0
CPCT02440010T	580	96	0	97	605	412	493	53	9	0	150	167	31
WIDE01010272T	259	46	0	0	164	80	13	15	187	15	66	0	59
DRUP01070085T	50094	2788	7458	17332	11224	1746	459	0	0	0	0	0	0
CPCT02380045T	228	104	0	0	770	234	100	22	388	0	0	127	8
CPCT02150013T	144	27	17	10	0	242	36	31	0	262	44	42	10
CPCT02010769T	258	65	0	1	200	185	185	87	93	102	26	87	68
CPCT02450014T	21642	234024	3163	5802	1151	1113	591	0	0	0	0	0	0
CPCT02130122T	9	94	0	18	312	193	8	56	363	56	84	0	37
CPCT02230107T	803	101	0	0	303	171	74	1	386	0	138	52	0
DRUP01090017T	532	130	0	111	623	389	848	56	277	0	185	213	32
CPCT02020781T	333	0	0	17	62	339	20	522	383	476	62	173	0
CPCT02310016T	288	3	23	0	201	209	111	0	169	0	0	148	49
CPCT02300050T	726	67	0	122	371	282	232	129	40	0	295	186	0
CPCT02020808T	617	115	0	37	391	148	30	374	100	0	125	0	44
CPCT02050414T	487	106	0	184	920	199	34	74	224	0	260	0	49
CPCT02230042T	11	0	0	0	75	167	8	5	0	59	7	0	0
CPCT02040170T	29	27	0	71	28	143	285	20	0	96	38	11	68
CPCT02330059T	603	117	0	0	627	425	162	80	879	0	218	92	28
CPCT02330063T	702	78	0	0	237	281	47	34	162	723	173	75	6
CPCT02020512T	126	29	0	36	331	55	19	11	269	0	58	0	52
CPCT02110031T	256	35	0	0	245	116	42	22	0	0	0	0	529
CPCT02030347T	106988	0	23278	35352	1093	607	0	0	0	0	0	0	0
CPCT02050179T	766	97	0	62	742	304	43	70	772	0	227	0	0
CPCT02010591T	93	73	0	0	106	160	86	25	224	0	196	51	36
CPCT02170007T	464	0	12	39	134	383	43	99	0	0	381	112	6
CPCT02210025T	365	56	12	0	348	511	576	63	61	0	50	67	3
CPCT02030376T	361	0	0	17	190	181	37	94	0	0	124	134	0
CPCT02050110T	438	27	0	3	692	187	190	91	333	0	106	93	142
CPCT02030318T	858	147	0	0	747	214	41	79	351	0	110	233	5
CPCT02100056T	311	0	0	0	51	117	44	48	0	0	5	138	34
CPCT02030326T	349	0	0	0	495	139	125	70	244	0	0	154	39
CPCT02120007T	374	90	0	0	234	260	412	35	520	0	0	132	0
WIDE01010573T	365	28	0	19	262	162	59	201	166	285	653	51	86
WIDE01010693T	273	35	0	0	269	97	98	15	156	0	23	104	45
