Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP135186	3.51E+00	3.00E-02	5.76E+00	2.58E+00	4.69E+00	3.99E-01	5.24E-01	9.14E-01	4.81E+00	5.68E+00	4.97E+00	3.65E+00	2.03E+00
SP135420	5.04E+00	1.29E+00	4.15E+00	5.22E+00	4.98E+00	7.80E-01	8.11E-01	1.07E+00	5.51E+00	6.87E+00	5.50E+00	3.11E+00	3.70E+00
SP135258	7.99E-01	2.90E-01	9.39E-01	6.17E-01	1.24E+00	8.00E-02	0.00E+00	3.34E-01	9.92E-01	1.25E+00	6.00E-01	4.57E-01	4.73E-01
SP135234	8.77E+00	1.72E+00	1.16E+01	7.43E+00	1.03E+01	1.26E+00	1.42E+00	1.27E+00	8.74E+00	1.26E+01	5.43E+00	4.26E+00	4.31E+00
SP135293	0.00E+00	0.00E+00	4.00E-02	1.00E-02	0.00E+00	1.35E-01	0.00E+00	1.22E-01	3.30E-02	1.41E-02	1.36E-01	5.62E-02	7.26E-02
SP135393	4.66E+00	1.39E+00	5.62E+00	3.18E+00	4.26E+00	6.57E-01	2.47E+00	7.44E-01	6.10E+00	4.87E+00	2.79E+00	2.80E+00	3.10E+00
SP135299	4.69E+00	1.01E+00	8.11E+00	3.96E+00	6.81E+00	0.00E+00	2.24E+00	1.21E+00	7.02E+00	7.32E+00	6.87E+00	6.16E+00	2.57E+00
SP135415	1.10E+00	3.59E-01	1.45E+00	1.57E+00	2.12E+00	2.50E-01	3.39E-01	5.48E-01	1.73E+00	2.85E+00	2.58E+00	1.64E+00	1.62E+00
SP135310	0.00E+00	0.00E+00	1.00E-02	1.97E-02	0.00E+00	0.00E+00	0.00E+00	0.00E+00	1.97E-02	2.39E-02	4.88E-02	1.71E-02	4.02E-02
SP135323	3.96E-01	2.26E-01	5.90E-01	1.05E+00	3.69E-01	4.08E-01	0.00E+00	6.39E-01	1.32E+00	1.41E+00	2.50E+00	1.96E+00	2.60E+00
SP135390	2.81E-01	0.00E+00	3.57E-01	4.09E-01	6.18E-01	1.00E-02	2.04E-01	2.95E-01	4.86E-01	6.13E-01	7.28E-01	5.34E-01	3.26E-01
SP135209	5.62E-01	4.00E-02	9.20E-01	6.30E-01	6.85E-01	2.69E-01	4.92E-01	0.00E+00	9.01E-01	1.01E+00	1.20E+00	7.41E-01	8.10E-01
SP135240	5.72E+00	7.56E-01	8.67E+00	4.63E+00	1.06E+01	4.54E-01	5.53E-01	1.13E+00	7.12E+00	1.13E+01	4.35E+00	2.32E+00	3.46E+00
SP135182	3.03E+01	3.25E+00	2.41E+01	2.85E+01	2.13E+01	2.53E+00	1.31E+00	1.80E+00	3.12E+01	2.14E+01	7.41E+00	6.68E+00	7.80E+00
SP85251	1.48E+00	7.32E-01	2.93E+00	2.57E+00	4.55E+00	3.81E-01	0.00E+00	7.45E-01	3.08E+00	5.38E+00	4.52E+00	2.14E+00	2.34E+00
SP84408	1.45E+00	6.44E-01	2.34E+00	1.83E+00	2.60E+00	6.00E-02	7.51E-01	2.52E-01	2.20E+00	3.16E+00	2.84E+00	2.39E+00	1.80E+00
SP84491	2.79E+01	3.19E+00	3.09E+01	2.70E+01	2.60E+01	2.83E+00	5.33E+00	2.94E+00	3.87E+01	3.26E+01	9.79E+00	1.55E+01	9.42E+00
SP84743	2.76E+01	2.39E+00	1.25E+01	1.24E+01	1.07E+01	1.35E+00	3.32E+01	2.08E+00	1.33E+01	1.13E+01	4.85E+00	9.76E+00	6.70E+00
SP83967	3.46E+00	7.49E-01	2.90E+00	4.07E+00	3.70E+00	3.77E-01	4.10E-01	9.08E-01	4.90E+00	4.70E+00	5.30E+00	2.73E+00	2.85E+00
SP105253	1.47E+01	2.89E+00	1.94E+01	1.41E+01	1.69E+01	1.50E+00	4.12E+00	1.52E+00	2.15E+01	2.24E+01	5.80E+00	4.56E+00	4.23E+00
SP84998	9.92E+00	1.37E+00	7.70E+00	1.14E+01	7.87E+00	4.45E-01	1.70E-01	7.85E-01	1.29E+01	1.07E+01	4.78E+00	2.92E+00	2.85E+00
SP84062	5.86E-01	3.64E-01	1.24E+00	1.25E+00	2.68E+00	6.59E-01	2.32E-01	5.07E-01	1.89E+00	3.51E+00	1.70E+00	1.67E+00	2.53E+00
SP84982	1.13E+03	9.12E+00	4.66E+02	1.08E+03	4.28E+01	8.68E-01	3.15E+00	1.12E+00	8.40E+02	4.27E+01	7.60E+00	1.05E+01	1.11E+01
SP84790	7.63E+00	1.63E+00	1.17E+01	5.23E+00	1.01E+01	1.08E+00	4.54E+00	9.91E-01	8.34E+00	1.18E+01	8.65E+00	5.81E+00	5.42E+00
SP105673	5.13E+00	9.81E-01	4.95E+00	4.49E+00	3.93E+00	5.89E-01	6.29E-01	5.97E+00	6.01E+00	6.42E+00	6.62E+00	5.77E+00	2.92E+00
SP85339	1.56E+01	1.69E+00	1.70E+01	1.67E+01	1.76E+01	7.75E-01	1.16E+00	1.09E+00	2.53E+01	2.16E+01	4.66E+00	2.62E+00	2.59E+00
SP84719	1.03E+01	7.33E-01	1.06E+01	1.28E+01	5.48E+00	1.60E-01	8.93E-01	1.02E+00	1.47E+01	5.72E+00	3.60E+00	2.39E+00	2.10E+00
SP105425	2.00E+01	2.32E+00	1.50E+01	1.80E+01	1.37E+01	9.44E-01	1.90E+00	1.09E+00	2.02E+01	1.41E+01	4.22E+00	2.83E+00	2.83E+00
SP84056	7.96E+00	2.54E+00	9.92E+00	7.95E+00	1.72E+01	1.91E+00	1.42E+00	2.70E+00	1.02E+01	1.76E+01	5.40E+00	3.90E+00	6.33E+00
SP105261	4.04E+00	8.91E-01	2.67E+00	4.32E+00	4.44E+00	9.65E-01	8.60E-01	1.31E+00	4.51E+00	5.06E+00	3.03E+00	1.87E+00	2.55E+00
SP85379	1.75E+01	1.92E+00	1.72E+01	1.81E+01	1.51E+01	1.30E+00	3.78E+00	1.37E+00	2.32E+01	1.74E+01	4.56E+00	6.64E+00	4.01E+00
SP105086	9.22E+00	1.85E+00	8.77E+00	1.02E+01	8.89E+00	7.55E-01	6.48E-01	2.59E+00	1.19E+01	1.07E+01	8.76E+00	5.29E+00	7.86E+00
SP84392	2.05E+03	2.29E+01	1.06E+03	2.05E+03	1.75E+02	8.99E-01	1.94E+00	1.96E+00	1.79E+03	1.80E+02	2.47E+01	6.73E+00	2.63E+01
SP105018	9.48E+00	1.91E+00	1.73E+01	4.63E+00	1.21E+01	1.16E+00	4.51E+00	2.32E+01	1.06E+01	1.34E+01	1.23E+01	1.89E+01	4.00E+00
SP84858	1.65E+01	1.68E+00	8.16E+00	1.83E+01	1.08E+01	2.26E+00	1.80E+00	2.72E+00	1.94E+01	1.43E+01	8.69E+00	4.49E+00	9.07E+00
SP84086	1.77E+00	8.07E-01	5.48E+00	2.19E+00	9.01E+00	8.55E-01	4.89E-01	1.32E+00	5.32E+00	1.08E+01	1.81E+00	2.42E+00	2.24E+00
SP105213	9.31E+00	8.99E-01	8.64E+00	9.57E+00	6.98E+00	4.90E-01	7.25E-01	1.77E+00	1.13E+01	7.75E+00	4.40E+00	3.94E+00	4.73E+00
SP105577	5.98E+00	1.07E+00	4.59E+00	6.35E+00	6.04E+00	1.58E+00	6.27E-01	1.34E+00	5.81E+00	6.60E+00	3.72E+00	2.32E+00	3.58E+00
SP85431	2.27E+00	6.66E-01	4.76E+00	2.85E+00	4.78E+00	7.52E-01	0.00E+00	1.07E+00	4.31E+00	6.00E+00	4.93E+00	3.04E+00	3.26E+00
SP84962	4.46E+00	1.04E+00	7.71E+00	4.16E+00	8.37E+00	1.28E+00	6.44E-01	1.09E+00	6.14E+00	7.55E+00	5.40E+00	3.08E+00	2.99E+00
SP105006	9.24E+00	1.62E+00	9.36E+00	8.12E+00	6.75E+00	1.35E+00	6.91E-01	1.59E+00	1.48E+01	1.05E+01	5.12E+00	4.47E+00	5.62E+00
SP84439	2.13E+03	1.24E+01	1.46E+03	2.27E+03	1.32E+02	5.76E-01	1.23E+01	6.75E-01	2.27E+03	1.47E+02	2.61E+01	2.53E+01	1.71E+01
SP105159	4.26E+00	7.04E-01	3.64E+00	4.32E+00	4.47E+00	0.00E+00	3.15E-01	9.73E-01	7.07E+00	5.98E+00	6.86E+00	3.42E+00	3.90E+00
SP85230	1.68E+00	1.09E-01	2.66E+00	2.45E+00	3.14E+00	1.84E+00	4.57E-01	5.34E+00	3.04E+00	6.79E+00	4.78E+00	5.01E+00	5.56E+00
SP84922	2.09E+01	2.43E+00	1.62E+01	2.16E+01	1.02E+01	1.28E+00	4.54E+00	1.96E+00	2.12E+01	1.51E+01	7.82E+00	1.44E+01	5.67E+00
SP85130	1.37E+01	1.62E+00	1.22E+01	1.32E+01	9.72E+00	8.83E-01	1.21E+00	1.45E+00	1.43E+01	1.31E+01	1.05E+01	5.26E+00	4.50E+00
SP104984	5.54E+00	1.15E+00	4.85E+00	5.72E+00	6.35E+00	5.91E-01	8.32E-01	1.17E+00	6.93E+00	8.34E+00	4.16E+00	3.08E+00	3.56E+00
SP85222	2.72E+00	9.41E-01	2.40E+00	3.49E+00	3.08E+00	1.11E-01	4.11E-01	5.02E-01	4.11E+00	3.39E+00	2.95E+00	2.13E+00	1.68E+00
SP105375	2.07E+01	3.39E+00	2.94E+01	1.21E+01	3.13E+01	2.41E+00	1.59E+01	1.89E+00	2.12E+01	2.91E+01	8.30E+00	6.32E+00	8.01E+00
SP85287	6.96E+00	1.54E+00	8.23E+00	7.02E+00	8.96E+00	6.98E-01	5.78E-01	1.18E+00	1.23E+01	1.15E+01	5.40E+00	4.83E+00	3.13E+00
CPCT02060042T	2.32E-01	7.71E-01	6.70E-01	4.79E-01	2.31E+00	2.04E+00	0.00E+00	5.55E-01	9.07E-01	2.72E+00	1.50E+00	1.43E+00	1.79E+00
CPCT02130027T	3.75E+00	8.49E-01	4.85E+00	4.08E+00	5.81E+00	4.62E+00	7.03E-01	1.01E+00	7.78E+00	7.18E+00	3.65E+00	1.90E+00	3.15E+00
CPCT02290024T	2.15E+01	3.53E+00	2.37E+01	2.20E+01	2.10E+01	5.30E+00	1.53E+00	1.24E+00	2.96E+01	2.77E+01	4.48E+00	7.59E+00	3.63E+00
CPCT02230080T	1.82E+01	1.99E+00	1.67E+01	1.83E+01	1.54E+01	4.14E+00	2.29E+00	1.21E+00	2.57E+01	1.82E+01	4.05E+00	2.78E+00	2.65E+00
CPCT02070282T	1.39E+01	1.77E+00	1.44E+01	1.66E+01	1.15E+01	2.90E+00	2.70E+00	1.15E+00	2.06E+01	1.59E+01	7.56E+00	4.20E+00	5.43E+00
CPCT02060201T	1.53E+01	1.16E+00	1.56E+01	1.56E+01	1.66E+01	5.70E+00	1.48E+00	1.52E+00	2.41E+01	2.10E+01	1.75E+00	1.92E+00	3.20E+00
CPCT02010752T	4.77E+00	1.40E+00	3.60E+00	4.16E+00	6.52E+00	4.88E+00	1.15E+00	1.78E+00	6.21E+00	7.50E+00	3.58E+00	1.76E+00	4.40E+00
CPCT02130046T	1.30E+01	1.41E+00	1.26E+01	1.21E+01	1.20E+01	3.85E+00	2.86E+00	1.20E+00	2.07E+01	1.46E+01	5.99E+00	2.24E+00	2.97E+00
CPCT02190033T	1.71E+01	4.21E+00	2.93E+01	1.93E+01	2.53E+01	7.10E+00	2.41E+00	1.87E+00	3.86E+01	3.69E+01	2.93E+00	4.45E+00	5.54E+00
WIDE01010213T	1.06E+01	2.94E+00	1.25E+01	1.23E+01	8.88E+00	5.54E+00	3.08E+00	3.94E+00	1.75E+01	1.33E+01	4.91E+00	4.69E+00	4.82E+00
CPCT02440010T	1.62E+01	2.34E+00	2.14E+01	1.67E+01	1.92E+01	8.17E+00	8.91E+00	1.67E+00	2.83E+01	2.84E+01	6.71E+00	7.65E+00	5.42E+00
WIDE01010272T	9.84E+00	2.51E+00	8.46E+00	1.05E+01	7.82E+00	2.97E+00	7.33E-01	8.12E-01	1.63E+01	1.07E+01	3.65E+00	2.29E+00	3.03E+00
DRUP01070085T	1.49E+03	4.59E+01	5.56E+02	1.52E+03	5.48E+02	4.22E+01	1.42E+01	7.56E-01	1.11E+03	6.58E+02	9.03E+01	2.59E+01	4.26E+01
CPCT02380045T	1.26E+01	2.17E+00	2.37E+01	1.25E+01	2.31E+01	5.29E+00	2.24E+00	1.20E+00	2.93E+01	3.16E+01	3.79E+00	6.14E+00	3.58E+00
CPCT02150013T	4.86E+00	1.51E+00	4.32E+00	4.15E+00	6.40E+00	5.01E+00	1.07E+00	1.20E+00	6.08E+00	6.75E+00	3.78E+00	2.83E+00	2.94E+00
CPCT02010769T	7.54E+00	2.31E+00	6.76E+00	7.95E+00	7.84E+00	4.09E+00	3.30E+00	1.87E+00	1.29E+01	8.84E+00	3.85E+00	4.17E+00	3.25E+00
CPCT02450014T	1.38E+03	2.62E+03	2.34E+02	9.59E+02	1.71E+02	3.18E+01	3.41E+01	1.12E+00	2.36E+03	2.51E+02	2.86E+01	1.37E+01	2.14E+01
CPCT02130122T	5.68E+00	4.33E+00	1.16E+01	5.79E+00	1.25E+01	4.79E+00	6.01E-01	1.30E+00	1.51E+01	1.71E+01	4.51E+00	2.75E+00	3.06E+00
CPCT02230107T	2.77E+01	4.04E+00	1.68E+01	2.90E+01	1.51E+01	4.95E+00	1.79E+00	7.40E-01	3.68E+01	2.16E+01	5.00E+00	3.97E+00	3.63E+00
DRUP01090017T	1.88E+01	3.83E+00	2.92E+01	1.70E+01	2.49E+01	8.72E+00	1.52E+01	2.21E+00	3.83E+01	3.70E+01	9.99E+00	1.03E+01	7.69E+00
CPCT02020781T	1.32E+01	3.05E+00	1.44E+01	1.40E+01	1.05E+01	7.72E+00	9.69E-01	4.34E+00	2.11E+01	1.50E+01	7.34E+00	7.03E+00	5.01E+00
CPCT02310016T	8.58E+00	1.23E+00	6.70E+00	7.96E+00	7.22E+00	4.87E+00	2.44E+00	1.68E-01	1.06E+01	7.68E+00	3.51E+00	6.08E+00	3.44E+00
CPCT02300050T	2.23E+01	3.02E+00	1.68E+01	2.30E+01	1.20E+01	6.72E+00	4.62E+00	2.36E+00	2.66E+01	1.82E+01	1.04E+01	8.81E+00	5.41E+00
CPCT02020808T	1.90E+01	4.37E+00	2.02E+01	2.00E+01	1.71E+01	3.75E+00	1.21E+00	2.97E+00	3.31E+01	2.49E+01	6.70E+00	2.17E+00	4.82E+00
CPCT02050414T	1.99E+01	5.55E+00	2.72E+01	2.31E+01	2.57E+01	4.97E+00	1.30E+00	2.18E+00	3.99E+01	3.51E+01	1.01E+01	3.95E+00	6.49E+00
CPCT02230042T	7.80E-01	6.39E-01	1.84E+00	1.10E+00	3.87E+00	3.51E+00	4.20E-01	4.55E-01	2.45E+00	4.20E+00	1.98E+00	3.81E-01	1.38E+00
CPCT02040170T	3.20E+00	1.08E+00	2.84E+00	3.93E+00	4.22E+00	3.48E+00	4.74E+00	9.71E-01	4.64E+00	4.49E+00	2.77E+00	2.31E+00	3.23E+00
CPCT02330059T	2.20E+01	2.71E+00	2.53E+01	2.47E+01	2.39E+01	7.67E+00	3.36E+00	2.41E+00	3.69E+01	3.41E+01	7.86E+00	5.88E+00	5.30E+00
CPCT02330063T	2.10E+01	2.39E+00	1.91E+01	2.36E+01	1.67E+01	6.06E+00	1.29E+00	1.76E+00	3.27E+01	2.09E+01	8.74E+00	5.83E+00	6.44E+00
CPCT02020512T	6.50E+00	1.95E+00	1.04E+01	7.07E+00	1.01E+01	1.91E+00	8.16E-01	8.56E-01	1.24E+01	1.36E+01	3.11E+00	2.00E+00	2.62E+00
CPCT02110031T	9.03E+00	2.03E+00	9.73E+00	1.09E+01	9.82E+00	3.43E+00	1.30E+00	2.21E+00	1.43E+01	1.50E+01	7.69E+00	2.13E+00	1.41E+01
CPCT02030347T	3.67E+03	6.52E+01	1.10E+03	3.44E+03	3.18E+02	2.66E+01	8.29E+00	6.55E+00	2.19E+03	3.04E+02	1.38E+02	5.68E+01	1.16E+02
CPCT02050179T	2.67E+01	5.83E+00	3.53E+01	3.00E+01	3.17E+01	6.97E+00	1.56E+00	2.04E+00	4.94E+01	4.34E+01	7.42E+00	4.61E+00	4.48E+00
CPCT02010591T	7.34E+00	2.44E+00	9.61E+00	8.00E+00	6.49E+00	3.72E+00	2.11E+00	1.26E+00	1.42E+01	9.90E+00	4.88E+00	3.32E+00	4.12E+00
CPCT02170007T	1.22E+01	1.62E+00	6.21E+00	1.23E+01	5.62E+00	6.68E+00	1.20E+00	2.08E+00	1.32E+01	1.15E+01	1.07E+01	5.74E+00	6.50E+00
CPCT02210025T	1.29E+01	2.09E+00	1.19E+01	9.81E+00	9.97E+00	9.75E+00	9.88E+00	1.60E+00	1.73E+01	1.27E+01	3.73E+00	5.36E+00	2.99E+00
CPCT02030376T	7.94E+00	8.54E-01	7.47E+00	7.90E+00	5.54E+00	3.78E+00	1.02E+00	1.65E+00	9.53E+00	6.94E+00	4.69E+00	4.54E+00	2.69E+00
CPCT02050110T	1.63E+01	2.97E+00	1.74E+01	1.82E+01	1.64E+01	5.18E+00	3.85E+00	2.13E+00	2.67E+01	1.93E+01	6.71E+00	5.05E+00	5.77E+00
CPCT02030318T	2.69E+01	3.76E+00	2.73E+01	2.97E+01	2.04E+01	5.25E+00	1.49E+00	1.75E+00	3.76E+01	2.91E+01	8.03E+00	7.92E+00	5.11E+00
CPCT02100056T	8.00E+00	1.00E-02	4.38E+00	7.07E+00	2.35E+00	2.36E+00	1.33E+00	1.04E+00	6.83E+00	3.54E+00	3.12E+00	4.67E+00	2.44E+00
CPCT02030326T	1.27E+01	1.22E+00	1.33E+01	1.25E+01	1.26E+01	3.35E+00	2.57E+00	1.63E+00	1.80E+01	1.48E+01	3.59E+00	5.92E+00	3.10E+00
CPCT02120007T	1.28E+01	3.17E+00	1.28E+01	1.01E+01	1.12E+01	6.60E+00	6.80E+00	1.44E+00	2.16E+01	1.90E+01	4.97E+00	6.56E+00	3.34E+00
WIDE01010573T	1.21E+01	3.01E+00	1.32E+01	1.61E+01	1.26E+01	4.69E+00	1.92E+00	3.22E+00	2.45E+01	2.15E+01	2.09E+01	8.57E+00	1.31E+01
WIDE01010693T	8.09E+00	1.43E+00	8.54E+00	9.13E+00	8.74E+00	2.46E+00	2.14E+00	9.05E-01	1.25E+01	1.04E+01	3.22E+00	3.58E+00	3.00E+00
