Sample Names	MutationType	ID83A	ID83B
SP116788	1:Del:C:0	0.12553670859793542	0.8744632914020646
SP116788	1:Del:C:1	0.14601894685786015	0.8539810531421399
SP116788	1:Del:C:2	0.15105694652027116	0.8489430534797288
SP116788	1:Del:C:3	0.17461114045974252	0.8253888595402575
SP116788	1:Del:C:4	0.24302533523431644	0.7569746647656835
SP116788	1:Del:C:5	0.7828672774286102	0.2171327225713898
SP116788	1:Del:T:0	0.08160923558982598	0.9183907644101741
SP116788	1:Del:T:1	0.12081922406994335	0.8791807759300567
SP116788	1:Del:T:2	0.1813257470430863	0.8186742529569138
SP116788	1:Del:T:3	0.22235522703120653	0.7776447729687934
SP116788	1:Del:T:4	0.31876459966460396	0.6812354003353961
SP116788	1:Del:T:5	0.7844629552882137	0.21553704471178634
SP116788	1:Ins:C:0	0.7296420068874279	0.27035799311257214
SP116788	1:Ins:C:1	0.29465282274781485	0.7053471772521851
SP116788	1:Ins:C:2	0.23648725574963786	0.7635127442503622
SP116788	1:Ins:C:3	0.23282829350330073	0.7671717064966993
SP116788	1:Ins:C:4	0.890330867416533	0.10966913258346707
SP116788	1:Ins:C:5	0.7794851545897596	0.22051484541024038
SP116788	1:Ins:T:0	0.4717294149037689	0.5282705850962311
SP116788	1:Ins:T:1	0.07465965390769501	0.925340346092305
SP116788	1:Ins:T:2	0.26658019550987383	0.733419804490126
SP116788	1:Ins:T:3	0.3312406460870971	0.668759353912903
SP116788	1:Ins:T:4	0.6151518401954895	0.3848481598045105
SP116788	1:Ins:T:5	0.8433082163794756	0.15669178362052436
SP116788	2:Del:R:0	0.4003572129327145	0.5996427870672856
SP116788	2:Del:R:1	0.44164460951017825	0.5583553904898219
SP116788	2:Del:R:2	0.33112825851615507	0.668871741483845
SP116788	2:Del:R:3	0.5553195274972776	0.44468047250272247
SP116788	2:Del:R:4	0.9997557133482218	0.00024428665177817226
SP116788	2:Del:R:5	0.999887069314255	0.00011293068574494425
SP116788	3:Del:R:0	0.32779834944043557	0.6722016505595645
SP116788	3:Del:R:1	0.278840262585663	0.721159737414337
SP116788	3:Del:R:2	0.1391903086947601	0.8608096913052398
SP116788	3:Del:R:3	0.00012324528530839937	0.9998767547146916
SP116788	3:Del:R:4	0.18552404721600907	0.8144759527839909
SP116788	3:Del:R:5	0.9953102122161817	0.004689787783818304
SP116788	4:Del:R:0	0.19721536426642988	0.8027846357335702
SP116788	4:Del:R:1	0.2025898288578702	0.7974101711421298
SP116788	4:Del:R:2	0.3411594984678713	0.6588405015321287
SP116788	4:Del:R:3	0.21876109782041578	0.7812389021795841
SP116788	4:Del:R:4	0.38489302042540485	0.615106979574595
SP116788	4:Del:R:5	0.05624539861067668	0.9437546013893233
SP116788	5:Del:R:0	0.46918448918172506	0.5308155108182749
SP116788	5:Del:R:1	0.8493877518724791	0.15061224812752097
SP116788	5:Del:R:2	0.26874757582193626	0.7312524241780638
SP116788	5:Del:R:3	0.7504168551763842	0.24958314482361577
SP116788	5:Del:R:4	0.05236293342440445	0.9476370665755955
SP116788	5:Del:R:5	0.05236293342440445	0.9476370665755955
SP116788	2:Ins:R:0	0.7227668275931297	0.2772331724068703
SP116788	2:Ins:R:1	0.2533078945146435	0.7466921054853566
SP116788	2:Ins:R:2	0.26870886558093016	0.7312911344190698
SP116788	2:Ins:R:3	0.9989696238960074	0.0010303761039925717
SP116788	2:Ins:R:4	0.9996265192354722	0.00037348076452778996
SP116788	2:Ins:R:5	0.8402191147929091	0.159780885207091
SP116788	3:Ins:R:0	0.4974215458444888	0.5025784541555113
SP116788	3:Ins:R:1	0.2705932089780491	0.7294067910219509
SP116788	3:Ins:R:2	0.13276028432447928	0.8672397156755207
SP116788	3:Ins:R:3	0.5324391500247408	0.46756084997525915
SP116788	3:Ins:R:4	0.024341720321977803	0.975658279678022
SP116788	3:Ins:R:5	0.33601985362108044	0.6639801463789196
SP116788	4:Ins:R:0	0.7560418612660255	0.24395813873397465
SP116788	4:Ins:R:1	0.0823184814267794	0.9176815185732206
SP116788	4:Ins:R:2	0.22249761708464005	0.7775023829153599
SP116788	4:Ins:R:3	0.6427199801954807	0.3572800198045193
SP116788	4:Ins:R:4	1.8876537558984468e-05	0.999981123462441
SP116788	4:Ins:R:5	0.9746502514103929	0.025349748589607212
SP116788	5:Ins:R:0	0.9999925048479222	7.495152077829043e-06
SP116788	5:Ins:R:1	0.178399376481353	0.821600623518647
SP116788	5:Ins:R:2	0.26858912313298894	0.7314108768670111
SP116788	5:Ins:R:3	0.014499790543224214	0.9855002094567757
SP116788	5:Ins:R:4	0.9946188507511087	0.005381149248891252
SP116788	5:Ins:R:5	0.05236293342440445	0.9476370665755955
SP116788	2:Del:M:1	0.47805808331107175	0.5219419166889283
SP116788	3:Del:M:1	0.29745390703733754	0.7025460929626625
SP116788	3:Del:M:2	0.34379784838823874	0.6562021516117612
SP116788	4:Del:M:1	0.13311274234005602	0.866887257659944
SP116788	4:Del:M:2	0.0661554733102994	0.9338445266897006
SP116788	4:Del:M:3	0.3364427470985097	0.6635572529014903
SP116788	5:Del:M:1	0.45560255624087515	0.5443974437591248
SP116788	5:Del:M:2	0.3973059437450195	0.6026940562549805
SP116788	5:Del:M:3	0.4555172309256425	0.5444827690743574
SP116788	5:Del:M:4	0.5409233776676547	0.4590766223323452
SP116788	5:Del:M:5	0.5611692388288742	0.4388307611711259
SP116789	1:Del:C:0	0.0844902512600287	0.9155097487399714
SP116789	1:Del:C:1	0.09903390381516472	0.9009660961848353
SP116789	1:Del:C:2	0.1026456583803525	0.8973543416196476
SP116789	1:Del:C:3	0.11971561914929997	0.8802843808506999
SP116789	1:Del:C:4	0.17107936556808093	0.828920634431919
SP116789	1:Del:C:5	0.6985961229041664	0.3014038770958336
SP116789	1:Del:T:0	0.05403808237759366	0.9459619176224063
SP116789	1:Del:T:1	0.08117205277064718	0.9188279472293528
SP116789	1:Del:T:2	0.12463800883558217	0.8753619911644178
SP116789	1:Del:T:3	0.15527329942953985	0.8447267005704602
SP116789	1:Del:T:4	0.23124620877113392	0.7687537912288661
SP116789	1:Del:T:5	0.7005742331670712	0.2994257668329288
SP116789	1:Ins:C:0	0.6343616016005396	0.36563839839946044
SP116789	1:Ins:C:1	0.21169723931346374	0.7883027606865362
SP116789	1:Ins:C:2	0.1660522504926447	0.8339477495073553
SP116789	1:Ins:C:3	0.16325005734729578	0.8367499426527043
SP116789	1:Ins:C:4	0.8392006416219924	0.16079935837800757
SP116789	1:Ins:C:5	0.694413743828094	0.30558625617190616
SP116789	1:Ins:T:0	0.36469684935339625	0.6353031506466037
SP116789	1:Ins:T:1	0.04931030989452039	0.9506896901054797
SP116789	1:Ins:T:2	0.18940577912405876	0.8105942208759412
SP116789	1:Ins:T:3	0.24151125220518743	0.7584887477948126
SP116789	1:Ins:T:4	0.5067964596912559	0.49320354030874414
SP116789	1:Ins:T:5	0.7757761351020444	0.22422386489795557
SP116789	2:Del:R:0	0.3003126078442772	0.6996873921557228
SP116789	2:Del:R:1	0.33708248566947774	0.6629175143305223
SP116789	2:Del:R:2	0.24141831886773177	0.7585816811322682
SP116789	2:Del:R:3	0.4453084355389862	0.5546915644610138
SP116789	2:Del:R:4	0.9996200501065047	0.0003799498934953094
SP116789	2:Del:R:5	0.9998243410651101	0.00017565893488992755
SP116789	3:Del:R:0	0.23866864940375454	0.7613313505962455
SP116789	3:Del:R:1	0.19907999687832045	0.8009200031216795
SP116789	3:Del:R:2	0.09416026875926871	0.9058397312407312
SP116789	3:Del:R:3	7.923259949980356e-05	0.9999207674005003
SP116789	3:Del:R:4	0.12772857391678097	0.8722714260832191
SP116789	3:Del:R:5	0.9927237324200651	0.007276267579935044
SP116789	4:Del:R:0	0.13638764068527087	0.8636123593147291
SP116789	4:Del:R:1	0.1403943420240854	0.8596056579759146
SP116789	4:Del:R:2	0.2497466170983943	0.7502533829016057
SP116789	4:Del:R:3	0.15255076767371328	0.8474492323262868
SP116789	4:Del:R:4	0.2868640779166487	0.7131359220833513
SP116789	4:Del:R:5	0.036898969553601266	0.9631010304463987
SP116789	5:Del:R:0	0.36233330205985154	0.6376666979401484
SP116789	5:Del:R:1	0.7838041388482612	0.21619586115173886
SP116789	5:Del:R:2	0.19110920422587438	0.8088907957741256
SP116789	5:Del:R:3	0.6590366156791045	0.3409633843208955
SP116789	5:Del:R:4	0.0343033952010979	0.9656966047989021
SP116789	5:Del:R:5	0.0343033952010979	0.9656966047989021
SP116789	2:Ins:R:0	0.6263044067220437	0.3736955932779563
SP116789	2:Ins:R:1	0.17903782288572376	0.8209621771142763
SP116789	2:Ins:R:2	0.19107875481761907	0.808921245182381
SP116789	2:Ins:R:3	0.99839810969906	0.0016018903009399417
SP116789	2:Ins:R:4	0.9994191504419218	0.000580849558078214
SP116789	2:Ins:R:5	0.7717160719563916	0.22828392804360842
SP116789	3:Ins:R:0	0.3888504997100999	0.6111495002899002
SP116789	3:Ins:R:1	0.19256205758967673	0.8074379424103233
SP116789	3:Ins:R:2	0.08959393877484316	0.9104060612251568
SP116789	3:Ins:R:3	0.42265259168458047	0.5773474083154195
SP116789	3:Ins:R:4	0.015785479394330424	0.9842145206056695
SP116789	3:Ins:R:5	0.2454710267884322	0.7545289732115679
SP116789	4:Ins:R:0	0.6658039244980675	0.3341960755019326
SP116789	4:Ins:R:1	0.05452193921751129	0.9454780607824886
SP116789	4:Ins:R:2	0.15538131541875033	0.8446186845812497
SP116789	4:Ins:R:3	0.5362752882014347	0.4637247117985654
SP116789	4:Ins:R:4	1.2134998811761748e-05	0.9999878650011882
SP116789	4:Ins:R:5	0.9611146871410567	0.0388853128589432
SP116789	5:Ins:R:0	0.9999883409230936	1.1659076906314899e-05
SP116789	5:Ins:R:1	0.12248962514947745	0.8775103748505226
SP116789	5:Ins:R:2	0.1909845715120465	0.8090154284879535
SP116789	5:Ins:R:3	0.009369815478453508	0.9906301845215465
SP116789	5:Ins:R:4	0.9916542731693172	0.008345726830682848
SP116789	5:Ins:R:5	0.0343033952010979	0.9656966047989021
SP116789	2:Del:M:1	0.3705969317212733	0.6294030682787267
SP116789	3:Del:M:1	0.21394891953152767	0.7860510804684723
SP116789	3:Del:M:2	0.25194836943398535	0.7480516305660146
SP116789	4:Del:M:1	0.08984366906546323	0.9101563309345367
SP116789	4:Del:M:2	0.04355765325935627	0.9564423467406438
SP116789	4:Del:M:3	0.24582215171336766	0.7541778482866324
SP116789	5:Del:M:1	0.3498061318129619	0.6501938681870381
SP116789	5:Del:M:2	0.2976453439335188	0.7023546560664812
SP116789	5:Del:M:3	0.3497278915766481	0.650272108423352
SP116789	5:Del:M:4	0.4310000246014399	0.5689999753985601
SP116789	5:Del:M:5	0.4511750720110665	0.5488249279889336
SP116919	1:Del:C:0	0.0	1.0
SP116919	1:Del:C:1	0.0	1.0
SP116919	1:Del:C:2	0.0	1.0
SP116919	1:Del:C:3	0.0	1.0
SP116919	1:Del:C:4	0.0	1.0
SP116919	1:Del:C:5	0.0	1.0
SP116919	1:Del:T:0	0.0	1.0
SP116919	1:Del:T:1	0.0	1.0
SP116919	1:Del:T:2	0.0	1.0
SP116919	1:Del:T:3	0.0	1.0
SP116919	1:Del:T:4	0.0	1.0
SP116919	1:Del:T:5	0.0	1.0
SP116919	1:Ins:C:0	0.0	1.0
SP116919	1:Ins:C:1	0.0	1.0
SP116919	1:Ins:C:2	0.0	1.0
SP116919	1:Ins:C:3	0.0	1.0
SP116919	1:Ins:C:4	0.0	1.0
SP116919	1:Ins:C:5	0.0	1.0
SP116919	1:Ins:T:0	0.0	1.0
SP116919	1:Ins:T:1	0.0	1.0
SP116919	1:Ins:T:2	0.0	1.0
SP116919	1:Ins:T:3	0.0	1.0
SP116919	1:Ins:T:4	0.0	1.0
SP116919	1:Ins:T:5	0.0	1.0
SP116919	2:Del:R:0	0.0	1.0
SP116919	2:Del:R:1	0.0	1.0
SP116919	2:Del:R:2	0.0	1.0
SP116919	2:Del:R:3	0.0	1.0
SP116919	2:Del:R:4	0.0	1.0
SP116919	2:Del:R:5	0.0	1.0
SP116919	3:Del:R:0	0.0	1.0
SP116919	3:Del:R:1	0.0	1.0
SP116919	3:Del:R:2	0.0	1.0
SP116919	3:Del:R:3	0.0	1.0
SP116919	3:Del:R:4	0.0	1.0
SP116919	3:Del:R:5	0.0	1.0
SP116919	4:Del:R:0	0.0	1.0
SP116919	4:Del:R:1	0.0	1.0
SP116919	4:Del:R:2	0.0	1.0
SP116919	4:Del:R:3	0.0	1.0
SP116919	4:Del:R:4	0.0	1.0
SP116919	4:Del:R:5	0.0	1.0
SP116919	5:Del:R:0	0.0	1.0
SP116919	5:Del:R:1	0.0	1.0
SP116919	5:Del:R:2	0.0	1.0
SP116919	5:Del:R:3	0.0	1.0
SP116919	5:Del:R:4	0.0	1.0
SP116919	5:Del:R:5	0.0	1.0
SP116919	2:Ins:R:0	0.0	1.0
SP116919	2:Ins:R:1	0.0	1.0
SP116919	2:Ins:R:2	0.0	1.0
SP116919	2:Ins:R:3	0.0	1.0
SP116919	2:Ins:R:4	0.0	1.0
SP116919	2:Ins:R:5	0.0	1.0
SP116919	3:Ins:R:0	0.0	1.0
