NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	395.538	26.39	106.766	20.353	0.087	0.971	1000000.0
2	372.257	25.178	95.167	18.005	0.082	0.974	1000000.0
3	397.008	26.426	108.355	20.428	0.086	0.971	1000000.0
4	365.767	25.265	91.417	17.976	0.083	0.974	1000000.0
5	373.423	25.307	94.629	17.977	0.082	0.974	1000000.0
6	379.446	25.178	95.256	17.924	0.082	0.975	1000000.0
7	376.805	25.444	95.804	18.107	0.083	0.975	1000000.0
8	376.747	25.284	96.781	18.075	0.082	0.974	1000000.0
9	371.287	25.273	92.429	17.836	0.083	0.975	1000000.0
10	381.011	25.329	96.43	18.114	5.133	0.975	1000000.0
11	372.688	25.34	92.776	17.901	0.082	0.974	1000000.0
12	371.305	25.268	92.815	17.938	0.082	0.975	1000000.0
13	396.936	26.427	107.995	20.491	0.086	0.971	1000000.0
14	374.626	25.163	94.032	17.862	0.082	0.975	1000000.0
15	368.826	25.503	93.628	18.222	0.083	0.974	1000000.0
16	371.67	25.105	94.203	17.859	0.083	0.975	1000000.0
17	373.236	25.268	95.792	18.024	0.082	0.974	1000000.0
18	373.966	25.378	92.153	18.128	0.083	0.975	1000000.0
19	373.438	25.234	94.4	18.006	10.183	0.975	1000000.0
20	364.629	25.16	92.043	17.884	0.082	0.975	1000000.0
21	386.276	25.874	98.643	18.691	0.084	0.974	1000000.0
22	376.926	25.406	94.563	18.06	0.083	0.975	1000000.0
23	393.67	26.379	104.1	20.215	0.086	0.971	1000000.0
24	366.328	25.227	94.293	17.963	0.083	0.974	1000000.0
25	366.685	25.157	94.356	17.839	0.083	0.974	1000000.0
26	371.103	25.277	94.72	18.133	0.083	0.974	1000000.0
27	370.998	25.38	94.262	18.067	0.082	0.974	1000000.0
28	375.571	25.286	93.709	17.94	5.132	0.975	1000000.0
29	370.789	25.233	93.191	18.017	0.082	0.974	1000000.0
30	372.261	25.224	93.426	17.886	0.082	0.976	1000000.0
31	381.744	25.754	95.351	18.438	0.084	0.974	1000000.0
32	381.224	25.454	95.977	18.201	0.083	0.975	1000000.0
33	373.911	25.427	95.224	18.129	0.083	0.975	1000000.0
34	373.827	25.668	96.184	18.993	0.086	0.971	1000000.0
35	392.745	26.006	102.334	18.956	0.084	0.974	1000000.0
36	396.247	26.707	105.147	20.414	0.089	0.97	1000000.0
37	370.076	25.312	93.515	18.034	0.082	0.974	1000000.0
38	378.151	25.351	96.165	18.139	0.083	0.975	1000000.0
39	397.268	26.388	107.139	20.376	0.086	0.971	1000000.0
40	370.595	25.286	93.851	17.921	0.082	0.975	1000000.0
41	370.892	25.25	94.239	18.162	0.082	0.974	1000000.0
42	376.817	25.35	96.14	18.056	0.082	0.974	1000000.0
43	377.141	25.778	96.85	19.159	0.086	0.971	1000000.0
44	371.603	25.358	93.313	17.993	0.083	0.974	1000000.0
45	392.042	25.796	103.048	18.857	0.084	0.974	1000000.0
46	381.062	25.311	96.14	18.016	0.083	0.975	1000000.0
47	373.862	25.394	95.225	18.159	0.082	0.974	1000000.0
48	397.337	26.515	109.041	20.571	0.086	0.971	1000000.0
49	364.523	25.193	93.55	17.974	0.083	0.974	1000000.0
50	383.794	25.778	96.85	18.575	0.084	0.974	1000000.0
51	372.891	25.091	95.215	17.826	0.082	0.975	1000000.0
52	391.202	25.91	102.14	18.793	0.084	0.974	1000000.0
