MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.011387939056148752	0.038371959482445275	0.11363560721125396	0.12581530887633563	0.05389230498112738	0.10697560880616948
1:Del:C:1	0.006606392747617065	0.03281435289610158	0.0695343794196242	0.06127100731013343	0.03057533753245707	0.07242607215419411
1:Del:C:2	0.008510199354629577	0.02080178481480388	0.041998613624646165	0.042086681254377256	0.022727801252315914	0.042069428503482414
1:Del:C:3	0.004482603470648883	0.004330495776468695	0.029016869367657988	0.01007049959397989	0.008822411615083183	0.006427624209691772
1:Del:C:4	0.0016888303515321468	0.005111137892517519	0.008781709053965017	0.006470234564839536	0.0036658655209491544	0.0073690844756697516
1:Del:C:5	0.006429144545118106	0.01087611771806749	0.001553110874918886	0.0021914415550075006	0.008206237943273891	0.00756903607930632
1:Del:T:0	0.003452882019810204	0.029511650002750685	0.0743367595102518	0.08963626379147172	0.07069526633189525	0.06313204413557742
1:Del:T:1	0.008075370527367341	0.012014621547668866	0.08518883179873228	0.03984666610778732	0.012290099813675397	0.02224474532770614
1:Del:T:2	0.010565898775512323	0.01932302301185473	0.041634424867561394	0.03739842599490657	0.03639215808980225	0.03698698613115084
1:Del:T:3	0.012269299028586715	0.021556346779202613	0.06183424325659871	0.021478643373139334	0.023976298110112565	0.053556697105588
1:Del:T:4	0.010869367620050524	0.033464616623241454	0.014346959599157714	0.022650419348542526	0.07619987664338623	0.026077566948033565
1:Del:T:5	0.2014213392138481	0.09139941611199219	0.02444118303128107	0.041813249246351915	0.1057804731183478	0.024764582722675642
1:Ins:C:0	0.003546833228192554	0.009120657615579493	0.0015926307863600186	0.0020500697161546723	0.007107710086652706	0.00662090336022743
1:Ins:C:1	0.0017067395129382313	0.005595861863982065	0.002866300495731302	0.0031166900254364616	0.019785313800748553	0.005906607475857868
1:Ins:C:2	0.0014399109951065724	0.006892367491181375	0.0008241309753107017	0.004561981692630006	0.014418184597432174	0.0026848218076165153
1:Ins:C:3	0.0005173336427743181	0.002152901387193964	0.0013233512274708303	0.001916203276779438	0.004232017043955238	0.0016296681804919366
1:Ins:C:4	0.003232151477095613	0.0034180449101760503	0.0008197364192872891	0.0007908715663734255	0.0014931897020700059	0.0015660864294832065
1:Ins:C:5	0.025864049316369347	0.021742073870580043	0.002344222493033783	0.007471918278493774	0.02939949464586789	0.009525444214610844
1:Ins:T:0	0.005419033602527179	0.011208371727092015	0.006394763506592369	0.012139237025707317	0.014057721105261151	0.00837294429571216
1:Ins:T:1	0.00400621521006542	0.013871524664086792	0.0821278342412552	0.042229924789935466	0.03116943251916837	0.027630914248784392
1:Ins:T:2	0.004543818861615137	0.008766433227990547	0.01389729874764953	0.009820222279806091	0.011347544505737944	0.007596111754814885
1:Ins:T:3	0.004707318920845154	0.008987651638670968	0.005273310499151478	0.008869858433276433	0.018649310573920275	0.012432078454295947
1:Ins:T:4	0.0087335447682608	0.004464314790888579	0.008730544732775911	0.0016821670665714094	0.0010888473921494323	0.0037434610971473605
1:Ins:T:5	0.4330140882730484	0.20344661220908164	0.04456391522361173	0.14956873173805435	0.029610142557190786	0.014298857243679776
2:Del:R:0	0.008259075389089503	0.00978974929054857	0.009096843679048483	0.010086652417498385	0.010504681306738348	0.015516087464277462
2:Del:R:1	0.007205558327659674	0.014954283208375614	0.008621612669345495	0.011705802380920999	0.012759973227458659	0.022089285588218672
2:Del:R:2	0.003184208028226294	0.0034067331067605265	0.011611100629063741	0.002275693614744512	0.0017169426481239468	0.003058768122223441
2:Del:R:3	0.003664710276809728	0.003038875067033189	0.0012302824164280458	0.003686608781886207	0.002840725113203035	0.0013449014362335277
2:Del:R:4	0.0020162402316555015	0.0026533950987568744	8.274300872557205e-07	2.725106211714845e-05	6.636797373957393e-05	0.0007581411193798715
2:Del:R:5	0.00509975680265427	0.0020400781720114392	6.4515382682373e-07	1.0792666368786286e-06	1.1753346066711857e-06	0.000205956136453338
3:Del:R:0	0.002705832461740556	0.004702930112922133	0.004067470639776332	0.007704686187633313	0.004188321490177244	0.0070041226533413695
3:Del:R:1	0.0034463306985401234	0.014364451684681399	0.004244547781788697	0.01716307128969845	0.014488633651305349	0.023127904275953598
3:Del:R:2	0.00047991906711743583	0.0031421452823016693	0.0029988890365584098	0.005822439015277894	0.003745077111368289	0.0057927744676510426
3:Del:R:3	3.229345949762319e-08	1.3825594472249847e-05	0.0004040462510018017	0.0003530621600376094	0.0009664184129297837	0.00023282305525242463
3:Del:R:4	2.4213583374042002e-05	0.0008166314779211348	0.0006552008827512168	0.0005738109453313461	0.001029664897543796	0.0024612167485895497
3:Del:R:5	8.255697694118602e-05	0.0006487724585821298	2.2040502117874893e-05	4.833211205124144e-05	4.6780474833099105e-05	0.00039988644205976695
4:Del:R:0	0.0015516605180766873	0.0025484922314955583	0.0030204319881285357	0.004450010345297155	0.004328456727698438	0.00398359790165415
4:Del:R:1	0.0011567579838674647	0.011162332361972177	0.019855896578726516	0.007749585103259733	0.006439023716892791	0.025559349204589746
4:Del:R:2	0.0024500990466106033	0.003159587155996917	0.0053127247152493775	0.0023670990447261886	0.007936126493695994	0.0037763181119918345
4:Del:R:3	0.0004848532753490531	0.0013999702602374242	0.0010239128579796208	0.0024715025545802407	0.0021806061157376177	0.001101063379474141
4:Del:R:4	7.047009348831067e-05	0.002170834446763674	0.0004493551673679219	0.0007874611733437576	0.0015747441672269602	0.004269893464540431
4:Del:R:5	4.962550132104226e-05	0.0006284850662645169	0.0006697108227152171	0.0005952996078875117	0.0019302656508884298	0.00033009038343323027
5:Del:R:0	0.0179853582355463	0.0324558192795763	0.028127997604891358	0.010163893595683931	0.05148774843862412	0.03084510292710661
5:Del:R:1	0.00880234696853222	0.01078663439197256	0.002135529530467224	0.003453042183312931	0.003315944929286818	0.004046517159073062
5:Del:R:2	0.0006257331402883315	0.0019790781035607095	0.0002645470469997235	0.00323516387588171	0.002979623561952236	0.00116229188513298
5:Del:R:3	0.0005544958785617382	0.0017033962299711901	0.00011588518013585513	0.00035295740676566823	0.0006490985099478053	0.0015278625948298874
5:Del:R:4	5.672977057002981e-08	1.1354666283924787e-06	2.515873550237302e-06	2.599983251343474e-06	3.1290408338691124e-06	2.914740740607158e-06
5:Del:R:5	5.672977057002981e-08	1.1354666283924787e-06	2.515873550237302e-06	2.599983251343474e-06	3.1290408338691124e-06	2.914740740607158e-06
2:Ins:R:0	0.007001644068016617	0.013957297830096494	0.005074459889992795	0.0037498412907457633	0.005330639302581304	0.009536650076598008
2:Ins:R:1	0.0026439299689320706	0.0058575334407026955	0.012442004435470153	0.005212548910753476	0.013499804837331056	0.004171131354396777
2:Ins:R:2	0.0005352159309702742	0.0012520529666404912	0.0011768258144830668	0.001325115779452446	0.0014997879970532323	0.0009831542869865651
2:Ins:R:3	0.000618809372176905	0.0010819690141241711	1.276301471619945e-06	4.917140880435156e-05	9.20176470054912e-05	0.0006566176606338559
2:Ins:R:4	0.002032132012307102	0.0011887807466644063	0.00012274264322708283	6.007184673997301e-05	0.00017379780330514905	0.0001621946608807434
2:Ins:R:5	0.015468506232439267	0.015456695583382895	0.004289760780107166	0.00354928259967501	0.018803627794980002	0.006938863540519407
3:Ins:R:0	0.003342932916980459	0.008381858660766852	0.003776832129656569	0.006654338721241117	0.013294259534219676	0.003989426658122284
3:Ins:R:1	0.0010856049533859392	0.0007412781074260977	0.0008534663397480813	0.0017514170138690588	0.002203843573383235	0.0018576505445777514
3:Ins:R:2	1.0719884047318828e-05	0.0003309880655235986	0.0004279445864153786	0.000670792317922917	0.001973751173761684	0.0005801653015741693
3:Ins:R:3	3.9331478229254205e-05	0.0007946343324275773	0.00014750078091605446	0.00048656247338911383	0.0006395158699632475	0.001097399873149243
3:Ins:R:4	6.204897627064554e-05	6.461547075449659e-05	0.000793190134136239	0.0014826431014364515	0.00015885648441820165	0.0005258141078135736
3:Ins:R:5	0.0011253158435459909	0.0007061296801642669	0.0013925750563853966	0.0009218018550589413	0.004266473694856359	0.002161349052446899
4:Ins:R:0	0.004724097390697182	0.008343145913501217	0.0026629224530813644	0.0005086933094779766	0.004151345935722794	0.005059141145866732
4:Ins:R:1	0.0003196820710311954	0.0030742373161649007	0.005361040455533939	0.0036398816500138056	0.006735708144899206	0.0062766212274803475
4:Ins:R:2	4.1735620339711234e-08	0.00017688786028450921	7.40345773032658e-05	0.00013882431503304816	0.0007512977054477687	0.000766111677047121
4:Ins:R:3	0.0004970639829244305	0.0014001543710431008	8.301876511904283e-05	0.0002737979259831036	0.001520704211276751	0.0013627518535074756
4:Ins:R:4	2.0421278765780925e-08	0.0004475275733880535	0.0013976817893617977	0.0007274478298693054	0.0009227544389443664	0.0012475999052139742
4:Ins:R:5	0.0017338763287393277	0.0006253203154365395	0.00012470747520895386	0.00041259684031395236	0.0010410042022414244	3.8524740427003935e-05
5:Ins:R:0	0.02138486916436534	0.06329796036319295	0.0020237197067353918	0.0017628002923008167	0.005472293232557846	0.021857203657211527
5:Ins:R:1	0.004261610179228228	0.012203688076301091	0.010350067765943721	0.016381988211009287	0.021906124931965677	0.03501734655474138
5:Ins:R:2	0.0011285287568985325	0.0010124931907520107	0.0019445560412783003	0.0026668736830945507	0.001137805429599794	0.0007584331345634609
5:Ins:R:3	1.2843611827406675e-08	5.723560284465634e-05	0.0018240805427066674	0.0009431509619287226	0.0020371933789789408	0.0006673966764662964
5:Ins:R:4	7.390558867811592e-05	0.0005585960874733331	6.942823591970182e-05	1.702717857483549e-05	4.132534670588939e-05	0.0004684978157831665
5:Ins:R:5	5.672977057002981e-08	1.1354666283924787e-06	2.515873550237302e-06	2.599983251343474e-06	3.1290408338691124e-06	2.914740740607158e-06
2:Del:M:1	0.009967044265983986	0.020693544108002015	0.016442197789940563	0.010638909436666495	0.007553937631714139	0.02551946849507658
3:Del:M:1	0.0022239743925592846	0.006578509227647089	0.010188153947236742	0.0042034611579595095	0.010544210601186137	0.008515215037531405
3:Del:M:2	0.0049865481502259	0.009691015543626235	0.0064621101504170044	0.0067124220837871465	0.01684233691194066	0.014810855529514128
4:Del:M:1	0.000532425060574866	0.003005849261126201	0.006991282961276966	0.005981521860701946	0.0034568968983694505	0.005095320393876648
4:Del:M:2	0.00013375598817333412	0.007872219961086842	0.008962679527488148	0.013322193590442559	0.025059192359144618	0.011613339223883941
4:Del:M:3	0.0017234626332157177	0.01354500266499258	0.011600218071214386	0.008503863848081827	0.004193390320476737	0.022685928099107855
5:Del:M:1	0.016868890923926756	0.017114273491474704	0.009635566449988886	0.015822384824770098	0.026246206436949818	0.03392215384908642
5:Del:M:2	0.013537736375392342	0.009882124965493944	0.012963711731000273	0.015289374203537136	0.00491075757181477	0.02037749091197725
5:Del:M:3	0.008641537550619204	0.012479868416936596	0.004650009683995222	0.014609507754578317	0.012538941341387045	0.010963008202170953
5:Del:M:4	0.0085930945221844	0.006442217300040624	0.006013354159949135	0.006112212384771709	0.00581330274586179	0.0031744737265960053
5:Del:M:5	0.012311332784717023	0.004872056656944075	0.008679135186027906	0.005388476596142482	0.004418086776024097	0.006932638633552273
