NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	244.249	30.689	53.468	22.177	0.127	0.963	1000000.0
2	244.979	30.586	53.62	22.112	0.128	0.963	1000000.0
3	250.037	32.875	57.844	25.461	0.139	0.948	1000000.0
4	244.985	30.819	53.5	22.264	0.129	0.962	1000000.0
5	252.868	31.123	59.854	22.739	2.959	0.964	1000000.0
6	246.1	31.123	55.335	22.518	0.131	0.962	1000000.0
7	247.666	32.807	56.674	25.267	2.973	0.948	1000000.0
8	247.57	31.222	56.334	22.673	0.133	0.961	1000000.0
9	245.114	30.544	53.628	21.866	0.129	0.963	1000000.0
10	245.504	30.947	55.394	22.443	0.13	0.962	1000000.0
11	245.881	30.692	53.896	22.251	0.126	0.962	1000000.0
12	246.707	30.581	53.979	22.043	0.128	0.964	1000000.0
13	245.224	30.727	53.92	22.148	0.129	0.964	1000000.0
14	245.733	30.902	54.366	22.556	0.133	0.962	1000000.0
15	245.799	30.64	54.158	21.998	0.127	0.964	1000000.0
16	244.86	30.366	55.525	22.004	0.123	0.964	1000000.0
17	248.616	32.958	56.676	25.494	0.141	0.948	1000000.0
18	244.955	30.875	53.792	22.51	2.96	0.962	1000000.0
19	246.577	31.242	56.077	22.777	0.132	0.961	1000000.0
20	246.509	31.238	55.197	22.691	0.131	0.961	1000000.0
21	253.39	30.931	59.88	22.553	5.792	0.964	1000000.0
22	246.668	31.094	54.958	22.59	0.13	0.962	1000000.0
23	245.547	30.676	54.008	22.166	0.128	0.963	1000000.0
24	243.797	30.645	52.936	22.079	0.131	0.963	1000000.0
25	245.756	31.095	55.13	22.541	0.132	0.961	1000000.0
26	252.011	30.843	59.859	22.371	0.126	0.965	1000000.0
27	249.311	33.036	57.159	25.487	2.981	0.948	1000000.0
28	244.145	30.561	53.54	22.048	0.127	0.964	1000000.0
29	245.566	30.595	53.9	22.049	0.128	0.963	1000000.0
30	245.127	33.481	52.435	25.925	8.641	0.944	1000000.0
31	248.611	31.01	56.178	22.348	0.131	0.962	1000000.0
32	245.655	30.619	53.776	22.101	0.127	0.963	1000000.0
33	245.745	30.212	55.865	21.721	0.122	0.964	1000000.0
34	241.797	30.399	52.643	21.922	0.127	0.964	1000000.0
35	246.484	31.251	55.531	22.74	0.132	0.961	1000000.0
36	246.366	30.742	54.284	22.277	2.96	0.963	1000000.0
37	245.503	31.111	55.005	22.516	0.131	0.962	1000000.0
38	245.595	31.384	54.885	22.853	0.132	0.961	1000000.0
39	245.591	30.782	53.944	22.255	0.13	0.962	1000000.0
40	255.727	31.148	60.643	22.838	2.959	0.963	1000000.0
41	245.328	31.063	55.503	22.445	0.132	0.962	1000000.0
42	247.893	30.721	55.136	22.262	0.129	0.963	1000000.0
43	247.53	32.909	56.094	25.23	0.142	0.949	1000000.0
44	247.717	32.748	56.183	25.11	0.14	0.949	1000000.0
45	245.57	30.799	53.919	22.3	2.961	0.962	1000000.0
46	244.154	30.461	53.822	21.92	0.127	0.963	1000000.0
47	245.658	31.07	55.202	22.542	2.963	0.961	1000000.0
48	244.061	30.432	53.055	21.771	0.127	0.964	1000000.0
49	243.478	30.237	55.521	21.937	0.123	0.963	1000000.0
50	243.79	30.448	53.102	21.866	0.126	0.964	1000000.0
51	244.786	30.789	53.638	22.381	0.13	0.96	1000000.0
52	245.011	30.628	54.078	21.99	0.134	0.964	1000000.0
53	243.494	30.591	53.006	22.079	0.13	0.961	1000000.0
54	245.374	30.611	54.122	22.035	0.127	0.964	1000000.0
55	244.931	30.339	55.301	22.048	2.954	0.964	1000000.0
56	246.146	31.108	55.562	22.638	2.962	0.962	1000000.0
57	245.058	30.624	53.681	22.059	0.128	0.963	1000000.0
58	245.3	30.25	55.793	21.962	0.122	0.963	1000000.0
59	245.089	30.925	54.212	22.622	0.129	0.962	1000000.0
60	245.333	30.41	55.935	22.115	0.123	0.963	1000000.0
61	246.964	31.108	54.271	22.705	0.133	0.961	1000000.0
62	246.489	30.837	54.37	22.455	0.129	0.962	1000000.0
63	245.096	30.713	54.219	22.291	0.128	0.963	1000000.0
64	248.203	32.914	56.515	25.415	2.973	0.949	1000000.0
65	248.098	32.886	56.486	25.143	8.638	0.949	1000000.0
66	246.156	30.677	54.16	22.154	0.128	0.963	1000000.0
67	244.737	31.075	54.933	22.654	0.131	0.962	1000000.0
68	244.684	30.368	53.987	21.682	0.13	0.964	1000000.0
69	245.512	31.133	54.792	22.517	0.132	0.961	1000000.0
70	244.977	30.647	53.423	22.123	2.959	0.963	1000000.0
71	247.347	31.154	55.828	22.706	0.13	0.962	1000000.0
72	245.03	30.495	53.981	22.02	0.127	0.964	1000000.0
73	247.85	31.169	55.712	22.547	0.132	0.962	1000000.0
74	249.567	32.812	57.306	25.232	2.976	0.949	1000000.0
75	247.208	30.853	54.947	22.433	0.128	0.962	1000000.0
76	245.507	30.465	55.552	22.165	0.123	0.963	1000000.0
77	245.523	31.144	54.864	22.546	0.131	0.961	1000000.0
78	249.763	32.867	57.272	25.39	2.973	0.948	1000000.0
79	244.406	30.64	54.267	22.007	0.128	0.963	1000000.0
80	244.043	30.974	54.41	22.364	0.13	0.962	1000000.0
81	245.367	30.589	54.189	22.011	0.127	0.964	1000000.0
82	253.534	31.125	60.651	22.841	2.96	0.963	1000000.0
83	243.873	30.551	53.41	21.969	0.128	0.964	1000000.0
84	244.172	30.655	53.596	22.169	0.127	0.964	1000000.0
85	243.952	30.66	52.866	22.175	0.128	0.963	1000000.0
86	255.665	31.068	61.041	22.76	11.457	0.964	1000000.0
87	244.849	30.891	54.03	22.378	0.13	0.963	1000000.0
88	246.196	31.021	55.169	22.418	0.131	0.962	1000000.0
89	247.528	31.188	55.717	22.594	0.134	0.961	1000000.0
90	246.212	30.754	54.364	22.251	2.962	0.963	1000000.0
91	245.158	31.006	54.55	22.336	5.797	0.962	1000000.0
92	247.393	30.693	54.239	22.113	0.13	0.963	1000000.0
93	246.53	30.941	54.568	22.488	0.127	0.962	1000000.0
94	244.333	30.559	53.543	21.955	0.129	0.964	1000000.0
95	248.655	33.028	56.742	25.52	0.141	0.948	1000000.0
96	244.647	30.668	52.979	22.066	0.127	0.963	1000000.0
97	245.71	30.675	53.958	22.072	0.128	0.963	1000000.0
98	250.14	32.977	57.494	25.401	0.142	0.948	1000000.0
99	243.862	30.725	53.33	22.151	0.13	0.963	1000000.0
