Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP116788	16	0.837	13.303	83.144%	2.569	54.771%	0.9489	0.807
SP116789	6	0.683	7.704	128.4%	1.831	74.75%	1.54772	0.66
SP116919	1	0.354	1.862	186.2%	0.949	94.9%	2.67041	0.355
SP109002	53	0.929	32.914	62.102%	5.493	38.179%	0.47481	0.917
SP109001	11	0.722	11.88	108.0%	2.538	70.391%	1.18728	0.685
SP109006	65	0.948	35.416	54.486%	5.586	32.091%	0.37635	0.937
SP108998	138	0.986	46.557	33.737%	7.752	17.395%	0.19572	0.985
SP127706	155	0.942	61.533	39.699%	11.675	33.944%	0.21456	0.922
SP108999	111	0.968	51.73	46.604%	8.407	26.869%	0.29766	0.963
SP109007	76	0.908	41.2	54.211%	7.261	42.062%	0.38725	0.878
SP109003	52	0.921	27.628	53.131%	5.028	39.504%	0.40624	0.901
SP116868	55	0.911	32.017	58.213%	5.266	41.762%	0.37328	0.883
SP116794	15	0.919	11.854	79.027%	2.297	44.206%	0.61391	0.916
SP116791	13	0.826	13.259	101.992%	2.643	57.675%	1.03749	0.807
SP116866	48	0.913	25.975	54.115%	4.479	41.233%	0.38544	0.886
SP116815	47	0.959	24.966	53.119%	3.833	29.312%	0.35966	0.953
SP116853	42	0.949	24.069	57.307%	3.766	32.058%	0.44496	0.94
SP116901	24	0.878	17.125	71.354%	3.219	48.528%	0.75759	0.855
SP116830	92	0.971	30.29	32.924%	5.023	23.946%	0.18608	0.962
SP116802	15	0.685	14.688	97.92%	3.524	73.48%	0.90553	0.635
SP116885	90	0.951	47.006	52.229%	7.865	31.335%	0.38828	0.941
SP116834	31	0.878	21.163	68.268%	3.517	48.31%	0.55904	0.843
SP116913	25	0.87	19.468	77.872%	3.824	50.65%	0.65294	0.851
SP116799	35	0.916	22.397	63.991%	4.417	43.522%	0.52959	0.908
SP116920	18	0.849	16.803	93.35%	2.867	54.181%	0.78126	0.826
SP116835	88	0.955	42.363	48.14%	6.261	31.305%	0.29111	0.945
SP116852	38	0.929	27.879	73.366%	4.662	39.686%	0.59053	0.921
SP116902	31	0.913	21.041	67.874%	3.64	40.953%	0.65033	0.897
SP116871	10	0.704	11.617	116.17%	2.46	71.014%	1.37194	0.663
SP116820	51	0.918	31.161	61.1%	5.141	39.782%	0.48834	0.898
SP116889	63	0.957	27.584	43.784%	4.623	29.297%	0.29683	0.947
SP116923	62	0.95	30.19	48.694%	4.798	31.366%	0.3243	0.938
SP116829	74	0.97	27.683	37.409%	4.273	24.427%	0.22035	0.962
SP116872	8	0.473	11.679	145.988%	2.508	88.671%	1.93402	0.381
SP116904	5	0.653	7.027	140.54%	1.751	78.307%	1.56631	0.637
SP116806	52	0.978	28.097	54.033%	4.819	26.772%	0.3442	0.978
SP116857	81	0.967	37.111	45.816%	5.911	27.896%	0.27599	0.962
SP116888	27	0.918	19.241	71.263%	3.38	41.293%	0.57065	0.907
SP116818	22	0.874	17.706	80.482%	3.011	50.183%	0.65128	0.853
SP116837	73	0.935	36.064	49.403%	6.01	36.111%	0.35444	0.916
SP116905	4	0.685	5.705	142.625%	1.551	77.55%	1.47681	0.686
SP116804	59	0.973	29.194	49.481%	4.924	25.496%	0.36497	0.97
SP116819	31	0.903	20.13	64.935%	3.467	43.003%	0.5875	0.88
SP116856	51	0.962	23.697	46.465%	4.041	28.646%	0.27468	0.956
SP116839	78	0.946	36.575	46.891%	5.922	32.6%	0.35575	0.931
SP116925	28	0.898	18.507	66.096%	3.129	44.251%	0.54309	0.872
SP116878	22	0.861	20.31	92.318%	3.752	53.061%	0.77765	0.845
SP116893	52	0.953	24.633	47.371%	4.549	30.669%	0.35258	0.944
SP116876	1	0.203	1.899	189.9%	0.98	98.0%	2.98279	0.173
SP116927	43	0.905	26.138	60.786%	4.681	42.555%	0.47516	0.882
SP116909	28	0.949	17.91	63.964%	3.134	32.674%	0.50035	0.944
SP116795	7	0.731	7.574	108.2%	1.826	69.016%	1.23725	0.703
SP116826	48	0.991	19.598	40.829%	3.589	17.945%	0.25893	0.991
SP116891	31	0.873	21.295	68.694%	3.935	48.808%	0.59777	0.843
SP116860	36	0.92	23.102	64.172%	3.772	40.21%	0.46915	0.904
SP116848	56	0.941	31.031	55.412%	5.145	36.75%	0.34505	0.933
SP116910	72	0.97	33.341	46.307%	5.639	25.846%	0.3073	0.966
SP116797	11	0.807	11.764	106.945%	2.49	60.391%	1.12735	0.789
SP116862	66	0.933	36.435	55.205%	5.712	36.271%	0.42418	0.914
SP116823	35	0.978	18.14	51.829%	3.067	24.171%	0.4064	0.978
SP116897	15	0.744	15.394	102.627%	3.527	67.877%	1.08483	0.713
SP116846	19	0.813	17.062	89.8%	2.921	58.42%	0.88844	0.768
SP116784	1	0.086	1.958	195.8%	1.009	100.9%	3.85962	0.042
SP116896	14	0.837	15.079	107.707%	3.036	59.541%	0.99803	0.832
SP116824	35	0.973	21.746	62.131%	3.991	29.998%	0.48179	0.974
SP116881	9	0.674	12.888	143.2%	2.72	75.439%	1.59133	0.648
SP116812	43	0.926	23.163	53.867%	4.181	38.327%	0.43398	0.909
SP116915	78	0.972	33.869	43.422%	5.314	26.244%	0.2492	0.968
SP116786	66	0.96	31.067	47.071%	4.803	29.339%	0.34376	0.953
SP116851	15	0.884	13.539	90.26%	2.538	50.76%	0.73799	0.876
CPCT02220038T	1273	1.0	98.82	7.763%	17.078	3.292%	0.01271	1.0
CPCT02290013T	846	0.999	85.233	10.075%	13.935	5.104%	0.02219	0.999
