MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	0.0013056298825858902	0.03347259166650474	0.026134388647042216	0.023774824435822666	0.009072555050370284	0.030756405267275112	0.03365969032223802	0.04469109957106412	0.1247595888748765	0.1643404441466555	0.019789831062080338	0.1604649167135358	0.011889877970679663	0.01800508630461991	0.07332971334835747	0.02435102776507847	0.033032264625653625	0.0660401093956898	0.006703591781212737	0.015965212350711227
1:Del:C:1	0.0004075651063612895	0.028847972098758938	0.01585388869862072	0.024581506330246573	0.000731261255953709	0.02760411983123049	0.0417889971875411	0.13461314746178688	0.035651971266925105	0.029608123700891154	0.011707633392652496	0.1517358364071697	0.004125966106075793	0.03770243654260412	0.006098775075697631	0.011221152286598226	0.02856491193320835	0.05296536779496819	0.021911817017244175	0.013902815004694275
1:Del:C:2	0.0011094176609911743	0.018463093620957806	0.027462605374748823	0.032712411354819435	0.000743882718088571	0.02657454944215715	0.04688240152725484	0.0707861359515664	0.029745107924684936	0.02533414231511415	0.014019703571975697	0.05733993831329826	0.0035107735193500387	0.043470136739779265	0.016225379302632063	0.0034070570560288615	0.018575543903280048	0.004096993047505748	0.013996385685750283	0.009582705444627209
1:Del:C:3	0.0012443732530846318	0.012526291817775927	0.014856121950142551	0.01048511928296648	0.0006332318193017272	0.02404077591490932	0.010208852665382438	0.045655537811107934	0.013008665761444717	0.018473374822642653	0.02596818483900279	0.0268214048727212	0.0030418535728676944	0.02316214158097864	0.0027736946595905464	0.002287055748893181	0.004910851660533808	0.007376708296360448	0.00014008688216563315	0.0036555178698233705
1:Del:C:4	0.006783695606170568	0.011222696327463382	0.004025444721919485	0.005902429752088949	0.0009446335532993544	0.004614074077107943	0.0015347021573688835	0.008536670002213214	0.007320236841229999	0.00674881232541793	0.05066011358867399	0.015448529864697776	1.6831810353323817e-05	0.006602049740031361	0.006421620007604361	0.004884078594241146	0.006346450504819927	0.00702526289127718	0.00015866913489958278	0.0012620426286594011
1:Del:C:5	0.034044466849204584	0.004996664539116864	0.00029155225681279265	0.0003386114085130742	0.00034743552590953185	0.0014517993712797762	0.001117131597129628	0.0036418393851766952	0.005210147098696325	0.005719732112156635	0.03883992586328418	0.004099766464366894	4.788957622430701e-05	0.0034239935083314778	0.00011073141845855616	0.0022633094724383795	0.00790056118476869	0.003844624890771229	0.0003152872483041591	0.00452054680735074
1:Del:T:0	0.0007542513210864857	0.032668803466949614	0.1630469673871994	0.04644686826970428	0.009589783858973532	0.043939091463107614	0.0318096075612775	0.2807526944577694	0.04702529252390377	0.037937058106854236	0.015506796934641898	0.02392153540160507	0.0012784181388190063	0.015029595156665892	0.020413438483374194	0.004645780589862624	0.06250742813106626	0.07141419393010437	0.014284721990406979	0.020591480498221314
1:Del:T:1	0.0007994053329821326	0.042206694590859115	0.09526181152090431	0.11356294614961371	0.0023493624856928364	0.03719167497707531	0.048626726833172144	0.1278722697868943	0.08787314946821426	0.03925197668606415	0.015616421891318169	0.03802998947023298	0.007832226925020223	0.046731223122915874	0.003522975900559686	0.016865094215609132	0.02281648583477363	0.01715488945133984	0.00028372842818498613	0.011741281689464813
1:Del:T:2	0.002311711087822914	0.10950285171158612	0.11465137827210128	0.15860362156527116	0.003367344732614583	0.08244805849157273	0.049294158694792714	0.05372879949813068	0.12135904088616371	0.03265577551210299	0.01590959055130952	0.021821138539194606	0.003328589017764898	0.055566826267167926	0.012495400875632185	0.00815929168718867	0.03710189794190228	0.01967912391468417	0.00269291679142043	0.02656127373995468
1:Del:T:3	0.008372149262577296	0.15101798638701439	0.0646866570045382	0.041721240318172474	0.0003968996655021328	0.0798417908884585	0.029283365627052263	0.02115835050586611	0.0717394311586395	0.09628155438462273	0.029659400993259623	0.048403638362069616	4.39829697754135e-05	0.03358110786179168	0.012261189867713256	0.0009439845243468881	0.022789002445654204	0.019445310141891242	0.0006647109892219305	0.014527378603816032
1:Del:T:4	0.03178586702793837	0.06124035611748695	0.038430577157996595	0.03530259325460065	0.0035260229810955934	0.08071991031989455	0.018705469724955036	0.009412432142416946	0.03475128963880707	0.05109409712444176	0.024025748315475538	0.023246256068814544	0.0001517873560078442	0.0483848060487071	0.0069530108783510515	0.00566019529447658	0.019165695093106477	0.01212337224103976	0.008983302611741238	0.0036488499894039707
1:Del:T:5	0.7384308534860611	0.030923560860319412	0.025476213880492652	0.020318235072008976	0.011277843546413351	0.03923516930332113	0.02111079427029722	0.0033602459682856535	0.015854603702910027	0.017991043009815258	0.03107882416937173	0.0036907508491234513	0.005514616372113892	0.004277333429336068	0.008638828225475664	0.003979371302884857	0.007908265976789152	0.0042117307964485914	0.00016556791961193086	0.006085643845617597
