MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
4:Del:R:2	3.89E-06	1.15E-05	1.43E-05	4.60E-05	4.10E-05	5.56E-04	9.01E-04	1.27E-04	6.58E-05	6.07E-04	1.46E-04
4:Del:R:3	3.93E-06	8.79E-06	1.97E-47	2.93E-05	2.91E-05	2.26E-04	3.87E-04	8.62E-05	4.41E-05	2.75E-04	9.29E-05
4:Del:R:4	1.19E-06	5.55E-06	3.58E-06	4.16E-06	2.03E-05	9.29E-05	1.38E-04	3.63E-05	1.15E-05	1.13E-04	4.50E-05
4:Del:R:5	0.00E+00	6.91E-06	4.69E-06	1.24E-06	6.88E-10	9.30E-05	1.45E-04	1.51E-05	1.51E-07	1.23E-04	2.63E-06
5:Del:R:0	1.55E-04	3.27E-06	1.01E-04	1.32E-05	1.46E-03	3.13E-03	4.31E-47	1.87E-03	6.84E-04	5.44E-04	1.87E-04
5:Del:R:1	0.00E+00	7.71E-06	2.09E-05	8.37E-05	3.14E-04	4.61E-04	1.01E-03	3.05E-04	1.39E-04	4.75E-04	3.58E-04
5:Del:R:2	5.32E-06	5.90E-06	0.00E+00	2.13E-05	3.94E-05	1.75E-04	2.98E-04	1.16E-04	2.93E-05	2.12E-04	9.34E-05
5:Del:R:3	3.35E-06	4.79E-06	3.03E-07	4.49E-06	8.28E-06	6.66E-05	1.12E-04	3.44E-05	6.70E-06	9.29E-05	1.32E-05
5:Del:R:4	1.14E-06	2.07E-06	1.59E-06	6.68E-06	6.73E-06	1.54E-05	2.49E-05	8.82E-06	1.03E-05	3.73E-05	3.20E-05
5:Del:R:5	3.26E-07	1.62E-06	1.06E-06	1.78E-06	5.57E-07	1.92E-05	3.41E-05	2.73E-06	4.73E-06	2.96E-05	7.76E-07
2:Ins:R:0	1.50E-04	2.36E-05	2.71E-04	8.93E-05	2.70E-04	1.40E-04	2.02E-03	5.81E-04	1.62E-04	3.20E-04	1.25E-03
2:Ins:R:1	1.10E-04	9.20E-06	2.63E-04	5.67E-05	2.60E-04	4.44E-04	9.91E-04	3.00E-04	1.06E-04	1.50E-04	4.52E-04
2:Ins:R:2	5.92E-05	7.48E-06	9.25E-05	2.48E-05	1.59E-04	2.57E-04	4.51E-04	1.50E-04	7.65E-05	4.71E-05	2.09E-04
2:Ins:R:3	5.05E-05	1.10E-05	2.35E-05	2.51E-05	1.23E-04	1.05E-04	2.70E-04	1.10E-04	1.26E-05	5.10E-05	1.93E-04
2:Ins:R:4	2.54E-05	2.23E-05	6.20E-06	5.53E-05	8.23E-05	3.56E-05	3.37E-04	1.13E-04	5.78E-05	3.25E-07	1.91E-04
2:Ins:R:5	0.00E+00	6.17E-05	0.00E+00	1.89E-04	2.80E-04	3.91E-05	1.57E-03	5.49E-04	1.27E-04	9.06E-05	5.81E-04
3:Ins:R:0	0.00E+00	8.70E-06	5.90E-05	5.08E-05	1.49E-04	8.79E-05	9.21E-04	3.23E-04	7.28E-05	1.11E-04	6.01E-04
3:Ins:R:1	2.44E-05	1.46E-06	6.22E-05	6.29E-05	2.27E-04	3.43E-04	9.66E-04	1.82E-04	7.73E-05	4.39E-05	4.05E-04
3:Ins:R:2	9.82E-06	2.80E-06	1.10E-05	1.71E-05	4.94E-05	7.94E-05	1.46E-04	2.04E-06	1.84E-05	2.02E-05	3.77E-05
3:Ins:R:3	2.14E-06	2.41E-06	2.43E-06	3.58E-06	2.48E-05	1.99E-05	2.24E-05	2.16E-05	2.60E-05	1.38E-05	1.90E-05
3:Ins:R:4	7.72E-07	3.62E-06	5.04E-07	1.05E-05	8.11E-06	1.47E-05	2.69E-05	8.87E-06	1.65E-05	3.02E-06	4.60E-06
3:Ins:R:5	0.00E+00	1.18E-05	5.86E-07	2.94E-05	3.09E-05	3.03E-05	1.46E-04	7.09E-05	1.53E-05	2.99E-05	6.49E-05
4:Ins:R:0	5.22E-05	1.37E-05	2.09E-04	4.70E-06	1.95E-04	4.26E-05	2.03E-03	6.84E-04	4.74E-05	9.49E-05	1.54E-03
4:Ins:R:1	2.77E-05	5.76E-06	3.13E-05	4.13E-05	3.79E-04	6.04E-04	1.38E-03	2.36E-04	7.38E-05	5.53E-05	4.84E-04
4:Ins:R:2	8.18E-06	4.94E-06	7.99E-06	2.05E-05	8.60E-06	3.73E-05	1.39E-04	5.46E-05	3.79E-05	1.22E-05	3.93E-05
4:Ins:R:3	2.30E-06	5.42E-06	2.46E-06	1.36E-05	1.48E-05	2.49E-05	8.95E-05	3.72E-05	9.76E-06	2.61E-05	7.54E-05
4:Ins:R:4	1.46E-06	5.62E-06	3.27E-07	1.90E-05	9.35E-06	3.13E-05	6.57E-05	3.59E-05	2.87E-05	3.28E-05	6.81E-05
4:Ins:R:5	2.58E-06	7.24E-06	2.05E-06	3.09E-05	5.44E-05	5.80E-05	1.70E-04	3.56E-05	1.44E-05	6.55E-05	8.71E-05
5:Ins:R:0	1.44E-10	4.98E-05	1.60E-10	3.06E-09	0.00E+00	1.87E-09	2.08E-03	2.90E-03	2.87E-05	1.03E-08	4.58E-04
5:Ins:R:1	2.01E-05	0.00E+00	2.95E-05	1.82E-04	8.30E-04	6.17E-04	2.15E-03	5.22E-04	1.77E-04	1.64E-04	7.95E-04
5:Ins:R:2	1.03E-06	3.64E-06	3.11E-06	2.14E-05	1.76E-05	4.39E-05	1.81E-04	1.03E-04	1.96E-05	1.11E-05	1.14E-04
5:Ins:R:3	1.46E-06	1.64E-06	3.00E-06	1.32E-05	2.31E-05	3.43E-05	5.92E-05	3.98E-05	9.71E-06	3.41E-06	3.60E-05
5:Ins:R:4	1.86E-06	2.22E-06	3.87E-06	1.07E-05	2.47E-05	1.38E-05	5.04E-05	2.50E-05	1.34E-05	3.18E-05	3.73E-05
5:Ins:R:5	0.00E+00	1.31E-06	2.08E-11	1.12E-05	5.85E-06	8.46E-06	3.79E-05	1.80E-05	1.48E-05	1.27E-05	1.99E-05
2:Del:M:1	2.77E-04	4.94E-05	2.74E-04	7.68E-05	4.17E-04	5.54E-04	6.34E-04	2.29E-04	2.70E-04	3.75E-03	3.68E-04
3:Del:M:1	2.99E-05	7.41E-06	6.21E-05	3.41E-05	2.32E-04	3.45E-04	2.88E-04	1.85E-04	1.37E-04	1.52E-04	2.72E-04
3:Del:M:2	2.78E-05	2.81E-05	4.91E-05	6.82E-05	2.08E-04	1.28E-03	2.08E-03	2.23E-04	1.63E-04	1.50E-03	1.98E-04
4:Del:M:1	2.24E-05	1.20E-05	2.53E-05	4.74E-05	1.90E-04	2.16E-04	4.61E-04	1.99E-04	1.17E-04	2.48E-04	2.63E-04
4:Del:M:2	1.24E-05	1.31E-05	1.79E-05	3.64E-05	1.64E-04	5.25E-04	1.23E-03	1.43E-04	1.41E-04	7.72E-04	1.64E-04
4:Del:M:3	0.00E+00	1.69E-05	5.41E-05	7.63E-05	1.01E-04	1.21E-03	2.09E-03	2.19E-04	1.46E-04	1.37E-03	8.93E-05
5:Del:M:1	1.20E-04	1.75E-05	2.24E-04	9.40E-05	1.32E-03	2.73E-03	1.12E-03	1.14E-03	6.95E-04	5.87E-04	6.87E-04
5:Del:M:2	1.23E-04	9.04E-06	1.75E-04	4.64E-05	5.36E-04	1.29E-03	7.89E-04	4.87E-04	1.16E-03	5.25E-04	5.41E-04
5:Del:M:3	9.25E-05	1.28E-05	1.26E-04	6.29E-05	3.35E-04	5.96E-04	6.80E-04	1.76E-04	9.53E-04	3.96E-04	2.89E-04
5:Del:M:4	4.96E-05	6.86E-06	8.51E-05	4.71E-05	2.41E-04	1.67E-04	3.22E-04	1.36E-04	5.71E-04	2.42E-04	2.91E-04
5:Del:M:5	6.96E-05	7.86E-06	8.79E-05	9.20E-05	2.88E-04	1.24E-04	1.01E-03	3.85E-04	4.80E-04	9.68E-05	4.84E-04
