MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	0.041945957019925116	0.0021841638450496247	0.008080021321511602	0.06306040544062853	0.03259310521185398	0.13731215938925742	0.16981018852908164	0.0027772912246291524	0.025892094150185584	0.004042614384965985	0.05382155337370932	0.002245950805481698	0.002973401756025851	0.017608517456101255	0.08413755086250603
1:Del:C:1	0.01661918449215591	0.0001966075227392139	0.0013407450829981827	0.015526977118570357	0.04909340312704444	0.16732752174139023	0.06166353961918503	0.0045153030246729035	0.02113277349737473	0.017424179891531822	0.006973835246171802	0.00253431984980125	0.0036589055476360954	0.00894728235551156	0.017632467156872736
1:Del:C:2	0.0022031494669499806	0.0014564227074151859	6.985400919802487e-05	0.00852244504087139	0.003039318360715697	0.14269915029406546	0.011370388668728993	0.0001081381861877162	0.012385222879820502	0.008063121513114311	0.0010775389580521732	0.0010320212415535935	0.000923844930366613	0.008173269997569151	0.002708008480258286
1:Del:C:3	0.0035364971287344814	0.004859816017560661	0.001026172141337156	0.008783466288587078	0.00018867667386075483	0.05348878916352987	0.007838244578815648	0.0003485024256224278	0.0077676823768706525	0.008463763774052495	0.0027052110789870733	0.0011016081321940873	0.007590322396863485	0.0025198129224736476	0.00451339996419847
1:Del:C:4	0.0040970159694552425	0.011085589406720829	0.00019515427644364535	0.00021043714623374398	0.00024375965731451287	0.035911783892661336	0.0018580650837975554	0.00023530795129772742	0.003960474085797614	0.0004982899416063446	0.003689732489119706	0.001489384342712583	0.0032911464476364925	0.0006107760874692758	0.006166894553171005
1:Del:C:5	0.00010397762142929424	0.038927172067851644	5.260830919723958e-05	0.0007344631585415584	0.002969750929478323	0.01574167566342567	0.00111797644050057	0.0004630332779197488	0.000721953792785257	0.00018600297771627085	0.003174051025052904	0.002033570948551642	0.0001334141381084919	0.000403450537955905	0.04232230773195624
1:Del:T:0	0.03773375807330012	0.0003487049869727343	0.0006113621743861586	0.060325964391231536	0.0028536518328473905	0.0488620568998158	0.10372045074473135	0.0013232210469141137	0.0429861604119651	0.03363934423774481	0.03443003436550498	0.002399394657695666	0.04684620611020364	0.0005574038636405021	0.04130739497515606
1:Del:T:1	0.5230417928099632	0.0007068449580049219	0.0004152912984136492	0.0064708301640985155	0.07384567470035222	0.004753356859739597	0.005962810585388069	0.00038349746607082126	0.02381942592706764	0.024245619447901844	0.006866975291363817	0.0052535609465348895	0.00036201809998601673	0.0005812002383754588	0.006411032206378877
1:Del:T:2	0.031565777268260715	0.0021689777603023687	0.004534463737145416	0.024053672472946347	0.008736152157362086	0.021744275451637804	0.06952436935156583	0.0026251501706428828	0.048066881413105875	0.012082397537014913	0.01085625881300075	0.005091639376769308	0.011935502792912302	0.003991144522296963	0.006363586236257106
1:Del:T:3	0.07356171898543834	0.01157083329744637	0.0017781314172316343	0.005676867379515897	0.0014891277157585137	0.02221342537086457	0.0887831836543046	0.0016263574533513748	0.03556019261595793	0.035316464360803365	0.005514386431968887	0.005386221839253267	0.0036760499216325114	0.005092518980125895	0.006013408122817055
