NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	397.937	21.523	92.891	12.991	0.08	0.984	1000000.0
2	386.075	21.096	86.597	12.475	0.08	0.984	1000000.0
3	396.679	21.503	91.355	12.918	0.08	0.984	1000000.0
4	385.576	21.263	86.772	12.705	0.08	0.984	1000000.0
5	390.729	21.468	88.914	12.818	0.08	0.984	1000000.0
6	390.793	21.244	88.836	12.689	0.079	0.984	1000000.0
7	396.441	21.491	91.763	12.935	0.08	0.984	1000000.0
8	387.442	21.228	87.748	12.624	0.08	0.984	1000000.0
9	397.537	21.445	91.743	12.834	0.079	0.984	1000000.0
10	384.321	21.234	86.475	12.694	0.08	0.984	1000000.0
11	393.804	21.259	89.824	12.668	0.079	0.984	1000000.0
12	383.312	21.361	86.548	12.776	0.08	0.984	1000000.0
13	394.718	21.429	90.542	12.852	0.08	0.984	1000000.0
14	390.463	21.265	89.082	12.714	0.079	0.984	1000000.0
15	397.274	21.415	90.897	12.857	0.079	0.984	1000000.0
16	385.695	21.244	86.874	12.66	0.08	0.984	1000000.0
17	387.896	21.365	88.307	12.8	0.08	0.984	1000000.0
18	384.848	21.131	87.096	12.61	0.079	0.984	1000000.0
19	386.734	21.184	86.585	12.586	0.08	0.984	1000000.0
20	389.095	21.279	87.892	12.678	0.079	0.985	1000000.0
21	394.239	21.396	90.419	12.808	0.079	0.984	1000000.0
22	392.687	21.424	89.747	12.94	0.08	0.984	1000000.0
23	399.414	21.407	93.137	12.852	0.079	0.984	1000000.0
24	390.074	21.407	88.8	12.779	0.08	0.984	1000000.0
25	392.334	21.31	89.301	12.78	0.079	0.984	1000000.0
26	385.372	21.294	86.821	12.683	0.08	0.984	1000000.0
27	388.001	21.249	88.121	12.687	0.08	0.984	1000000.0
28	400.749	21.473	93.313	12.919	0.079	0.984	1000000.0
29	391.344	21.237	88.147	12.648	0.079	0.985	1000000.0
30	394.185	21.506	89.928	12.857	0.08	0.984	1000000.0
31	386.242	21.301	86.734	12.661	0.08	0.984	1000000.0
32	395.209	21.364	91.229	12.805	0.079	0.984	1000000.0
33	393.533	21.338	90.292	12.775	0.079	0.984	1000000.0
34	393.599	21.413	90.07	12.819	0.08	0.984	1000000.0
35	388.274	21.3	88.089	12.667	0.08	0.984	1000000.0
36	390.328	21.384	89.19	12.874	0.08	0.984	1000000.0
37	388.182	21.281	87.328	12.689	0.08	0.984	1000000.0
38	385.626	21.369	88.153	12.829	0.08	0.984	1000000.0
39	397.326	21.319	92.077	12.713	0.079	0.984	1000000.0
40	392.576	21.424	89.883	12.804	0.08	0.984	1000000.0
41	401.222	21.516	94.248	12.948	0.079	0.984	1000000.0
42	396.724	21.399	91.244	12.797	0.08	0.984	1000000.0
43	391.835	21.345	88.445	12.73	0.08	0.984	1000000.0
44	388.447	21.41	88.236	12.898	0.08	0.984	1000000.0
45	387.028	21.292	87.587	12.649	0.08	0.985	1000000.0
46	390.927	21.374	89.038	12.803	0.079	0.984	1000000.0
47	394.059	21.276	89.066	12.656	0.08	0.984	1000000.0
48	388.495	21.331	88.237	12.757	0.08	0.984	1000000.0
49	386.56	21.285	87.614	12.696	0.08	0.984	1000000.0
50	395.526	21.385	90.463	12.833	0.079	0.984	1000000.0
51	385.674	21.296	87.909	12.798	0.08	0.984	1000000.0
52	394.623	21.479	90.813	12.936	0.079	0.984	1000000.0
53	390.716	21.352	88.676	12.813	0.08	0.984	1000000.0
54	388.451	21.32	88.857	12.758	0.079	0.984	1000000.0
55	392.86	21.484	90.305	12.913	0.08	0.984	1000000.0
56	388.377	21.31	88.151	12.77	0.08	0.984	1000000.0
57	395.95	21.366	90.267	12.745	0.08	0.984	1000000.0
58	389.002	21.29	87.567	12.678	0.08	0.984	1000000.0
59	394.871	21.368	91.029	12.783	0.079	0.984	1000000.0
60	400.592	21.61	92.864	13.092	0.079	0.984	1000000.0
61	387.391	21.388	87.6	12.765	0.08	0.984	1000000.0
62	397.792	21.428	91.21	12.801	0.08	0.984	1000000.0
63	386.644	21.079	86.506	12.469	0.079	0.985	1000000.0
64	385.609	21.231	87.584	12.664	0.079	0.984	1000000.0
65	390.166	21.312	88.627	12.792	0.08	0.984	1000000.0
66	399.822	21.496	93.656	12.976	0.08	0.984	1000000.0
67	384.015	21.176	86.215	12.602	0.08	0.985	1000000.0
68	382.832	21.241	86.644	12.663	0.08	0.984	1000000.0
69	391.526	21.423	88.959	12.771	0.079	0.984	1000000.0
70	393.798	21.52	90.023	12.94	0.08	0.984	1000000.0
71	389.729	21.346	89.143	12.765	0.08	0.984	1000000.0
72	393.851	21.46	89.929	12.803	0.08	0.984	1000000.0
73	404.344	21.703	95.208	13.148	0.079	0.984	1000000.0
74	395.846	21.341	90.615	12.798	0.08	0.984	1000000.0
75	395.861	21.5	91.518	13.0	4.126	0.984	1000000.0
76	390.538	21.273	88.144	12.697	0.08	0.984	1000000.0
77	389.02	21.263	88.41	12.702	0.08	0.984	1000000.0
78	392.776	21.436	90.345	12.91	0.079	0.984	1000000.0
79	385.164	21.285	87.536	12.724	0.079	0.984	1000000.0
80	390.42	21.34	89.154	12.797	0.08	0.984	1000000.0
81	393.132	21.457	90.359	12.921	0.08	0.984	1000000.0
82	387.346	21.364	87.254	12.812	0.08	0.984	1000000.0
83	389.446	21.256	88.012	12.654	0.08	0.984	1000000.0
84	386.781	21.226	87.374	12.704	0.079	0.984	1000000.0
85	388.903	21.369	88.053	12.839	0.08	0.984	1000000.0
86	397.238	21.586	91.579	13.038	0.08	0.984	1000000.0
87	389.985	21.287	88.397	12.663	0.08	0.984	1000000.0
88	384.107	21.26	87.381	12.722	0.08	0.984	1000000.0
89	388.589	21.475	88.63	12.965	0.08	0.984	1000000.0
90	385.584	21.215	86.679	12.589	0.08	0.984	1000000.0
91	392.343	21.385	89.758	12.795	0.079	0.984	1000000.0
92	399.184	21.724	92.858	13.161	0.08	0.984	1000000.0
93	394.031	21.339	90.567	12.746	0.079	0.984	1000000.0
94	399.431	21.509	92.673	12.92	0.079	0.984	1000000.0
95	398.946	21.5	92.016	12.887	0.079	0.984	1000000.0
96	388.726	21.301	88.893	12.81	0.08	0.984	1000000.0
97	389.348	21.315	88.906	12.756	0.08	0.984	1000000.0
98	392.931	21.336	90.126	12.794	4.126	0.984	1000000.0
99	382.165	21.233	86.794	12.671	0.08	0.984	1000000.0
100	402.339	21.651	93.96	13.07	0.08	0.984	1000000.0
