Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP111062	1067	0.997	238.485	22.351%	41.657	9.278%	0.08576	0.996
SP111006	2549	0.984	654.293	25.669%	195.419	19.402%	0.09534	0.983
SP110846	675	0.986	228.121	33.796%	43.372	20.424%	0.15123	0.985
SP111086	2143	0.964	691.653	32.275%	222.215	28.214%	0.13444	0.962
SP111096	1077	0.998	164.189	15.245%	29.238	6.128%	0.05827	0.998
SP111021	2	0.453	3.53	176.5%	1.29	91.217%	2.1549	0.455
SP111058	2336	0.957	956.335	40.939%	281.069	31.737%	0.17549	0.955
SP111092	2507	0.985	708.776	28.272%	164.399	17.437%	0.11926	0.983
SP111076	1898	0.999	215.345	11.346%	36.408	3.935%	0.03736	0.999
SP111098	1275	0.998	203.73	15.979%	36.947	7.087%	0.04606	0.998
SP111039	253	0.94	128.409	50.755%	23.283	36.384%	0.24209	0.928
SP111052	120	0.942	62.879	52.399%	9.971	33.922%	0.3893	0.928
SP111166	2278	0.998	345.817	15.181%	77.453	7.524%	0.04459	0.998
SP111014	270	0.967	116.714	43.227%	22.17	25.689%	0.24405	0.962
SP111066	2370	0.992	688.296	29.042%	149.281	15.06%	0.10449	0.992
SP111094	1717	0.99	404.285	23.546%	81.235	14.117%	0.08231	0.989
SP111015	603	0.992	147.555	24.47%	26.462	12.817%	0.11565	0.991
SP110853	1397	0.995	231.442	16.567%	44.713	10.057%	0.05407	0.994
SP111051	841	0.994	214.807	25.542%	39.805	11.763%	0.10539	0.993
SP110855	1538	0.995	273.204	17.764%	54.356	9.715%	0.05713	0.995
SP111004	1586	0.997	286.424	18.06%	53.035	7.432%	0.07385	0.997
SP111078	418	0.991	131.197	31.387%	22.366	13.948%	0.15616	0.99
SP110863	930	0.989	232.601	25.011%	45.909	14.678%	0.09674	0.988
SP111013	844	0.995	175.562	20.801%	34.771	10.157%	0.08792	0.994
SP111042	89	0.916	54.618	61.369%	10.591	40.232%	0.45558	0.901
SP111040	584	0.993	138.138	23.654%	26.508	12.5%	0.08592	0.992
SP111031	3259	0.999	309.251	9.489%	59.774	3.667%	0.0248	0.999
SP23496	1021	0.996	194.965	19.095%	35.115	8.998%	0.07111	0.996
SP111030	542	0.981	186.122	34.34%	34.935	21.789%	0.13974	0.978
SP111019	471	0.944	201.036	42.683%	39.819	33.005%	0.20149	0.931
SP111026	1552	0.995	317.522	20.459%	64.391	10.734%	0.05927	0.994
SP110860	1915	0.998	235.345	12.29%	47.208	5.77%	0.03543	0.998
SP110851	1598	0.997	263.399	16.483%	50.179	7.459%	0.05827	0.997
SP111059	1415	0.997	240.016	16.962%	45.103	8.222%	0.05763	0.997
SP111170	2302	0.999	276.206	11.999%	56.044	5.647%	0.03599	0.998
SP111054	1564	0.993	363.089	23.215%	75.925	12.139%	0.09769	0.992
SP111033	1869	0.999	267.028	14.287%	48.954	5.353%	0.0529	0.999
