Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
CPCT02020389T	131	15	0	0	89	14	7	23	15	82	25	5	35	0	9	29	2
CPCT02080033T	18	52	25	24	253	164	0	85	1	184	67	13	16	0	25	15	0
CPCT02060156T	268	0	0	58	30	185	35	116	18	218	109	5	6	68	0	34	0
DRUP01340014T	16	14	0	5	32	0	0	13	0	0	28	38	0	0	12	283	0
DRUP01010121T	305	38	90	44	5	144	23	50	60	95	16	0	48	89	52	6	0
CPCT02130034T	78	83	0	23	34	92	0	119	37	105	46	0	130	4	69	11	28
CPCT02260015T	270	66	0	15	33	95	11	217	117	86	309	0	60	40	0	19	71
CPCT02220071T	9979	532	818	1160	760	122	785	183	37	0	0	79	11	0	0	74	0
CPCT02010710T	141	23	0	28	75	54	16	104	106	0	19	21	0	97	19	7	0
CPCT02340068T	19	1	0	30	46	44	0	42	0	22	52	11	24	67	18	14	25
CPCT02130050T	90	64	0	13	172	0	17	224	24	61	109	46	111	0	52	0	0
DRUP01060016T	27	46	0	15	28	0	2	99	26	12	354	23	26	0	49	1	21
CPCT02260017T	167	28	36	6	321	0	7	68	36	101	52	36	18	148	34	59	0
CPCT02020682T	688	104	94	1	334	130	13	131	10	0	68	0	43	125	63	34	0
DRUP01030013T	30094	1815	8579	6312	3837	0	1469	688	0	0	0	0	0	0	0	0	0
CPCT02130059T	71	2	78	0	0	236	1	134	21	73	44	0	147	0	38	2	23
WIDE01010296T	155	102	0	21	177	223	1	36	21	155	436	1	95	20	221	26	0
CPCT02380044T	31	1	0	36	159	0	0	80	36	0	107	62	81	34	311	21	3
CPCT02060117T	42	22	21	10	28	243	7	63	5	42	46	3	12	19	14	1	0
CPCT02080220T	50	6	1	13	248	227	3	117	23	75	71	51	44	0	13	7	0
CPCT02210056T	71	0	0	15	95	76	3	137	10	69	22	38	0	73	3	1	0
CPCT02020734T	70	0	0	11	76	165	7	237	20	106	22	17	0	0	0	0	0
CPCT02020716T	12	0	26	0	30	119	1	79	17	51	16	0	9	44	12	5	0
CPCT02080226T	36	5	0	11	108	0	7	118	56	72	0	25	0	199	80	12	9
DRUP01080014T	15582	1334	1380	1948	854	429	946	244	0	0	0	135	0	0	0	0	0
DRUP01270003T	50	15	57	5	54	70	2	44	2	97	15	0	70	13	59	6	0
CPCT02190044T	15	78	0	12	1	0	8	115	24	0	38	0	51	120	22	5	0
CPCT02130131T	55	0	0	28	128	22	0	67	1	0	0	3	272	0	0	51	0
CPCT02220054T	122	52	6	0	77	8	15	104	57	342	10	23	68	0	21	15	33
CPCT02330075T	218	81	64	12	111	371	12	99	34	262	59	0	56	28	61	37	0
CPCT02130134T	0	61	36	6	19	112	0	181	35	21	78	0	89	16	18	6	0
CPCT02130148T	20	0	30	2	63	64	0	86	29	261	19	0	95	53	33	18	91
CPCT02070381T	0	8	0	12	23	0	3	95	8	17	31	19	16	49	5	1	0
DRUP01070053T	50	38	31	0	0	47	6	138	0	173	60	0	61	0	4	19	0
DRUP01060025T	0	74	100	11	106	27	41	269	1992	65	0	0	24	119	92	65	0
DRUP01100007T	190	8	0	24	172	216	13	82	28	209	51	0	58	0	15	34	12
CPCT02380019T	22	56	5	15	93	49	25	203	107	0	0	0	92	174	63	27	0
CPCT02020598T	16	31	0	13	25	28	6	133	8	48	64	6	53	0	13	0	0
DRUP01070059T	1	8	0	0	0	0	4	57	14	0	33	150	17	43	0	22	0
CPCT02080152T	13654	111	1923	2547	1161	1136	1060	289	0	0	0	0	0	0	0	0	0
CPCT02070406T	0	40	21	5	4	0	24	70	5	0	30	0	45	271	56	138	0
CPCT02450002T	286	0	90	0	158	353	9	153	51	166	34	0	97	0	78	12	0
DRUP01070024T	16	25	0	0	118	0	5	73	26	52	93	25	75	0	68	17	13
DRUP01060027T	27	61	0	44	0	15	0	53	470	65	180	1	71	21	13	19	20
CPCT02030381T	4	0	8	0	43	103	0	99	102	0	174	11	0	107	18	4	27
DRUP01220005T	103	61	58	0	102	0	4	95	32	200	0	65	62	0	12	363	0
CPCT02370010T	0	74	86	26	117	3	16	266	1988	92	0	11	54	73	81	75	0
CPCT02020623T	186	39	27	4	31	234	5	77	40	59	0	0	195	0	17	25	0
CPCT02290023T	111	27	2	0	80	342	20	75	30	26	166	0	41	85	31	16	0
DRUP01010022T	31886	1850	10241	5166	2649	0	1446	171	0	0	0	0	0	0	0	0	0
CPCT02070159T	6	3	0	23	237	41	12	108	24	21	46	39	84	0	69	31	7
CPCT02030354T	48	10	24	4	23	19	4	34	38	29	0	0	0	92	16	23	0
CPCT02020565T	40	28	0	0	44	75	10	47	30	129	40	1	10	0	14	25	0
CPCT02060114T	18	42	0	11	15	0	4	63	13	11	254	35	27	0	24	0	3
CPCT02060118T	36	3	35	33	68	18	0	145	109	0	50	0	61	59	5	16	3
CPCT02220002T	12	15	33	0	46	10	5	47	6	56	55	15	31	0	15	10	5
DRUP01030002T	27	34	0	16	18	153	4	80	31	86	18	18	33	19	108	34	10
CPCT02070060T	49	39	128	0	64	92	0	86	277	137	197	0	78	110	82	22	0
CPCT02030320T	120	5	0	10	194	424	0	74	23	252	17	0	0	0	12	12	0
CPCT02060035T	88	9	0	10	91	91	0	33	25	83	23	25	14	0	27	21	0
CPCT02070110T	20	20	0	0	132	0	3	38	40	78	79	0	75	7	78	19	12
CPCT02020492T	13	0	26	26	0	43	2	46	84	82	185	15	188	0	6	40	10
CPCT02030327T	30	16	48	0	0	122	0	7	14	0	23	0	30	72	17	20	35
CPCT02020503T	121	20	0	16	23	38	14	34	81	201	400	16	123	0	127	18	28
CPCT02380029T	54964	3066	15853	4802	0	0	7522	85	0	0	0	0	0	0	0	0	0
CPCT02020636T	1	29	79	3	28	80	10	105	93	0	279	10	19	213	70	15	0
CPCT02130013T	68	80	0	6	51	0	18	106	91	0	361	6	0	0	445	9	0
DRUP01110002T	45281	1906	12217	8011	2004	9023	4020	992	0	0	0	0	0	0	0	42	0
WIDE01010639T	153	0	0	17	116	125	9	35	9	72	7	20	26	0	15	22	0
DRUP01010167T	24751	3031	5064	5179	2194	0	2091	218	0	0	0	156	0	0	0	0	0
WIDE01010570T	194	74	0	38	85	72	0	45	32	37	0	22	81	69	236	57	0
