Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP56607	297	26	169	192	44	11	74	23	22	0	34	18	7
SP58326	1330	174	312	727	202	138	111	33	0	10	20	32	44
SP57267	889	104	199	401	136	127	86	94	0	23	27	24	123
SP57066	761	33	453	406	124	169	86	96	0	10	14	133	40
SP57901	360	37	364	134	25	186	78	53	22	2	17	63	16
SP57651	164	27	85	83	20	125	56	71	0	11	49	17	6
SP57450	123	66	255	63	12	96	51	59	0	4	55	16	42
SP57846	730	44	186	243	112	96	93	11	0	0	2	83	32
SP58612	461	67	205	333	46	47	103	100	0	5	42	35	39
SP56821	616	71	280	309	50	9	78	6	0	3	6	60	25
SP58882	130	85	211	176	31	126	150	30	0	3	2	44	39
SP57189	2159	306	351	1132	343	77	130	20	0	12	8	87	82
CPCT02020306T	580	0	29	172	205	113	49	0	24	40	8	6	22
CPCT02110002T	874	31	140	93	427	119	99	36	173	44	19	0	34
CPCT02020308T	84	56809	10580	0	2	0	0	0	1488	210	2213	459	71
CPCT02020305T	333	49	126	97	21	65	70	23	41	71	26	39	18
CPCT02010356T	234	72	150	140	59	46	77	35	15	61	13	50	18
CPCT02020337T	1141	67	157	466	93	77	0	50	112	54	3	34	36
CPCT02010373T	3070	247	116	1157	556	0	160	16	280	94	83	90	101
CPCT02020343T	0	4	91	59	16	35	69	37	31	53	11	104	8
CPCT02020353T	578	186	213	59	143	169	48	51	146	115	18	54	28
CPCT02020334T	791	81	91	318	291	67	91	22	69	89	48	33	41
CPCT02140018T	12	75	158	0	23	70	59	34	0	129	56	80	19
CPCT02140021T	38	40	57	4	3	37	54	15	20	21	45	93	1
CPCT02040039T	350	46	175	0	93	65	32	4	55	37	25	78	12
CPCT02010409T	277	83	172	144	238	50	94	58	15	110	60	121	42
CPCT02110010T	111	44	136	90	19	28	20	24	63	46	17	49	9
CPCT02070025T	6	0	26	25	0	5	30	0	0	45	8	49	1
CPCT02040045T	1887	115	89	178	659	355	147	93	85	64	68	43	73
CPCT02040051T	622	232	116	66	304	176	70	28	99	36	70	0	45
CPCT02040054T	268	20	187	216	73	0	54	24	22	87	31	17	19
CPCT02140028T	715	72	198	271	115	101	99	77	59	133	83	74	39
CPCT02011006T	2078	74	108	474	893	190	0	90	254	122	115	0	290
CPCT02040302T	18	286	252	0	19	25	8	7	39	25	19	61	29
CPCT02011015T	3425	784	269	2259	1328	500	44	81	521	123	270	139	147
DRUP01040009T	399	10	613	232	144	58	68	24	196	101	26	26	257
CPCT02011018T	807	80	34	406	363	142	76	29	40	51	39	106	63
CPCT02270045T	140	36	171	81	90	29	82	20	40	22	23	115	22
CPCT02120088T	0	15	48	37	7	5	43	24	0	193	21	39	6
CPCT02011022T	13	26	70	0	13	45	24	45	11	46	51	109	9
CPCT02010722T	592	71	141	208	38	69	160	265	64	104	49	66	47
CPCT02011021T	34	162	447	0	44	46	42	86	81	56	107	84	29
CPCT02011019T	340	52	96	187	20	135	42	158	141	73	11	35	27
CPCT02011008T	105	81	72	25	56	34	2	32	44	8	38	47	18
CPCT02011017T	896	228	307	166	205	39	128	23	17	47	0	88	37
DRUP01010116T	1341	322	152	340	373	330	385	100	212	59	102	0	280
CPCT02011029T	50	226	234	73	18	51	70	22	64	19	17	49	54
CPCT02020887T	0	3	12	38	27	20	62	28	11	36	34	27	19
CPCT02040214T	646	169	169	186	183	97	32	26	53	126	41	10	20
CPCT02190052T	989	85	162	0	418	232	191	13	110	277	54	0	44
CPCT02010699T	1056	59	65	519	100	155	84	31	76	135	19	0	47
CPCT02040213T	526	106	166	282	65	10	110	31	46	107	35	16	33
CPCT02070276T	864	35	0	315	86	140	145	192	0	184	0	14	40
CPCT02040208T	9	41	75	8	0	39	19	14	5	152	7	17	1
DRUP01040010T	1913	70	135	778	596	61	18	29	103	72	33	18	66
CPCT02040315T	782	13	45	284	279	60	88	3	30	33	23	73	41
CPCT02040313T	120	115	28	278	3	111	64	5	99	37	27	24	12
CPCT02040312T	31	12	142	117	15	55	24	37	48	23	23	34	12
CPCT02010727T	873	141	1596	251	182	239	59	83	25	192	57	0	79
CPCT02010728T	95	36	41	47	2	113	373	64	98	118	63	0	14
CPCT02011031T	239	87	124	44	38	52	94	397	41	72	23	58	39
CPCT02011035T	314	20	143	60	156	94	101	50	11	44	26	31	45
CPCT02011038T	7	0	0	0	0	15	0	1	25	12	7	12	3
CPCT02010927T	264	74	269	126	47	106	111	113	131	27	31	96	11
CPCT02070447T	24	15	750	0	36	44	23	32	84	39	25	58	27
DRUP01020043T	13	6	21	0	9	42	39	29	9	22	13	65	2
DRUP01270007T	21	59	281	1	29	19	104	3	40	22	42	79	17
CPCT02011040T	0	0	43	36	15	29	22	3	31	32	13	55	17
CPCT02011032T	42	60	19	9	27	48	22	34	0	48	36	135	10
CPCT02010738T	730	343	418	299	260	40	127	15	94	131	74	18	47
CPCT02011044T	237	59	209	11	71	45	55	21	41	17	41	24	29
CPCT02011036T	222	144	485	96	50	111	218	101	111	35	82	239	17
CPCT02020906T	88	100	649	54	24	146	42	2248	29	144	103	19	86
CPCT02011046T	248	11	72	191	21	88	46	43	21	29	24	109	22
CPCT02011047T	75	125	112	0	9	52	50	72	25	41	19	55	32
CPCT02011050T	102	34796	5463	0	0	0	0	0	0	40	1659	961	6
CPCT02390011T	127	17	54	0	14	70	424	107	32	104	1	0	10
CPCT02080188T	2509	244	356	1459	811	116	216	68	42	169	62	91	48
CPCT02020912T	156	72	132	0	102	28	79	20	0	25	17	89	31
CPCT02120100T	4	16	33	32	13	46	44	12	0	92	44	76	14
CPCT02011053T	309	88	281	170	131	98	102	41	40	37	63	6	39
CPCT02011055T	858	136	76	491	412	247	75	54	71	51	46	36	170
DRUP01010119T	5	14	103	68	25	28	89	67	0	38	55	114	43
DRUP01010116TII	1395	466	201	301	395	347	430	138	260	70	118	0	342
CPCT02040317T	1201	100	113	694	30	0	99	58	78	55	0	10	38
CPCT02040320T	858	74	347	500	112	22	57	102	147	56	9	112	64
CPCT02010955T	30	1032	391	0	19	236	72	87	31	53	61	56	61
CPCT02011057T	127	115	493	86	46	9	31	63	76	60	62	129	24
CPCT02011059T	10	2	33	76	11	0	47	25	69	24	26	50	8
CPCT02011052T	1646	75	121	1213	265	63	226	86	237	71	78	14	131
CPCT02011056T	85	85	346	37	5	80	16	160	123	47	71	158	24
CPCT02270046T	430	57	244	229	128	42	62	23	108	50	12	20	21
CPCT02011042T	15	15	47	13	10	35	22	45	36	26	35	68	7
CPCT02100145T	569	42	174	208	202	65	164	63	42	77	55	65	18
CPCT02130173T	28	438	172	0	38	51	39	75	104	64	132	178	16
CPCT02011067T	26	85	302	9	66	63	58	64	84	188	25	63	12
CPCT02190029T	65	252	332	0	31	125	52	104	104	136	49	83	4
CPCT02020925T	1271	116	251	464	507	123	35	51	105	44	84	38	36
CPCT02011051T	0	79	236	0	21	81	18	28	63	29	32	87	17
DRUP01010066T	278	122	82	265	32	93	82	21	0	227	38	5	11
CPCT02011065T	43	63	337	39	41	19	91	49	68	42	38	162	20
CPCT02011080T	19	30	101	0	6	15	7	13	57	17	2	21	19
CPCT02010741T	34	75	192	12	56	87	47	48	0	91	53	37	28
CPCT02011082T	437	447	196	137	79	62	17	70	64	51	96	124	47
CPCT02011079T	1559	723	276	432	613	101	59	27	67	83	210	62	62
CPCT02011077T	4	2	241	25	8	0	38	4	38	22	23	4	5
CPCT02270047T	725	83	101	590	48	90	82	38	174	50	5	0	21
CPCT02410018T	1278	66	47	598	188	171	38	33	38	76	0	59	58
CPCT02011074T	264	46	338	135	62	56	14	55	41	32	31	89	18
CPCT02011089T	26	73	328	19	9	89	104	65	32	53	48	120	23
CPCT02011086T	298	3	146	154	75	109	4	592	31	74	15	66	113
CPCT02011088T	938	153	348	571	485	128	240	78	139	61	66	1	71
CPCT02011087T	701	134	394	152	204	57	91	28	58	38	29	11	30
CPCT02020671T	4547	818	87	1672	1400	375	71	19	126	164	133	89	108
CPCT02011071T	9	22	294	31	39	35	35	14	31	21	13	78	12
CPCT02040216T	20	84	238	0	21	3	39	29	12	70	9	92	41
CPCT02140057T	826	172	86	46	185	612	19	201	156	102	35	34	51
CPCT02040221T	401	358	120	62	69	161	87	52	53	65	46	119	1
WIDE01010002T	506	66	323	69	193	146	148	87	45	64	89	33	176
CPCT02010500T	26	276	394	0	15	96	34	26	50	39	30	76	15
CPCT02010966TII	30	5	190	17	23	11	63	21	95	58	36	93	146
CPCT02010942TII	11	168	168	49	39	75	33	28	76	43	64	61	51
WIDE01010003T	0	116	67	20	4	2	8	32	76	33	49	62	7
CPCT02190031T	54	171	230	0	31	136	0	81	35	64	44	106	0
CPCT02011093T	0	31	90	40	10	29	33	43	11	21	18	32	15
CPCT02011097T	429	36	362	314	68	111	85	205	210	101	60	5	27
DRUP01060011T	9	58	126	34	43	23	31	31	33	55	42	33	0
CPCT02011069T	681	110	97	150	228	196	69	72	91	64	68	51	42
DRUP01060014T	11	20	156	0	28	12	59	19	28	145	31	49	6
DRUP01010064T	91	18	147	61	12	60	66	17	56	110	23	21	3
CPCT02120107T	422	66	53	292	50	112	32	43	16	67	83	20	22
CPCT02011102T	0	128	322	52	25	57	31	38	42	25	23	76	10
CPCT02040330T	733	51	130	394	116	88	35	78	65	51	13	48	35
CPCT02040299TII	299	311	241	177	141	211	101	136	107	59	52	113	180
WIDE01010034T	3	6	132	31	16	0	36	10	0	22	14	40	22
CPCT02040332T	481	19	57	398	152	131	84	99	63	62	0	0	37
CPCT02230086T	0	25449	6487	586	0	442	0	4	724	0	200	0	192
CPCT02011070T	44	77	277	0	17	73	56	55	114	57	43	59	31
WIDE01010026T	52	141	716	0	83	99	102	73	85	25	33	73	63
CPCT02390020T	397	130	245	267	19	189	10	32	100	91	22	0	14
CPCT02011106T	120	98	126	77	17	53	39	41	101	40	55	0	26
CPCT02410019T	1204	259	7	579	358	192	24	35	40	40	259	144	65
CPCT02270022T	222	153	291	84	72	86	42	82	30	133	48	41	30
CPCT02011040TII	0	0	49	41	8	31	25	12	32	32	32	37	17
CPCT02010760T	406	116	269	342	541	0	87	57	44	65	22	10	40
WIDE01010057T	0	19	138	46	1	35	75	31	0	7	34	67	16
WIDE01010065T	1440	120	329	659	311	108	248	57	166	46	69	0	50
CPCT02020964T	646	44	166	239	145	136	412	158	130	63	59	0	55
CPCT02050321T	165	87	228	162	0	36	111	21	84	113	56	78	11
CPCT02010779T	76	160	112	0	12	209	145	100	20	131	47	85	28
CPCT02011105T	294	170	157	0	150	93	34	29	103	58	31	131	38
CPCT02011107T	1024	152	193	267	409	118	46	51	0	42	34	78	46
WIDE01010615T	5	52	281	36	18	42	27	35	44	41	42	42	32
WIDE01010130TII	2	7	30	23	15	23	28	19	3	29	10	34	0
WIDE01010041T	817	105	71	420	54	118	63	52	166	53	15	0	28
CPCT02040225T	1121	72	229	405	357	219	51	52	222	115	33	0	62
WIDE01010058T	40	111	379	48	2	90	19	16	32	30	47	125	23
WIDE01010083T	161	94	78	123	131	57	67	10	41	12	33	11	9
CPCT02040234T	792	91	97	324	61	121	160	48	107	122	14	0	21
CPCT02011089TII	16	38	217	27	24	94	92	50	0	57	28	93	35
CPCT02010781T	599	116	71	360	141	252	76	82	90	118	41	13	43
WIDE01010088T	490	63	80	0	239	119	162	53	87	37	14	14	23
WIDE01010081T	33	14	400	5	14	117	24	62	11	49	23	85	41
DRUP01010078T	3829	252	72	2496	1216	78	71	0	118	164	86	96	124
WIDE01010079T	20	58	66	0	6	37	24	11	2	30	9	82	14
WIDE01010089T	23	53	247	38	43	0	62	22	40	34	59	66	25
WIDE01010082T	221	234	149	74	23	104	79	31	29	35	56	116	23
WIDE01010075T	0	20425	1721	256	0	360	0	44	0	76	48	0	25
CPCT02270049T	141	174	297	31	35	100	234	121	81	44	46	51	25
WIDE01010099T	0	54	105	20	20	18	22	32	0	20	17	44	2
CPCT02040341T	6	15	112	0	29	87	23	21	8	18	4	48	11
WIDE01010104T	988	53	229	430	406	122	100	14	41	34	31	42	49
WIDE01010090T	0	27	201	24	15	23	13	68	14	23	17	73	16
CPCT02040338T	1	8	50	0	16	36	18	21	18	19	3	39	13
WIDE01010105T	575	66	220	96	168	44	84	27	33	31	31	0	32
CPCT02040340T	0	34	0	210	130	263	281	22	9	36	29	110	24
CPCT02100156T	487	78	351	274	106	2	110	37	0	143	20	28	1
WIDE01010115T	268	10	353	16	149	104	85	107	95	40	53	11	20
WIDE01010122T	1100	229	295	98	323	176	140	118	53	77	68	84	49
CPCT02100149T	1015	75	145	162	359	151	162	53	3	102	41	47	11
WIDE01010121T	128	65	76	105	6	27	64	106	61	84	44	47	39
CPCT02010776T	10	11	74	0	12	37	31	36	0	143	32	2	10
CPCT02050339T	424	92	219	354	143	260	107	75	101	163	0	18	39
CPCT02050439T	0	175	3444	18	51	102	13	28	0	45	13	0	33
WIDE01010130T	0	29	102	46	33	34	36	48	21	47	25	79	9
WIDE01010134T	64	150	320	37	41	85	70	68	62	78	104	89	28
WIDE01010139T	2506	491	414	1121	1358	0	0	48	195	164	52	108	168
CPCT02050344T	100	13	56	47	19	45	37	34	58	179	17	95	11
WIDE01010192T	17	27	28	20	7	29	31	15	7	13	9	32	12
WIDE01010005T	3	89	234	52	25	72	37	27	40	32	29	70	8
CPCT02011068T	16	93	541	0	13	67	49	13	48	30	33	46	16
WIDE01010151T	15	21	117	0	13	71	40	45	51	44	38	56	25
CPCT02050346T	919	35	73	420	83	42	129	37	34	161	6	16	0
CPCT02160045T	480	169	420	449	130	62	154	132	178	275	35	35	60
WIDE01010189T	454	109	326	296	134	166	114	72	152	63	4	77	4
CPCT02040215T	10	23	101	0	6	54	25	45	0	157	14	27	5
WIDE01010176T	35	32	143	11	26	88	34	49	103	41	31	58	14
WIDE01010175T	0	13	51	0	0	5	4	3	26	17	2	18	6
WIDE01010188T	343	257	451	120	160	34	78	19	33	26	16	91	51
CPCT02370019T	163	113	278	110	41	83	78	47	0	149	27	163	23
CPCT02010802T	72	37	194	40	37	42	149	32	26	120	39	33	22
CPCT02010807T	511	193	371	41	145	137	77	33	26	91	33	11	32
WIDE01010224T	1071	262	139	169	571	201	108	134	67	70	80	0	50
CPCT02070320T	926	73	72	601	111	349	33	116	140	92	26	0	35
WIDE01010217T	2044	92	67	863	375	111	174	33	96	77	58	176	73
CPCT02070321T	21	5	6	0	3	37	35	14	22	46	5	41	0
WIDE01010191T	0	5	50	32	12	13	36	4	24	23	7	20	10
WIDE01010256T	324	11	9	49	105	66	60	22	19	25	0	32	15
WIDE01010241T	56	632	406	0	25	68	56	37	50	33	133	129	15
WIDE01010253T	50	261	441	16	60	1	48	13	97	29	42	37	15
WIDE01010260T	881	37	42	42	244	52	52	62	137	47	18	0	155
CPCT02010797T	1100	176	228	906	189	5	22	143	130	214	0	188	80
WIDE01010276T	1305	113	171	677	541	138	90	26	211	54	48	10	54
WIDE01010019T	1264	59	84	122	485	231	46	64	111	84	57	4	58
WIDE01010263T	597	366	397	562	10	187	171	285	82	99	78	177	70
CPCT02270029T	3112	478	318	1269	808	242	40	55	139	291	208	27	47
WIDE01010287T	696	105	293	198	347	100	145	140	85	51	37	49	52
WIDE01010194T	0	59	218	29	62	37	82	16	62	23	26	68	15
WIDE01010193T	21	51	103	0	14	71	39	51	30	45	54	193	14
CPCT02010780T	2729	121	162	752	890	0	56	18	94	159	99	0	80
WIDE01010307T	642	110	610	185	170	58	41	47	80	61	63	192	20
CPCT02270026T	1668	939	1166	704	624	384	79	47	5	143	97	113	116
WIDE01010315T	64	57	100	45	0	225	110	130	167	56	62	96	2
WIDE01010316T	36	150	237	0	16	32	118	34	66	32	73	65	5
WIDE01010306T	385	10	44	167	174	25	57	6	66	26	52	0	16
CPCT02010722TII	507	63	150	248	19	108	102	210	0	170	54	82	39
WIDE01010313T	9	36	148	28	15	64	52	9	47	24	13	43	17
WIDE01010334T	372	7	88	124	106	1	79	8	0	23	0	44	25
WIDE01010333T	462	133	153	349	77	234	106	201	190	62	48	0	29
WIDE01010363T	794	248	127	95	307	241	127	199	47	81	88	121	41
WIDE01010343T	0	328	789	64	0	1	0	11	145	33	57	91	27
WIDE01010036T	455	33	123	184	59	41	82	33	105	42	29	0	25
CPCT02010782T	1527	48	83	822	273	0	120	40	35	60	0	16	77
DRUP01080030T	105	16	129	13	14	10	120	24	0	24	31	67	7
WIDE01010368T	14	255	625	40	18	53	53	27	61	47	14	53	18
WIDE01010242T	27	513	562	16	23	101	20	86	123	45	40	96	33
WIDE01010399T	8	44	203	16	6	29	49	16	24	24	66	53	17
WIDE01010395T	0	67	187	55	9	98	1	27	108	62	41	64	19
DRUP01230005T	1195	53	95	297	369	87	46	0	118	63	51	8	57
DRUP01340010T	20	25	205	0	31	19	55	27	67	165	47	95	27
WIDE01010419T	0	93	196	46	1	60	26	21	38	20	22	74	5
WIDE01010403T	129	163	305	52	67	108	53	8	15	47	54	62	44
WIDE01010398T	992	54	99	0	311	188	47	43	108	50	33	20	17
WIDE01010422T	1777	401	129	598	882	118	35	44	61	79	44	74	82
WIDE01010390T	1571	143	223	200	428	174	49	24	126	60	27	48	49
DRUP01010149T	0	5	142	13	16	26	45	26	12	12	23	57	13
WIDE01010449T	118	71	90	65	7	42	29	60	87	30	22	16	17
WIDE01010238TII	1016	61	8	0	418	258	897	288	141	68	125	54	73
WIDE01010417T	15	9	219	26	21	23	55	6	32	20	57	92	33
CPCT02370031T	201	24	79	134	87	114	48	58	47	68	34	52	14
CPCT02010811T	326	55	123	195	150	54	37	59	18	170	45	23	28
CPCT02010842T	2	198	40	0	0	19	28	53	0	129	420	174	3
CPCT02010836T	197	58	127	138	21	100	50	31	88	64	24	8	24
CPCT02010683T	1230	710	392	0	626	379	37	51	138	92	136	0	43
CPCT02010852T	1152	345	356	448	251	207	233	172	92	121	55	0	27
CPCT02040255T	164	101	203	116	121	197	476	160	95	83	60	46	40
CPCT02010858T	19	6	73	32	16	11	58	9	3	34	5	42	3
CPCT02010849T	6	77	57	22	0	21	2	92	0	240	71	118	12
CPCT02390026T	1747	144	150	654	424	232	105	98	113	127	15	71	55
CPCT02010870T	1241	501	658	1041	327	178	65	54	300	98	65	58	57
CPCT02010847T	1761	250	55	319	1049	391	507	326	12	261	56	0	93
CPCT02190039T	0	212	254	67	12	159	71	28	0	37	55	131	182
CPCT02120147T	1318	65	206	273	380	88	144	51	67	134	13	91	11
CPCT02010865T	0	2	91	28	13	31	18	10	0	87	10	41	4
CPCT02190040T	50	47	137	0	13	53	46	47	47	75	10	29	13
CPCT02120140T	102	349	213	0	42	100	44	56	23	87	73	75	15
CPCT02120138T	78	25	108	0	28	114	87	50	0	70	34	99	31
CPCT02370034T	934	148	294	680	187	119	114	66	53	98	5	0	58
CPCT02390028T	261	27	118	140	59	72	86	7	50	38	43	42	15
CPCT02010874T	365	266	111	0	228	213	91	80	78	75	54	79	46
CPCT02010867T	5601	38	0	1438	3112	204	9	23	78	200	0	0	200
DRUP01010086T	1048	58	67	516	93	159	119	32	27	167	17	0	46
CPCT02190043T	1486	105	232	315	826	141	140	47	113	79	31	23	56
CPCT02270034T	571	62	333	258	169	290	32	211	71	129	3	59	224
CPCT02390030T	699	28	88	316	309	100	68	73	0	70	35	44	24
DRUP01270004T	11	174	338	118	585	0	15	61	13	96	0	230	25
WIDE01010591T	3	14	181	58	22	23	75	41	76	28	35	2	11
CPCT02390032T	2199	110	0	515	997	158	6	67	27	91	50	0	50
CPCT02010853T	47	0	272	59	0	110	65	1037	162	91	54	52	24
CPCT02190045T	911	24	159	450	140	22	141	52	53	78	10	91	14
CPCT02030508T	1323	70	16	868	205	205	423	74	0	160	28	0	77
CPCT02010567TII	0	5	81	45	17	19	35	20	35	146	6	110	17
CPCT02040215TII	13	46	158	0	3	68	24	80	36	54	27	52	16
DRUP01010090T	1297	400	390	568	283	207	134	50	141	70	140	55	49
CPCT02020784T	0	15	89	36	41	48	14	8	24	72	35	20	3
CPCT02010904T	393	65	184	127	26	85	46	34	62	105	0	73	20
CPCT02330122T	0	911	1067	7	28	178	36	50	215	101	87	93	79
CPCT02270036T	538	241	707	320	92	62	149	66	197	84	40	65	20
CPCT02010894T	33	62	327	0	105	60	23	21	0	95	21	46	22
CPCT02010897T	518	53	204	428	51	50	194	49	18	103	0	28	8
DRUP01010092T	57	44	98	25	13	56	8	132	65	155	44	70	55
CPCT02010903T	32	156	442	0	19	59	22	26	4	89	22	63	27
CPCT02410006T	484	143	353	281	61	97	78	32	49	97	10	21	17
CPCT02190047T	515	274	199	160	179	263	0	130	68	97	67	4	21
DRUP01140006T	851	187	85	30	183	617	17	207	171	153	24	34	60
CPCT02120152T	23	35	73	0	20	57	69	3	16	169	8	36	4
CPCT02010895T	1020	153	588	728	0	32	129	502	37	117	43	127	40
CPCT02040286T	1237	121	337	0	381	203	40	96	25	154	31	32	268
CPCT02010913T	759	257	122	176	232	179	45	43	64	83	78	147	53
CPCT02010911T	3284	409	161	589	1011	534	99	132	340	151	152	0	59
CPCT02100184T	382	124	245	230	83	112	64	50	143	67	43	54	31
CPCT02330123T	976	118	207	543	152	38	67	38	167	119	28	43	49
CPCT02010919T	8	1	43	0	4	0	0	0	21	133	28	37	5
CPCT02410013T	1078	97	179	173	277	197	49	21	105	53	85	0	24
CPCT02120161T	635	85	88	268	354	149	88	13	41	93	40	28	20
CPCT02010924T	458	16	43	34	155	126	58	2	51	45	33	45	16
CPCT02030531T	492	83	189	263	63	112	159	35	75	74	0	24	38
CPCT02060261T	1112	109	180	452	363	0	278	645	189	105	7	448	22
CPCT02060265T	319	133	191	105	110	189	328	73	0	83	55	31	39
CPCT02010918T	1036	235	114	554	243	208	36	118	0	119	28	0	714
CPCT02010925T	1168	157	146	387	305	147	10	85	0	118	59	15	31
CPCT02070380T	766	326	147	722	134	269	126	126	176	343	19	157	62
CPCT02010931T	206	118	115	136	0	79	49	48	66	85	54	62	12
DRUP01010096T	2516	382	188	538	1129	260	79	151	201	186	233	84	73
CPCT02010938T	300	39	366	178	24	106	43	35	17	166	31	82	30
CPCT02010894TII	13	232	379	8	74	41	13	49	37	53	0	85	59
CPCT02010945T	850	137	114	304	357	114	133	31	54	158	13	80	56
CPCT02120167T	757	151	333	690	235	0	49	80	131	91	28	90	10
DRUP01190001T	211	105	159	39	0	89	58	56	0	105	0	46	121
CPCT02010776TII	23	34	144	15	27	65	48	43	76	84	81	45	36
CPCT02070393T	1282	359	25	404	267	14	120	61	0	187	106	95	33
CPCT02070396T	18	145	178	0	9	37	90	1	77	69	46	34	20
DRUP01010101T	161	74	170	220	30	176	227	106	67	122	38	35	87
CPCT02030546T	468	64990	24057	6337	2160	0	0	0	3739	122	1273	0	18
CPCT02240013T	22	89	263	19	11	87	36	57	53	45	35	85	15
CPCT02010953T	17	120	634	74	17	98	36	16	71	56	40	89	27
DRUP01010102T	250	285	199	143	0	88	78	76	141	64	83	127	45
CPCT02010967T	1041	152	76	227	476	203	76	19	75	138	12	6	49
