Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP116893	4.73E-01	4.36E-01	1.54E+00	1.00E+00	4.42E-01	8.35E-01	7.18E-01	1.04E+00
SP116876	2.56E-02	1.41E-02	2.88E-02	1.97E-02	3.27E-02	4.79E-02	4.16E-02	2.88E-02
SP116927	6.16E-01	6.46E-01	7.55E-01	2.67E-01	9.22E-01	1.27E+00	1.04E+00	7.10E-01
SP116909	5.34E-01	5.21E-01	5.93E-01	4.95E-01	4.82E-01	4.51E-01	4.49E-01	3.64E-01
SP116795	2.10E-01	7.75E-02	1.51E-01	1.03E-01	2.02E-01	2.11E-01	1.89E-01	1.43E-01
SP116826	8.94E-01	4.49E-01	1.58E+00	9.07E-01	4.12E-01	7.89E-01	8.72E-01	4.62E-01
SP116891	2.98E-01	2.04E-01	9.81E-01	6.55E-01	4.18E-01	5.68E-01	5.92E-01	7.61E-01
SP116860	4.54E-01	5.29E-01	1.04E+00	9.35E-01	3.26E-01	5.96E-01	4.58E-01	4.47E-01
SP116848	2.16E-01	4.16E-01	1.26E+00	1.41E+00	3.43E-01	9.98E-01	8.48E-01	9.62E-01
SP116910	1.10E+00	1.07E+00	1.41E+00	8.78E-01	8.21E-01	7.56E-01	9.82E-01	8.51E-01
SP116797	3.55E-01	4.00E-01	1.87E-01	3.30E-02	1.85E-01	6.92E-02	9.71E-02	1.08E-01
SP116862	7.40E-01	1.12E+00	1.34E+00	1.61E+00	8.42E-01	6.58E-01	1.06E+00	1.17E+00
SP116823	5.10E-01	2.33E-01	1.04E+00	7.16E-01	3.19E-01	6.06E-01	4.48E-01	4.71E-01
SP116897	1.18E-01	2.16E-01	2.94E-01	3.46E-01	3.48E-01	5.86E-01	2.40E-01	3.05E-01
SP116846	0.00E+00	4.38E-01	4.18E-01	4.44E-01	3.31E-01	5.38E-01	3.06E-01	6.48E-01
SP116784	1.00E-02	3.27E-02	3.68E-02	1.41E-02	4.46E-02	3.59E-02	3.14E-02	3.68E-02
SP116896	4.04E-02	2.08E-01	2.14E-01	2.61E-01	3.56E-01	5.29E-01	7.25E-02	3.77E-01
SP116824	6.67E-01	4.11E-01	1.23E+00	6.31E-01	2.47E-01	6.77E-01	4.49E-01	3.84E-01
SP116881	1.41E-02	1.18E-01	2.03E-01	2.29E-01	2.34E-01	2.61E-01	2.23E-01	3.07E-01
SP116812	5.06E-01	3.33E-01	5.56E-01	5.64E-01	9.73E-01	6.93E-01	9.24E-01	7.22E-01
SP116915	7.02E-01	7.56E-01	1.66E+00	1.63E+00	8.85E-01	1.41E+00	7.57E-01	1.23E+00
SP116786	8.73E-01	3.73E-01	1.12E+00	7.10E-01	1.47E+00	1.30E+00	1.65E+00	9.89E-01
SP116851	2.47E-01	8.65E-02	3.72E-01	3.00E-01	4.87E-01	2.04E-01	4.55E-01	3.67E-01
CPCT02220038T	2.00E+01	2.10E+01	3.74E+00	3.00E+00	9.66E+00	3.98E+00	6.69E+00	4.08E+00
CPCT02290013T	1.71E+01	2.09E+01	7.60E+00	4.26E+00	3.84E+00	2.58E+00	4.12E+00	8.68E+00
