MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.0009103583587375397	0.0003856580752154598	0.010476042185910046	0.01303264547161234	0.03980101939756423	0.0287178992270492	0.004068696882604854	0.013592296482624593	0.010179333357082215	0.011644992060028017	0.5274218751490116	0.025259814553528485	0.005248108775122091
1:Del:C:1	0.00023465992079159005	0.0019438406798872165	0.004087551010670722	0.003100304666395459	0.02463187406770885	0.02462000130675733	0.00025731935897056247	0.021191945230821147	0.01034295784193091	0.013248984297388234	0.10335596382617951	0.1692990431562066	0.004749256181130476
1:Del:C:2	0.0011761549757648027	0.00010491818640730344	0.0024208657564304304	0.009334604146424681	0.001780123835123959	0.004472607621573843	0.005976654456171673	0.007569963399728295	0.00034652230591746046	0.002556974837789312	0.011504794863976714	0.1641133825480938	0.0017114141511410707
1:Del:C:3	0.0048821190977469085	0.000947383388365779	0.0038741309581746463	0.0033712890517199412	0.0005236650182632729	0.007904976638965309	0.001687086701131193	0.004698269912914839	0.0013719244722960866	0.0023062902806850615	0.009376391234109178	0.06394158934708685	0.0013158159824160976
1:Del:C:4	0.007010522418131587	0.00010571756230092433	0.02524777268357866	0.0025423702417174355	0.001446575195341221	0.001289185052155517	9.650577936554328e-05	0.00031125376583077016	0.0007042575471859891	0.0007506283323891694	0.008103839400282595	0.029261793163022957	0.0015281654320642702
1:Del:C:5	0.020450573839430036	0.0023970254417044145	0.10490621291315819	0.0002807594477053499	0.00019079556101615934	6.026478587273232e-08	0.00054518783839967	1.783241937971525e-05	0.00023820937392883933	0.003867558944330085	0.002257313171721762	0.012904507431046567	0.0017788481464504002
1:Del:T:0	0.00022022450579243076	0.004048727635599789	0.012947506522759795	0.007852178525645286	0.017517769234254955	0.07746549031697214	0.011090276314425863	0.13120172724127768	0.008757656137750019	0.008731223560753279	0.025794442195328882	0.04159024893306196	0.03326967397704721
1:Del:T:1	0.0007979290490038693	0.001293361968124147	0.0074682182032847775	0.0013347313077974833	0.00871045793464873	0.044192325933254326	0.006437266111024655	0.11382297217845917	0.004739865128940437	0.007742387732141651	0.00594659083814804	0.038433358924235106	0.022348689772188665
1:Del:T:2	0.004205975125951227	0.0002057773474325586	0.0031646046081732493	0.013812714710365982	0.005578851375321392	0.09807932347757742	0.0010278739927889547	0.06778532955795527	0.001986333419044968	0.007546881423113518	0.01936326420167461	0.02813525666249916	0.007740419364563422
1:Del:T:3	0.01657894595526159	0.0007765976155678799	0.00027729091736546253	0.015236948855454102	0.011299862170137658	0.11557622755994089	0.000539032272354234	0.02594417867832817	0.002759381153082359	0.004234258447017965	0.032237734743393955	0.019930781344883144	0.0026571661850903184
