hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11	hdp.12	hdp.13	hdp.14	hdp.15	hdp.16	hdp.17	hdp.18	hdp.19	hdp.20	hdp.21
0.00095176756191789	0.00270877657187299	0.00117178435000015	0.00189264970763918	0.0608230267049567	0.00368840545098333	0.0709021405058861	0.00137408759168677	0.00100701060169972	0.00412248999569214	0.0204533013788939	0.00593544582912666	0.00607973515740811	0.00722729211286547	0.00682799395049597	0.00308056716505246	0.00564880186715554	0.00170382409909583	0.00172146028012298	0.000984577853330108	0.00145448847163836
0.000618023331049571	0.00435840325990157	0.00515798890075616	0.00488616056125604	0.035149156774084	0.0193110915773986	0.144383898416763	0.00386243320561651	0.000255460408572122	0.0225520441315032	0.0150745283165621	0.00795471296833432	0.0135320427838176	0.00774121195895801	0.00870763324082784	0.00190984080146121	0.0124434461059405	0.00133731966864303	0.00106009957585744	0.000669981213892077	0.000682188895666942
0.000174556335230802	0.00178912602849467	0.00599155923491131	0.0014716784657302	0.086567340925207	0.0124287239020052	0.0676077340119721	0.0053543942696524	0.000324464796281963	0.00399657461995598	0.0125804576049261	0.00352359588580709	0.00289213276000688	0.00406883044549318	0.00369679959339389	0.00127854338266699	0.00423422223082033	0.000515895927861191	0.000271496977800016	0.0011171720653367	0.000464620089029518
0.00016462854133676	0.00196578073433627	0.00122401501140856	0.00294875612152393	0.0553210238826631	0.00485210623534144	0.0669704259809098	0.000968532505672966	0.000187039866171353	0.00683197283787165	0.0119940810542353	0.00837515465765673	0.00447310372459855	0.00377576927786356	0.00416252951055273	0.000920677043954463	0.0055250014553302	0.000434414518728969	0.000140313902250759	0.00117345092907121	0.000403283845793263
0.000265237251288634	0.000953300905070271	0.00167831106242782	0.00167943788009182	0.0915941097551704	0.00467390354943071	0.0301606324202531	0.000724097069112923	0.00119066825029345	0.0050233260127819	0.00954297873783535	0.00252333653892987	0.00128488260266372	0.00165381186079428	0.00237562133342653	0.00189424621901915	0.00160857379932486	0.000177375296510897	0.000195499660604592	0.0021890745798818	0.00109233784629166
0.000332754710021884	0.000956086685099729	0.000538042734800684	0.000841552180921809	0.0377790886868874	0.00229470350352603	0.0195273836824701	0.000957492633118281	0.000718504208199537	0.0012729867688605	0.00741979156441821	0.00195437085600501	0.00172925659903217	0.00205953498302369	0.00159611475111457	0.000789336679379218	0.00109025581952901	0.000504803347107038	0.000154710387337639	0.000917121107447133	0.000831044461402538
0.00511079976198078	0.00285987654399968	0.00448466931580548	0.000855437502136687	0.0524331966276051	0.00469300396142899	0.0115958285239263	0.00127448839313826	0.0143505193885316	0.00489358324481922	0.00687408505357096	0.00403910155361815	0.00144384953527208	0.00225601162088459	0.00276463776115128	0.00127766353268485	0.00272292709755056	0.00137936489649149	0.00161886286536223	0.00900006682897091	0.0120489191774302
0.00462748399935636	0.00111053560294729	0.0011521392167845	0.000671977399901101	0.0256439116774163	0.00292791002893805	0.00804081826260017	0.000536403212646176	0.0130194763424698	0.00115447360854718	0.00535620380422798	0.00316581541538823	0.000840221880291906	0.00132167587081403	0.0021689989675597	0.00111770276064461	0.0015446277055915	0.00142296602240312	0.00115178330320352	0.00560644320795638	0.00780756811038344
0.00179047235234249	0.00141882277704931	0.000342954866203946	0.000440172961663971	0.044169170017893	0.00212775404784309	0.0132955907032057	0.000626681009367857	0.00378183501018047	0.00391192513807317	0.00747598783339433	0.00331972852341748	0.000797140543742605	0.00145554199664625	0.00221553533584461	0.000441361068052118	0.00179496077942853	0.000699827389835795	0.000836719106374191	0.00163923089497803	0.00368480873927175
0.0320429511896922	0.00510107244195119	0.00456598303020745	0.00157510281953215	0.0184019984981306	0.00222904196677234	0.00280147782741289	0.00150604130787832	0.0447828263199392	0.00352693222253733	0.00481843796329925	0.00215990033473889	0.00112885838430054	0.0122708658902808	0.00864879022778526	0.00723994165360806	0.00940786775155859	0.0162400701467306	0.0175807687615236	0.00553150547698496	0.0352750901485939
0.00259777256122085	0.00731799696483741	0.0201182675796986	0.246681211599776	0.0146594424882082	0.0733946026305257	0.00764370320054273	0.00719797687685875	0.00460088657233595	0.00734128800141485	0.0197507740352957	0.020241411677503	0.0116078547568484	0.00986432054299281	0.0109670024287388	0.0169144180945781	0.0121527760438451	0.00373167661151977	0.00258721191418278	0.00542697513133968	0.00320145113995895
0.0010841397415659	0.00273519398625116	0.0159195190741297	0.154581088285941	0.00358930258599079	0.0547054820420695	0.00404492011216883	0.00581073837748075	0.00410913732870798	0.00234751256516354	0.0180054937006961	0.00609304055322221	0.0052116918002834	0.00108735340294035	0.00322483607529553	0.00248258268696132	0.00404185157881097	0.00110518648467125	0.000625903889074774	0.00389471011639082	0.00236374569298592
0.00113929618660168	0.00327276035595794	0.00548314368764406	0.0820068076276327	0.0106232743975353	0.0327105835241332	0.0040537343780373	0.0023267572906411	0.00428354536969384	0.00514261630857268	0.0152364489335961	0.00677889896444025	0.00342590188789093	0.00276324172768176	0.00354070056900172	0.00212944933435961	0.00331972357424487	0.000830401272606367	0.000573555965861267	0.00175488099545952	0.000827131112446352
0.00126064073936651	0.00150001168980764	0.00156934030279198	0.00325048391497601	0.0213805130605267	0.00831225335841023	0.00919456342389206	0.000275812548940614	0.00418358526539278	0.00697914286891646	0.0115006251378705	0.00692916449291536	0.00649902817390233	0.00352510996725108	0.00405706047506622	0.00178094783568686	0.00979912949805102	0.00124836314175354	0.000504075073675567	0.00375947692440741	0.00120645805466636
0.00168575018031607	0.00126748047889362	0.000889040785122846	0.0028489627673923	0.0120046395725353	0.00683530227852875	0.0118116682113879	0.000744153905789741	0.00496325195069314	0.00326414386083275	0.0153853981457322	0.00508068689902085	0.00592625827322228	0.00384576671481463	0.00360413645327611	0.00530523244862867	0.00490832686858447	0.00167157908417281	0.000584285378266816	0.00298455266095297	0.00163789919569979
0.00100001970745861	0.00190595334568692	0.000266419528680919	0.00241460886708925	0.0252023100639665	0.00308612761493952	0.0157925511331896	0.000218610306530994	0.00443675965574309	0.00306646002375276	0.0150343514860303	0.00501499075778221	0.00278555821363639	0.00379682428379904	0.0034469744704233	0.000660140317059301	0.00450813361182105	0.000755428379559668	0.000701104216855789	0.0025269802715379	0.00100501945368982
0.00116165905878222	0.0015218074621606	0.00763305052680729	0.00490624341936751	0.0104571262064909	0.0149847199800421	0.00526881331268869	0.000773632288275203	0.00385938941243103	0.00350101475436389	0.0114252134341102	0.00256248987342854	0.0044692072691211	0.00270222663578556	0.00282215764287956	0.00304132787849268	0.00590814124716239	0.000974044699107616	0.000721452784736987	0.00108717255947698	0.00532384175367889
0.00115174337231848	0.00081245713979525	0.00633735986221463	0.00203880040121009	0.00372789483635587	0.00835511648769769	0.00405940028951569	0.00161061165368386	0.0029124825362804	0.00538026433758128	0.0100040899875383	0.00217061616332016	0.00215830131780961	0.00202637164624529	0.00202834331154141	0.0039727148205056	0.00285260998683025	0.000881609767610637	0.000774222237033838	0.00203991989661104	0.00568046202279901
0.00132510510776005	0.00144128446132998	0.00194053387528967	0.00243150425154875	0.00942900699412168	0.00599441526601181	0.00570988706171316	0.000672823350426429	0.0029547202549373	0.00308349871909616	0.0115819553533713	0.00357032801701544	0.0034618875103988	0.002414509477055	0.00326241640327588	0.00368872554063823	0.00304121884510477	0.00115053896834024	0.00086252451796272	0.00130942233792037	0.00478186365410962
0.045827092647449	0.0159560339549558	0.092960939245765	0.0452068447750066	0.00393124354731722	0.14033688437919	0.00631259698719719	0.0180461818618796	0.114108904284214	0.00383551329225149	0.00673953755333676	0.0101217269341166	0.00635081799367324	0.0488843959869087	0.01862581971303	0.00490280727059077	0.0184875838961948	0.0554932749009592	0.00588255122650613	0.0322499570686203	0.0387053047609084
0.0213800583273362	0.00927136575996797	0.0320693384014483	0.0370190706193776	0.00106630891990039	0.059649197710594	0.00173367879848704	0.0190473132365112	0.0440773641605971	0.00377713098950698	0.00496178431765434	0.00296208987179932	0.00431355428547808	0.0243758307858495	0.0109262050985815	0.00587901599560188	0.00983757019028635	0.0302134739597568	0.00613122804786523	0.0202047456683919	0.039292157204254
0.032117554559375	0.00802510431747827	0.0274695752488283	0.0506153252302076	0.00311717746901935	0.058360410902501	0.00199582576644097	0.00903080402041875	0.0762537463953446	0.00415884050765054	0.00397020672483597	0.00641399919022599	0.00402052634636511	0.0190615284799356	0.00765100623893273	0.00282768614432373	0.00872998812078336	0.0249914239871194	0.00261751363599364	0.012235328400452	0.015815930570326
0.0260452665384301	0.00760585896260653	0.0661513741761303	0.00210026127999468	0.00391198971697081	0.0277299409822041	0.00213426324570421	0.0129349772376535	0.0688587617106369	0.00542459991657062	0.00154158488886372	0.00587150824101676	0.00447373452180598	0.0213408293434859	0.00808783528826503	0.00201157977640747	0.00999631788589621	0.0197872571178456	0.00480115867334579	0.0135493602342349	0.0176229633045922
0.0233312790138172	0.00380643884685534	0.0244133716797661	0.00400960530696504	0.00419867748442241	0.0141166995892951	0.00310198515628065	0.00469355615096894	0.0505358303304407	0.00249676143361057	0.00347094080277924	0.00125750163310022	0.0011586507251355	0.0125575259210373	0.00456215032596339	0.0060344561591132	0.00772082865461154	0.0166956361271922	0.01033380851255	0.0118300182774939	0.0449368377584797
0.0254012191080682	0.00327134323334031	0.00959768268235162	0.00128966130147435	0.00502005648543902	0.0142064865653815	0.00147809324889526	0.0017155305005461	0.0610332583463185	0.0021406779578364	0.00151783192841181	0.00220675726649186	0.000925367430620637	0.0112393359783583	0.00446182732201015	0.00191827522542793	0.00470602596106691	0.0144557866690428	0.00280178634166808	0.00993972970811422	0.006138473750755
0.0182888627655219	0.00398043669011491	0.0210826616169647	0.00279779169223372	0.00149982039179178	0.017716273527136	0.00131065035798817	0.00298031694472665	0.0414120047899622	0.00113805662158575	0.00271060932784873	0.00271418493541475	0.00277199758276096	0.0107681195626007	0.00356807907404945	0.00366980370941314	0.006257838472704	0.0115857809914541	0.0081535771697416	0.0137666866293295	0.0473709216730465
0.0136572865294627	0.00243550647826651	0.0121356825368488	0.00172130673622527	0.00158146369808637	0.0098485404564818	0.00102314759135063	0.00257863542792923	0.0270793343865937	0.00431191676832408	0.00224498028085055	0.00144593910997312	0.000958416375220248	0.00862114777377928	0.00322748702572328	0.00278918512269149	0.00490244439113012	0.010526491554774	0.00580470194546913	0.00852744527841056	0.0341769428767735
0.0149938251619697	0.00278383657470568	0.0108483665406343	0.00246530684782824	0.00236532422602428	0.00925088069133335	0.00106981532744401	0.00214985094389488	0.0314238362704659	0.0018427436441635	0.00160895728084316	0.00187081121862955	0.0020268751723676	0.00624638112018728	0.00356509821975547	0.00166212763522528	0.00437243625232439	0.00887654237098817	0.00780809147234548	0.00457364874910286	0.0280497706354124
